2.923e-01,4.988e-01,6.947e-01,4.604e-01,5.844e-02,4.052e-01,9.664e-01,4.154e-01,6.857e-01,6.375e-01,5.775e-01,5.965e-01,6.492e-01,5.788e-01,3.693e-01,2.881e-01,7.582e-01,1.712e-01,1.945e-01,1.346e-01,9.763e-01,1.524e-01,1.192e-01,6.714e-01,3.318e-01,2.830e-01,5.260e-01,4.547e-01,4.814e-01,7.341e-01,3.229e-02,4.290e-01,4.330e-01,1.101e-01,6.466e-01,4.365e-01,6.886e-01,9.024e-01,5.426e-01,4.800e-01,4.490e-01,9.281e-01,8.375e-01,6.511e-01,8.420e-01,3.188e-01,1.200e-01,3.882e-01,8.744e-01
1.827e-01,4.454e-01,1.214e+00,6.150e-01,2.095e-01,1.087e+00,1.400e+00,1.235e+00,6.002e-01,6.904e-01,4.283e-01,6.328e-01,4.669e-01,7.128e-01,8.179e-01,4.258e-01,1.230e+00,3.057e-01,5.105e-01,6.816e-01,1.412e+00,4.798e-01,9.359e-01,1.092e+00,2.299e-01,7.718e-01,7.122e-01,7.650e-01,5.568e-01,5.396e-01,6.137e-01,7.721e-01,9.567e-01,1.038e+00,7.789e-01,7.918e-01,8.279e-01,8.155e-01,7.018e-01,3.633e-01,5.922e-01,1.556e+00,1.495e+00,6.082e-01,1.229e+00,7.110e-01,4.662e-01,8.484e-01,7.941e-01
2.787e-01,5.490e-01,1.258e+00,1.148e+00,1.133e+00,1.711e+00,1.658e+00,1.885e+00,1.302e+00,1.353e+00,1.295e+00,1.196e+00,7.137e-01,1.497e+00,1.305e+00,1.307e+00,1.200e+00,8.670e-01,4.008e-01,6.260e-01,1.411e+00,7.352e-01,1.222e+00,1.774e+00,1.227e+00,6.125e-01,1.039e+00,1.153e+00,1.006e+00,1.253e+00,1.340e+00,8.712e-01,1.580e+00,1.224e+00,9.319e-01,7.329e-01,1.416e+00,1.517e+00,7.953e-01,6.719e-01,1.127e+00,2.009e+00,1.482e+00,1.478e+00,1.414e+00,7.669e-01,8.616e-01,7.751e-01,1.957e+00
1.665e-01,2.873e-01,5.281e-01,1.232e+00,1.035e+00,1.048e+00,1.316e+00,1.790e+00,7.790e-01,8.638e-01,9.128e-01,1.628e+00,1.110e+00,1.225e+00,7.574e-01,8.485e-01,1.352e+00,1.427e+00,4.446e-01,4.601e-01,1.065e+00,4.518e-01,8.361e-01,1.782e+00,1.213e+00,1.121e+00,1.512e+00,9.327e-01,1.065e+00,1.717e+00,1.114e+00,5.817e-01,1.513e+00,8.810e-01,1.135e+00,1.226e+00,1.214e+00,1.486e+00,6.977e-01,6.190e-01,1.340e+00,1.597e+00,1.502e+00,1.238e+00,6.995e-01,4.625e-01,5.403e-01,7.140e-01,1.286e+00
6.061e-02,1.256e-01,4.322e-01,7.509e-01,1.978e+00,1.955e+00,1.389e+00,2.199e+00,1.221e+00,1.072e+00,1.281e+00,1.381e+00,4.067e-01,1.611e+00,1.307e+00,1.420e+00,1.340e+00,9.120e-01,1.641e-01,6.482e-01,1.259e+00,6.695e-01,1.277e+00,2.100e+00,1.955e+00,6.532e-01,1.088e+00,7.680e-01,8.495e-01,1.165e+00,1.778e+00,3.875e-01,1.231e+00,1.708e+00,7.185e-01,6.221e-01,1.459e+00,9.688e-01,6.533e-01,1.240e+00,1.134e+00,1.536e+00,9.550e-01,1.671e+00,5.832e-01,1.196e+00,1.163e+00,1.300e+00,1.341e+00
1.073e-01,2.777e-01,8.835e-01,6.549e-01,6.360e-01,1.812e+00,1.734e+00,2.152e+00,1.024e+00,1.203e+00,1.113e+00,1.469e+00,7.896e-01,1.612e+00,1.006e+00,1.227e+00,1.011e+00,8.046e-01,6.565e-01,1.362e+00,1.254e+00,7.325e-01,1.816e+00,1.962e+00,1.502e+00,6.160e-01,7.999e-01,1.111e+00,1.437e+00,7.506e-01,1.121e+00,1.545e+00,1.728e+00,2.000e+00,1.253e+00,9.548e-01,9.789e-01,9.425e-01,9.132e-01,9.433e-01,1.535e+00,1.408e+00,1.169e+00,1.541e+00,1.887e+00,1.117e+00,6.809e-01,8.178e-01,9.609e-01
1.720e-01,3.031e-01,5.599e-01,9.005e-01,1.539e+00,1.980e+00,2.066e+00,2.818e+00,1.585e+00,2.272e+00,1.655e+00,2.932e+00,1.662e+00,2.457e+00,1.607e+00,1.984e+00,1.923e+00,1.855e+00,1.166e+00,1.132e+00,2.447e+00,1.479e+00,1.524e+00,3.252e+00,2.665e+00,1.191e+00,1.555e+00,1.051e+00,2.327e+00,1.906e+00,1.897e+00,1.947e+00,2.230e+00,2.489e+00,1.847e+00,2.044e+00,2.316e+00,1.688e+00,1.481e+00,1.924e+00,2.596e+00,2.671e+00,2.032e+00,2.868e+00,1.390e+00,1.604e+00,1.916e+00,1.879e+00,1.739e+00
2.346e-02,1.703e-01,9.255e-01,1.082e+00,1.174e+00,1.733e+00,1.589e+00,3.209e+00,1.355e+00,1.962e+00,1.517e+00,2.432e+00,1.033e+00,2.137e+00,1.542e+00,1.982e+00,1.670e+00,1.956e+00,1.304e+00,1.818e+00,2.050e+00,1.764e+00,1.875e+00,2.445e+00,2.387e+00,2.335e+00,1.745e+00,1.464e+00,2.257e+00,1.799e+00,2.602e+00,2.361e+00,2.981e+00,2.786e+00,1.371e+00,2.176e+00,2.524e+00,1.415e+00,1.119e+00,1.424e+00,2.006e+00,2.659e+00,3.095e+00,2.520e+00,1.759e+00,1.520e+00,2.213e+00,1.476e+00,2.088e+00
1.726e-02,6.742e-02,3.008e-01,4.487e-01,9.343e-01,1.044e+00,9.496e-01,1.901e+00,1.100e+00,1.111e+00,1.867e+00,1.690e+00,6.493e-01,1.912e+00,1.687e+00,1.664e+00,1.439e+00,1.318e+00,7.217e-01,1.370e+00,1.821e+00,1.515e+00,1.097e+00,2.001e+00,2.385e+00,1.486e+00,1.368e+00,1.577e+00,1.517e+00,1.429e+00,2.078e+00,1.513e+00,2.371e+00,2.386e+00,9.972e-01,1.735e+00,2.337e+00,1.187e+00,1.533e+00,1.605e+00,1.501e+00,1.654e+00,1.976e+00,2.009e+00,1.501e+00,1.397e+00,1.421e+00,1.654e+00,1.214e+00
2.751e-01,5.113e-01,9.762e-01,1.151e+00,1.598e+00,2.577e+00,2.916e+00,4.042e+00,2.416e+00,3.289e+00,3.339e+00,4.495e+00,2.892e+00,4.169e+00,2.385e+00,3.389e+00,2.881e+00,2.382e+00,2.289e+00,2.455e+00,3.750e+00,2.086e+00,2.431e+00,4.413e+00,4.910e+00,2.876e+00,2.635e+00,2.166e+00,3.694e+00,3.034e+00,3.731e+00,4.182e+00,4.398e+00,4.732e+00,3.071e+00,3.750e+00,4.396e+00,2.936e+00,2.844e+00,3.279e+00,3.956e+00,3.829e+00,4.189e+00,4.794e+00,3.063e+00,2.747e+00,2.703e+00,2.549e+00,3.518e+00
