7.846e-01,7.329e-01,3.630e-01,5.166e-01,6.840e-01,3.571e-01,3.263e-01,8.917e-01,3.385e-01,7.617e-02,7.158e-01,8.110e-01,4.465e-02,8.550e-02,1.314e-01,4.772e-01,6.433e-01,9.934e-02,9.595e-01,3.195e-01,5.685e-01,1.189e-01,6.830e-01,3.721e-01,4.556e-01,8.806e-01,6.715e-01,8.543e-01,5.127e-02,1.296e-02,5.627e-01,7.102e-01,8.612e-01,5.386e-01,1.507e-01,7.899e-01,7.268e-01,1.489e-01,2.632e-01,3.925e-01,8.214e-01,1.084e-01,6.010e-01,1.270e-01,1.652e-01,3.112e-01,6.560e-01,3.228e-01,7.127e-01,3.834e-01,6.880e-01,9.515e-01,7.036e-01,4.094e-01,4.111e-01,7.195e-01,3.837e-01,4.380e-01,6.669e-01,2.144e-01,1.537e-01,9.584e-02,9.727e-01,3.405e-02,5.399e-01
2.625e-01,3.345e-01,8.122e-01,2.351e-01,4.086e-01,6.608e-01,8.005e-01,3.426e-01,1.111e+00,8.786e-01,1.214e+00,1.027e+00,5.040e-02,5.886e-01,9.896e-02,1.148e+00,4.571e-01,8.500e-01,8.759e-01,1.061e+00,3.363e-01,9.832e-01,1.004e+00,2.718e-01,9.817e-01,1.098e+00,9.220e-01,3.112e-01,8.660e-01,2.859e-01,6.314e-01,7.414e-01,3.241e-01,1.176e+00,4.838e-01,6.391e-01,6.386e-01,9.214e-01,6.374e-01,1.629e-01,9.462e-01,1.139e-01,9.463e-01,5.801e-01,9.447e-01,5.500e-01,4.111e-01,4.724e-01,7.718e-01,7.050e-01,9.612e-01,7.689e-01,4.009e-01,5.362e-01,1.057e+00,1.107e+00,7.975e-01,9.373e-01,1.213e+00,1.747e-01,3.006e-01,5.922e-01,1.309e+00,9.269e-01,4.762e-01
1.205e-01,1.604e-01,1.217e+00,8.768e-01,2.524e-01,1.142e+00,5.429e-01,1.097e+00,7.027e-01,8.456e-01,1.329e+00,1.194e+00,9.544e-02,7.657e-01,1.999e-01,8.671e-01,3.472e-01,1.020e+00,1.209e+00,1.559e+00,6.093e-01,1.052e+00,1.107e+00,7.359e-01,1.306e+00,8.477e-01,1.457e+00,1.136e+00,9.811e-01,1.062e+00,1.216e+00,4.452e-01,2.382e-01,7.331e-01,5.434e-01,1.137e+00,1.045e+00,7.959e-01,9.206e-01,1.488e-01,7.740e-01,4.260e-01,1.221e+00,8.900e-01,1.094e+00,9.715e-01,5.986e-01,4.972e-01,6.537e-01,5.855e-01,9.774e-01,5.431e-01,3.064e-01,1.179e+00,1.088e+00,1.176e+00,7.110e-01,9.489e-01,1.449e+00,8.198e-01,1.664e-01,7.313e-01,8.290e-01,1.468e+00,1.090e+00
4.256e-01,4.543e-01,1.374e+00,1.438e+00,6.032e-01,1.847e+00,1.653e+00,2.179e+00,1.653e+00,1.762e+00,1.871e+00,2.356e+00,1.757e-01,1.478e+00,1.041e+00,1.160e+00,1.122e+00,1.678e+00,1.617e+00,2.284e+00,1.171e+00,1.960e+00,2.364e+00,1.090e+00,1.817e+00,1.752e+00,1.859e+00,2.165e+00,1.326e+00,1.868e+00,2.052e+00,1.584e+00,9.988e-01,1.938e+00,1.003e+00,2.097e+00,1.979e+00,1.152e+00,1.115e+00,4.171e-01,1.924e+00,9.706e-01,2.392e+00,1.702e+00,1.483e+00,1.676e+00,9.853e-01,6.923e-01,1.961e+00,1.144e+00,2.089e+00,1.453e+00,6.222e-01,1.621e+00,1.630e+00,2.178e+00,9.800e-01,1.883e+00,2.325e+00,9.155e-01,3.367e-01,1.034e+00,1.499e+00,1.757e+00,1.543e+00
3.971e-01,4.305e-01,1.176e+00,1.069e+00,9.336e-01,2.145e+00,1.539e+00,2.097e+00,1.548e+00,2.212e+00,2.542e+00,2.208e+00,1.911e-01,1.790e+00,1.027e+00,1.109e+00,1.369e+00,2.229e+00,1.740e+00,1.851e+00,1.330e+00,2.485e+00,2.550e+00,1.831e+00,2.234e+00,2.232e+00,2.464e+00,1.914e+00,1.131e+00,2.249e+00,2.407e+00,1.689e+00,8.562e-01,2.458e+00,1.241e+00,2.282e+00,2.435e+00,1.190e+00,1.767e+00,1.246e+00,1.720e+00,1.585e+00,2.211e+00,1.304e+00,1.757e+00,2.156e+00,1.261e+00,1.208e+00,1.616e+00,1.659e+00,2.014e+00,1.934e+00,6.848e-01,2.069e+00,1.762e+00,2.582e+00,1.324e+00,2.236e+00,2.380e+00,8.640e-01,1.170e+00,1.493e+00,1.553e+00,1.623e+00,1.760e+00
7.160e-01,6.857e-01,1.215e+00,1.375e+00,9.822e-01,2.790e+00,1.472e+00,3.119e+00,1.501e+00,2.357e+00,2.270e+00,2.734e+00,5.333e-01,2.145e+00,9.912e-01,9.231e-01,1.749e+00,1.814e+00,2.617e+00,2.418e+00,2.332e+00,2.560e+00,2.828e+00,1.910e+00,2.493e+00,2.711e+00,3.165e+00,2.521e+00,1.205e+00,2.825e+00,2.911e+00,2.171e+00,1.662e+00,2.645e+00,1.893e+00,2.595e+00,2.882e+00,1.081e+00,1.678e+00,1.560e+00,1.926e+00,1.634e+00,2.118e+00,1.358e+00,2.221e+00,1.872e+00,2.286e+00,1.769e+00,1.623e+00,1.928e+00,2.084e+00,2.744e+00,1.247e+00,2.571e+00,1.598e+00,2.642e+00,1.400e+00,2.542e+00,2.359e+00,1.348e+00,1.778e+00,1.404e+00,1.447e+00,1.354e+00,2.659e+00
6.545e-01,6.597e-01,8.644e-01,1.034e+00,1.037e+00,2.413e+00,2.293e+00,3.388e+00,2.382e+00,3.403e+00,2.289e+00,2.842e+00,8.203e-01,2.652e+00,1.788e+00,1.573e+00,1.914e+00,2.872e+00,2.520e+00,2.042e+00,2.321e+00,2.804e+00,3.598e+00,2.575e+00,2.291e+00,3.207e+00,2.872e+00,2.284e+00,1.754e+00,2.736e+00,3.510e+00,2.849e+00,1.728e+00,3.793e+00,1.741e+00,2.460e+00,3.254e+00,2.026e+00,1.574e+00,1.823e+00,2.412e+00,2.348e+00,2.640e+00,1.788e+00,2.874e+00,2.217e+00,1.864e+00,2.274e+00,2.709e+00,2.159e+00,2.923e+00,3.512e+00,1.585e+00,2.226e+00,1.673e+00,2.798e+00,1.617e+00,2.730e+00,2.358e+00,1.384e+00,1.957e+00,1.975e+00,2.572e+00,1.421e+00,2.530e+00
5.684e-01,5.546e-01,7.616e-01,9.208e-01,6.464e-01,1.890e+00,1.560e+00,3.170e+00,1.801e+00,2.533e+00,1.582e+00,2.648e+00,1.664e+00,1.993e+00,1.549e+00,1.699e+00,1.421e+00,2.310e+00,2.400e+00,1.965e+00,2.273e+00,2.020e+00,3.241e+00,2.543e+00,2.578e+00,2.483e+00,2.848e+00,2.465e+00,1.404e+00,2.949e+00,3.567e+00,2.932e+00,1.657e+00,2.656e+00,2.348e+00,2.429e+00,2.531e+00,1.588e+00,1.018e+00,1.890e+00,2.289e+00,1.621e+00,2.447e+00,2.011e+00,2.638e+00,1.525e+00,2.401e+00,2.132e+00,2.142e+00,1.962e+00,2.254e+00,3.561e+00,1.736e+00,2.597e+00,1.995e+00,2.639e+00,1.935e+00,2.103e+00,2.135e+00,1.987e+00,2.303e+00,2.035e+00,2.604e+00,1.796e+00,3.073e+00
6.450e-01,6.817e-01,1.314e+00,1.079e+00,8.847e-01,2.083e+00,1.829e+00,2.588e+00,2.344e+00,3.342e+00,2.963e+00,3.197e+00,9.617e-01,2.287e+00,1.291e+00,1.811e+00,1.723e+00,2.609e+00,3.208e+00,3.008e+00,1.803e+00,2.651e+00,3.862e+00,2.698e+00,2.571e+00,3.266e+00,2.757e+00,2.194e+00,2.666e+00,2.494e+00,3.618e+00,2.391e+00,1.884e+00,3.697e+00,1.772e+00,2.689e+00,2.937e+00,1.795e+00,1.707e+00,2.025e+00,2.746e+00,2.142e+00,2.785e+00,2.076e+00,2.591e+00,2.264e+00,2.590e+00,2.425e+00,2.299e+00,1.787e+00,2.571e+00,2.690e+00,1.583e+00,2.294e+00,2.243e+00,3.478e+00,2.302e+00,3.261e+00,2.771e+00,1.974e+00,1.343e+00,2.535e+00,3.201e+00,2.142e+00,2.459e+00
7.225e-01,6.826e-01,4.909e-01,6.039e-01,1.046e+00,1.785e+00,1.106e+00,2.774e+00,1.505e+00,3.354e+00,3.038e+00,3.351e+00,1.946e+00,2.559e+00,2.404e+00,2.049e+00,2.089e+00,3.578e+00,3.936e+00,2.699e+00,2.566e+00,2.895e+00,4.134e+00,4.135e+00,2.912e+00,3.835e+00,3.776e+00,2.830e+00,2.478e+00,3.526e+00,4.971e+00,3.022e+00,2.417e+00,3.517e+00,3.255e+00,3.651e+00,3.043e+00,1.642e+00,2.316e+00,3.254e+00,2.404e+00,2.875e+00,3.087e+00,2.323e+00,2.612e+00,2.359e+00,3.495e+00,3.169e+00,2.208e+00,2.180e+00,2.871e+00,4.086e+00,2.654e+00,3.736e+00,2.247e+00,4.322e+00,2.691e+00,3.018e+00,2.501e+00,3.337e+00,2.796e+00,3.157e+00,3.460e+00,1.811e+00,3.983e+00
