5.045e-01,4.466e-01,1.503e-01,1.336e-01,8.678e-01,7.762e-02,1.206e-02,7.017e-02,5.647e-01,8.456e-01,6.813e-01,4.617e-01,4.518e-01,8.264e-01,6.377e-01,3.766e-01,2.560e-01,2.349e-01,6.091e-01,9.274e-01,6.343e-01,2.349e-01,3.705e-01,2.812e-01,7.376e-01,9.087e-03,3.693e-01,2.719e-01,5.749e-01,9.013e-01,4.567e-01,8.102e-01,7.103e-01,5.047e-01,7.569e-02,4.502e-01,1.983e-02,4.623e-01,2.444e-02,5.196e-01,3.302e-01
4.654e-01,1.198e+00,1.082e+00,2.512e-01,1.132e+00,9.152e-01,2.908e-02,1.818e-01,9.097e-01,1.191e+00,1.403e+00,1.171e+00,7.765e-01,9.288e-01,1.418e+00,1.295e+00,7.987e-01,4.844e-01,6.444e-01,1.380e+00,1.544e+00,9.607e-01,6.473e-01,3.002e-01,1.189e+00,7.048e-01,9.497e-01,8.569e-01,1.501e+00,1.378e+00,1.296e+00,1.310e+00,1.187e+00,9.855e-01,7.234e-01,1.216e+00,1.138e-01,1.126e+00,6.073e-01,1.319e+00,6.579e-01
3.829e-01,9.776e-01,8.971e-01,7.888e-01,1.031e+00,1.372e+00,1.435e-01,1.088e+00,1.401e+00,9.882e-01,1.831e+00,1.475e+00,1.029e+00,1.242e+00,2.094e+00,1.998e+00,8.329e-01,9.136e-01,1.056e+00,1.570e+00,1.634e+00,8.373e-01,1.067e+00,7.737e-01,1.753e+00,1.467e+00,1.027e+00,1.540e+00,1.542e+00,1.796e+00,1.518e+00,1.981e+00,1.772e+00,9.543e-01,1.339e+00,1.488e+00,9.228e-01,1.121e+00,7.732e-01,1.598e+00,1.532e+00
4.895e-01,9.763e-01,8.097e-01,8.575e-01,1.767e+00,1.143e+00,9.791e-01,9.925e-01,1.462e+00,1.684e+00,2.697e+00,1.665e+00,1.355e+00,2.190e+00,2.009e+00,2.067e+00,1.129e+00,1.333e+00,1.832e+00,2.430e+00,1.895e+00,1.431e+00,1.415e+00,1.407e+00,2.074e+00,1.305e+00,1.452e+00,1.581e+00,2.334e+00,2.005e+00,1.663e+00,2.552e+00,2.244e+00,1.639e+00,2.057e+00,2.180e+00,1.598e+00,1.974e+00,1.359e+00,2.182e+00,1.775e+00
3.021e-01,6.325e-01,5.341e-01,5.201e-01,2.085e+00,8.941e-01,1.091e+00,8.185e-01,9.863e-01,1.907e+00,2.243e+00,1.420e+00,1.610e+00,2.502e+00,1.649e+00,1.437e+00,1.774e+00,1.403e+00,1.600e+00,2.193e+00,1.554e+00,1.313e+00,1.603e+00,1.297e+00,2.166e+00,7.827e-01,1.729e+00,9.982e-01,1.641e+00,2.113e+00,1.479e+00,2.639e+00,2.245e+00,1.637e+00,1.682e+00,1.697e+00,1.721e+00,1.747e+00,1.792e+00,1.950e+00,1.141e+00
4.932e-01,4.504e-01,1.753e-01,6.126e-01,1.675e+00,1.545e+00,9.506e-01,1.339e+00,2.074e+00,2.043e+00,2.097e+00,1.311e+00,1.663e+00,2.862e+00,2.405e+00,1.296e+00,1.544e+00,1.287e+00,1.600e+00,1.843e+00,1.866e+00,1.001e+00,1.376e+00,1.513e+00,2.764e+00,1.319e+00,1.332e+00,1.729e+00,1.392e+00,2.729e+00,1.572e+00,3.240e+00,2.059e+00,1.497e+00,1.076e+00,1.736e+00,1.981e+00,1.427e+00,1.941e+00,1.902e+00,1.562e+00
4.529e-02,6.107e-01,7.082e-01,5.127e-01,9.755e-01,1.899e+00,1.031e+00,1.753e+00,2.003e+00,2.060e+00,2.650e+00,1.829e+00,1.741e+00,2.897e+00,2.668e+00,2.407e+00,2.451e+00,1.163e+00,1.460e+00,1.320e+00,2.167e+00,1.758e+00,1.234e+00,1.197e+00,2.747e+00,2.390e+00,1.315e+00,2.699e+00,1.929e+00,2.084e+00,1.763e+00,2.623e+00,1.756e+00,1.994e+00,2.114e+00,2.685e+00,1.817e+00,1.854e+00,2.649e+00,2.582e+00,2.069e+00
1.054e-01,3.623e-01,3.647e-01,5.008e-01,1.043e+00,1.066e+00,6.985e-01,2.297e+00,2.212e+00,1.930e+00,2.997e+00,2.381e+00,1.905e+00,2.986e+00,2.681e+00,2.064e+00,2.776e+00,1.822e+00,2.099e+00,1.813e+00,2.073e+00,1.240e+00,1.630e+00,1.102e+00,2.701e+00,2.132e+00,1.666e+00,2.195e+00,2.075e+00,1.983e+00,1.594e+00,2.469e+00,2.238e+00,2.344e+00,1.839e+00,2.244e+00,1.765e+00,2.243e+00,2.357e+00,2.498e+00,2.002e+00
1.830e-01,3.328e-01,2.684e-01,5.096e-01,1.481e+00,1.094e+00,1.024e+00,1.705e+00,2.397e+00,2.140e+00,3.561e+00,2.333e+00,1.971e+00,3.896e+00,2.568e+00,1.950e+00,2.494e+00,2.159e+00,2.628e+00,2.573e+00,2.662e+00,1.519e+00,1.995e+00,1.620e+00,3.478e+00,1.564e+00,1.728e+00,2.461e+00,2.368e+00,2.475e+00,1.969e+00,2.840e+00,2.821e+00,2.242e+00,2.286e+00,2.543e+00,2.362e+00,2.783e+00,2.815e+00,2.920e+00,2.561e+00
4.877e-01,7.311e-01,5.080e-01,3.955e-01,1.992e+00,1.005e+00,9.283e-01,1.440e+00,2.032e+00,3.266e+00,3.409e+00,2.441e+00,2.578e+00,4.082e+00,3.366e+00,2.487e+00,3.354e+00,2.551e+00,3.048e+00,2.647e+00,2.994e+00,2.485e+00,2.183e+00,1.806e+00,3.682e+00,2.263e+00,2.062e+00,2.193e+00,2.856e+00,3.095e+00,2.246e+00,3.424e+00,2.887e+00,2.451e+00,2.606e+00,3.207e+00,1.882e+00,2.782e+00,2.442e+00,3.446e+00,2.888e+00
1.606e-01,8.818e-01,9.438e-01,6.321e-01,1.485e+00,1.943e+00,1.477e+00,2.023e+00,2.721e+00,3.348e+00,4.466e+00,3.846e+00,3.134e+00,5.388e+00,4.279e+00,4.058e+00,4.663e+00,3.234e+00,3.430e+00,3.072e+00,4.326e+00,3.992e+00,2.357e+00,2.679e+00,4.884e+00,3.656e+00,2.240e+00,3.571e+00,4.099e+00,3.950e+00,2.889e+00,4.779e+00,3.173e+00,3.815e+00,4.341e+00,5.347e+00,3.345e+00,4.475e+00,3.547e+00,5.163e+00,4.592e+00
5.003e-02,1.763e-01,1.807e-01,3.940e-01,1.082e+00,1.252e+00,1.092e+00,1.733e+00,2.284e+00,2.248e+00,3.203e+00,2.854e+00,2.072e+00,4.519e+00,2.932e+00,2.719e+00,2.947e+00,2.810e+00,3.417e+00,2.400e+00,3.129e+00,2.416e+00,2.227e+00,2.604e+00,3.387e+00,2.198e+00,1.804e+00,3.346e+00,2.433e+00,3.291e+00,1.986e+00,3.635e+00,3.198e+00,2.895e+00,2.956e+00,3.501e+00,2.978e+00,3.339e+00,3.135e+00,3.242e+00,2.854e+00
4.311e-01,6.917e-01,5.074e-01,4.398e-01,1.758e+00,1.172e+00,6.904e-01,1.393e+00,2.118e+00,2.424e+00,3.105e+00,2.850e+00,2.217e+00,4.736e+00,3.609e+00,3.676e+00,2.934e+00,2.421e+00,3.564e+00,3.021e+00,3.284e+00,2.829e+00,3.006e+00,2.867e+00,4.267e+00,1.748e+00,1.926e+00,3.129e+00,2.432e+00,3.911e+00,2.510e+00,3.752e+00,3.725e+00,3.367e+00,2.756e+00,3.875e+00,2.736e+00,3.078e+00,3.433e+00,3.345e+00,2.829e+00
3.514e-01,9.948e-01,9.346e-01,6.446e-01,1.961e+00,2.014e+00,1.199e+00,1.479e+00,2.693e+00,2.625e+00,3.775e+00,2.975e+00,2.456e+00,5.536e+00,4.081e+00,4.261e+00,3.600e+00,3.145e+00,4.155e+00,4.285e+00,4.792e+00,3.874e+00,3.133e+00,3.306e+00,5.457e+00,2.720e+00,2.459e+00,4.000e+00,3.616e+00,4.357e+00,3.639e+00,4.449e+00,4.358e+00,4.146e+00,3.897e+00,4.524e+00,4.346e+00,3.703e+00,4.743e+00,4.668e+00,4.242e+00
2.979e-01,7.220e-01,6.470e-01,4.980e-01,9.547e-01,1.663e+00,8.056e-01,2.005e+00,3.241e+00,2.272e+00,3.806e+00,3.056e+00,2.184e+00,4.674e+00,4.363e+00,3.578e+00,3.523e+00,2.982e+00,3.802e+00,3.454e+00,5.068e+00,3.817e+00,2.437e+00,2.794e+00,5.447e+00,2.983e+00,2.680e+00,4.055e+00,3.555e+00,4.345e+00,3.717e+00,4.405e+00,3.356e+00,3.890e+00,3.507e+00,4.237e+00,3.701e+00,3.994e+00,4.581e+00,4.698e+00,4.208e+00
1.657e-01,6.748e-01,6.932e-01,6.801e-01,1.723e+00,1.227e+00,1.269e+00,1.638e+00,1.966e+00,2.668e+00,4.151e+00,3.706e+00,2.777e+00,6.033e+00,3.986e+00,5.655e+00,4.754e+00,4.191e+00,4.756e+00,4.172e+00,5.319e+00,5.120e+00,4.124e+00,3.818e+00,6.335e+00,3.498e+00,2.414e+00,4.613e+00,4.475e+00,4.528e+00,3.377e+00,5.016e+00,5.232e+00,4.710e+00,5.977e+00,6.037e+00,4.560e+00,5.170e+00,5.251e+00,5.958e+00,5.165e+00
1.902e-01,3.055e-01,2.363e-01,6.302e-01,7.691e-01,1.164e+00,4.892e-01,2.246e+00,2.684e+00,2.229e+00,3.457e+00,2.894e+00,2.442e+00,4.805e+00,4.709e+00,4.258e+00,4.850e+00,4.968e+00,5.682e+00,3.765e+00,5.900e+00,4.790e+00,3.726e+00,3.685e+00,6.962e+00,3.921e+00,2.828e+00,4.268e+00,3.904e+00,5.269e+00,4.171e+00,5.075e+00,4.161e+00,4.475e+00,5.389e+00,5.009e+00,4.740e+00,4.527e+00,5.498e+00,5.891e+00,5.466e+00
7.160e-02,1.900e-01,1.821e-01,4.305e-01,7.095e-01,7.937e-01,6.399e-01,1.709e+00,2.058e+00,1.620e+00,2.975e+00,2.279e+00,1.694e+00,4.182e+00,3.256e+00,3.752e+00,3.456e+00,3.539e+00,4.242e+00,3.808e+00,4.858e+00,4.157e+00,3.269e+00,3.391e+00,5.592e+00,3.338e+00,3.392e+00,4.350e+00,3.718e+00,3.948e+00,3.696e+00,4.480e+00,4.872e+00,4.453e+00,4.422e+00,4.447e+00,4.537e+00,4.138e+00,5.687e+00,4.901e+00,4.396e+00
7.915e-03,4.160e-01,5.002e-01,3.500e-01,4.625e-01,1.125e+00,5.056e-01,1.268e+00,1.655e+00,1.219e+00,2.099e+00,2.712e+00,1.548e+00,3.576e+00,2.960e+00,3.299e+00,3.462e+00,3.654e+00,4.164e+00,3.059e+00,5.062e+00,4.516e+00,3.688e+00,4.168e+00,5.417e+00,3.428e+00,3.184e+00,3.563e+00,3.464e+00,4.936e+00,3.451e+00,5.394e+00,4.257e+00,5.185e+00,4.678e+00,4.913e+00,4.348e+00,4.245e+00,4.749e+00,4.440e+00,3.699e+00
