1.567e-01,2.628e-01,5.917e-02,9.894e-01,5.675e-01,5.553e-01,8.323e-01,4.973e-01,4.780e-01,6.489e-01,8.382e-01,7.837e-01,6.437e-01,8.776e-01,9.775e-01,7.426e-01,5.491e-01,4.855e-01,1.736e-02,9.370e-01,5.009e-02,8.331e-02,6.692e-01,3.314e-01,8.379e-01,4.762e-01,5.872e-01,8.356e-01,2.390e-01,7.136e-01,8.681e-02,7.078e-01,3.942e-01,9.984e-01,4.892e-01,6.378e-01,9.949e-01,6.193e-01,8.533e-01,3.739e-01,5.342e-01,3.412e-01,7.915e-01,5.913e-01,1.150e-01,9.527e-01,1.558e-01,1.726e-01,3.900e-02,4.746e-01,1.792e-01,4.737e-01,1.828e-01,5.302e-01,5.397e-03,6.225e-01,4.689e-01,7.899e-03,7.377e-01,1.111e-01,5.601e-01,2.963e-01,3.506e-01,1.490e-02,3.521e-01,3.940e-01,7.019e-01,2.737e-01,3.606e-02,2.440e-02,6.023e-01,7.135e-01,2.021e-01,3.578e-01,6.211e-01,5.207e-01,5.449e-01,4.463e-02,6.894e-01,8.489e-01,2.543e-01,6.062e-01,4.481e-01,2.820e-01,8.646e-01
1.204e-01,8.902e-01,4.475e-01,1.361e+00,1.180e+00,7.823e-01,1.617e+00,8.902e-01,8.645e-01,1.161e+00,1.637e+00,7.198e-01,8.996e-01,1.353e+00,1.663e+00,1.534e+00,4.918e-01,1.365e+00,2.751e-01,7.853e-01,5.303e-01,2.216e-01,1.361e+00,7.574e-01,1.518e+00,1.013e+00,8.669e-01,1.561e+00,2.280e-01,1.464e+00,5.721e-01,1.320e+00,8.977e-01,1.402e+00,4.796e-01,9.975e-01,1.544e+00,5.006e-01,8.464e-01,1.159e+00,5.506e-01,4.253e-01,1.433e+00,1.006e+00,9.115e-01,1.098e+00,6.603e-01,9.407e-01,6.549e-01,7.052e-01,9.614e-01,1.347e+00,5.882e-01,4.411e-01,8.917e-01,1.327e+00,8.266e-01,5.276e-01,1.547e+00,9.474e-01,4.625e-01,3.144e-01,1.043e+00,6.154e-01,8.531e-01,7.993e-01,1.100e+00,6.041e-01,8.379e-01,2.108e-01,1.373e+00,1.541e+00,8.894e-01,9.494e-01,7.562e-01,1.367e+00,5.529e-01,5.559e-01,1.524e+00,1.558e+00,2.496e-01,8.141e-01,1.075e+00,7.724e-01,6.877e-01
5.954e-02,4.238e-01,4.072e-01,1.448e+00,9.150e-01,5.037e-01,1.629e+00,6.351e-01,1.184e+00,6.572e-01,1.232e+00,4.714e-01,1.392e+00,1.574e+00,1.475e+00,1.501e+00,9.281e-01,9.314e-01,5.041e-01,9.424e-01,7.628e-01,3.300e-01,9.526e-01,1.196e+00,9.545e-01,9.105e-01,1.276e+00,9.871e-01,7.210e-01,8.500e-01,5.665e-01,9.579e-01,4.666e-01,8.181e-01,7.392e-01,1.274e+00,1.662e+00,7.437e-01,1.135e+00,9.015e-01,2.785e-01,6.931e-01,1.599e+00,1.142e+00,9.926e-01,1.337e+00,5.222e-01,1.343e+00,1.096e+00,5.295e-01,5.248e-01,7.595e-01,1.279e+00,7.787e-01,1.331e+00,1.397e+00,1.200e+00,4.786e-01,1.196e+00,1.182e+00,4.226e-01,6.400e-01,6.421e-01,5.723e-01,1.114e+00,9.058e-01,1.481e+00,1.084e+00,6.449e-01,9.157e-01,1.370e+00,9.070e-01,9.842e-01,1.260e+00,9.815e-01,1.344e+00,1.196e+00,8.858e-01,1.725e+00,9.623e-01,8.021e-01,9.470e-01,7.307e-01,7.110e-01,4.221e-01
2.196e-02,6.113e-01,5.040e-01,2.176e+00,1.962e+00,1.022e+00,2.586e+00,1.322e+00,1.184e+00,7.790e-01,2.040e+00,1.260e+00,1.450e+00,1.944e+00,1.579e+00,1.884e+00,1.128e+00,1.553e+00,1.309e+00,1.596e+00,1.327e+00,5.898e-01,1.270e+00,1.877e+00,1.430e+00,1.494e+00,1.848e+00,1.686e+00,1.153e+00,1.098e+00,1.084e+00,1.435e+00,8.777e-01,1.478e+00,1.444e+00,1.163e+00,2.192e+00,8.462e-01,1.202e+00,1.497e+00,7.919e-01,1.431e+00,1.906e+00,1.325e+00,1.794e+00,1.409e+00,1.098e+00,2.020e+00,2.144e+00,1.045e+00,1.203e+00,1.253e+00,1.502e+00,7.129e-01,1.688e+00,2.001e+00,1.508e+00,1.565e+00,2.251e+00,1.768e+00,3.595e-01,8.362e-01,8.500e-01,1.104e+00,1.520e+00,1.094e+00,1.481e+00,1.061e+00,1.706e+00,1.068e+00,2.085e+00,1.207e+00,1.283e+00,1.277e+00,1.736e+00,2.256e+00,1.595e+00,1.929e+00,2.701e+00,1.424e+00,7.008e-01,1.500e+00,1.476e+00,1.266e+00,6.489e-01
1.440e-01,7.736e-01,4.131e-01,1.981e+00,2.280e+00,1.429e+00,2.641e+00,1.727e+00,1.606e+00,1.750e+00,2.368e+00,2.282e+00,1.699e+00,2.127e+00,1.843e+00,2.153e+00,1.082e+00,1.484e+00,1.456e+00,1.765e+00,1.128e+00,1.257e+00,1.842e+00,1.611e+00,2.650e+00,2.041e+00,1.584e+00,2.201e+00,1.194e+00,2.416e+00,1.280e+00,2.149e+00,1.855e+00,2.482e+00,1.902e+00,2.111e+00,3.035e+00,1.190e+00,1.291e+00,2.193e+00,1.271e+00,1.280e+00,2.744e+00,1.932e+00,1.392e+00,1.832e+00,1.106e+00,1.854e+00,1.575e+00,1.345e+00,1.745e+00,1.440e+00,1.208e+00,1.302e+00,1.596e+00,1.971e+00,1.657e+00,1.725e+00,2.186e+00,1.762e+00,8.445e-01,1.586e+00,1.458e+00,9.913e-01,1.311e+00,1.705e+00,2.313e+00,1.179e+00,1.842e+00,1.403e+00,2.434e+00,2.436e+00,1.222e+00,1.938e+00,1.713e+00,2.588e+00,2.083e+00,1.651e+00,2.442e+00,2.065e+00,1.407e+00,2.034e+00,1.378e+00,1.535e+00,2.021e+00
6.449e-02,3.638e-01,2.033e-01,9.850e-01,1.396e+00,1.547e+00,1.840e+00,1.908e+00,1.096e+00,1.549e+00,2.105e+00,2.371e+00,1.221e+00,2.132e+00,1.726e+00,1.432e+00,8.384e-01,1.620e+00,1.083e+00,1.122e+00,7.502e-01,9.939e-01,1.134e+00,1.052e+00,1.746e+00,1.930e+00,9.003e-01,2.028e+00,1.384e+00,2.171e+00,1.022e+00,1.327e+00,1.341e+00,2.350e+00,1.835e+00,1.416e+00,2.103e+00,1.380e+00,7.719e-01,2.060e+00,9.586e-01,1.592e+00,2.116e+00,1.355e+00,1.648e+00,1.459e+00,1.602e+00,1.940e+00,1.095e+00,1.567e+00,1.423e+00,1.585e+00,1.284e+00,1.007e+00,1.239e+00,1.358e+00,1.503e+00,1.471e+00,1.872e+00,1.787e+00,1.097e+00,2.127e+00,1.213e+00,1.447e+00,9.296e-01,1.697e+00,1.786e+00,1.287e+00,2.081e+00,1.237e+00,2.253e+00,1.857e+00,1.590e+00,2.275e+00,1.862e+00,2.450e+00,1.492e+00,1.675e+00,2.206e+00,1.395e+00,1.823e+00,1.434e+00,1.022e+00,1.156e+00,1.626e+00
3.779e-02,6.064e-01,4.801e-01,2.168e+00,2.521e+00,1.902e+00,4.047e+00,3.350e+00,2.051e+00,2.146e+00,3.161e+00,3.459e+00,2.417e+00,3.920e+00,2.831e+00,3.080e+00,1.586e+00,2.699e+00,2.039e+00,2.511e+00,2.196e+00,2.113e+00,2.287e+00,2.314e+00,2.840e+00,2.884e+00,2.259e+00,3.613e+00,2.149e+00,3.102e+00,2.542e+00,2.233e+00,2.575e+00,3.807e+00,3.301e+00,2.339e+00,4.095e+00,2.165e+00,1.852e+00,3.319e+00,1.775e+00,3.158e+00,3.258e+00,2.050e+00,2.773e+00,2.428e+00,2.686e+00,3.058e+00,3.009e+00,2.816e+00,2.554e+00,2.692e+00,3.071e+00,2.298e+00,2.989e+00,2.637e+00,2.484e+00,2.694e+00,2.959e+00,2.811e+00,1.215e+00,3.107e+00,1.701e+00,1.960e+00,2.759e+00,2.668e+00,3.284e+00,2.492e+00,3.103e+00,2.676e+00,3.410e+00,3.088e+00,2.909e+00,2.808e+00,2.852e+00,4.089e+00,3.316e+00,3.259e+00,3.682e+00,2.144e+00,2.171e+00,2.325e+00,1.987e+00,2.131e+00,2.506e+00
2.976e-02,6.040e-01,4.012e-01,1.008e+00,1.105e+00,1.019e+00,2.357e+00,2.442e+00,2.119e+00,2.458e+00,2.003e+00,2.675e+00,1.454e+00,3.121e+00,3.116e+00,2.826e+00,1.734e+00,2.750e+00,1.423e+00,1.409e+00,1.936e+00,1.339e+00,2.323e+00,1.554e+00,1.854e+00,2.131e+00,1.891e+00,2.966e+00,1.788e+00,3.012e+00,1.865e+00,1.837e+00,2.552e+00,2.883e+00,2.194e+00,1.836e+00,2.893e+00,2.208e+00,1.513e+00,2.580e+00,1.336e+00,2.089e+00,2.008e+00,1.188e+00,2.085e+00,2.411e+00,1.941e+00,2.166e+00,1.639e+00,2.596e+00,2.478e+00,2.860e+00,2.623e+00,2.131e+00,2.284e+00,1.604e+00,2.028e+00,1.347e+00,2.053e+00,1.845e+00,1.161e+00,2.129e+00,1.275e+00,1.798e+00,2.413e+00,2.468e+00,2.908e+00,2.492e+00,1.770e+00,1.548e+00,2.639e+00,2.530e+00,2.438e+00,2.758e+00,1.874e+00,2.552e+00,1.827e+00,1.704e+00,2.234e+00,2.301e+00,1.480e+00,1.006e+00,1.300e+00,2.133e+00,2.237e+00
7.238e-02,4.022e-01,3.059e-01,2.042e+00,2.144e+00,1.914e+00,3.006e+00,2.561e+00,1.698e+00,2.653e+00,3.479e+00,3.912e+00,1.907e+00,4.067e+00,3.278e+00,2.634e+00,2.296e+00,3.023e+00,1.748e+00,2.980e+00,2.370e+00,1.776e+00,2.426e+00,2.244e+00,2.244e+00,3.411e+00,2.767e+00,3.252e+00,2.352e+00,3.072e+00,2.309e+00,2.501e+00,2.313e+00,3.521e+00,2.952e+00,1.795e+00,3.476e+00,2.152e+00,2.456e+00,2.850e+00,1.956e+00,2.881e+00,2.792e+00,2.536e+00,2.820e+00,2.221e+00,2.120e+00,3.290e+00,3.018e+00,2.808e+00,1.998e+00,2.474e+00,2.377e+00,1.561e+00,2.146e+00,2.313e+00,2.663e+00,2.841e+00,3.662e+00,3.298e+00,2.153e+00,3.362e+00,1.948e+00,2.079e+00,2.207e+00,3.049e+00,2.339e+00,1.779e+00,2.882e+00,2.650e+00,3.429e+00,2.247e+00,2.723e+00,3.494e+00,3.511e+00,3.988e+00,3.330e+00,3.550e+00,4.255e+00,1.922e+00,2.284e+00,2.435e+00,2.516e+00,1.811e+00,2.523e+00
8.296e-02,6.531e-01,3.501e-01,1.492e+00,1.425e+00,9.032e-01,1.968e+00,1.294e+00,8.950e-01,1.767e+00,2.603e+00,1.400e+00,1.899e+00,1.833e+00,1.874e+00,2.505e+00,1.161e+00,1.467e+00,1.481e+00,2.229e+00,1.603e+00,1.113e+00,1.444e+00,1.831e+00,2.155e+00,1.321e+00,1.698e+00,2.437e+00,1.308e+00,1.807e+00,1.337e+00,1.435e+00,1.554e+00,2.605e+00,2.051e+00,1.687e+00,2.635e+00,9.365e-01,1.952e+00,1.505e+00,1.262e+00,1.084e+00,2.281e+00,1.780e+00,1.973e+00,1.554e+00,1.172e+00,1.784e+00,1.674e+00,1.684e+00,2.129e+00,2.150e+00,1.012e+00,1.628e+00,2.014e+00,2.159e+00,1.308e+00,1.934e+00,2.386e+00,2.093e+00,1.015e+00,1.553e+00,1.450e+00,1.766e+00,1.253e+00,1.022e+00,1.911e+00,1.495e+00,1.837e+00,1.352e+00,1.785e+00,2.067e+00,1.797e+00,1.741e+00,1.865e+00,2.523e+00,2.106e+00,1.274e+00,2.607e+00,2.437e+00,9.284e-01,1.205e+00,2.096e+00,1.598e+00,1.136e+00
