5.250e-01,3.304e-01,5.149e-01,6.406e-01,3.014e-02,3.534e-01,2.886e-01,7.223e-01,5.223e-01,4.325e-01,3.151e-01,9.506e-02,6.463e-02,1.033e-01,3.338e-02,5.785e-01,2.407e-01,2.291e-01,2.982e-01,9.496e-02,4.309e-01,8.183e-01,7.763e-01,5.272e-01,5.348e-02,2.369e-01,5.863e-02,7.936e-01,6.068e-01,6.418e-01,1.245e-01,8.193e-01,4.354e-01,1.269e-01,5.216e-01,7.547e-01,3.263e-02,9.157e-01,7.968e-01,7.847e-01,4.958e-01,3.675e-01,7.512e-01,8.385e-01,2.770e-01,4.716e-01,8.707e-01,7.127e-01
2.671e-01,1.036e+00,6.127e-01,5.132e-01,2.197e-01,1.845e-01,4.730e-01,4.775e-01,3.227e-01,3.398e-01,1.118e+00,6.651e-01,8.628e-01,1.077e-01,3.498e-01,3.066e-01,3.699e-01,2.711e-01,3.955e-01,2.696e-01,1.158e+00,1.216e+00,4.723e-01,5.034e-01,3.305e-01,2.214e-01,4.551e-01,8.410e-01,1.152e+00,5.915e-01,5.707e-01,7.731e-01,5.398e-01,5.791e-01,7.689e-01,1.267e+00,4.495e-02,1.450e+00,4.427e-01,5.582e-01,5.151e-01,7.545e-01,8.129e-01,8.400e-01,5.446e-01,3.221e-01,9.492e-01,1.188e+00
2.882e-01,7.963e-01,7.806e-01,7.088e-01,7.010e-01,8.754e-01,1.132e+00,4.841e-01,9.047e-01,6.399e-01,1.247e+00,1.019e+00,1.353e+00,4.633e-01,1.163e+00,1.146e+00,4.559e-01,7.457e-01,8.692e-01,4.485e-01,1.408e+00,1.622e+00,1.046e+00,9.355e-01,1.045e+00,8.377e-01,8.510e-01,9.102e-01,1.221e+00,6.229e-01,1.032e+00,1.382e+00,9.334e-01,5.510e-01,1.575e+00,1.618e+00,9.078e-02,1.505e+00,8.148e-01,6.707e-01,7.743e-01,1.021e+00,1.395e+00,8.856e-01,7.409e-01,1.288e+00,1.758e+00,1.800e+00
2.068e-01,3.057e-01,3.673e-01,4.301e-01,9.581e-01,1.345e+00,4.883e-01,9.158e-01,4.705e-01,1.043e+00,4.888e-01,6.594e-01,8.873e-01,8.725e-01,7.043e-01,1.410e+00,9.133e-01,3.275e-01,8.831e-01,4.865e-01,9.043e-01,1.576e+00,1.497e+00,5.636e-01,7.089e-01,1.189e+00,8.710e-01,5.764e-01,1.466e+00,7.338e-01,4.454e-01,1.197e+00,1.122e+00,7.232e-01,6.702e-01,1.667e+00,2.222e-01,1.316e+00,5.443e-01,7.368e-01,7.868e-01,7.514e-01,1.402e+00,1.132e+00,1.228e+00,8.768e-01,1.572e+00,1.007e+00
2.078e-01,4.176e-01,3.950e-01,3.932e-01,7.365e-01,1.358e+00,7.466e-01,9.264e-01,1.175e+00,1.186e+00,1.073e+00,6.444e-01,6.411e-01,6.425e-01,8.771e-01,1.379e+00,1.129e+00,3.402e-01,6.834e-01,2.701e-01,1.152e+00,1.805e+00,1.403e+00,6.750e-01,1.366e+00,1.242e+00,1.367e+00,1.411e+00,1.540e+00,1.169e+00,1.270e+00,1.697e+00,9.846e-01,1.063e+00,1.503e+00,1.831e+00,8.228e-01,1.466e+00,1.436e+00,8.515e-01,9.951e-01,7.350e-01,1.286e+00,7.229e-01,6.779e-01,5.778e-01,1.332e+00,1.202e+00
4.894e-01,1.116e+00,8.153e-01,8.022e-01,7.695e-01,1.560e+00,1.587e+00,1.459e+00,1.583e+00,1.630e+00,2.100e+00,1.724e+00,1.867e+00,7.573e-01,1.002e+00,1.580e+00,1.935e+00,1.211e+00,1.405e+00,5.921e-01,1.776e+00,3.022e+00,2.581e+00,1.819e+00,1.687e+00,1.710e+00,2.156e+00,2.639e+00,2.275e+00,2.081e+00,1.950e+00,2.686e+00,1.314e+00,1.421e+00,1.708e+00,2.793e+00,7.953e-01,3.039e+00,1.964e+00,2.140e+00,2.117e+00,1.795e+00,2.719e+00,2.473e+00,1.594e+00,1.204e+00,2.210e+00,2.144e+00
3.387e-01,8.445e-01,6.909e-01,6.847e-01,1.108e+00,1.896e+00,2.412e+00,1.629e+00,2.091e+00,2.601e+00,2.040e+00,1.816e+00,2.922e+00,1.191e+00,1.965e+00,2.845e+00,2.379e+00,1.604e+00,2.025e+00,1.177e+00,2.692e+00,3.328e+00,2.810e+00,2.477e+00,2.196e+00,2.880e+00,2.965e+00,3.022e+00,2.681e+00,2.275e+00,2.062e+00,3.108e+00,2.166e+00,2.190e+00,2.665e+00,3.401e+00,1.097e+00,3.263e+00,1.814e+00,2.328e+00,2.853e+00,1.931e+00,3.729e+00,2.662e+00,2.339e+00,2.077e+00,2.934e+00,2.487e+00
7.472e-02,8.618e-01,4.668e-01,3.735e-01,1.008e+00,1.343e+00,1.271e+00,1.901e+00,1.418e+00,2.359e+00,2.289e+00,2.484e+00,2.921e+00,1.081e+00,1.322e+00,2.071e+00,2.330e+00,1.368e+00,2.010e+00,1.559e+00,2.638e+00,3.000e+00,1.882e+00,2.254e+00,1.801e+00,1.971e+00,2.570e+00,1.574e+00,2.691e+00,2.254e+00,2.136e+00,2.008e+00,1.885e+00,1.667e+00,1.366e+00,2.632e+00,1.097e+00,2.309e+00,1.206e+00,1.783e+00,2.469e+00,2.162e+00,3.073e+00,1.869e+00,2.141e+00,1.629e+00,2.585e+00,2.527e+00
1.812e-02,3.334e-01,1.700e-01,1.478e-01,6.516e-01,8.915e-01,8.078e-01,8.630e-01,8.691e-01,1.444e+00,1.115e+00,1.156e+00,2.319e+00,1.357e+00,9.243e-01,1.952e+00,1.852e+00,9.139e-01,1.118e+00,1.664e+00,1.567e+00,1.916e+00,1.275e+00,1.050e+00,1.576e+00,2.308e+00,1.426e+00,1.022e+00,1.831e+00,1.078e+00,1.515e+00,1.217e+00,1.626e+00,1.890e+00,1.231e+00,1.853e+00,1.225e+00,2.186e+00,1.335e+00,1.496e+00,2.195e+00,1.080e+00,2.350e+00,1.872e+00,2.076e+00,1.317e+00,1.960e+00,1.726e+00
7.822e-02,3.045e-01,2.937e-01,2.884e-01,1.089e+00,1.935e+00,1.619e+00,1.706e+00,2.052e+00,3.240e+00,2.846e+00,3.136e+00,3.359e+00,1.848e+00,2.409e+00,3.390e+00,3.535e+00,1.948e+00,2.075e+00,2.234e+00,2.179e+00,3.247e+00,3.284e+00,2.623e+00,2.835e+00,3.062e+00,3.478e+00,2.207e+00,2.934e+00,2.713e+00,3.625e+00,2.953e+00,2.056e+00,2.892e+00,2.042e+00,3.061e+00,2.146e+00,2.842e+00,2.735e+00,3.034e+00,3.399e+00,2.614e+00,4.062e+00,3.072e+00,3.080e+00,2.188e+00,2.893e+00,3.551e+00
