9.656e-01,4.524e-01,1.385e-01,4.391e-01,9.863e-01,1.032e-01,7.162e-01,3.289e-01,1.287e-01,4.828e-01,2.813e-03,9.507e-01,8.664e-01,9.379e-01,2.585e-01,2.463e-01,7.323e-01,5.589e-01,2.334e-01,9.765e-01,7.148e-01,8.459e-01,6.474e-01,1.880e-02,9.112e-01,6.704e-01,5.504e-01,9.438e-01,2.366e-02,2.236e-01,5.899e-01,4.753e-01,1.151e-01,3.640e-01,3.921e-01,9.518e-01,3.351e-01,2.642e-01,4.477e-01,9.541e-01,9.031e-01,5.103e-01,8.017e-02,8.212e-01,2.730e-01,2.847e-01,7.601e-01,5.946e-01,3.750e-01,8.901e-01,5.466e-01,2.592e-01,9.888e-01,5.636e-01,6.474e-01,8.253e-01,3.153e-01,1.146e-01
5.520e-01,1.007e+00,9.495e-01,1.200e+00,8.020e-01,6.662e-01,1.335e+00,6.505e-01,3.509e-01,7.932e-01,9.477e-01,9.023e-01,1.325e+00,8.197e-01,2.331e-01,4.553e-01,1.114e+00,1.234e+00,8.336e-01,1.300e+00,5.177e-01,1.095e+00,1.132e+00,2.933e-01,6.480e-01,1.184e+00,1.126e+00,8.911e-01,4.753e-01,9.125e-01,6.043e-01,3.752e-01,6.884e-01,6.590e-01,1.148e+00,1.436e+00,2.250e-01,2.586e-01,5.257e-01,1.337e+00,7.762e-01,6.494e-01,2.582e-01,7.012e-01,2.994e-01,8.002e-01,1.180e+00,5.553e-01,3.086e-01,1.352e+00,4.109e-01,5.977e-01,9.565e-01,5.759e-01,4.901e-01,6.406e-01,1.028e+00,3.872e-01
5.706e-01,3.142e-01,4.635e-01,5.100e-01,1.050e+00,1.006e+00,1.142e+00,1.144e+00,2.332e-01,8.192e-01,4.629e-01,1.461e+00,1.395e+00,9.920e-01,2.492e-01,9.332e-01,7.580e-01,1.037e+00,1.080e+00,9.382e-01,1.042e+00,9.976e-01,8.010e-01,6.094e-01,1.153e+00,1.373e+00,9.175e-01,1.457e+00,4.056e-01,2.327e-01,5.486e-01,6.545e-01,3.140e-01,8.844e-01,8.840e-01,6.822e-01,3.661e-01,5.684e-01,1.053e+00,8.552e-01,1.497e+00,6.078e-01,5.132e-01,9.598e-01,3.855e-01,1.066e+00,1.264e+00,1.214e+00,1.155e+00,1.266e+00,6.613e-01,4.129e-01,6.226e-01,6.961e-01,7.133e-01,1.111e+00,9.156e-01,1.849e-01
9.036e-02,5.827e-01,8.349e-01,1.102e+00,6.875e-01,1.034e+00,1.861e+00,1.434e+00,1.000e+00,1.292e+00,1.552e+00,1.848e+00,1.893e+00,8.622e-01,8.527e-01,1.215e+00,1.371e+00,1.597e+00,1.172e+00,1.436e+00,7.304e-01,1.548e+00,1.107e+00,7.460e-01,1.348e+00,1.866e+00,1.668e+00,1.378e+00,1.474e+00,1.356e+00,4.904e-01,9.844e-01,1.253e+00,1.495e+00,1.383e+00,1.527e+00,8.237e-01,3.753e-01,1.330e+00,8.984e-01,1.253e+00,1.109e+00,8.649e-01,9.919e-01,8.002e-01,1.726e+00,1.643e+00,8.153e-01,9.166e-01,1.565e+00,1.126e+00,9.010e-01,1.336e+00,1.266e+00,1.070e+00,7.807e-01,1.092e+00,7.908e-01
5.063e-01,6.213e-01,7.355e-01,9.945e-01,1.038e+00,1.382e+00,2.624e+00,1.734e+00,1.686e+00,1.614e+00,1.932e+00,2.583e+00,2.093e+00,1.640e+00,1.501e+00,1.120e+00,1.820e+00,1.921e+00,1.869e+00,1.757e+00,1.171e+00,1.897e+00,1.577e+00,1.152e+00,1.434e+00,2.438e+00,1.624e+00,2.096e+00,1.306e+00,1.942e+00,1.050e+00,1.095e+00,1.436e+00,1.902e+00,1.690e+00,1.537e+00,1.525e+00,1.406e+00,1.481e+00,1.860e+00,1.928e+00,1.431e+00,1.085e+00,1.144e+00,1.521e+00,1.888e+00,1.825e+00,1.494e+00,1.853e+00,2.334e+00,1.892e+00,8.058e-01,1.950e+00,2.087e+00,1.103e+00,1.712e+00,1.348e+00,1.231e+00
7.275e-02,3.824e-01,6.887e-01,8.454e-01,6.937e-01,2.305e+00,2.237e+00,2.108e+00,1.515e+00,2.027e+00,1.749e+00,2.198e+00,2.082e+00,1.309e+00,1.544e+00,1.446e+00,1.458e+00,2.657e+00,2.585e+00,2.171e+00,9.435e-01,2.032e+00,1.288e+00,1.888e+00,1.792e+00,2.442e+00,2.480e+00,1.856e+00,2.077e+00,2.143e+00,1.046e+00,1.157e+00,2.142e+00,2.383e+00,2.388e+00,1.928e+00,1.912e+00,1.385e+00,2.396e+00,1.851e+00,2.346e+00,2.098e+00,1.798e+00,1.348e+00,1.231e+00,2.632e+00,2.410e+00,1.969e+00,2.234e+00,2.209e+00,2.006e+00,1.446e+00,1.444e+00,1.780e+00,1.429e+00,1.538e+00,1.263e+00,1.078e+00
6.947e-01,8.921e-01,9.384e-01,1.327e+00,1.251e+00,2.062e+00,2.578e+00,2.794e+00,2.041e+00,2.852e+00,1.704e+00,2.465e+00,2.916e+00,2.581e+00,1.682e+00,2.246e+00,2.535e+00,3.735e+00,2.587e+00,3.147e+00,1.853e+00,2.419e+00,1.828e+00,1.601e+00,2.653e+00,2.502e+00,2.997e+00,2.033e+00,2.808e+00,2.202e+00,1.660e+00,1.569e+00,2.702e+00,2.231e+00,2.747e+00,3.473e+00,2.496e+00,1.259e+00,2.388e+00,2.790e+00,3.037e+00,2.372e+00,1.968e+00,1.948e+00,1.052e+00,2.818e+00,3.083e+00,2.224e+00,2.188e+00,3.160e+00,2.403e+00,2.044e+00,1.964e+00,1.730e+00,2.424e+00,2.286e+00,2.324e+00,1.891e+00
4.909e-01,3.388e-01,4.283e-01,5.783e-01,9.129e-01,1.535e+00,2.201e+00,3.148e+00,2.685e+00,2.760e+00,1.677e+00,2.531e+00,2.834e+00,3.076e+00,2.147e+00,1.868e+00,2.868e+00,3.008e+00,3.077e+00,2.188e+00,2.298e+00,1.835e+00,1.725e+00,2.324e+00,2.352e+00,2.941e+00,2.638e+00,2.648e+00,2.057e+00,2.092e+00,1.394e+00,1.397e+00,2.384e+00,2.126e+00,1.893e+00,2.192e+00,2.861e+00,2.102e+00,1.821e+00,2.784e+00,3.189e+00,2.507e+00,1.997e+00,1.482e+00,1.991e+00,2.071e+00,2.792e+00,2.329e+00,3.102e+00,3.110e+00,2.295e+00,2.094e+00,1.841e+00,1.918e+00,2.294e+00,3.097e+00,2.520e+00,2.222e+00
6.887e-01,5.758e-01,5.127e-01,8.103e-01,1.021e+00,1.620e+00,2.281e+00,2.007e+00,1.872e+00,2.984e+00,2.468e+00,3.261e+00,2.662e+00,2.944e+00,2.006e+00,1.999e+00,2.293e+00,3.406e+00,3.196e+00,2.846e+00,2.390e+00,2.161e+00,2.062e+00,1.635e+00,2.305e+00,3.275e+00,2.562e+00,2.445e+00,2.000e+00,2.832e+00,2.148e+00,1.657e+00,2.177e+00,2.491e+00,2.361e+00,2.976e+00,3.075e+00,2.106e+00,2.560e+00,2.749e+00,2.760e+00,2.613e+00,1.545e+00,2.327e+00,1.539e+00,2.846e+00,2.272e+00,2.550e+00,2.417e+00,3.432e+00,3.128e+00,1.882e+00,2.455e+00,2.815e+00,1.980e+00,2.613e+00,2.227e+00,2.383e+00
8.496e-01,4.480e-01,1.925e-01,5.341e-01,9.483e-01,6.108e-01,1.310e+00,1.844e+00,1.577e+00,2.920e+00,1.352e+00,2.455e+00,2.062e+00,2.446e+00,1.912e+00,2.070e+00,2.418e+00,2.861e+00,1.828e+00,2.393e+00,1.901e+00,1.916e+00,1.410e+00,1.853e+00,2.704e+00,2.203e+00,1.958e+00,2.082e+00,2.065e+00,1.310e+00,1.382e+00,1.096e+00,1.570e+00,1.920e+00,1.776e+00,2.353e+00,2.020e+00,1.885e+00,1.346e+00,2.959e+00,2.455e+00,2.702e+00,1.272e+00,1.784e+00,1.600e+00,1.514e+00,2.593e+00,1.888e+00,1.625e+00,3.131e+00,1.711e+00,2.504e+00,2.476e+00,1.685e+00,2.137e+00,3.061e+00,2.322e+00,2.420e+00
