5.868e-01,2.294e-01,4.897e-01,6.643e-01,1.544e-02,7.439e-01,2.160e-01,8.069e-01,4.881e-01,6.075e-01,3.659e-01,3.665e-01,3.104e-01,7.163e-01,8.870e-01,9.221e-01,8.224e-02,8.104e-02,7.533e-01,9.907e-01,2.990e-01,4.646e-01,3.878e-01,2.040e-01,3.577e-01,6.233e-01,1.254e-01,4.741e-01,8.064e-01,2.678e-01,6.500e-01,2.108e-01,9.446e-01,6.145e-01,5.123e-01,8.214e-01,6.425e-01,8.880e-01,8.173e-01,5.082e-01,5.583e-01,7.154e-01,5.570e-02,9.105e-03,1.713e-01,7.612e-01,2.397e-02,7.172e-01,4.096e-01,5.589e-01,1.963e-01,6.557e-01,8.229e-01,3.238e-01,6.554e-01
4.130e-01,1.010e+00,9.906e-01,1.154e+00,9.660e-01,1.276e+00,2.918e-01,9.567e-01,9.511e-01,6.531e-01,5.300e-01,5.248e-01,8.930e-01,9.007e-01,9.041e-01,1.642e+00,6.269e-01,8.265e-01,9.369e-01,1.641e+00,1.105e+00,3.741e-01,3.568e-01,2.210e-01,4.946e-01,8.333e-01,2.775e-01,1.014e+00,1.433e+00,7.753e-01,1.019e+00,7.974e-01,1.103e+00,1.120e+00,5.235e-01,1.033e+00,9.230e-01,8.712e-01,7.660e-01,6.974e-01,9.240e-01,5.662e-01,2.166e-01,7.804e-02,3.821e-01,9.873e-01,6.938e-01,7.487e-01,4.876e-01,1.221e+00,2.580e-01,9.007e-01,6.609e-01,7.056e-01,1.283e+00
3.591e-01,3.417e-01,1.009e+00,1.560e+00,4.961e-01,6.905e-01,8.669e-01,1.201e+00,9.236e-01,1.124e+00,1.252e+00,5.752e-01,9.317e-01,5.854e-01,8.949e-01,1.263e+00,1.184e+00,1.152e+00,1.205e+00,8.747e-01,1.006e+00,9.475e-01,1.208e+00,2.476e-01,1.237e+00,1.129e+00,1.421e-01,7.057e-01,1.428e+00,1.170e+00,8.005e-01,1.075e+00,9.148e-01,6.362e-01,1.201e+00,1.071e+00,6.291e-01,9.876e-01,1.176e+00,1.207e+00,1.106e+00,9.683e-01,2.081e-01,2.751e-01,4.691e-01,7.092e-01,2.593e-01,5.870e-01,1.083e+00,1.236e+00,1.041e+00,5.645e-01,1.165e+00,1.235e+00,1.181e+00
4.845e-01,3.285e-01,9.279e-01,1.468e+00,1.312e+00,1.345e+00,1.274e+00,1.291e+00,1.319e+00,1.074e+00,1.542e+00,9.529e-01,1.610e+00,1.559e+00,1.098e+00,2.152e+00,1.621e+00,1.221e+00,1.837e+00,1.655e+00,1.841e+00,9.707e-01,1.084e+00,9.884e-01,1.249e+00,1.310e+00,1.102e+00,1.400e+00,2.218e+00,1.104e+00,1.767e+00,1.775e+00,1.513e+00,8.238e-01,1.967e+00,1.703e+00,9.171e-01,1.446e+00,1.664e+00,1.931e+00,1.299e+00,1.200e+00,6.370e-01,4.816e-01,1.062e+00,9.113e-01,3.581e-01,1.049e+00,1.419e+00,2.118e+00,1.609e+00,1.102e+00,1.385e+00,1.688e+00,2.040e+00
2.686e-01,9.061e-01,1.252e+00,1.716e+00,1.496e+00,1.961e+00,1.529e+00,1.657e+00,1.481e+00,1.266e+00,2.118e+00,9.839e-01,2.230e+00,1.064e+00,9.240e-01,2.865e+00,2.149e+00,1.866e+00,1.625e+00,2.569e+00,2.426e+00,1.469e+00,1.299e+00,1.433e+00,1.941e+00,2.109e+00,1.427e+00,2.113e+00,2.205e+00,1.915e+00,1.382e+00,1.989e+00,1.525e+00,2.026e+00,2.033e+00,1.761e+00,1.716e+00,1.780e+00,1.466e+00,2.235e+00,2.014e+00,9.701e-01,1.362e+00,1.058e+00,1.500e+00,1.600e+00,1.190e+00,1.420e+00,2.068e+00,2.097e+00,1.657e+00,1.790e+00,1.851e+00,1.622e+00,2.463e+00
5.247e-01,3.652e-01,7.872e-01,1.188e+00,1.231e+00,1.807e+00,1.993e+00,1.702e+00,1.637e+00,1.601e+00,1.774e+00,9.713e-01,2.059e+00,2.499e+00,1.332e+00,2.961e+00,1.693e+00,1.278e+00,1.810e+00,2.982e+00,2.667e+00,1.678e+00,1.700e+00,1.790e+00,2.137e+00,1.955e+00,2.054e+00,1.961e+00,3.027e+00,1.051e+00,2.200e+00,2.517e+00,1.950e+00,1.460e+00,2.024e+00,1.758e+00,1.878e+00,1.639e+00,1.682e+00,2.718e+00,2.028e+00,1.373e+00,1.263e+00,1.344e+00,1.761e+00,2.007e+00,8.492e-01,1.868e+00,1.744e+00,2.141e+00,2.234e+00,1.543e+00,2.129e+00,2.347e+00,2.288e+00
3.207e-01,3.130e-01,7.785e-01,1.205e+00,9.467e-01,1.228e+00,2.107e+00,1.866e+00,1.300e+00,1.569e+00,2.366e+00,1.089e+00,1.887e+00,1.841e+00,1.237e+00,2.451e+00,2.005e+00,1.658e+00,1.928e+00,2.265e+00,2.200e+00,1.705e+00,1.887e+00,1.938e+00,2.256e+00,2.001e+00,1.247e+00,1.858e+00,2.042e+00,1.950e+00,2.005e+00,1.815e+00,2.137e+00,1.227e+00,2.384e+00,1.604e+00,2.047e+00,1.629e+00,1.955e+00,2.180e+00,2.006e+00,1.966e+00,1.444e+00,1.050e+00,1.843e+00,1.475e+00,6.669e-01,1.892e+00,1.984e+00,1.848e+00,1.894e+00,1.461e+00,1.929e+00,2.045e+00,2.267e+00
5.599e-01,8.474e-01,1.372e+00,1.932e+00,1.461e+00,2.227e+00,2.221e+00,3.276e+00,2.750e+00,2.691e+00,3.312e+00,1.578e+00,3.401e+00,2.131e+00,1.821e+00,3.714e+00,2.390e+00,2.933e+00,2.273e+00,4.005e+00,3.056e+00,3.039e+00,2.855e+00,2.571e+00,2.742e+00,2.823e+00,2.605e+00,3.109e+00,4.027e+00,2.484e+00,2.802e+00,2.641e+00,2.584e+00,2.998e+00,3.243e+00,2.959e+00,2.957e+00,2.792e+00,2.205e+00,3.770e+00,2.715e+00,2.030e+00,2.272e+00,1.533e+00,2.989e+00,2.571e+00,1.725e+00,2.971e+00,2.576e+00,3.200e+00,3.140e+00,2.378e+00,2.736e+00,3.090e+00,3.369e+00
3.992e-01,1.627e-01,3.901e-01,5.974e-01,7.797e-01,1.186e+00,1.535e+00,1.448e+00,1.323e+00,1.317e+00,1.617e+00,1.102e+00,1.980e+00,2.731e+00,1.770e+00,2.127e+00,1.782e+00,1.883e+00,1.795e+00,2.746e+00,2.628e+00,1.732e+00,2.200e+00,2.183e+00,2.194e+00,1.864e+00,1.875e+00,2.494e+00,2.500e+00,1.062e+00,2.843e+00,2.452e+00,2.285e+00,1.375e+00,2.180e+00,2.210e+00,1.965e+00,1.776e+00,2.199e+00,2.999e+00,2.137e+00,1.574e+00,1.967e+00,1.918e+00,1.993e+00,1.578e+00,1.549e+00,2.108e+00,2.012e+00,2.137e+00,2.211e+00,1.813e+00,2.522e+00,2.078e+00,2.224e+00
3.630e-01,7.791e-01,9.734e-01,1.311e+00,1.736e+00,2.216e+00,1.842e+00,2.336e+00,2.199e+00,2.449e+00,2.904e+00,1.565e+00,3.339e+00,2.923e+00,1.631e+00,3.436e+00,2.621e+00,3.314e+00,2.911e+00,3.812e+00,3.233e+00,3.086e+00,2.035e+00,2.514e+00,2.668e+00,2.973e+00,3.536e+00,3.489e+00,3.963e+00,2.891e+00,2.699e+00,2.718e+00,2.940e+00,3.162e+00,2.968e+00,3.154e+00,2.859e+00,2.648e+00,1.807e+00,3.756e+00,3.090e+00,1.998e+00,2.459e+00,2.144e+00,3.179e+00,2.359e+00,2.595e+00,3.011e+00,3.092e+00,2.900e+00,3.259e+00,2.779e+00,2.614e+00,3.003e+00,3.696e+00
