4.997e-01,1.200e-01,1.777e-01,6.458e-01,9.973e-01,1.578e-01,3.384e-01,6.462e-01,3.145e-01,6.942e-01,5.957e-01,9.064e-01,4.677e-01,2.512e-01,7.423e-01,2.230e-01,2.962e-01,1.347e-01,2.466e-02,2.690e-01,1.174e-01,8.515e-01,7.118e-01,2.499e-01,1.395e-01,5.446e-01,3.154e-01,3.459e-01,1.838e-01,3.869e-01,2.443e-01,2.683e-01,7.492e-01,6.184e-01,7.605e-01,8.423e-02,8.696e-01,2.812e-01,6.211e-01,9.092e-01,2.061e-01,1.681e-01,2.560e-01,5.653e-01,7.397e-01,5.454e-01,3.329e-01,7.529e-01,6.529e-01,6.119e-02,8.017e-02,7.785e-03,7.545e-01,6.114e-02,3.900e-01,9.650e-02,6.883e-01,6.467e-01,3.986e-01,8.096e-01,5.600e-01
7.677e-02,8.593e-01,3.027e-01,6.714e-01,7.416e-01,2.004e-01,6.811e-01,9.075e-01,9.734e-01,4.560e-01,8.249e-01,1.127e+00,2.864e-01,2.946e-01,4.144e-01,5.485e-01,8.339e-01,8.810e-01,6.908e-01,7.031e-01,1.005e+00,1.090e+00,4.551e-01,7.278e-01,2.989e-01,1.003e+00,2.626e-01,6.697e-01,2.610e-01,9.640e-01,7.676e-01,7.916e-01,6.246e-01,7.252e-01,1.056e+00,2.599e-02,6.452e-01,5.937e-01,5.194e-01,1.457e-01,8.843e-01,3.358e-01,2.703e-01,2.459e-01,9.758e-01,7.607e-01,2.754e-01,2.310e-01,6.821e-01,1.715e-01,2.906e-01,3.440e-01,5.000e-01,5.988e-01,1.056e+00,3.769e-01,4.352e-01,3.029e-01,6.421e-01,1.058e+00,5.631e-01
4.641e-01,3.321e-01,9.394e-01,1.437e+00,1.972e+00,5.716e-01,9.303e-01,8.203e-01,1.264e+00,1.442e+00,9.340e-01,1.534e+00,1.297e+00,1.044e+00,9.157e-01,1.330e+00,1.039e+00,9.106e-01,8.646e-01,1.181e+00,6.403e-01,1.768e+00,1.439e+00,1.346e+00,6.993e-01,9.968e-01,9.909e-01,1.462e+00,3.209e-01,1.023e+00,1.054e+00,1.268e+00,8.931e-01,1.588e+00,1.589e+00,1.455e-01,1.023e+00,5.120e-01,8.940e-01,1.366e+00,1.161e+00,8.900e-01,1.284e+00,1.135e+00,1.856e+00,1.187e+00,3.809e-01,1.174e+00,8.374e-01,9.859e-01,9.577e-01,3.647e-01,1.595e+00,8.306e-01,1.455e+00,6.199e-01,1.225e+00,1.208e+00,7.445e-01,1.735e+00,7.041e-01
1.486e-01,7.663e-01,3.156e-01,1.108e+00,8.750e-01,9.622e-01,1.142e+00,1.311e+00,9.966e-01,1.505e+00,1.516e+00,1.896e+00,1.235e+00,6.783e-01,6.511e-01,6.244e-01,1.767e+00,1.778e+00,1.025e+00,7.891e-01,1.034e+00,1.692e+00,1.268e+00,1.524e+00,5.222e-01,9.797e-01,8.283e-01,1.218e+00,9.194e-01,1.207e+00,1.524e+00,1.323e+00,1.475e+00,1.586e+00,1.905e+00,7.065e-01,1.264e+00,1.285e+00,5.933e-01,1.017e+00,1.093e+00,1.002e+00,9.886e-01,1.114e+00,1.042e+00,1.002e+00,1.128e+00,9.334e-01,8.520e-01,7.132e-01,3.879e-01,3.369e-01,9.556e-01,5.845e-01,1.606e+00,1.254e+00,1.485e+00,9.539e-01,1.378e+00,1.843e+00,9.797e-01
2.473e-01,6.233e-02,2.778e-01,5.964e-01,1.437e+00,1.267e+00,6.525e-01,7.208e-01,9.878e-01,1.221e+00,9.748e-01,1.019e+00,1.005e+00,1.025e+00,1.400e+00,5.718e-01,6.629e-01,1.427e+00,1.224e+00,6.277e-01,6.956e-01,1.074e+00,1.125e+00,7.979e-01,4.534e-01,1.030e+00,1.399e+00,5.683e-01,1.228e+00,1.111e+00,9.498e-01,4.862e-01,5.927e-01,1.210e+00,1.249e+00,8.221e-01,1.491e+00,1.114e+00,1.307e+00,1.014e+00,6.817e-01,7.098e-01,1.065e+00,1.451e+00,9.370e-01,7.682e-01,9.686e-01,7.761e-01,5.018e-01,1.016e+00,5.636e-01,1.635e-01,1.644e+00,3.068e-01,1.092e+00,3.705e-01,1.164e+00,8.224e-01,1.313e+00,8.417e-01,5.951e-01
2.134e-01,1.085e-01,3.009e-01,6.987e-01,9.732e-01,1.462e+00,1.086e+00,1.250e+00,1.134e+00,1.805e+00,8.988e-01,1.166e+00,1.628e+00,9.513e-01,1.034e+00,5.409e-01,1.633e+00,1.093e+00,1.624e+00,8.696e-01,9.564e-01,1.576e+00,1.826e+00,1.230e+00,8.259e-01,1.228e+00,9.503e-01,1.367e+00,8.097e-01,9.404e-01,1.418e+00,9.645e-01,1.292e+00,1.829e+00,1.935e+00,9.323e-01,1.481e+00,1.440e+00,7.274e-01,1.528e+00,1.080e+00,1.416e+00,1.374e+00,1.641e+00,7.761e-01,9.704e-01,1.619e+00,9.664e-01,1.112e+00,1.451e+00,1.196e+00,9.833e-01,1.693e+00,9.253e-01,1.928e+00,1.506e+00,2.051e+00,1.400e+00,9.282e-01,1.813e+00,1.522e+00
4.791e-01,8.282e-01,6.731e-01,1.753e+00,2.163e+00,1.866e+00,2.428e+00,2.374e+00,1.930e+00,3.429e+00,2.924e+00,3.606e+00,2.786e+00,2.175e+00,2.229e+00,1.607e+00,2.993e+00,3.431e+00,2.265e+00,1.849e+00,2.099e+00,3.439e+00,2.695e+00,3.000e+00,1.935e+00,2.899e+00,2.323e+00,2.888e+00,1.912e+00,2.415e+00,2.813e+00,2.455e+00,2.643e+00,3.456e+00,3.539e+00,1.954e+00,2.875e+00,2.492e+00,1.674e+00,2.273e+00,1.923e+00,1.805e+00,2.253e+00,2.909e+00,2.809e+00,2.346e+00,2.586e+00,2.279e+00,2.508e+00,2.390e+00,1.195e+00,1.136e+00,3.124e+00,1.655e+00,3.688e+00,2.227e+00,2.721e+00,2.033e+00,2.437e+00,3.223e+00,2.294e+00
1.011e-01,4.277e-01,3.498e-01,8.329e-01,1.386e+00,1.587e+00,1.430e+00,1.326e+00,1.658e+00,2.428e+00,2.678e+00,2.637e+00,2.658e+00,1.659e+00,1.680e+00,1.419e+00,1.989e+00,3.374e+00,2.646e+00,1.331e+00,2.435e+00,2.057e+00,1.807e+00,1.879e+00,1.982e+00,1.987e+00,2.682e+00,2.370e+00,1.909e+00,2.131e+00,2.109e+00,2.034e+00,1.530e+00,2.351e+00,2.116e+00,1.551e+00,2.805e+00,2.023e+00,1.939e+00,1.263e+00,1.987e+00,2.005e+00,2.499e+00,2.583e+00,2.438e+00,1.464e+00,2.270e+00,1.247e+00,1.629e+00,2.360e+00,1.094e+00,1.089e+00,2.578e+00,1.634e+00,2.552e+00,1.980e+00,2.439e+00,1.884e+00,1.992e+00,2.201e+00,1.482e+00
1.781e-01,1.229e-01,5.686e-01,1.122e+00,1.465e+00,2.155e+00,1.564e+00,1.513e+00,2.258e+00,3.296e+00,2.766e+00,2.378e+00,3.167e+00,2.348e+00,1.662e+00,1.967e+00,3.354e+00,3.243e+00,3.358e+00,1.448e+00,2.640e+00,2.460e+00,2.876e+00,2.343e+00,1.914e+00,2.411e+00,2.298e+00,3.177e+00,1.805e+00,1.763e+00,3.054e+00,2.251e+00,2.183e+00,2.991e+00,3.382e+00,2.135e+00,2.650e+00,3.032e+00,2.039e+00,2.384e+00,1.972e+00,3.191e+00,2.700e+00,2.808e+00,1.910e+00,1.993e+00,3.130e+00,1.907e+00,2.390e+00,2.961e+00,2.333e+00,1.651e+00,2.964e+00,1.685e+00,2.999e+00,3.457e+00,3.745e+00,2.344e+00,2.584e+00,3.220e+00,2.060e+00
4.784e-01,8.122e-01,8.779e-01,1.730e+00,2.084e+00,1.027e+00,1.707e+00,1.771e+00,2.067e+00,3.381e+00,3.566e+00,3.841e+00,3.348e+00,1.753e+00,1.706e+00,2.580e+00,2.965e+00,2.825e+00,2.932e+00,2.506e+00,2.745e+00,3.304e+00,3.217e+00,2.718e+00,2.082e+00,2.261e+00,2.973e+00,3.416e+00,1.385e+00,2.628e+00,2.298e+00,3.347e+00,3.097e+00,3.107e+00,3.319e+00,1.672e+00,3.230e+00,2.712e+00,2.186e+00,2.532e+00,2.947e+00,2.265e+00,3.212e+00,2.595e+00,3.471e+00,2.791e+00,2.805e+00,1.972e+00,2.627e+00,2.804e+00,2.290e+00,2.131e+00,2.801e+00,2.140e+00,3.451e+00,3.276e+00,3.343e+00,3.267e+00,2.668e+00,3.885e+00,2.139e+00
