5.338e-01,6.987e-01,2.416e-01,8.620e-01,5.536e-01,9.145e-01,2.300e-01,6.461e-01,2.615e-01,1.687e-01,8.193e-01,3.394e-01,8.515e-01,7.496e-03,2.725e-01,9.919e-01,9.241e-01,1.913e-02,3.943e-01,4.190e-01,9.452e-01,8.519e-01,4.152e-01,7.687e-01,6.520e-01,9.108e-01,8.958e-01,2.008e-01,1.260e-01,2.113e-01,6.373e-01,3.463e-01,5.026e-01,1.274e-01,9.622e-01,5.244e-01,5.919e-01,1.974e-01,6.368e-01,3.297e-01,8.371e-01,8.638e-01
1.444e-01,4.155e-01,1.709e-01,4.930e-01,8.406e-01,6.145e-01,1.175e-01,4.322e-01,8.416e-01,8.888e-01,4.255e-01,7.746e-01,6.420e-01,7.152e-01,3.882e-01,5.645e-01,7.153e-01,4.227e-01,4.181e-01,1.776e-01,8.617e-01,9.248e-01,8.741e-01,8.988e-01,3.882e-01,9.770e-01,4.135e-01,6.934e-01,9.307e-01,1.076e-01,7.440e-01,1.576e-01,6.006e-01,8.315e-01,3.697e-01,7.022e-01,8.934e-01,1.394e-01,1.998e-01,5.265e-01,6.166e-01,6.385e-01
4.861e-01,7.369e-01,8.823e-01,1.306e+00,8.245e-01,1.337e+00,8.531e-01,9.332e-01,1.377e+00,8.352e-01,1.367e+00,1.469e+00,1.642e+00,1.253e+00,5.482e-01,1.496e+00,1.996e+00,2.663e-01,1.279e+00,1.132e+00,1.593e+00,1.565e+00,1.462e+00,1.771e+00,1.484e+00,2.102e+00,1.470e+00,1.184e+00,1.023e+00,1.120e+00,1.097e+00,1.088e+00,1.412e+00,8.621e-01,1.706e+00,8.146e-01,8.867e-01,6.511e-01,1.127e+00,1.094e+00,1.847e+00,1.024e+00
5.124e-01,7.701e-01,8.059e-01,2.078e+00,1.070e+00,1.423e+00,1.112e+00,1.200e+00,1.587e+00,1.248e+00,1.449e+00,1.728e+00,1.853e+00,1.275e+00,1.245e+00,2.439e+00,2.276e+00,4.272e-01,1.904e+00,1.580e+00,1.711e+00,1.638e+00,2.334e+00,2.659e+00,1.407e+00,2.368e+00,2.019e+00,1.376e+00,1.098e+00,1.942e+00,1.099e+00,1.986e+00,2.114e+00,1.367e+00,1.649e+00,1.712e+00,1.574e+00,7.434e-01,1.276e+00,1.542e+00,1.911e+00,1.174e+00
3.569e-01,5.088e-01,2.119e-01,9.794e-01,1.187e+00,8.407e-01,8.247e-01,1.417e+00,1.485e+00,5.150e-01,9.350e-01,9.073e-01,1.333e+00,6.468e-01,1.459e+00,2.142e+00,1.522e+00,8.952e-01,1.300e+00,6.444e-01,1.677e+00,1.084e+00,1.850e+00,1.329e+00,1.488e+00,1.407e+00,1.780e+00,7.934e-01,6.621e-01,1.088e+00,1.450e+00,9.600e-01,1.507e+00,6.033e-01,1.576e+00,1.071e+00,1.514e+00,5.425e-01,1.097e+00,1.208e+00,1.266e+00,1.161e+00
3.787e-01,6.946e-01,4.826e-01,1.260e+00,1.594e+00,1.540e+00,1.327e+00,2.066e+00,2.860e+00,1.455e+00,1.320e+00,2.523e+00,1.887e+00,1.610e+00,1.691e+00,3.174e+00,2.880e+00,1.267e+00,2.019e+00,1.687e+00,3.088e+00,2.681e+00,2.453e+00,2.796e+00,2.305e+00,2.396e+00,2.878e+00,2.365e+00,1.752e+00,2.029e+00,2.110e+00,1.898e+00,2.128e+00,2.209e+00,2.636e+00,2.314e+00,2.081e+00,8.587e-01,1.535e+00,1.710e+00,2.563e+00,1.904e+00
1.596e-01,2.160e-01,3.663e-01,6.928e-01,4.399e-01,8.287e-01,1.628e+00,2.079e+00,1.715e+00,1.600e+00,1.232e+00,1.984e+00,1.613e+00,1.207e+00,1.776e+00,2.533e+00,2.183e+00,8.243e-01,2.246e+00,1.702e+00,2.227e+00,1.846e+00,1.866e+00,2.725e+00,1.702e+00,2.080e+00,2.164e+00,2.273e+00,1.139e+00,1.931e+00,1.023e+00,2.498e+00,1.465e+00,1.616e+00,2.070e+00,2.386e+00,1.291e+00,1.102e+00,1.896e+00,1.285e+00,2.554e+00,1.651e+00
9.242e-03,4.230e-02,4.036e-01,5.084e-01,5.933e-01,3.927e-01,1.235e+00,2.284e+00,2.008e+00,1.181e+00,1.261e+00,2.198e+00,1.501e+00,1.784e+00,2.472e+00,2.054e+00,1.515e+00,1.123e+00,1.919e+00,1.350e+00,2.090e+00,8.592e-01,2.423e+00,2.433e+00,2.038e+00,1.933e+00,2.322e+00,2.091e+00,1.648e+00,1.996e+00,1.855e+00,1.503e+00,1.680e+00,1.354e+00,2.118e+00,1.727e+00,1.965e+00,1.497e+00,1.489e+00,1.837e+00,1.811e+00,1.552e+00
4.538e-01,7.625e-01,4.020e-01,1.228e+00,1.579e+00,1.345e+00,1.555e+00,2.865e+00,3.026e+00,2.576e+00,2.805e+00,2.494e+00,2.999e+00,2.190e+00,3.044e+00,3.349e+00,3.473e+00,1.889e+00,2.481e+00,1.619e+00,3.469e+00,2.821e+00,3.457e+00,3.735e+00,2.583e+00,2.982e+00,3.343e+00,3.132e+00,2.384e+00,2.176e+00,2.771e+00,2.036e+00,3.011e+00,2.588e+00,3.497e+00,2.930e+00,2.864e+00,1.921e+00,2.598e+00,2.942e+00,3.407e+00,2.846e+00
4.633e-01,8.015e-01,6.259e-01,1.946e+00,1.526e+00,1.558e+00,1.499e+00,2.840e+00,3.126e+00,2.511e+00,3.457e+00,3.943e+00,2.721e+00,2.981e+00,3.314e+00,4.407e+00,4.239e+00,2.418e+00,3.169e+00,2.338e+00,3.521e+00,3.610e+00,3.746e+00,5.108e+00,2.562e+00,3.854e+00,4.732e+00,3.911e+00,2.701e+00,3.556e+00,2.834e+00,2.868e+00,3.410e+00,3.923e+00,3.449e+00,3.560e+00,3.841e+00,2.488e+00,2.903e+00,3.365e+00,3.260e+00,3.445e+00
3.187e-01,5.399e-01,4.169e-01,1.429e+00,1.470e+00,1.333e+00,1.948e+00,3.017e+00,3.256e+00,2.411e+00,2.754e+00,4.006e+00,3.101e+00,2.861e+00,3.200e+00,4.872e+00,4.132e+00,2.770e+00,3.995e+00,3.068e+00,4.556e+00,3.754e+00,4.427e+00,4.556e+00,3.380e+00,3.908e+00,4.414e+00,3.640e+00,2.674e+00,3.221e+00,2.656e+00,3.639e+00,3.563e+00,3.373e+00,3.514e+00,4.113e+00,3.608e+00,2.455e+00,3.233e+00,3.276e+00,3.690e+00,3.130e+00
5.719e-02,1.601e-01,5.738e-01,5.355e-01,8.914e-01,8.879e-01,1.502e+00,2.011e+00,2.904e+00,1.453e+00,2.472e+00,3.723e+00,2.548e+00,3.612e+00,3.021e+00,3.407e+00,3.727e+00,2.384e+00,3.372e+00,2.218e+00,3.375e+00,3.761e+00,3.615e+00,3.702e+00,3.043e+00,3.005e+00,4.415e+00,3.648e+00,3.037e+00,3.491e+00,3.112e+00,2.434e+00,3.224e+00,3.254e+00,3.932e+00,2.659e+00,2.735e+00,2.625e+00,2.804e+00,2.734e+00,3.269e+00,2.758e+00
1.014e-01,1.410e-01,5.532e-01,7.904e-01,5.204e-01,6.995e-01,1.651e+00,2.422e+00,2.102e+00,1.594e+00,2.579e+00,3.752e+00,2.581e+00,4.074e+00,4.285e+00,3.847e+00,3.789e+00,2.414e+00,4.071e+00,2.705e+00,3.996e+00,3.206e+00,4.148e+00,4.609e+00,3.687e+00,3.974e+00,5.133e+00,4.366e+00,3.270e+00,4.542e+00,2.920e+00,3.517e+00,3.305e+00,3.005e+00,4.299e+00,3.187e+00,3.311e+00,3.308e+00,3.164e+00,2.691e+00,3.232e+00,3.273e+00
4.652e-01,6.809e-01,7.283e-01,1.590e+00,9.633e-01,1.567e+00,1.487e+00,2.561e+00,2.714e+00,1.621e+00,2.182e+00,3.674e+00,2.372e+00,3.170e+00,3.204e+00,4.178e+00,3.658e+00,1.536e+00,3.741e+00,2.895e+00,4.378e+00,3.466e+00,3.831e+00,4.948e+00,3.751e+00,3.720e+00,4.707e+00,3.534e+00,2.687e+00,3.819e+00,3.309e+00,2.851e+00,2.912e+00,2.947e+00,3.732e+00,3.989e+00,3.033e+00,2.218e+00,2.547e+00,2.880e+00,3.206e+00,2.757e+00
5.133e-01,7.982e-01,6.536e-01,1.997e+00,1.649e+00,1.484e+00,1.444e+00,2.794e+00,2.929e+00,1.695e+00,3.151e+00,3.806e+00,2.725e+00,3.716e+00,4.472e+00,5.419e+00,4.412e+00,3.279e+00,4.342e+00,3.064e+00,4.624e+00,3.741e+00,5.579e+00,5.651e+00,4.185e+00,4.839e+00,6.088e+00,4.638e+00,3.509e+00,5.034e+00,3.745e+00,3.544e+00,4.762e+00,3.698e+00,4.728e+00,3.975e+00,4.490e+00,3.593e+00,3.612e+00,4.515e+00,3.950e+00,3.697e+00
6.550e-02,1.960e-01,6.359e-01,1.173e+00,1.060e+00,8.812e-01,1.776e+00,2.579e+00,3.253e+00,2.309e+00,3.237e+00,4.095e+00,2.794e+00,4.081e+00,4.029e+00,5.412e+00,4.446e+00,4.261e+00,5.298e+00,3.751e+00,5.266e+00,4.383e+00,6.628e+00,6.438e+00,4.629e+00,4.912e+00,6.113e+00,5.114e+00,3.945e+00,5.528e+00,4.044e+00,4.041e+00,5.187e+00,5.023e+00,4.140e+00,4.754e+00,4.345e+00,4.371e+00,4.825e+00,5.165e+00,4.887e+00,3.888e+00
3.804e-01,6.342e-01,6.904e-01,1.734e+00,1.114e+00,1.230e+00,1.367e+00,1.842e+00,2.228e+00,2.173e+00,2.623e+00,2.717e+00,2.692e+00,2.716e+00,2.901e+00,3.850e+00,3.860e+00,2.921e+00,4.091e+00,3.101e+00,4.424e+00,3.731e+00,5.854e+00,5.366e+00,3.840e+00,4.243e+00,4.838e+00,4.492e+00,3.861e+00,4.664e+00,3.363e+00,3.930e+00,5.109e+00,4.037e+00,4.183e+00,3.474e+00,3.907e+00,3.304e+00,4.178e+00,4.733e+00,5.067e+00,3.531e+00
3.983e-01,5.794e-01,5.666e-01,1.167e+00,1.177e+00,1.251e+00,1.878e+00,2.807e+00,2.398e+00,1.799e+00,2.369e+00,3.591e+00,3.304e+00,3.720e+00,4.175e+00,4.709e+00,4.103e+00,4.061e+00,6.050e+00,4.005e+00,6.329e+00,4.431e+00,7.410e+00,5.966e+00,6.402e+00,5.079e+00,6.732e+00,5.042e+00,5.239e+00,5.044e+00,4.872e+00,4.462e+00,5.524e+00,4.195e+00,5.459e+00,5.236e+00,4.763e+00,4.210e+00,5.191e+00,4.414e+00,6.220e+00,5.022e+00
