5.516e-01,7.460e-01,5.470e-01,6.195e-01,5.051e-01,1.502e-01,8.909e-01,1.153e-01,1.042e-01,8.467e-01,4.435e-01,4.422e-01,3.664e-01,1.908e-01,5.709e-01,7.261e-01,5.024e-01,1.297e-01,7.120e-01,7.294e-01,1.049e-01,2.635e-01,1.058e-01,6.992e-01,7.718e-01,3.049e-01,2.173e-01,7.729e-01,4.770e-01,8.686e-01,3.806e-01,9.466e-01,5.810e-01,8.821e-01,8.000e-01,6.695e-01,2.831e-01,2.092e-01,4.467e-01,7.698e-01,6.571e-01,2.547e-01,2.963e-01,7.072e-01,9.477e-01,4.731e-01,2.474e-01,2.260e-01,1.245e-01,5.215e-01,6.534e-01,8.544e-01,2.503e-01,9.040e-01,2.944e-01,9.435e-01,2.463e-01,5.095e-01,3.863e-01,1.934e-02,1.632e-01,1.050e-01,5.142e-01,3.376e-02,4.971e-01,2.862e-01,6.785e-01,5.004e-01,4.210e-01,1.276e-01,5.394e-01
3.465e-01,4.804e-01,3.524e-01,1.208e+00,8.766e-01,5.556e-01,7.412e-01,5.172e-01,1.028e+00,1.276e+00,9.006e-01,2.824e-01,7.046e-01,5.299e-01,9.867e-01,1.146e+00,1.232e+00,4.912e-01,7.460e-01,8.337e-01,5.964e-01,3.303e-01,8.425e-01,5.261e-01,1.177e+00,7.090e-01,1.574e-01,1.316e+00,9.366e-01,1.371e+00,3.339e-01,1.269e+00,7.387e-01,1.276e+00,1.387e+00,6.258e-01,4.282e-01,9.031e-01,1.082e+00,9.771e-01,4.159e-01,1.047e+00,7.524e-01,5.133e-01,8.664e-01,3.005e-01,1.573e-01,5.449e-01,5.543e-01,5.328e-01,8.936e-01,7.025e-01,9.394e-01,1.402e+00,4.484e-01,8.342e-01,4.769e-01,1.316e+00,3.091e-01,4.139e-01,1.024e+00,8.830e-01,1.187e+00,9.602e-01,1.237e+00,3.187e-01,1.297e+00,6.192e-01,9.270e-01,3.051e-01,7.642e-01
2.569e-01,3.491e-01,7.804e-01,5.338e-01,1.087e+00,9.362e-01,7.101e-01,5.210e-01,4.547e-01,1.002e+00,3.843e-01,1.087e+00,4.747e-01,3.153e-01,1.023e+00,9.722e-01,7.692e-01,9.044e-01,9.682e-01,1.111e+00,1.051e+00,1.137e+00,9.412e-01,6.282e-01,7.116e-01,1.096e+00,3.782e-01,1.304e+00,1.140e+00,1.138e+00,3.029e-01,7.063e-01,3.446e-01,8.609e-01,1.387e+00,1.058e+00,6.198e-01,4.357e-01,1.183e+00,9.734e-01,1.190e+00,8.276e-01,8.973e-01,4.375e-01,6.832e-01,9.475e-01,6.818e-01,2.284e-01,1.015e+00,9.179e-01,1.117e+00,7.801e-01,6.514e-01,7.489e-01,4.583e-01,1.268e+00,3.241e-01,3.847e-01,2.927e-01,6.574e-01,9.405e-01,6.775e-01,8.004e-01,3.026e-01,6.238e-01,7.230e-01,7.640e-01,2.840e-01,1.072e+00,3.802e-01,1.168e+00
2.593e-01,3.557e-01,6.322e-01,9.425e-01,1.133e+00,1.224e+00,1.067e+00,1.209e+00,9.862e-01,1.415e+00,8.787e-01,1.113e+00,9.711e-01,1.239e+00,1.785e+00,1.138e+00,1.589e+00,1.012e+00,1.733e+00,1.831e+00,1.049e+00,1.894e+00,1.456e+00,6.892e-01,1.496e+00,1.381e+00,8.832e-01,1.423e+00,1.283e+00,1.562e+00,6.774e-01,1.207e+00,1.314e+00,1.254e+00,1.528e+00,1.459e+00,1.131e+00,1.198e+00,1.831e+00,1.509e+00,1.889e+00,1.233e+00,8.625e-01,9.292e-01,1.106e+00,7.670e-01,1.008e+00,1.049e+00,1.172e+00,1.201e+00,1.883e+00,1.311e+00,1.199e+00,1.457e+00,6.017e-01,1.350e+00,8.476e-01,8.244e-01,3.069e-01,1.124e+00,1.944e+00,1.232e+00,1.563e+00,1.437e+00,1.524e+00,1.596e+00,1.855e+00,5.717e-01,1.775e+00,8.224e-01,1.399e+00
1.553e-01,2.121e-01,6.244e-01,6.400e-01,2.007e+00,1.264e+00,1.196e+00,1.432e+00,1.228e+00,1.484e+00,1.564e+00,1.475e+00,1.525e+00,1.824e+00,2.299e+00,1.399e+00,1.641e+00,1.723e+00,2.213e+00,2.003e+00,1.134e+00,2.071e+00,1.540e+00,1.140e+00,1.572e+00,1.831e+00,9.614e-01,2.138e+00,2.165e+00,1.895e+00,9.874e-01,1.376e+00,1.287e+00,1.766e+00,1.517e+00,2.078e+00,1.518e+00,1.849e+00,2.089e+00,1.482e+00,2.468e+00,1.669e+00,1.512e+00,1.013e+00,1.554e+00,1.128e+00,1.260e+00,9.167e-01,1.963e+00,1.366e+00,2.431e+00,2.145e+00,1.754e+00,1.130e+00,1.200e+00,1.977e+00,1.026e+00,7.522e-01,5.124e-01,1.425e+00,2.481e+00,1.869e+00,1.863e+00,1.241e+00,1.264e+00,1.907e+00,2.161e+00,1.390e+00,2.109e+00,1.733e+00,1.555e+00
4.822e-01,6.601e-01,6.676e-01,1.212e+00,1.957e+00,1.580e+00,2.355e+00,1.414e+00,1.362e+00,2.244e+00,1.926e+00,1.346e+00,2.091e+00,1.529e+00,2.800e+00,1.990e+00,2.347e+00,1.989e+00,2.528e+00,2.607e+00,1.286e+00,1.913e+00,2.115e+00,2.062e+00,2.729e+00,2.061e+00,1.228e+00,2.642e+00,2.518e+00,3.128e+00,1.192e+00,2.872e+00,1.676e+00,3.159e+00,2.313e+00,2.003e+00,1.529e+00,2.061e+00,2.352e+00,1.685e+00,1.828e+00,2.526e+00,1.597e+00,1.966e+00,2.337e+00,1.621e+00,1.576e+00,1.541e+00,2.288e+00,1.220e+00,2.607e+00,3.032e+00,2.265e+00,1.802e+00,1.662e+00,2.099e+00,1.336e+00,2.277e+00,8.373e-01,1.318e+00,2.656e+00,1.906e+00,2.443e+00,1.774e+00,2.295e+00,1.541e+00,2.290e+00,2.443e+00,2.475e+00,2.326e+00,1.665e+00
2.102e-01,2.897e-01,4.086e-01,8.442e-01,1.447e+00,1.125e+00,2.074e+00,2.217e+00,1.909e+00,2.058e+00,1.482e+00,1.575e+00,2.061e+00,2.167e+00,2.367e+00,2.265e+00,1.950e+00,2.009e+00,2.087e+00,2.158e+00,1.537e+00,1.802e+00,1.527e+00,1.913e+00,2.477e+00,1.971e+00,1.912e+00,2.165e+00,1.839e+00,1.917e+00,1.412e+00,2.070e+00,1.773e+00,2.113e+00,1.612e+00,2.392e+00,1.438e+00,1.926e+00,2.503e+00,2.339e+00,2.504e+00,1.938e+00,1.481e+00,1.785e+00,2.281e+00,1.556e+00,1.212e+00,2.049e+00,1.997e+00,2.028e+00,2.896e+00,2.291e+00,1.934e+00,1.716e+00,1.448e+00,1.631e+00,1.119e+00,1.483e+00,9.329e-01,1.220e+00,2.271e+00,2.367e+00,2.691e+00,1.889e+00,2.362e+00,2.463e+00,2.348e+00,1.945e+00,2.109e+00,1.895e+00,2.140e+00
5.095e-02,7.411e-02,4.788e-01,5.800e-01,1.873e+00,1.400e+00,1.832e+00,2.383e+00,1.764e+00,1.911e+00,2.097e+00,2.163e+00,2.659e+00,2.252e+00,3.046e+00,2.967e+00,2.665e+00,2.732e+00,2.390e+00,2.461e+00,2.208e+00,2.177e+00,2.804e+00,2.081e+00,2.847e+00,2.712e+00,2.479e+00,3.273e+00,2.350e+00,2.375e+00,1.657e+00,2.844e+00,1.240e+00,2.616e+00,2.247e+00,2.585e+00,1.840e+00,2.465e+00,3.122e+00,2.074e+00,2.535e+00,2.401e+00,1.895e+00,2.363e+00,2.252e+00,1.924e+00,1.893e+00,2.342e+00,2.611e+00,1.962e+00,2.798e+00,3.309e+00,2.071e+00,2.057e+00,2.267e+00,2.423e+00,1.970e+00,1.544e+00,1.544e+00,2.026e+00,2.826e+00,2.490e+00,3.332e+00,2.442e+00,2.760e+00,2.777e+00,2.582e+00,2.764e+00,3.066e+00,3.073e+00,2.932e+00
1.188e-01,1.676e-01,3.174e-01,8.147e-01,1.745e+00,1.075e+00,1.693e+00,2.139e+00,2.695e+00,2.504e+00,2.266e+00,1.756e+00,2.415e+00,3.028e+00,3.216e+00,2.740e+00,2.735e+00,2.178e+00,2.696e+00,2.144e+00,2.029e+00,2.553e+00,1.956e+00,2.204e+00,3.055e+00,2.800e+00,2.109e+00,3.311e+00,2.305e+00,2.275e+00,1.571e+00,2.640e+00,2.072e+00,2.738e+00,2.601e+00,3.149e+00,1.917e+00,2.829e+00,2.660e+00,2.475e+00,2.835e+00,2.513e+00,2.394e+00,1.939e+00,2.267e+00,2.299e+00,2.060e+00,2.459e+00,2.472e+00,2.488e+00,3.324e+00,3.477e+00,2.284e+00,2.113e+00,2.314e+00,2.720e+00,1.661e+00,2.146e+00,1.525e+00,1.718e+00,3.091e+00,2.614e+00,3.564e+00,2.689e+00,3.049e+00,2.555e+00,2.790e+00,2.642e+00,2.914e+00,2.701e+00,3.100e+00
3.767e-01,5.200e-01,5.436e-01,1.208e+00,2.033e+00,1.294e+00,1.924e+00,1.670e+00,1.674e+00,2.771e+00,3.237e+00,2.486e+00,3.145e+00,2.489e+00,2.964e+00,3.120e+00,3.370e+00,2.772e+00,2.702e+00,2.953e+00,1.740e+00,2.511e+00,3.069e+00,2.635e+00,3.632e+00,2.347e+00,2.544e+00,3.503e+00,2.689e+00,2.966e+00,1.420e+00,3.670e+00,2.086e+00,3.179e+00,2.719e+00,2.585e+00,2.195e+00,2.619e+00,3.473e+00,2.255e+00,2.278e+00,3.425e+00,1.888e+00,2.526e+00,2.558e+00,2.386e+00,2.290e+00,1.867e+00,2.935e+00,1.676e+00,2.690e+00,3.402e+00,2.419e+00,2.764e+00,2.732e+00,2.513e+00,2.463e+00,2.592e+00,1.479e+00,2.168e+00,3.058e+00,2.393e+00,3.034e+00,2.976e+00,3.371e+00,2.410e+00,2.981e+00,3.130e+00,3.476e+00,2.973e+00,2.877e+00
