2.530e-01,5.556e-01,1.003e-01,4.054e-01,1.297e-01,4.498e-02,4.485e-01,4.497e-01,9.543e-01,5.133e-01,4.288e-01,2.794e-01,4.579e-01,1.825e-01,6.292e-01,7.415e-01,7.578e-01,8.316e-01,4.104e-01,5.236e-01,1.786e-01,4.368e-01,3.283e-01,3.842e-01,8.667e-01,6.916e-01,6.482e-01,8.603e-01,2.078e-02,2.736e-01,3.679e-01,7.587e-01,3.126e-01,7.323e-01,3.692e-01,3.295e-01,2.383e-01,2.096e-01,8.160e-01,3.208e-01,1.040e-01,6.327e-01,3.719e-02,7.279e-01,7.774e-01,1.217e-01,7.578e-01,8.081e-01,6.332e-01,8.163e-01,7.646e-01,7.044e-01,4.545e-01,1.758e-01,5.211e-01,2.759e-01,9.572e-01,7.471e-01,9.390e-01,6.280e-01,1.509e-01,2.466e-02,2.948e-01,6.188e-01,4.764e-01,4.526e-01,7.329e-01
1.269e-01,6.596e-01,6.915e-02,4.114e-01,7.866e-01,8.891e-01,4.403e-01,7.673e-01,8.116e-01,4.726e-01,1.195e+00,7.781e-01,6.330e-01,4.001e-01,5.793e-01,1.232e+00,1.085e+00,1.155e+00,2.471e-01,4.213e-01,6.399e-01,1.076e+00,1.030e+00,8.827e-01,1.391e+00,4.176e-01,9.561e-01,7.471e-01,4.073e-01,5.219e-01,3.443e-01,1.356e+00,4.002e-01,8.001e-01,5.496e-01,1.069e+00,8.096e-01,5.600e-01,6.070e-01,3.817e-01,1.034e+00,7.632e-01,3.384e-01,7.492e-01,1.109e+00,8.064e-01,1.378e+00,1.300e+00,5.859e-01,5.722e-01,5.624e-01,4.575e-01,7.742e-01,1.050e-01,4.260e-01,7.021e-01,1.400e+00,4.968e-01,5.449e-01,6.165e-01,4.042e-01,4.531e-01,3.130e-01,8.302e-01,6.219e-01,4.063e-01,6.704e-01
4.306e-02,2.511e-01,5.814e-01,5.613e-01,3.444e-01,1.164e+00,2.376e-01,8.141e-01,4.642e-01,9.753e-01,1.296e+00,1.232e+00,3.121e-01,5.776e-01,1.003e+00,1.402e+00,6.258e-01,9.933e-01,3.353e-01,8.525e-01,1.146e+00,1.317e+00,1.139e+00,1.210e+00,1.532e+00,1.073e+00,8.428e-01,6.502e-01,6.791e-01,8.194e-01,1.083e+00,1.422e+00,5.992e-01,6.741e-01,1.025e+00,9.939e-01,8.615e-01,9.780e-01,7.087e-01,9.651e-01,1.309e+00,1.037e+00,3.454e-01,4.076e-01,1.239e+00,9.355e-01,6.925e-01,1.327e+00,9.010e-01,1.021e+00,3.534e-01,1.002e+00,8.259e-01,5.658e-01,9.460e-01,1.228e+00,8.558e-01,2.532e-01,6.690e-01,7.802e-01,8.621e-01,9.107e-01,2.955e-01,9.722e-01,5.591e-01,5.109e-01,5.454e-01
2.491e-01,7.533e-01,3.809e-01,1.546e+00,1.082e+00,1.683e+00,9.724e-01,1.203e+00,1.361e+00,1.729e+00,2.070e+00,1.258e+00,1.501e+00,1.190e+00,1.760e+00,1.682e+00,1.879e+00,1.749e+00,5.804e-01,1.355e+00,1.262e+00,1.939e+00,1.803e+00,1.676e+00,2.167e+00,1.475e+00,1.267e+00,1.406e+00,1.295e+00,1.733e+00,1.473e+00,2.113e+00,1.533e+00,1.357e+00,1.564e+00,1.548e+00,1.473e+00,1.092e+00,2.126e+00,1.171e+00,1.885e+00,1.691e+00,3.114e-01,1.695e+00,2.294e+00,1.173e+00,2.131e+00,1.693e+00,1.931e+00,1.426e+00,1.034e+00,2.075e+00,1.428e+00,5.424e-01,1.526e+00,1.488e+00,2.576e+00,1.482e+00,1.344e+00,1.922e+00,7.005e-01,1.145e+00,7.439e-01,1.446e+00,8.479e-01,1.525e+00,1.355e+00
2.351e-01,8.495e-01,5.918e-01,1.402e+00,1.524e+00,2.939e+00,1.848e+00,1.542e+00,2.268e+00,1.969e+00,2.777e+00,2.646e+00,1.819e+00,2.107e+00,1.910e+00,2.760e+00,2.240e+00,2.366e+00,1.196e+00,1.744e+00,2.557e+00,2.405e+00,2.888e+00,2.523e+00,3.189e+00,2.653e+00,1.818e+00,2.296e+00,1.597e+00,2.454e+00,1.974e+00,2.964e+00,2.269e+00,2.423e+00,2.621e+00,2.507e+00,1.904e+00,1.436e+00,2.322e+00,2.233e+00,2.411e+00,2.082e+00,6.358e-01,1.866e+00,2.860e+00,2.362e+00,2.695e+00,3.076e+00,2.570e+00,2.241e+00,1.837e+00,2.223e+00,2.468e+00,9.648e-01,2.616e+00,2.764e+00,3.084e+00,2.048e+00,1.592e+00,2.803e+00,1.355e+00,1.855e+00,8.266e-01,2.447e+00,1.240e+00,2.237e+00,1.940e+00
1.386e-01,4.688e-01,3.891e-01,7.254e-01,6.485e-01,1.903e+00,1.129e+00,1.102e+00,1.851e+00,1.385e+00,2.411e+00,1.677e+00,8.917e-01,1.709e+00,1.818e+00,2.130e+00,2.089e+00,1.633e+00,1.549e+00,1.543e+00,2.167e+00,2.183e+00,1.856e+00,2.156e+00,1.772e+00,1.410e+00,1.433e+00,1.453e+00,1.397e+00,1.618e+00,1.760e+00,1.939e+00,1.719e+00,1.584e+00,1.701e+00,2.179e+00,9.610e-01,1.339e+00,1.509e+00,1.150e+00,1.845e+00,1.315e+00,1.264e+00,1.201e+00,2.307e+00,1.343e+00,1.337e+00,2.514e+00,1.939e+00,1.927e+00,1.569e+00,1.505e+00,2.002e+00,1.352e+00,2.214e+00,1.686e+00,1.574e+00,1.279e+00,9.217e-01,2.087e+00,1.021e+00,1.755e+00,1.009e+00,1.364e+00,1.345e+00,1.579e+00,1.016e+00
2.680e-02,7.490e-02,4.394e-01,1.134e+00,7.424e-01,2.236e+00,1.157e+00,1.702e+00,2.115e+00,2.605e+00,2.895e+00,1.988e+00,1.168e+00,2.277e+00,2.516e+00,1.720e+00,2.369e+00,1.733e+00,2.025e+00,2.156e+00,3.139e+00,2.626e+00,2.884e+00,2.369e+00,2.376e+00,1.572e+00,1.171e+00,1.705e+00,2.399e+00,2.194e+00,2.412e+00,1.946e+00,2.899e+00,2.117e+00,2.621e+00,2.160e+00,1.636e+00,1.651e+00,2.128e+00,1.478e+00,2.550e+00,1.857e+00,1.637e+00,2.089e+00,2.551e+00,1.469e+00,1.539e+00,2.559e+00,3.073e+00,2.657e+00,1.478e+00,2.902e+00,2.707e+00,1.688e+00,2.814e+00,1.973e+00,2.080e+00,2.011e+00,1.640e+00,2.524e+00,1.558e+00,2.477e+00,1.459e+00,1.325e+00,1.954e+00,2.405e+00,9.000e-01
2.386e-01,7.702e-01,4.201e-01,1.253e+00,1.066e+00,2.135e+00,1.329e+00,2.264e+00,3.208e+00,2.344e+00,3.078e+00,2.961e+00,1.586e+00,2.246e+00,2.392e+00,3.008e+00,2.716e+00,2.419e+00,1.739e+00,1.999e+00,3.193e+00,3.119e+00,2.784e+00,3.271e+00,3.288e+00,2.606e+00,2.393e+00,2.669e+00,2.011e+00,2.583e+00,2.811e+00,3.185e+00,2.935e+00,3.272e+00,2.598e+00,2.500e+00,1.911e+00,1.968e+00,2.294e+00,2.294e+00,2.993e+00,2.808e+00,1.949e+00,2.497e+00,3.280e+00,1.676e+00,2.415e+00,3.219e+00,3.412e+00,3.206e+00,1.922e+00,2.772e+00,3.271e+00,1.799e+00,3.194e+00,2.670e+00,2.950e+00,2.296e+00,2.613e+00,2.786e+00,1.787e+00,2.272e+00,2.089e+00,2.043e+00,2.108e+00,2.388e+00,2.195e+00
2.182e-01,4.937e-01,1.833e-01,5.383e-01,4.086e-01,1.181e+00,1.170e+00,1.353e+00,2.638e+00,2.437e+00,2.524e+00,1.642e+00,1.175e+00,1.745e+00,1.844e+00,1.841e+00,2.342e+00,1.986e+00,2.554e+00,2.474e+00,2.790e+00,2.578e+00,2.201e+00,2.640e+00,2.185e+00,1.778e+00,1.750e+00,2.842e+00,1.677e+00,1.606e+00,2.290e+00,2.502e+00,2.919e+00,3.083e+00,1.820e+00,1.753e+00,9.806e-01,1.214e+00,2.180e+00,1.554e+00,2.206e+00,2.298e+00,2.362e+00,2.694e+00,2.033e+00,9.311e-01,1.677e+00,2.749e+00,2.511e+00,2.471e+00,2.192e+00,2.141e+00,2.323e+00,2.014e+00,3.022e+00,2.158e+00,1.880e+00,2.862e+00,2.687e+00,2.511e+00,1.434e+00,2.245e+00,1.444e+00,1.435e+00,2.530e+00,1.829e+00,1.719e+00
2.369e-01,8.083e-01,1.460e-01,9.638e-01,1.139e+00,2.029e+00,1.516e+00,2.067e+00,3.452e+00,3.199e+00,4.317e+00,3.154e+00,2.733e+00,2.619e+00,2.261e+00,3.450e+00,3.614e+00,3.211e+00,3.202e+00,2.806e+00,3.811e+00,4.232e+00,3.333e+00,3.777e+00,3.602e+00,3.248e+00,2.594e+00,3.732e+00,3.145e+00,2.712e+00,3.341e+00,3.826e+00,4.399e+00,3.902e+00,2.712e+00,3.060e+00,1.778e+00,2.036e+00,2.668e+00,2.187e+00,3.875e+00,3.384e+00,3.040e+00,3.793e+00,3.449e+00,1.650e+00,3.331e+00,4.381e+00,4.173e+00,3.250e+00,2.802e+00,3.242e+00,3.312e+00,2.265e+00,3.622e+00,3.350e+00,3.289e+00,4.122e+00,3.230e+00,3.975e+00,2.145e+00,3.633e+00,2.918e+00,2.667e+00,3.592e+00,2.895e+00,3.315e+00
