4.767e-01,7.389e-01,5.897e-01,3.784e-02,2.037e-01,2.644e-01,1.721e-01,7.886e-01,7.681e-01,9.132e-01,5.376e-01,6.910e-01,5.881e-01,3.643e-01,4.696e-01,5.400e-01,3.458e-01,4.539e-01,8.869e-01,2.188e-01,3.348e-01,5.366e-01,8.741e-01,3.563e-02,8.628e-01,7.988e-01,9.480e-01,5.813e-01,1.924e-01,6.724e-01,3.276e-02,6.850e-01
4.315e-01,8.090e-01,1.444e+00,4.245e-01,2.744e-01,9.095e-01,9.023e-01,9.866e-01,9.458e-01,1.248e+00,8.102e-01,1.308e+00,1.494e+00,6.688e-01,6.483e-01,5.973e-01,5.247e-01,6.674e-01,1.704e+00,6.425e-01,1.233e+00,7.837e-01,8.029e-01,3.836e-01,1.606e+00,1.661e+00,1.149e+00,8.941e-01,8.370e-01,1.540e+00,3.793e-01,1.256e+00
3.184e-01,5.158e-01,9.623e-01,1.065e+00,8.447e-01,1.135e+00,6.421e-01,1.068e+00,9.647e-01,8.366e-01,1.053e+00,1.289e+00,1.444e+00,6.190e-01,6.093e-01,7.745e-01,1.073e+00,1.031e+00,1.440e+00,8.834e-01,1.148e+00,8.189e-01,7.078e-01,5.570e-01,7.139e-01,9.122e-01,1.138e+00,1.004e+00,2.626e-01,1.448e+00,5.736e-01,8.509e-01
1.848e-01,4.190e-01,1.166e+00,1.446e+00,8.815e-01,1.109e+00,1.406e+00,1.650e+00,8.211e-01,1.523e+00,1.263e+00,1.872e+00,1.510e+00,9.909e-01,1.380e+00,6.879e-01,5.392e-01,1.156e+00,1.832e+00,7.290e-01,2.089e+00,9.799e-01,1.029e+00,7.714e-01,1.283e+00,1.609e+00,1.713e+00,1.094e+00,1.332e+00,1.952e+00,5.662e-01,1.104e+00
2.588e-01,5.324e-01,1.325e+00,1.396e+00,1.498e+00,1.253e+00,1.777e+00,1.859e+00,1.711e+00,2.319e+00,1.973e+00,2.588e+00,2.496e+00,1.548e+00,1.653e+00,1.086e+00,1.067e+00,1.705e+00,2.829e+00,1.586e+00,2.454e+00,1.942e+00,1.328e+00,1.751e+00,1.670e+00,2.651e+00,1.783e+00,1.515e+00,1.921e+00,2.831e+00,1.542e+00,2.055e+00
3.269e-01,6.302e-01,1.595e+00,1.273e+00,1.028e+00,1.574e+00,2.210e+00,1.522e+00,1.629e+00,1.767e+00,1.785e+00,2.828e+00,2.498e+00,1.294e+00,1.650e+00,1.519e+00,2.246e+00,1.487e+00,2.347e+00,2.102e+00,1.898e+00,1.421e+00,1.281e+00,1.800e+00,1.684e+00,1.923e+00,1.833e+00,2.327e+00,1.540e+00,2.783e+00,1.683e+00,1.928e+00
1.943e-01,4.185e-01,1.416e+00,1.386e+00,1.079e+00,1.541e+00,2.284e+00,2.380e+00,2.158e+00,1.733e+00,2.606e+00,3.000e+00,3.156e+00,1.269e+00,2.301e+00,2.300e+00,3.095e+00,2.261e+00,2.750e+00,2.776e+00,2.505e+00,2.193e+00,1.741e+00,2.417e+00,1.589e+00,2.162e+00,1.893e+00,2.295e+00,2.212e+00,2.841e+00,2.021e+00,2.160e+00
4.739e-01,8.475e-01,1.488e+00,7.622e-01,1.011e+00,1.161e+00,1.671e+00,2.521e+00,2.300e+00,2.160e+00,2.930e+00,3.388e+00,2.798e+00,1.597e+00,2.106e+00,1.971e+00,1.797e+00,1.794e+00,3.194e+00,2.864e+00,1.933e+00,2.264e+00,2.046e+00,1.899e+00,2.385e+00,3.135e+00,1.961e+00,2.685e+00,2.538e+00,2.970e+00,2.131e+00,3.140e+00
6.414e-02,2.378e-01,1.153e+00,1.556e+00,1.318e+00,1.255e+00,2.459e+00,3.002e+00,2.289e+00,3.220e+00,3.736e+00,4.486e+00,3.677e+00,2.586e+00,3.140e+00,2.763e+00,2.748e+00,2.841e+00,3.821e+00,3.810e+00,3.150e+00,3.157e+00,2.356e+00,2.707e+00,2.166e+00,3.097e+00,2.356e+00,2.959e+00,3.946e+00,3.212e+00,2.333e+00,3.273e+00
8.782e-02,2.063e-01,7.205e-01,1.235e+00,1.286e+00,8.797e-01,1.796e+00,2.524e+00,2.071e+00,2.853e+00,3.003e+00,3.586e+00,3.174e+00,2.755e+00,3.132e+00,2.314e+00,2.773e+00,2.691e+00,3.029e+00,3.140e+00,3.377e+00,3.038e+00,2.141e+00,3.158e+00,1.974e+00,3.116e+00,2.636e+00,2.223e+00,2.917e+00,2.719e+00,2.529e+00,3.101e+00
