7.852e-01,1.639e-01,5.252e-01,3.263e-01,4.780e-01,5.295e-01,2.995e-02,5.010e-01,6.804e-01,8.506e-01,1.978e-01,6.175e-01,9.323e-01,9.044e-01,1.180e-02,8.822e-01,9.877e-01,8.847e-01,7.809e-01,1.763e-01,4.124e-01,3.854e-01,1.057e-01,7.242e-01,8.344e-01,5.713e-01,6.975e-01,5.272e-01,7.370e-02,1.525e-01
5.265e-01,4.259e-01,1.225e+00,1.076e+00,4.212e-01,8.780e-01,2.773e-01,1.097e+00,1.436e+00,1.483e+00,7.955e-01,5.877e-01,1.295e+00,1.200e+00,6.896e-01,1.302e+00,1.577e+00,1.295e+00,1.289e+00,2.452e-01,1.029e+00,1.080e+00,7.792e-01,1.456e+00,1.049e+00,1.322e+00,6.560e-01,5.337e-01,5.667e-01,1.055e+00
1.062e-01,4.917e-02,7.983e-01,7.054e-01,1.054e+00,1.008e+00,2.950e-01,9.908e-01,1.150e+00,1.184e+00,1.804e-01,2.620e-01,3.363e-01,8.342e-01,6.975e-01,4.408e-01,7.854e-01,5.489e-01,1.034e+00,6.800e-01,7.680e-01,3.602e-01,8.064e-01,4.799e-01,6.420e-01,5.675e-01,8.645e-01,4.776e-01,1.017e-01,5.842e-01
6.665e-01,2.254e-01,9.659e-01,8.110e-01,9.072e-01,1.589e+00,9.317e-01,1.914e+00,1.863e+00,1.438e+00,1.126e+00,9.503e-01,1.578e+00,2.193e+00,6.850e-01,1.602e+00,2.006e+00,1.794e+00,1.448e+00,6.599e-01,8.409e-01,1.039e+00,6.029e-01,1.667e+00,1.071e+00,1.430e+00,1.264e+00,1.631e+00,2.642e-01,1.265e+00
2.912e-01,9.330e-02,4.787e-01,3.908e-01,1.154e+00,8.568e-01,1.005e+00,9.095e-01,1.420e+00,7.579e-01,7.424e-01,1.009e+00,6.962e-01,1.538e+00,5.901e-01,1.166e+00,7.472e-01,6.560e-01,8.830e-01,1.031e+00,1.290e+00,7.138e-01,4.993e-01,1.162e+00,6.862e-01,5.073e-01,7.739e-01,9.801e-01,8.709e-01,9.519e-01
5.229e-01,3.532e-01,1.137e+00,1.026e+00,7.203e-01,1.705e+00,2.051e+00,2.043e+00,2.198e+00,2.297e+00,2.166e+00,1.438e+00,2.036e+00,2.795e+00,1.079e+00,2.570e+00,2.911e+00,1.942e+00,2.187e+00,1.099e+00,1.888e+00,2.042e+00,1.003e+00,2.799e+00,2.017e+00,2.448e+00,1.526e+00,2.045e+00,8.860e-01,2.645e+00
7.456e-01,1.684e-01,1.124e+00,8.878e-01,1.732e+00,1.635e+00,1.087e+00,2.622e+00,2.463e+00,2.269e+00,1.187e+00,1.670e+00,1.637e+00,2.602e+00,1.739e+00,1.925e+00,2.308e+00,2.356e+00,2.492e+00,1.964e+00,2.340e+00,1.318e+00,1.796e+00,2.229e+00,2.275e+00,1.423e+00,2.221e+00,1.611e+00,8.166e-01,1.354e+00
5.467e-01,2.749e-01,1.274e+00,1.098e+00,1.516e+00,1.739e+00,1.764e+00,3.264e+00,3.242e+00,3.255e+00,2.680e+00,2.191e+00,1.954e+00,2.922e+00,2.585e+00,2.970e+00,3.119e+00,3.056e+00,3.751e+00,2.472e+00,3.198e+00,2.090e+00,2.243e+00,3.786e+00,3.183e+00,2.078e+00,2.881e+00,2.294e+00,1.911e+00,2.691e+00
6.557e-01,1.532e-01,5.085e-01,3.850e-01,8.463e-01,1.345e+00,1.853e+00,2.569e+00,3.182e+00,3.055e+00,3.502e+00,2.947e+00,2.824e+00,3.175e+00,1.640e+00,3.184e+00,2.905e+00,3.370e+00,3.465e+00,1.911e+00,2.721e+00,2.209e+00,1.428e+00,4.303e+00,2.680e+00,1.965e+00,2.637e+00,3.320e+00,1.937e+00,2.754e+00
2.256e-01,3.315e-01,9.462e-01,9.069e-01,9.116e-01,1.411e+00,2.194e+00,2.780e+00,3.137e+00,3.097e+00,4.146e+00,2.671e+00,2.596e+00,3.125e+00,2.568e+00,3.840e+00,2.911e+00,3.691e+00,3.982e+00,3.054e+00,4.072e+00,3.388e+00,2.358e+00,4.732e+00,3.145e+00,2.321e+00,2.897e+00,2.687e+00,2.425e+00,3.331e+00
3.672e-01,2.690e-01,1.391e+00,1.247e+00,1.461e+00,1.887e+00,1.885e+00,2.654e+00,3.476e+00,4.143e+00,4.703e+00,2.538e+00,2.599e+00,3.193e+00,3.371e+00,4.446e+00,3.475e+00,3.599e+00,4.841e+00,3.610e+00,3.794e+00,3.993e+00,2.670e+00,4.960e+00,3.501e+00,3.337e+00,4.135e+00,3.551e+00,2.829e+00,4.031e+00
6.186e-01,3.255e-01,1.223e+00,1.063e+00,1.151e+00,1.671e+00,1.348e+00,2.749e+00,2.933e+00,2.679e+00,2.956e+00,2.222e+00,2.377e+00,3.304e+00,2.659e+00,3.169e+00,3.887e+00,4.083e+00,3.603e+00,2.611e+00,2.817e+00,3.054e+00,2.128e+00,3.874e+00,2.939e+00,2.705e+00,3.551e+00,3.485e+00,1.916e+00,3.276e+00
4.970e-01,1.596e-01,7.823e-01,6.570e-01,9.501e-01,1.339e+00,9.870e-01,2.076e+00,2.356e+00,2.303e+00,2.630e+00,1.737e+00,2.290e+00,2.575e+00,1.862e+00,2.920e+00,2.829e+00,3.252e+00,3.919e+00,2.067e+00,2.095e+00,2.196e+00,1.843e+00,3.456e+00,2.829e+00,2.207e+00,3.551e+00,3.154e+00,2.090e+00,2.567e+00
4.444e-01,1.545e-01,6.799e-01,5.539e-01,1.096e+00,1.031e+00,1.051e+00,1.699e+00,2.004e+00,2.042e+00,2.397e+00,1.932e+00,1.863e+00,3.152e+00,2.402e+00,3.643e+00,2.467e+00,3.493e+00,3.884e+00,3.408e+00,3.814e+00,3.389e+00,2.715e+00,3.787e+00,3.407e+00,2.315e+00,3.016e+00,3.035e+00,2.413e+00,2.311e+00
