8.471e-01,8.437e-01,8.605e-01,3.585e-01,1.676e-02,1.998e-01,1.670e-01,4.590e-01,9.165e-01,1.114e-02,9.504e-01,7.512e-01,7.667e-01,7.686e-02,6.567e-02,2.766e-01,8.513e-01,1.556e-01,7.479e-01,3.302e-01,4.304e-01,1.319e-01,3.480e-01,4.402e-01,5.581e-01,9.912e-01,9.801e-01,8.125e-01,1.494e-01,8.399e-01,8.112e-01,9.912e-01,9.798e-02,7.713e-01,6.698e-01
4.141e-01,9.307e-01,1.354e+00,2.744e-01,7.065e-01,1.053e+00,1.074e+00,1.103e+00,6.102e-01,6.742e-01,9.403e-01,9.031e-01,9.295e-01,7.500e-01,1.018e+00,2.209e-01,8.517e-01,5.960e-01,1.356e+00,1.146e+00,1.104e+00,5.759e-01,7.197e-01,5.463e-01,1.155e+00,1.080e+00,8.698e-01,1.295e+00,8.472e-01,1.066e+00,1.245e+00,9.802e-01,9.326e-01,6.773e-01,1.079e+00
6.318e-01,8.920e-01,1.768e+00,4.416e-01,1.365e+00,1.006e+00,1.234e+00,1.153e+00,9.284e-01,8.292e-01,1.902e+00,1.661e+00,1.565e+00,1.056e+00,6.679e-01,4.199e-01,1.701e+00,1.007e+00,1.814e+00,1.383e+00,1.449e+00,7.265e-01,1.039e+00,5.721e-01,1.241e+00,1.599e+00,1.393e+00,1.402e+00,1.451e+00,1.538e+00,1.230e+00,1.115e+00,1.435e+00,1.564e+00,1.041e+00
6.420e-01,6.898e-01,1.230e+00,1.303e+00,1.763e+00,1.100e+00,9.227e-01,9.229e-01,1.530e+00,4.334e-01,1.796e+00,1.859e+00,1.536e+00,1.342e+00,3.816e-01,6.429e-01,1.996e+00,9.229e-01,1.927e+00,1.760e+00,1.834e+00,1.080e+00,1.488e+00,8.866e-01,8.734e-01,1.325e+00,1.479e+00,1.627e+00,1.339e+00,1.746e+00,9.227e-01,1.469e+00,1.175e+00,2.028e+00,7.096e-01
6.970e-01,1.030e+00,1.516e+00,6.647e-01,1.325e+00,1.322e+00,1.050e+00,1.944e+00,2.069e+00,1.566e+00,2.414e+00,1.500e+00,1.560e+00,1.317e+00,9.778e-01,1.034e+00,1.724e+00,1.073e+00,1.815e+00,2.131e+00,1.677e+00,1.360e+00,1.156e+00,9.740e-01,1.409e+00,2.275e+00,1.984e+00,2.092e+00,1.721e+00,1.881e+00,1.926e+00,1.597e+00,1.563e+00,1.595e+00,1.471e+00
8.448e-01,1.134e+00,1.953e+00,1.288e+00,2.077e+00,2.420e+00,1.535e+00,1.998e+00,1.837e+00,1.587e+00,2.816e+00,3.049e+00,3.009e+00,1.882e+00,1.500e+00,1.312e+00,3.013e+00,2.053e+00,2.576e+00,3.256e+00,3.064e+00,2.334e+00,2.370e+00,1.323e+00,2.221e+00,2.369e+00,2.844e+00,2.530e+00,2.288e+00,2.550e+00,1.648e+00,2.271e+00,2.234e+00,2.824e+00,1.945e+00
6.234e-01,1.127e+00,2.128e+00,8.220e-01,2.077e+00,2.170e+00,1.811e+00,2.285e+00,2.247e+00,2.304e+00,3.119e+00,2.658e+00,3.366e+00,2.018e+00,1.906e+00,1.887e+00,3.091e+00,2.802e+00,3.458e+00,3.564e+00,2.945e+00,2.918e+00,2.347e+00,1.968e+00,2.730e+00,3.452e+00,3.202e+00,2.716e+00,2.952e+00,2.884e+00,2.875e+00,2.666e+00,2.749e+00,3.200e+00,1.919e+00
5.615e-01,7.547e-01,1.411e+00,5.879e-01,1.507e+00,1.216e+00,1.053e+00,2.561e+00,2.664e+00,2.340e+00,3.245e+00,2.051e+00,3.245e+00,2.444e+00,1.622e+00,2.466e+00,3.372e+00,2.715e+00,3.298e+00,2.682e+00,2.547e+00,3.204e+00,1.804e+00,1.760e+00,2.205e+00,3.352e+00,3.291e+00,2.219e+00,2.947e+00,3.258e+00,3.406e+00,2.619e+00,2.267e+00,3.538e+00,2.085e+00
1.204e-01,6.260e-01,1.130e+00,4.589e-01,1.234e+00,1.990e+00,1.265e+00,1.922e+00,2.350e+00,2.424e+00,1.967e+00,2.165e+00,3.600e+00,1.994e+00,2.086e+00,1.929e+00,2.971e+00,2.755e+00,2.736e+00,3.690e+00,3.431e+00,3.522e+00,2.634e+00,2.194e+00,2.528e+00,3.102e+00,2.613e+00,1.995e+00,2.728e+00,2.245e+00,2.533e+00,2.751e+00,2.945e+00,2.424e+00,1.991e+00
3.610e-01,6.699e-01,1.208e+00,9.933e-01,1.644e+00,2.073e+00,1.222e+00,2.141e+00,2.015e+00,2.236e+00,2.598e+00,3.394e+00,4.290e+00,2.705e+00,2.280e+00,2.477e+00,3.653e+00,3.521e+00,3.277e+00,3.744e+00,4.049e+00,3.595e+00,3.048e+00,2.133e+00,2.577e+00,2.994e+00,3.169e+00,2.671e+00,3.365e+00,2.987e+00,3.009e+00,2.815e+00,2.588e+00,3.492e+00,2.531e+00
