9.878e-01,6.434e-01,2.404e-02,2.105e-01,1.121e-01,5.971e-01,7.237e-02,3.381e-01,9.398e-01,1.687e-01,9.023e-01,5.549e-01,2.578e-01,7.793e-01,6.268e-01,2.945e-01,6.210e-02,4.332e-01,4.598e-01,2.012e-01,3.604e-01,2.388e-01,2.437e-01,4.756e-01,6.473e-02,3.642e-01,6.285e-02,3.851e-01,5.590e-01,1.217e-01,4.218e-01,1.903e-01,2.417e-01,9.488e-01,9.488e-01,5.626e-01,9.291e-01,2.959e-01,3.756e-01,1.084e-02,3.951e-01,8.376e-01,8.053e-02,3.049e-01,1.535e-01,6.852e-01,5.337e-01,8.528e-01,7.460e-01,4.955e-01,2.699e-01,6.144e-01,5.131e-01,7.083e-01,8.548e-01,2.801e-01,7.178e-01,6.757e-01,6.968e-01,9.092e-01,6.323e-01,7.257e-01,9.165e-01,4.622e-01,4.639e-01,7.543e-02,3.716e-01,4.234e-01,4.004e-01,6.821e-01,2.741e-01,1.273e-01,4.840e-01,9.801e-02,8.023e-01,4.561e-01
4.664e-01,6.289e-01,1.230e-01,5.205e-01,8.432e-01,6.941e-01,6.993e-01,9.039e-01,1.087e+00,4.821e-01,1.054e+00,3.212e-01,2.265e-01,7.848e-01,1.211e+00,1.617e-01,5.759e-01,8.719e-01,9.970e-01,7.300e-01,5.546e-01,5.598e-01,6.321e-01,7.466e-01,8.468e-01,1.033e+00,7.245e-01,4.775e-01,9.916e-01,2.012e-01,6.733e-01,8.643e-01,1.863e-01,8.868e-01,1.172e+00,4.944e-01,1.283e+00,2.073e-01,4.460e-01,8.601e-01,3.904e-01,1.075e+00,7.038e-01,7.932e-01,4.144e-01,1.198e+00,1.096e+00,5.949e-01,1.309e+00,1.045e+00,5.133e-01,4.524e-01,1.052e+00,8.107e-01,1.051e+00,7.384e-01,5.048e-01,1.105e+00,4.440e-01,1.393e+00,1.137e+00,7.161e-01,5.614e-01,8.352e-01,1.062e+00,9.761e-01,1.175e+00,6.112e-01,4.667e-01,9.149e-01,6.755e-01,6.856e-01,8.629e-01,5.803e-01,4.977e-01,3.399e-01
7.003e-01,5.911e-01,4.525e-01,5.054e-01,6.602e-01,1.285e+00,1.208e+00,6.718e-01,1.377e+00,5.808e-01,1.276e+00,1.262e+00,7.147e-01,1.299e+00,1.651e+00,3.493e-01,9.125e-01,1.266e+00,1.569e+00,1.136e+00,6.488e-01,1.005e+00,1.304e+00,6.873e-01,7.420e-01,1.286e+00,4.806e-01,7.493e-01,1.509e+00,6.056e-01,5.076e-01,9.558e-01,7.724e-01,1.267e+00,1.107e+00,7.517e-01,1.739e+00,8.994e-01,6.072e-01,5.072e-01,8.308e-01,1.660e+00,7.781e-01,9.443e-01,6.447e-01,1.053e+00,1.583e+00,1.107e+00,9.793e-01,1.087e+00,4.433e-01,1.172e+00,9.195e-01,1.232e+00,1.419e+00,1.142e+00,1.359e+00,1.107e+00,6.048e-01,1.109e+00,1.506e+00,9.138e-01,9.247e-01,7.531e-01,1.137e+00,7.452e-01,1.059e+00,8.806e-01,1.188e+00,8.105e-01,1.139e+00,5.456e-01,8.471e-01,9.525e-01,1.381e+00,1.161e+00
5.817e-01,6.878e-01,4.564e-01,1.521e+00,1.038e+00,1.417e+00,1.798e+00,1.130e+00,2.420e+00,9.827e-01,1.624e+00,1.142e+00,8.680e-01,2.004e+00,2.696e+00,1.099e+00,2.075e+00,2.201e+00,2.518e+00,1.753e+00,1.681e+00,1.472e+00,2.012e+00,1.753e+00,1.767e+00,2.388e+00,1.708e+00,1.124e+00,1.922e+00,8.694e-01,1.076e+00,1.923e+00,1.011e+00,1.687e+00,1.595e+00,1.519e+00,2.385e+00,8.760e-01,1.424e+00,1.728e+00,8.834e-01,2.572e+00,1.083e+00,2.038e+00,1.628e+00,2.405e+00,2.734e+00,1.695e+00,1.831e+00,2.215e+00,8.956e-01,1.303e+00,1.882e+00,1.391e+00,1.906e+00,1.979e+00,2.073e+00,2.305e+00,8.143e-01,2.208e+00,2.090e+00,1.935e+00,1.617e+00,1.237e+00,1.906e+00,1.479e+00,2.028e+00,1.383e+00,1.449e+00,1.806e+00,1.791e+00,1.067e+00,1.802e+00,1.812e+00,1.705e+00,1.432e+00
7.126e-01,7.300e-01,4.646e-01,6.762e-01,1.006e+00,1.557e+00,2.065e+00,1.836e+00,2.010e+00,1.442e+00,2.383e+00,1.445e+00,1.235e+00,2.081e+00,2.732e+00,1.322e+00,1.317e+00,2.047e+00,2.619e+00,1.464e+00,8.553e-01,1.790e+00,1.952e+00,1.491e+00,1.813e+00,2.486e+00,8.178e-01,9.507e-01,2.103e+00,1.001e+00,1.233e+00,1.751e+00,1.087e+00,1.931e+00,1.763e+00,1.585e+00,2.386e+00,1.340e+00,1.399e+00,1.256e+00,1.607e+00,2.738e+00,1.610e+00,1.734e+00,1.142e+00,1.970e+00,2.324e+00,1.749e+00,2.331e+00,2.208e+00,7.670e-01,1.522e+00,2.015e+00,1.553e+00,2.202e+00,1.724e+00,1.899e+00,2.184e+00,9.194e-01,1.775e+00,2.502e+00,1.331e+00,1.022e+00,1.634e+00,2.057e+00,1.907e+00,1.605e+00,1.372e+00,1.707e+00,1.765e+00,2.232e+00,9.425e-01,1.440e+00,1.136e+00,1.795e+00,2.098e+00
8.232e-01,5.905e-01,2.995e-01,1.113e+00,4.329e-01,1.939e+00,2.161e+00,2.061e+00,2.674e+00,1.245e+00,2.624e+00,2.056e+00,1.128e+00,2.756e+00,3.084e+00,1.922e+00,2.032e+00,2.665e+00,2.410e+00,1.387e+00,1.890e+00,1.798e+00,2.795e+00,1.853e+00,2.546e+00,2.319e+00,1.621e+00,1.324e+00,1.828e+00,1.410e+00,1.476e+00,2.222e+00,1.856e+00,2.264e+00,2.161e+00,2.334e+00,2.029e+00,1.973e+00,2.345e+00,2.160e+00,1.810e+00,2.807e+00,1.522e+00,2.372e+00,1.942e+00,2.271e+00,2.429e+00,3.022e+00,2.810e+00,2.175e+00,7.665e-01,1.752e+00,2.111e+00,1.487e+00,2.769e+00,2.186e+00,2.665e+00,3.044e+00,1.660e+00,2.670e+00,2.891e+00,2.508e+00,2.001e+00,1.980e+00,2.607e+00,1.856e+00,1.914e+00,1.470e+00,1.896e+00,2.489e+00,2.141e+00,9.845e-01,2.541e+00,1.827e+00,2.701e+00,2.784e+00
1.985e-01,3.285e-01,2.814e-01,1.029e+00,6.842e-01,9.517e-01,2.115e+00,1.978e+00,2.749e+00,1.363e+00,1.792e+00,1.733e+00,1.299e+00,2.513e+00,2.803e+00,2.244e+00,2.044e+00,2.542e+00,2.304e+00,2.192e+00,1.511e+00,2.299e+00,1.824e+00,1.921e+00,2.540e+00,2.978e+00,1.570e+00,7.985e-01,1.898e+00,1.866e+00,1.994e+00,2.248e+00,1.865e+00,1.893e+00,2.060e+00,2.292e+00,1.864e+00,1.500e+00,2.164e+00,2.015e+00,1.197e+00,2.389e+00,1.728e+00,2.465e+00,1.560e+00,2.989e+00,2.223e+00,2.026e+00,2.076e+00,2.302e+00,1.038e+00,1.866e+00,2.352e+00,1.889e+00,1.829e+00,2.265e+00,2.580e+00,3.076e+00,1.173e+00,2.308e+00,2.859e+00,1.690e+00,1.525e+00,1.891e+00,2.272e+00,1.859e+00,2.072e+00,1.854e+00,1.295e+00,2.263e+00,2.389e+00,8.398e-01,1.920e+00,2.044e+00,1.594e+00,2.398e+00
5.995e-01,5.706e-01,2.727e-01,5.742e-01,6.438e-01,1.570e+00,1.573e+00,2.216e+00,2.264e+00,1.098e+00,2.491e+00,1.830e+00,1.363e+00,2.299e+00,3.019e+00,8.691e-01,1.325e+00,2.119e+00,1.921e+00,1.695e+00,1.368e+00,2.069e+00,2.410e+00,1.462e+00,2.281e+00,2.042e+00,2.029e+00,1.541e+00,2.453e+00,1.844e+00,1.316e+00,2.182e+00,2.305e+00,2.542e+00,1.861e+00,1.839e+00,2.145e+00,1.731e+00,1.849e+00,2.512e+00,1.950e+00,2.410e+00,1.640e+00,2.088e+00,1.601e+00,1.593e+00,2.405e+00,2.013e+00,2.029e+00,1.743e+00,1.229e+00,1.827e+00,1.825e+00,1.694e+00,2.652e+00,2.167e+00,2.247e+00,2.327e+00,1.849e+00,2.555e+00,2.821e+00,2.128e+00,2.183e+00,2.194e+00,2.956e+00,1.498e+00,2.113e+00,1.643e+00,1.510e+00,2.255e+00,2.020e+00,1.342e+00,2.560e+00,1.649e+00,2.205e+00,2.014e+00
3.502e-01,3.951e-01,1.241e-01,1.127e+00,4.940e-01,7.482e-01,1.339e+00,1.850e+00,2.951e+00,1.805e+00,2.460e+00,1.471e+00,2.218e+00,2.866e+00,3.003e+00,1.785e+00,2.661e+00,3.232e+00,2.653e+00,2.929e+00,2.301e+00,3.109e+00,2.385e+00,2.035e+00,2.965e+00,2.883e+00,3.107e+00,1.917e+00,2.618e+00,2.359e+00,1.786e+00,2.487e+00,3.006e+00,2.776e+00,1.819e+00,3.201e+00,2.130e+00,1.467e+00,2.827e+00,2.712e+00,1.496e+00,2.468e+00,1.589e+00,3.278e+00,2.172e+00,2.943e+00,3.275e+00,2.535e+00,2.199e+00,2.126e+00,1.610e+00,2.404e+00,2.316e+00,2.020e+00,2.538e+00,3.070e+00,2.853e+00,3.526e+00,2.670e+00,2.778e+00,3.374e+00,2.466e+00,3.043e+00,2.201e+00,3.222e+00,1.512e+00,3.214e+00,1.959e+00,1.619e+00,2.580e+00,2.277e+00,1.592e+00,3.208e+00,2.665e+00,2.662e+00,2.381e+00
8.468e-03,2.900e-01,1.553e-01,4.318e-01,7.614e-01,1.281e+00,1.930e+00,2.623e+00,2.118e+00,1.914e+00,3.494e+00,2.333e+00,1.909e+00,2.832e+00,3.405e+00,2.194e+00,2.287e+00,2.811e+00,2.787e+00,2.347e+00,2.061e+00,2.710e+00,3.098e+00,1.983e+00,3.343e+00,2.653e+00,2.875e+00,2.300e+00,2.781e+00,1.977e+00,2.177e+00,2.463e+00,2.576e+00,2.832e+00,2.568e+00,2.387e+00,1.564e+00,1.980e+00,2.530e+00,2.925e+00,2.130e+00,2.756e+00,2.207e+00,3.436e+00,2.169e+00,2.857e+00,2.684e+00,2.312e+00,3.380e+00,2.092e+00,1.373e+00,2.395e+00,2.790e+00,1.835e+00,3.014e+00,3.019e+00,2.667e+00,3.357e+00,2.679e+00,3.514e+00,3.594e+00,2.253e+00,2.342e+00,3.354e+00,3.471e+00,2.827e+00,2.739e+00,1.756e+00,2.403e+00,2.719e+00,2.139e+00,1.525e+00,2.910e+00,2.705e+00,3.069e+00,2.725e+00
