8.962e-01,5.462e-01,1.839e-01,6.924e-01,2.197e-01,6.504e-01,3.571e-01,7.863e-01,7.623e-01,7.781e-01,5.893e-01,9.454e-01,3.788e-02,2.263e-01,3.344e-02,8.443e-01,6.368e-01,5.818e-01,6.225e-01,2.066e-01,6.461e-01,4.802e-01,4.275e-01,1.673e-01,3.071e-01,1.394e-01,1.167e-02,8.859e-02,5.401e-01,5.967e-01,8.582e-01,1.328e-01,1.499e-01,2.833e-01,8.593e-01,3.744e-01,2.870e-01,5.546e-01,4.231e-01,2.414e-01,2.247e-01,7.196e-01,7.329e-01,2.604e-01,8.729e-01,4.892e-01,8.189e-01,9.501e-01,1.421e-01,4.125e-01,6.806e-01,8.122e-01,8.200e-01,1.551e-02,7.737e-01,9.719e-01,4.675e-01,2.908e-01,2.062e-01,7.213e-01,4.324e-01,5.847e-01,6.768e-01,5.074e-01,1.613e-01,4.332e-01
2.473e-01,6.978e-01,7.282e-01,1.139e+00,6.891e-01,9.946e-01,8.337e-01,1.191e+00,8.874e-01,9.166e-01,5.334e-01,7.300e-01,9.107e-01,5.632e-01,4.603e-01,9.189e-01,3.634e-01,3.307e-01,6.183e-01,1.034e+00,8.438e-01,3.257e-01,5.248e-01,4.375e-01,6.219e-01,7.354e-01,6.479e-01,8.808e-01,2.628e-01,1.748e-01,1.227e+00,9.570e-01,8.382e-01,2.640e-01,8.636e-01,3.860e-01,8.040e-01,2.222e-01,1.088e+00,2.965e-01,1.768e-01,1.109e+00,3.586e-01,5.295e-01,1.155e+00,2.220e-01,2.929e-01,1.050e+00,8.234e-01,7.970e-01,6.746e-01,1.211e+00,1.107e+00,4.654e-01,4.702e-01,3.043e-01,8.138e-01,1.071e+00,9.996e-01,4.405e-01,2.087e-01,7.800e-01,6.590e-01,1.040e+00,1.089e-01,3.296e-01
8.781e-01,9.708e-01,1.056e+00,2.312e+00,1.582e+00,1.302e+00,1.690e+00,1.656e+00,1.696e+00,1.730e+00,1.680e+00,1.850e+00,7.933e-01,1.093e+00,1.380e+00,1.838e+00,1.621e+00,1.240e+00,1.873e+00,1.816e+00,1.896e+00,1.602e+00,1.134e+00,1.421e+00,1.604e+00,8.736e-01,1.172e+00,1.487e+00,1.413e+00,6.270e-01,1.949e+00,1.171e+00,1.659e+00,7.780e-01,2.319e+00,1.211e+00,8.666e-01,7.631e-01,1.250e+00,7.202e-01,7.314e-01,2.250e+00,1.296e+00,1.356e+00,1.599e+00,1.286e+00,9.865e-01,2.483e+00,1.439e+00,1.747e+00,1.861e+00,1.759e+00,2.197e+00,1.369e+00,1.053e+00,1.526e+00,1.977e+00,1.270e+00,1.823e+00,1.273e+00,8.445e-01,2.020e+00,1.965e+00,1.583e+00,6.581e-01,1.129e+00
2.948e-02,3.317e-01,6.477e-01,1.260e+00,1.943e+00,5.264e-01,1.270e+00,1.147e+00,1.459e+00,1.616e+00,1.650e+00,8.354e-01,9.248e-01,1.604e+00,1.220e+00,8.570e-01,1.141e+00,7.493e-01,1.058e+00,1.507e+00,1.254e+00,1.719e+00,6.732e-01,1.736e+00,1.159e+00,9.305e-01,1.100e+00,1.789e+00,7.921e-01,6.855e-01,1.308e+00,1.039e+00,1.490e+00,5.808e-01,1.999e+00,6.685e-01,1.177e+00,8.083e-01,9.504e-01,4.576e-01,1.139e+00,1.455e+00,1.186e+00,1.207e+00,1.359e+00,9.101e-01,1.005e+00,1.928e+00,1.680e+00,1.432e+00,1.038e+00,9.291e-01,1.531e+00,1.372e+00,1.107e+00,1.136e+00,2.039e+00,1.446e+00,1.257e+00,1.340e+00,9.905e-01,1.847e+00,1.633e+00,1.509e+00,4.459e-01,9.722e-01
4.447e-01,7.497e-01,1.004e+00,2.038e+00,2.735e+00,1.611e+00,2.142e+00,2.313e+00,2.273e+00,2.461e+00,2.848e+00,1.796e+00,2.154e+00,2.780e+00,2.170e+00,2.266e+00,2.330e+00,1.388e+00,1.810e+00,2.461e+00,2.143e+00,2.154e+00,1.679e+00,2.953e+00,1.757e+00,1.713e+00,2.322e+00,2.935e+00,1.735e+00,1.259e+00,2.356e+00,1.981e+00,2.211e+00,1.402e+00,2.962e+00,1.137e+00,1.858e+00,1.449e+00,1.714e+00,1.514e+00,1.312e+00,2.986e+00,2.304e+00,1.744e+00,2.020e+00,1.938e+00,1.707e+00,3.521e+00,2.797e+00,2.440e+00,2.626e+00,1.612e+00,2.979e+00,2.611e+00,2.035e+00,2.472e+00,3.096e+00,2.243e+00,1.818e+00,2.649e+00,1.746e+00,3.337e+00,2.233e+00,2.483e+00,1.574e+00,2.283e+00
2.848e-01,2.147e-01,2.614e-01,7.045e-01,1.058e+00,1.022e+00,1.285e+00,1.427e+00,1.391e+00,1.088e+00,1.546e+00,1.023e+00,5.636e-01,1.784e+00,1.610e+00,1.108e+00,1.660e+00,1.278e+00,1.360e+00,1.253e+00,9.111e-01,1.820e+00,1.101e+00,1.343e+00,1.608e+00,1.391e+00,1.644e+00,1.652e+00,1.370e+00,1.131e+00,1.764e+00,6.463e-01,1.733e+00,8.798e-01,2.050e+00,1.395e+00,1.160e+00,1.218e+00,5.782e-01,7.607e-01,8.291e-01,1.959e+00,1.589e+00,1.283e+00,1.007e+00,9.897e-01,1.424e+00,1.714e+00,1.605e+00,1.622e+00,1.319e+00,1.080e+00,1.521e+00,1.354e+00,1.845e+00,1.544e+00,2.003e+00,1.203e+00,1.066e+00,1.771e+00,1.667e+00,2.115e+00,1.423e+00,1.744e+00,5.511e-01,1.436e+00
5.922e-01,8.958e-01,1.100e+00,2.228e+00,2.424e+00,2.186e+00,3.400e+00,3.152e+00,2.998e+00,2.685e+00,3.126e+00,3.014e+00,2.224e+00,3.232e+00,2.821e+00,3.241e+00,3.410e+00,2.577e+00,2.521e+00,2.917e+00,2.589e+00,2.861e+00,3.031e+00,3.524e+00,3.275e+00,2.577e+00,3.902e+00,4.123e+00,2.844e+00,2.497e+00,3.956e+00,2.399e+00,3.262e+00,1.891e+00,4.002e+00,2.744e+00,2.706e+00,2.058e+00,2.052e+00,2.474e+00,1.629e+00,3.908e+00,3.231e+00,2.903e+00,2.566e+00,2.214e+00,2.077e+00,4.502e+00,3.702e+00,3.423e+00,3.658e+00,2.785e+00,4.129e+00,2.858e+00,3.341e+00,2.873e+00,3.803e+00,3.238e+00,2.854e+00,2.940e+00,2.664e+00,4.066e+00,2.541e+00,3.551e+00,2.119e+00,2.750e+00
4.651e-01,6.796e-01,8.912e-01,1.847e+00,1.892e+00,1.954e+00,2.308e+00,2.919e+00,2.095e+00,2.419e+00,2.676e+00,2.383e+00,2.611e+00,2.858e+00,2.759e+00,2.844e+00,3.322e+00,2.768e+00,2.383e+00,2.470e+00,2.056e+00,2.451e+00,2.989e+00,2.752e+00,2.883e+00,2.064e+00,3.403e+00,3.346e+00,2.690e+00,1.347e+00,3.426e+00,2.257e+00,2.701e+00,2.291e+00,3.392e+00,2.414e+00,1.744e+00,1.819e+00,1.522e+00,2.561e+00,1.161e+00,3.964e+00,3.119e+00,2.432e+00,1.575e+00,2.445e+00,2.017e+00,4.008e+00,2.904e+00,3.561e+00,3.148e+00,2.379e+00,3.078e+00,3.547e+00,2.970e+00,2.312e+00,2.991e+00,2.529e+00,2.921e+00,2.645e+00,2.924e+00,3.897e+00,2.194e+00,3.232e+00,1.916e+00,2.957e+00
6.782e-02,1.774e-01,4.503e-01,1.012e+00,1.643e+00,8.018e-01,1.462e+00,1.824e+00,1.846e+00,2.371e+00,2.545e+00,1.681e+00,2.545e+00,2.770e+00,2.426e+00,2.327e+00,2.480e+00,3.087e+00,1.706e+00,1.772e+00,1.885e+00,2.928e+00,2.200e+00,2.364e+00,2.525e+00,1.712e+00,2.817e+00,2.828e+00,2.217e+00,1.903e+00,3.133e+00,1.675e+00,2.050e+00,1.810e+00,3.511e+00,2.182e+00,1.356e+00,2.358e+00,1.324e+00,2.154e+00,1.671e+00,2.737e+00,2.811e+00,2.169e+00,1.246e+00,2.272e+00,2.606e+00,3.476e+00,2.799e+00,3.048e+00,2.515e+00,1.558e+00,2.190e+00,2.956e+00,2.838e+00,1.764e+00,2.516e+00,1.978e+00,3.133e+00,2.327e+00,2.841e+00,3.501e+00,2.411e+00,2.644e+00,2.026e+00,2.794e+00
6.705e-02,5.674e-01,7.196e-01,1.131e+00,1.764e+00,1.681e+00,1.870e+00,2.746e+00,2.060e+00,3.312e+00,2.681e+00,2.426e+00,2.896e+00,3.571e+00,2.386e+00,2.851e+00,2.789e+00,2.937e+00,1.943e+00,2.173e+00,2.211e+00,2.475e+00,2.843e+00,2.729e+00,2.907e+00,3.049e+00,3.766e+00,3.667e+00,2.440e+00,2.102e+00,3.895e+00,2.398e+00,2.923e+00,1.815e+00,3.123e+00,1.998e+00,2.910e+00,2.783e+00,2.303e+00,3.043e+00,2.097e+00,3.651e+00,2.873e+00,2.756e+00,2.623e+00,2.272e+00,2.238e+00,3.692e+00,3.503e+00,3.524e+00,2.409e+00,2.588e+00,3.402e+00,3.197e+00,3.172e+00,1.746e+00,3.298e+00,3.545e+00,2.853e+00,2.629e+00,3.599e+00,3.812e+00,1.877e+00,4.134e+00,2.323e+00,3.273e+00
