2.628e-01,8.952e-01,1.408e-01,4.673e-01,5.639e-02,2.076e-01,1.818e-01,6.905e-01,8.638e-01,5.242e-02,5.309e-01,8.709e-01,9.772e-01,3.242e-01,8.056e-02,4.844e-01,3.812e-01,9.255e-01,7.473e-03,4.332e-01,3.118e-01,1.090e-01,2.667e-01,7.470e-01,6.960e-01,5.375e-01,5.969e-01,9.667e-01,1.303e-01,5.151e-01,9.423e-01,8.131e-01,4.381e-01,7.571e-01,2.352e-01,6.400e-02,8.865e-01,2.375e-01,8.191e-01,4.759e-01,8.333e-01,3.206e-01,7.548e-01,2.690e-01,7.821e-01,1.063e-01,1.102e-01,4.947e-01,4.455e-01,6.867e-01,8.662e-02,4.539e-01,6.824e-01,6.827e-01,7.953e-01,7.881e-01,7.260e-01,4.998e-02,8.952e-01,4.037e-01,1.640e-01,4.471e-01,8.589e-01,4.942e-01,4.017e-01,8.167e-01,4.266e-01
7.047e-02,5.037e-01,2.660e-01,6.311e-01,7.700e-01,1.337e-01,1.966e-01,5.181e-01,1.099e+00,1.508e-01,7.114e-01,9.021e-01,7.410e-01,8.712e-01,4.044e-01,1.418e-01,6.074e-01,5.906e-01,5.456e-01,2.793e-01,2.284e-01,8.070e-01,9.340e-01,1.152e+00,5.889e-01,7.679e-01,2.584e-01,4.212e-01,8.311e-01,1.118e+00,9.846e-01,3.016e-01,1.777e-01,8.248e-01,2.903e-01,2.635e-01,5.159e-01,7.152e-01,4.467e-01,7.586e-01,5.751e-01,9.993e-01,4.833e-01,2.270e-01,9.828e-01,7.806e-01,9.913e-01,1.012e+00,9.885e-01,8.538e-01,7.932e-01,7.421e-01,2.467e-01,4.407e-01,1.015e+00,6.140e-01,1.184e+00,4.610e-01,4.409e-01,8.280e-01,2.592e-01,4.621e-01,7.987e-01,1.008e+00,8.272e-01,9.883e-01,4.648e-01
1.146e-01,4.006e-01,5.251e-01,9.846e-01,1.007e+00,1.737e-01,8.867e-02,1.137e+00,5.077e-01,2.567e-01,1.092e+00,1.406e+00,9.767e-01,5.380e-01,7.147e-01,2.513e-01,7.081e-01,1.037e+00,8.695e-01,3.044e-01,2.630e-01,9.230e-01,8.245e-01,1.045e+00,6.167e-01,2.869e-01,8.620e-01,6.131e-01,9.156e-01,6.042e-01,1.135e+00,1.098e+00,7.184e-01,6.562e-01,4.416e-01,5.053e-01,4.960e-01,6.835e-01,5.915e-01,8.345e-01,1.376e+00,8.623e-01,3.548e-01,3.406e-01,4.820e-01,1.806e-01,5.261e-01,2.737e-01,7.971e-01,1.046e+00,1.295e-01,7.575e-01,8.289e-01,8.007e-01,9.032e-01,7.666e-01,1.188e+00,8.549e-01,9.488e-01,1.171e+00,9.760e-02,8.763e-01,4.423e-01,3.626e-01,9.246e-01,4.949e-01,5.106e-01
2.569e-02,1.395e-01,1.203e-01,4.556e-01,4.820e-01,6.784e-01,3.044e-01,6.054e-01,5.427e-01,3.903e-01,9.819e-01,1.309e+00,5.522e-01,7.394e-01,8.036e-01,8.641e-01,9.483e-01,6.789e-01,4.420e-01,5.671e-01,8.081e-01,1.047e+00,5.604e-01,8.305e-01,1.135e+00,4.848e-01,6.052e-01,8.911e-01,9.416e-01,1.214e+00,1.171e+00,7.411e-01,4.226e-01,1.097e+00,1.096e+00,6.093e-01,4.803e-01,8.852e-01,3.978e-01,2.946e-01,1.241e+00,7.122e-01,5.895e-01,8.330e-01,6.203e-01,2.666e-01,5.125e-01,8.610e-01,1.199e+00,4.355e-01,7.506e-01,7.761e-01,3.407e-01,9.993e-01,7.114e-01,5.309e-01,4.050e-01,2.211e-01,4.641e-01,1.021e+00,1.707e-01,6.129e-01,9.796e-01,1.002e+00,1.266e+00,9.780e-01,1.136e+00
3.271e-02,2.104e-01,5.427e-01,1.107e+00,1.640e+00,6.579e-01,9.119e-01,1.898e+00,1.012e+00,7.120e-01,2.206e+00,2.083e+00,1.595e+00,1.092e+00,1.264e+00,1.412e+00,1.376e+00,2.046e+00,1.802e+00,1.346e+00,1.381e+00,1.709e+00,1.839e+00,1.724e+00,1.721e+00,1.099e+00,1.481e+00,1.295e+00,2.302e+00,1.587e+00,2.192e+00,1.581e+00,1.662e+00,1.181e+00,1.654e+00,1.098e+00,9.459e-01,1.354e+00,1.275e+00,1.169e+00,2.167e+00,1.427e+00,8.814e-01,1.098e+00,1.191e+00,4.814e-01,1.320e+00,1.227e+00,1.815e+00,2.102e+00,1.205e+00,1.727e+00,1.547e+00,1.284e+00,1.178e+00,1.383e+00,1.427e+00,1.962e+00,1.713e+00,2.279e+00,9.471e-01,1.232e+00,1.056e+00,1.685e+00,2.225e+00,1.800e+00,1.594e+00
1.480e-02,2.055e-01,2.653e-01,6.785e-01,1.101e+00,1.130e+00,1.063e+00,1.464e+00,1.925e+00,1.401e+00,2.225e+00,2.547e+00,1.503e+00,1.310e+00,1.500e+00,1.878e+00,1.212e+00,1.583e+00,1.324e+00,1.944e+00,1.946e+00,1.428e+00,1.898e+00,2.311e+00,2.144e+00,1.586e+00,1.442e+00,1.452e+00,2.708e+00,1.955e+00,2.693e+00,1.365e+00,1.976e+00,1.446e+00,1.683e+00,1.177e+00,1.828e+00,1.201e+00,1.119e+00,1.677e+00,1.952e+00,2.070e+00,1.085e+00,1.543e+00,1.355e+00,1.094e+00,2.038e+00,1.798e+00,1.879e+00,2.422e+00,1.304e+00,2.270e+00,1.913e+00,1.566e+00,1.335e+00,1.771e+00,1.891e+00,1.815e+00,1.685e+00,2.560e+00,9.203e-01,1.745e+00,2.124e+00,1.944e+00,2.789e+00,2.035e+00,1.758e+00
6.345e-02,2.640e-01,2.169e-01,4.944e-01,6.624e-01,7.605e-01,1.558e+00,1.282e+00,1.931e+00,1.865e+00,1.871e+00,2.142e+00,1.676e+00,1.282e+00,1.328e+00,2.105e+00,1.101e+00,1.339e+00,9.008e-01,2.221e+00,2.183e+00,1.620e+00,2.136e+00,2.211e+00,2.427e+00,1.700e+00,1.606e+00,1.577e+00,2.165e+00,1.342e+00,2.324e+00,2.061e+00,2.451e+00,1.326e+00,1.116e+00,1.380e+00,1.809e+00,1.093e+00,9.332e-01,1.977e+00,1.692e+00,1.494e+00,9.957e-01,1.826e+00,1.410e+00,1.262e+00,1.810e+00,2.001e+00,1.401e+00,2.358e+00,1.581e+00,2.410e+00,1.838e+00,1.490e+00,1.221e+00,1.897e+00,2.444e+00,2.142e+00,2.203e+00,2.510e+00,6.453e-01,1.749e+00,1.884e+00,1.461e+00,2.149e+00,1.807e+00,1.676e+00
2.203e-01,8.508e-01,3.044e-01,9.428e-01,7.323e-01,1.263e+00,7.739e-01,2.265e+00,3.042e+00,2.051e+00,3.064e+00,3.577e+00,1.799e+00,1.632e+00,1.518e+00,2.497e+00,2.144e+00,1.775e+00,8.365e-01,2.218e+00,2.109e+00,2.168e+00,2.139e+00,3.436e+00,3.046e+00,1.746e+00,1.820e+00,2.043e+00,2.288e+00,3.061e+00,2.961e+00,2.586e+00,2.659e+00,3.028e+00,1.964e+00,1.903e+00,2.932e+00,1.466e+00,1.239e+00,2.646e+00,3.112e+00,2.686e+00,1.463e+00,2.481e+00,1.915e+00,1.435e+00,1.813e+00,2.110e+00,2.796e+00,2.781e+00,1.057e+00,3.016e+00,2.712e+00,2.981e+00,2.421e+00,2.759e+00,3.123e+00,1.381e+00,1.929e+00,2.437e+00,1.159e+00,2.751e+00,3.443e+00,2.579e+00,2.795e+00,2.187e+00,2.172e+00
8.084e-02,5.194e-01,5.237e-01,1.194e+00,1.711e+00,9.563e-01,1.285e+00,2.474e+00,2.864e+00,2.407e+00,3.846e+00,3.587e+00,2.518e+00,2.359e+00,1.650e+00,2.741e+00,2.881e+00,3.139e+00,2.523e+00,2.921e+00,2.742e+00,2.916e+00,2.852e+00,3.350e+00,3.138e+00,2.145e+00,2.649e+00,2.178e+00,3.360e+00,3.008e+00,3.592e+00,2.977e+00,3.084e+00,3.279e+00,2.911e+00,2.414e+00,2.726e+00,2.241e+00,1.634e+00,3.104e+00,3.403e+00,3.336e+00,2.079e+00,2.059e+00,2.267e+00,2.430e+00,2.735e+00,2.820e+00,3.150e+00,3.245e+00,2.716e+00,3.850e+00,2.954e+00,2.683e+00,2.847e+00,2.736e+00,3.024e+00,3.150e+00,3.144e+00,2.992e+00,1.935e+00,2.803e+00,2.911e+00,2.902e+00,3.404e+00,3.279e+00,2.560e+00
2.814e-02,2.248e-01,4.205e-01,8.988e-01,1.335e+00,9.879e-01,1.338e+00,1.826e+00,2.183e+00,2.455e+00,2.863e+00,3.562e+00,2.953e+00,2.574e+00,2.287e+00,2.813e+00,1.961e+00,2.451e+00,2.144e+00,2.901e+00,2.468e+00,2.609e+00,2.559e+00,3.150e+00,3.247e+00,2.760e+00,2.373e+00,1.930e+00,3.330e+00,2.865e+00,3.548e+00,2.293e+00,2.762e+00,2.449e+00,2.510e+00,1.841e+00,2.288e+00,2.257e+00,1.753e+00,2.808e+00,3.094e+00,2.705e+00,1.602e+00,2.040e+00,1.649e+00,2.127e+00,2.565e+00,3.027e+00,2.675e+00,3.595e+00,2.583e+00,3.316e+00,2.983e+00,2.551e+00,2.605e+00,2.832e+00,3.274e+00,3.370e+00,3.302e+00,3.205e+00,2.091e+00,2.692e+00,2.755e+00,2.482e+00,3.539e+00,2.944e+00,2.274e+00
