7.775e-01,4.094e-01,9.293e-01,8.658e-01,8.271e-03,3.431e-01,5.305e-01,3.291e-01,7.087e-01,6.153e-01,2.813e-01,9.020e-01,5.705e-01,9.077e-01,7.630e-01,2.434e-01,4.182e-01,9.536e-01,9.032e-01,7.021e-01,5.491e-01,6.864e-01,2.905e-01,1.795e-01,1.542e-01,4.699e-01,8.891e-01,6.817e-01,5.597e-01,6.211e-01,1.502e-01,3.040e-01,5.443e-01,3.156e-01,9.188e-01,7.476e-01,1.931e-01,9.999e-02,7.015e-01,3.456e-01,2.507e-01,2.311e-01,4.203e-01,2.960e-02,5.465e-01,5.198e-01,3.100e-01,8.074e-01,6.274e-01,6.047e-01,4.323e-01,8.378e-01
4.262e-01,3.838e-01,9.465e-01,1.313e+00,4.878e-01,5.239e-01,1.163e+00,5.430e-01,6.647e-01,3.991e-01,1.995e-01,7.593e-01,7.222e-01,1.197e+00,5.016e-01,1.114e+00,9.399e-01,1.446e+00,8.015e-01,4.465e-01,4.045e-01,5.586e-01,3.591e-01,9.338e-01,3.647e-01,9.600e-01,1.094e+00,1.099e+00,5.622e-01,6.517e-01,3.540e-01,2.901e-01,6.703e-01,7.327e-01,7.777e-01,9.273e-01,3.011e-01,2.180e-01,5.805e-01,1.102e+00,1.814e-01,6.753e-01,3.187e-01,9.420e-01,1.170e+00,3.133e-01,2.591e-01,4.521e-01,1.158e+00,1.075e+00,2.639e-01,1.110e+00
5.532e-02,1.577e-01,1.305e+00,1.043e+00,1.049e+00,5.910e-01,1.522e+00,1.302e+00,5.300e-01,3.438e-01,4.517e-01,1.243e+00,1.026e+00,1.536e+00,9.604e-01,9.219e-01,1.136e+00,1.129e+00,7.180e-01,8.783e-01,2.356e-01,9.913e-01,5.014e-01,1.473e+00,8.099e-01,8.245e-01,6.105e-01,8.099e-01,6.148e-01,1.141e+00,4.196e-01,3.603e-01,1.157e+00,1.124e+00,6.456e-01,1.278e+00,9.713e-01,1.026e+00,6.489e-01,8.072e-01,2.357e-01,7.073e-01,4.006e-01,1.659e+00,1.591e+00,1.431e-01,3.827e-01,1.810e-01,1.063e+00,1.614e+00,1.517e-01,1.551e+00
6.904e-01,4.760e-01,1.330e+00,1.951e+00,1.003e+00,8.417e-01,2.174e+00,1.562e+00,1.426e+00,1.060e+00,4.394e-01,1.345e+00,1.692e+00,2.084e+00,1.436e+00,1.532e+00,1.684e+00,2.546e+00,1.969e+00,1.795e+00,6.404e-01,1.075e+00,1.461e+00,1.301e+00,1.089e+00,9.796e-01,1.402e+00,1.440e+00,1.585e+00,1.601e+00,8.638e-01,8.428e-01,9.414e-01,1.429e+00,2.072e+00,2.014e+00,1.305e+00,5.922e-01,1.742e+00,1.086e+00,1.027e+00,1.626e+00,1.447e+00,9.410e-01,2.117e+00,7.264e-01,9.339e-01,1.070e+00,1.784e+00,1.746e+00,6.866e-01,2.288e+00
4.456e-01,2.867e-01,1.464e+00,1.344e+00,1.129e+00,8.433e-01,2.665e+00,2.446e+00,1.971e+00,1.723e+00,1.160e+00,1.575e+00,1.657e+00,2.111e+00,2.449e+00,1.099e+00,1.940e+00,2.401e+00,2.342e+00,2.082e+00,4.962e-01,1.639e+00,1.342e+00,1.423e+00,1.668e+00,1.403e+00,1.056e+00,1.565e+00,1.310e+00,2.378e+00,9.875e-01,1.478e+00,1.383e+00,1.746e+00,2.143e+00,2.781e+00,1.927e+00,1.437e+00,2.168e+00,1.299e+00,7.506e-01,1.445e+00,1.519e+00,1.387e+00,1.971e+00,1.173e+00,1.544e+00,7.647e-01,1.606e+00,2.623e+00,1.074e+00,2.576e+00
1.241e-01,2.168e-01,6.416e-01,1.186e+00,7.841e-01,1.482e+00,2.573e+00,2.230e+00,1.259e+00,1.725e+00,6.922e-01,9.045e-01,1.706e+00,1.364e+00,1.224e+00,1.941e+00,2.128e+00,1.999e+00,1.489e+00,1.316e+00,3.682e-01,1.571e+00,1.644e+00,2.053e+00,1.367e+00,1.394e+00,9.588e-01,1.816e+00,1.305e+00,1.954e+00,9.107e-01,9.704e-01,1.131e+00,1.457e+00,1.221e+00,1.955e+00,1.798e+00,5.720e-01,2.036e+00,1.688e+00,9.798e-01,1.825e+00,1.669e+00,2.048e+00,2.020e+00,8.061e-01,1.625e+00,6.646e-01,2.331e+00,1.728e+00,1.505e+00,1.941e+00
1.081e-01,2.083e-01,6.061e-01,1.096e+00,7.199e-01,1.036e+00,3.167e+00,2.032e+00,1.380e+00,1.663e+00,1.293e+00,7.874e-01,1.538e+00,1.294e+00,1.518e+00,2.036e+00,2.189e+00,2.511e+00,1.941e+00,1.879e+00,4.924e-01,1.169e+00,1.631e+00,1.941e+00,1.505e+00,1.599e+00,1.228e+00,2.477e+00,1.687e+00,1.751e+00,1.678e+00,1.001e+00,1.004e+00,1.590e+00,1.711e+00,1.908e+00,1.444e+00,7.044e-01,1.762e+00,2.277e+00,1.610e+00,2.094e+00,1.567e+00,2.116e+00,1.721e+00,1.103e+00,2.279e+00,1.396e+00,2.554e+00,2.374e+00,1.510e+00,1.941e+00
5.699e-01,3.030e-01,7.378e-01,7.612e-01,1.502e-01,7.080e-01,1.505e+00,1.274e+00,1.075e+00,1.401e+00,7.574e-01,1.620e+00,1.374e+00,9.804e-01,1.810e+00,1.445e+00,1.299e+00,1.544e+00,1.756e+00,2.344e+00,1.446e+00,1.398e+00,1.260e+00,1.558e+00,1.515e+00,1.545e+00,1.257e+00,1.935e+00,1.854e+00,1.314e+00,1.690e+00,1.160e+00,1.408e+00,1.373e+00,1.988e+00,2.004e+00,1.134e+00,8.118e-01,1.548e+00,1.313e+00,1.655e+00,1.721e+00,1.776e+00,1.580e+00,1.659e+00,1.341e+00,2.240e+00,1.464e+00,2.207e+00,1.290e+00,1.382e+00,2.059e+00
3.876e-01,2.808e-01,1.461e+00,1.463e+00,1.222e+00,1.252e+00,3.076e+00,2.867e+00,2.011e+00,2.562e+00,1.753e+00,2.687e+00,2.603e+00,2.767e+00,3.104e+00,2.175e+00,3.041e+00,3.018e+00,2.922e+00,3.121e+00,1.799e+00,3.112e+00,2.532e+00,2.920e+00,2.891e+00,2.768e+00,2.000e+00,2.920e+00,2.964e+00,3.094e+00,2.655e+00,1.690e+00,2.517e+00,3.184e+00,3.109e+00,3.360e+00,3.278e+00,2.095e+00,2.744e+00,2.386e+00,2.297e+00,2.953e+00,2.978e+00,3.272e+00,3.630e+00,2.193e+00,2.818e+00,2.016e+00,3.230e+00,3.011e+00,2.059e+00,3.752e+00
2.763e-01,2.168e-01,7.294e-01,1.233e+00,8.632e-01,9.064e-01,2.180e+00,1.974e+00,1.556e+00,2.615e+00,1.504e+00,2.754e+00,2.089e+00,2.490e+00,2.354e+00,2.662e+00,3.294e+00,2.700e+00,2.989e+00,3.113e+00,1.846e+00,3.064e+00,2.345e+00,3.047e+00,2.545e+00,2.693e+00,2.585e+00,2.837e+00,3.547e+00,2.443e+00,2.451e+00,2.321e+00,1.814e+00,3.277e+00,3.234e+00,2.773e+00,3.002e+00,2.385e+00,3.128e+00,2.614e+00,2.618e+00,3.564e+00,2.890e+00,3.420e+00,3.558e+00,2.233e+00,2.911e+00,2.462e+00,2.907e+00,2.453e+00,2.621e+00,3.050e+00
