7.398e-01,1.072e-01,5.868e-01,4.564e-01,4.392e-01,8.170e-01,6.531e-01,1.979e-01,7.726e-01,8.000e-01,5.111e-01,4.092e-01,5.076e-02,3.703e-01,5.757e-01,9.192e-01,7.907e-01,8.211e-01,1.914e-01,4.864e-01,7.633e-01,1.208e-03,8.863e-01,6.545e-01,9.137e-01,8.980e-01,6.117e-01,5.444e-01,4.555e-01,9.598e-01,1.225e-01,6.816e-01,4.407e-01,3.052e-01
7.352e-01,7.780e-01,1.573e+00,1.285e+00,9.886e-01,1.296e+00,7.465e-01,7.812e-01,1.453e+00,1.614e+00,8.405e-01,1.223e+00,7.916e-01,4.403e-01,1.291e+00,1.400e+00,1.570e+00,1.621e+00,7.077e-01,5.708e-01,1.587e+00,4.357e-01,1.570e+00,1.214e+00,1.718e+00,1.409e+00,1.554e+00,8.815e-01,1.370e+00,1.212e+00,8.034e-01,1.289e+00,5.449e-01,4.575e-01
5.708e-01,3.611e-01,1.705e+00,1.621e+00,7.227e-01,8.498e-01,9.400e-01,6.282e-01,1.090e+00,1.142e+00,7.210e-01,1.093e+00,1.118e+00,5.747e-01,1.169e+00,1.539e+00,1.077e+00,1.499e+00,1.028e+00,9.241e-01,1.191e+00,3.697e-01,1.707e+00,1.397e+00,1.999e+00,1.127e+00,1.157e+00,7.358e-01,1.457e+00,1.236e+00,9.518e-01,1.084e+00,1.119e+00,4.426e-01
5.256e-01,4.078e-01,1.127e+00,1.458e+00,1.525e+00,1.164e+00,1.025e+00,1.194e+00,1.575e+00,1.043e+00,6.284e-01,9.120e-01,1.417e+00,1.197e+00,1.264e+00,1.450e+00,1.782e+00,1.341e+00,8.636e-01,1.057e+00,1.578e+00,4.972e-01,1.849e+00,1.683e+00,1.948e+00,1.726e+00,1.878e+00,1.074e+00,1.237e+00,1.345e+00,1.386e+00,1.848e+00,9.370e-01,1.192e+00
3.465e-02,9.672e-03,3.335e-01,7.989e-01,9.988e-01,5.153e-01,9.140e-01,9.906e-01,9.503e-01,8.280e-01,3.679e-01,3.063e-01,1.653e+00,9.475e-01,1.494e+00,1.433e+00,1.465e+00,1.175e+00,6.352e-01,1.567e+00,1.059e+00,4.266e-01,1.397e+00,1.244e+00,1.859e+00,1.133e+00,1.151e+00,1.462e+00,8.744e-01,9.041e-01,1.328e+00,1.607e+00,7.350e-01,1.320e+00
3.373e-01,7.089e-01,2.026e+00,2.038e+00,1.169e+00,1.636e+00,1.449e+00,1.479e+00,1.982e+00,1.482e+00,1.123e+00,1.758e+00,2.121e+00,1.080e+00,2.026e+00,1.880e+00,2.437e+00,2.209e+00,1.986e+00,1.529e+00,1.775e+00,1.054e+00,2.735e+00,2.249e+00,2.474e+00,2.008e+00,2.399e+00,1.741e+00,2.716e+00,2.087e+00,2.021e+00,1.919e+00,1.663e+00,1.198e+00
6.832e-01,4.328e-01,1.192e+00,1.034e+00,8.068e-01,1.607e+00,2.002e+00,1.306e+00,2.640e+00,1.680e+00,1.522e+00,2.037e+00,2.134e+00,1.635e+00,2.199e+00,2.250e+00,3.243e+00,3.026e+00,1.874e+00,1.825e+00,2.087e+00,9.155e-01,2.529e+00,2.585e+00,2.332e+00,1.987e+00,1.931e+00,2.443e+00,2.645e+00,2.672e+00,1.375e+00,1.766e+00,1.700e+00,1.108e+00
6.746e-01,4.284e-01,1.232e+00,1.087e+00,8.252e-01,1.231e+00,1.229e+00,1.575e+00,1.652e+00,1.802e+00,1.020e+00,1.520e+00,1.658e+00,1.267e+00,2.399e+00,2.081e+00,2.438e+00,2.795e+00,1.938e+00,1.966e+00,1.664e+00,6.623e-01,2.274e+00,1.644e+00,2.379e+00,1.924e+00,1.443e+00,2.173e+00,2.088e+00,2.595e+00,1.486e+00,2.450e+00,1.651e+00,1.172e+00
1.594e-01,1.839e-01,1.036e+00,1.482e+00,1.205e+00,1.030e+00,1.604e+00,1.518e+00,2.429e+00,9.943e-01,9.085e-01,2.134e+00,2.950e+00,2.227e+00,2.333e+00,1.862e+00,2.548e+00,2.092e+00,2.809e+00,1.894e+00,1.606e+00,1.824e+00,2.845e+00,3.328e+00,2.230e+00,2.264e+00,2.836e+00,2.496e+00,2.605e+00,2.499e+00,2.457e+00,1.970e+00,2.236e+00,1.689e+00
3.836e-01,3.957e-01,9.362e-01,8.822e-01,6.976e-01,8.923e-01,7.279e-01,1.145e+00,1.186e+00,1.769e+00,1.191e+00,1.659e+00,1.900e+00,1.877e+00,2.216e+00,2.028e+00,2.099e+00,2.131e+00,2.051e+00,1.643e+00,1.376e+00,1.147e+00,2.299e+00,2.057e+00,1.629e+00,1.653e+00,1.993e+00,2.132e+00,2.472e+00,1.915e+00,1.978e+00,2.103e+00,1.962e+00,1.216e+00
