5.471e-01,3.009e-01,8.066e-01,9.295e-01,9.691e-01,4.449e-01,4.026e-01,8.973e-01,5.467e-01,9.814e-01,6.618e-01,6.403e-01,9.727e-01,3.733e-01,3.572e-01,7.594e-01,5.150e-01,9.766e-01,3.747e-01,2.476e-01,9.978e-01,1.226e-01,6.388e-02,4.156e-01,5.946e-01,7.999e-01,4.923e-01,7.095e-01,6.258e-01,8.347e-01,4.225e-01,2.288e-01,7.048e-01,9.319e-01,2.019e-01,3.663e-01,7.407e-01,9.697e-01,8.139e-01,3.950e-01,8.920e-01,8.985e-01,1.622e-01,4.930e-01,8.010e-01,8.080e-01,6.514e-01,1.635e-01,9.596e-01,2.418e-01,2.899e-01,4.472e-01,7.116e-01,4.015e-01
3.548e-01,6.638e-01,1.055e+00,1.556e+00,1.431e+00,5.846e-01,1.107e+00,7.672e-01,6.046e-01,1.018e+00,1.097e+00,7.854e-01,9.732e-01,8.897e-01,7.237e-01,1.402e+00,9.875e-01,7.308e-01,3.837e-01,2.558e-01,6.599e-01,9.688e-01,4.959e-01,1.024e+00,1.173e+00,8.603e-01,1.035e+00,1.323e+00,5.755e-01,1.373e+00,7.868e-01,5.204e-01,7.873e-01,1.061e+00,1.103e+00,9.479e-01,6.679e-01,1.191e+00,1.366e+00,1.172e+00,1.075e+00,1.167e+00,9.704e-01,1.120e+00,1.516e+00,1.443e+00,8.342e-01,8.696e-01,9.848e-01,4.999e-01,4.859e-01,3.794e-01,1.011e+00,1.188e+00
2.689e-01,2.237e-01,5.320e-01,7.695e-01,8.168e-01,9.208e-01,1.213e+00,1.252e+00,9.265e-01,6.169e-01,1.053e+00,3.886e-01,1.371e+00,1.130e+00,3.411e-01,8.504e-01,1.149e+00,7.183e-01,2.639e-01,1.474e-01,7.339e-01,6.284e-01,5.907e-01,1.157e+00,1.162e+00,6.815e-01,8.934e-01,1.484e+00,4.906e-01,9.840e-01,4.844e-01,5.092e-01,5.332e-01,1.148e+00,1.251e+00,1.007e+00,3.997e-01,1.135e+00,1.042e+00,5.058e-01,1.343e+00,1.419e+00,5.712e-01,5.533e-01,1.208e+00,1.442e+00,1.384e+00,9.947e-01,1.462e+00,5.684e-01,5.936e-01,1.081e+00,4.888e-01,1.272e+00
4.638e-01,3.208e-01,7.664e-01,1.307e+00,1.916e+00,5.698e-01,1.527e+00,1.190e+00,1.324e+00,1.385e+00,1.508e+00,1.435e+00,1.071e+00,1.453e+00,9.548e-01,1.546e+00,1.072e+00,1.650e+00,6.406e-01,9.923e-01,9.995e-01,9.412e-01,5.060e-01,1.182e+00,8.796e-01,1.178e+00,7.223e-01,1.025e+00,7.359e-01,1.827e+00,6.184e-01,7.451e-01,1.582e+00,1.618e+00,4.905e-01,8.777e-01,1.306e+00,1.438e+00,8.955e-01,1.325e+00,1.860e+00,1.029e+00,9.771e-01,1.483e+00,1.604e+00,1.496e+00,1.520e+00,1.295e+00,1.440e+00,5.996e-01,4.176e-01,9.796e-01,1.604e+00,9.467e-01
6.108e-02,1.346e-01,2.485e-01,5.851e-01,1.381e+00,8.627e-01,2.164e+00,1.034e+00,1.105e+00,6.495e-01,1.459e+00,1.390e+00,1.213e+00,1.570e+00,6.679e-01,1.448e+00,1.088e+00,1.182e+00,7.609e-01,7.793e-01,1.128e+00,1.205e+00,1.356e+00,1.455e+00,1.582e+00,1.013e+00,1.720e+00,1.913e+00,4.109e-01,1.229e+00,4.958e-01,1.470e+00,1.315e+00,1.344e+00,1.433e+00,1.608e+00,8.588e-01,1.832e+00,1.211e+00,1.298e+00,1.854e+00,1.037e+00,1.183e+00,1.234e+00,1.211e+00,1.888e+00,1.523e+00,1.646e+00,1.906e+00,9.043e-01,6.650e-01,1.683e+00,6.080e-01,1.770e+00
8.608e-02,5.587e-02,1.484e-01,2.246e-01,3.198e-01,1.170e+00,4.332e-01,3.718e-01,7.149e-01,6.754e-01,9.857e-01,6.240e-01,1.334e+00,5.301e-01,5.467e-01,4.288e-01,4.909e-01,5.615e-01,9.949e-01,5.990e-01,1.155e+00,2.543e-01,2.380e-01,1.091e+00,6.313e-01,4.110e-01,1.243e+00,7.386e-01,3.545e-01,8.466e-01,1.743e-01,8.629e-01,9.368e-01,1.255e+00,6.479e-01,3.845e-01,4.219e-01,1.132e+00,4.562e-01,1.096e+00,5.908e-01,9.101e-01,6.602e-01,4.417e-01,9.912e-01,5.738e-01,5.306e-01,1.240e+00,1.044e+00,9.261e-01,1.159e+00,1.272e+00,2.356e-01,6.000e-01
1.813e-01,5.597e-01,8.328e-01,1.726e+00,2.418e+00,1.987e+00,3.898e+00,1.767e+00,2.752e+00,1.974e+00,3.381e+00,2.637e+00,3.292e+00,3.582e+00,2.508e+00,3.296e+00,3.063e+00,2.786e+00,2.103e+00,2.340e+00,1.917e+00,2.256e+00,2.432e+00,3.917e+00,3.208e+00,2.510e+00,3.372e+00,2.902e+00,1.059e+00,3.668e+00,1.660e+00,2.853e+00,2.791e+00,2.958e+00,2.604e+00,2.847e+00,1.671e+00,3.596e+00,2.487e+00,3.975e+00,2.816e+00,2.442e+00,3.138e+00,3.127e+00,3.701e+00,3.633e+00,2.534e+00,4.095e+00,3.437e+00,2.226e+00,2.072e+00,3.503e+00,2.386e+00,2.812e+00
2.584e-01,1.444e-01,4.013e-01,5.415e-01,8.702e-01,6.827e-01,1.302e+00,1.208e+00,1.298e+00,1.114e+00,2.033e+00,1.355e+00,1.908e+00,1.733e+00,1.487e+00,1.207e+00,1.205e+00,2.069e+00,1.426e+00,8.993e-01,1.122e+00,5.176e-01,1.215e+00,1.447e+00,1.809e+00,1.508e+00,2.187e+00,1.645e+00,1.412e+00,1.297e+00,1.339e+00,1.631e+00,1.485e+00,1.196e+00,9.965e-01,1.841e+00,1.295e+00,2.324e+00,1.807e+00,1.886e+00,2.042e+00,1.762e+00,1.410e+00,1.652e+00,1.958e+00,1.966e+00,1.037e+00,1.734e+00,2.273e+00,1.108e+00,6.536e-01,1.760e+00,9.564e-01,1.713e+00
1.634e-01,5.173e-01,7.701e-01,1.375e+00,1.575e+00,1.410e+00,2.955e+00,1.756e+00,2.352e+00,1.863e+00,3.995e+00,2.730e+00,3.117e+00,3.600e+00,2.599e+00,3.282e+00,3.664e+00,3.058e+00,2.396e+00,2.479e+00,2.003e+00,2.130e+00,2.925e+00,3.449e+00,3.237e+00,2.288e+00,3.421e+00,3.096e+00,2.207e+00,3.354e+00,2.532e+00,3.393e+00,2.303e+00,2.353e+00,2.927e+00,3.762e+00,1.977e+00,3.348e+00,3.807e+00,3.894e+00,3.677e+00,3.121e+00,3.199e+00,3.074e+00,4.019e+00,3.945e+00,2.005e+00,3.716e+00,3.817e+00,2.003e+00,2.324e+00,3.061e+00,2.177e+00,3.544e+00
3.417e-01,1.976e-01,5.525e-01,9.393e-01,1.538e+00,1.234e+00,2.202e+00,1.498e+00,1.786e+00,1.533e+00,2.880e+00,2.518e+00,3.026e+00,2.540e+00,1.396e+00,2.378e+00,2.438e+00,2.733e+00,1.294e+00,1.650e+00,2.177e+00,1.967e+00,2.184e+00,2.615e+00,2.442e+00,2.326e+00,2.795e+00,2.356e+00,1.277e+00,2.874e+00,9.605e-01,2.292e+00,2.387e+00,2.900e+00,1.528e+00,1.853e+00,1.381e+00,3.240e+00,1.583e+00,2.750e+00,2.451e+00,2.281e+00,1.817e+00,2.603e+00,2.270e+00,3.037e+00,2.763e+00,2.433e+00,3.338e+00,1.657e+00,2.038e+00,3.054e+00,1.728e+00,2.255e+00
1.938e-01,2.332e-01,4.662e-01,7.775e-01,1.443e+00,1.185e+00,2.245e+00,1.211e+00,1.480e+00,1.355e+00,3.166e+00,2.762e+00,3.015e+00,2.949e+00,1.478e+00,2.577e+00,2.606e+00,3.029e+00,1.791e+00,2.221e+00,3.123e+00,2.509e+00,2.933e+00,2.515e+00,3.075e+00,2.657e+00,3.423e+00,2.915e+00,1.429e+00,3.337e+00,1.856e+00,3.043e+00,2.997e+00,2.602e+00,2.401e+00,3.314e+00,2.249e+00,3.299e+00,2.876e+00,3.018e+00,3.076e+00,2.293e+00,2.271e+00,2.542e+00,2.291e+00,3.865e+00,1.996e+00,2.809e+00,3.974e+00,2.305e+00,2.408e+00,2.942e+00,1.508e+00,3.381e+00
3.850e-01,4.162e-01,8.281e-01,1.515e+00,2.178e+00,1.604e+00,2.266e+00,1.758e+00,2.303e+00,2.254e+00,4.330e+00,3.131e+00,4.161e+00,3.782e+00,2.990e+00,3.273e+00,2.857e+00,4.651e+00,2.833e+00,2.743e+00,3.775e+00,2.769e+00,3.198e+00,3.593e+00,3.869e+00,3.115e+00,3.920e+00,3.813e+00,3.127e+00,4.298e+00,2.958e+00,3.877e+00,4.552e+00,3.761e+00,3.247e+00,3.517e+00,2.887e+00,4.580e+00,3.456e+00,4.197e+00,4.735e+00,3.865e+00,2.961e+00,3.828e+00,3.799e+00,4.623e+00,3.179e+00,4.648e+00,4.510e+00,2.925e+00,2.713e+00,3.403e+00,2.980e+00,4.530e+00
1.907e-01,5.603e-01,8.200e-01,1.329e+00,1.495e+00,1.669e+00,2.090e+00,1.322e+00,1.890e+00,2.045e+00,4.546e+00,3.251e+00,4.507e+00,3.952e+00,4.091e+00,3.892e+00,3.692e+00,4.558e+00,3.946e+00,3.558e+00,4.971e+00,3.834e+00,4.060e+00,4.707e+00,4.988e+00,3.040e+00,5.343e+00,4.351e+00,4.110e+00,4.198e+00,3.693e+00,4.851e+00,4.488e+00,3.972e+00,4.575e+00,4.993e+00,3.146e+00,5.122e+00,4.862e+00,5.389e+00,4.541e+00,4.288e+00,3.556e+00,4.442e+00,4.725e+00,5.308e+00,3.149e+00,5.413e+00,5.638e+00,3.881e+00,3.771e+00,3.925e+00,3.212e+00,5.877e+00
1.947e-01,5.641e-01,8.066e-01,1.370e+00,1.660e+00,1.443e+00,2.226e+00,8.872e-01,1.610e+00,1.673e+00,3.005e+00,2.469e+00,3.716e+00,3.604e+00,3.729e+00,3.381e+00,3.355e+00,4.219e+00,3.521e+00,3.233e+00,4.084e+00,3.378e+00,3.516e+00,4.623e+00,4.095e+00,3.324e+00,4.172e+00,3.462e+00,2.487e+00,4.241e+00,3.383e+00,4.015e+00,4.318e+00,3.895e+00,4.196e+00,3.991e+00,2.736e+00,4.768e+00,4.112e+00,4.694e+00,3.768e+00,3.720e+00,3.462e+00,3.639e+00,3.779e+00,4.047e+00,2.144e+00,4.274e+00,3.939e+00,3.782e+00,3.539e+00,3.573e+00,2.856e+00,4.792e+00
3.017e-01,2.619e-01,5.886e-01,8.992e-01,1.306e+00,1.331e+00,1.872e+00,1.462e+00,1.749e+00,1.680e+00,3.443e+00,2.664e+00,3.360e+00,3.138e+00,3.244e+00,3.659e+00,3.936e+00,3.845e+00,3.407e+00,2.989e+00,3.712e+00,2.884e+00,3.029e+00,3.624e+00,4.232e+00,3.173e+00,4.477e+00,3.615e+00,3.440e+00,3.739e+00,2.960e+00,4.440e+00,4.001e+00,3.698e+00,3.506e+00,3.733e+00,3.311e+00,4.893e+00,3.714e+00,3.765e+00,4.165e+00,3.941e+00,3.203e+00,3.436e+00,3.860e+00,4.630e+00,2.959e+00,4.013e+00,5.247e+00,3.480e+00,3.712e+00,3.985e+00,2.379e+00,4.240e+00
5.348e-02,4.447e-01,5.945e-01,1.204e+00,1.672e+00,1.411e+00,3.229e+00,1.372e+00,2.052e+00,1.572e+00,3.736e+00,3.148e+00,3.641e+00,4.217e+00,3.415e+00,4.749e+00,5.154e+00,4.481e+00,3.691e+00,3.600e+00,4.278e+00,4.122e+00,5.192e+00,5.294e+00,5.286e+00,3.498e+00,5.184e+00,4.654e+00,3.326e+00,4.478e+00,4.145e+00,4.800e+00,3.819e+00,4.214e+00,5.171e+00,5.355e+00,2.999e+00,5.437e+00,4.886e+00,5.362e+00,5.079e+00,4.907e+00,4.518e+00,4.803e+00,4.873e+00,5.196e+00,3.088e+00,4.620e+00,4.702e+00,3.487e+00,4.655e+00,4.732e+00,2.972e+00,5.758e+00
4.435e-01,2.718e-01,7.139e-01,1.230e+00,2.001e+00,1.492e+00,2.750e+00,1.713e+00,2.431e+00,2.163e+00,3.759e+00,3.337e+00,4.169e+00,4.172e+00,3.844e+00,4.507e+00,5.511e+00,5.356e+00,4.834e+00,4.404e+00,5.296e+00,4.235e+00,4.240e+00,4.832e+00,5.435e+00,4.627e+00,5.268e+00,4.374e+00,3.996e+00,5.659e+00,4.205e+00,5.009e+00,5.450e+00,5.519e+00,4.441e+00,4.766e+00,4.315e+00,6.266e+00,5.187e+00,5.698e+00,5.183e+00,4.743e+00,3.782e+00,4.829e+00,5.046e+00,6.179e+00,4.257e+00,5.305e+00,6.185e+00,4.507e+00,4.926e+00,5.325e+00,4.141e+00,5.796e+00
2.706e-01,3.025e-01,5.854e-01,8.445e-01,1.245e+00,6.335e-01,1.525e+00,9.297e-01,9.744e-01,1.135e+00,2.264e+00,2.057e+00,2.494e+00,2.735e+00,2.935e+00,3.284e+00,3.480e+00,3.790e+00,3.626e+00,2.668e+00,4.128e+00,4.133e+00,3.304e+00,4.375e+00,4.571e+00,3.566e+00,4.981e+00,3.843e+00,3.825e+00,3.332e+00,4.081e+00,3.762e+00,3.800e+00,3.746e+00,4.395e+00,4.820e+00,3.694e+00,5.190e+00,4.197e+00,4.667e+00,3.686e+00,4.356e+00,3.843e+00,3.880e+00,4.097e+00,5.142e+00,2.548e+00,3.775e+00,4.567e+00,4.208e+00,3.557e+00,3.888e+00,2.834e+00,4.812e+00
3.324e-01,3.917e-01,7.645e-01,1.184e+00,1.400e+00,1.820e+00,2.203e+00,1.549e+00,2.082e+00,2.010e+00,4.080e+00,3.078e+00,4.284e+00,3.662e+00,3.293e+00,4.488e+00,5.027e+00,4.405e+00,4.523e+00,4.439e+00,5.479e+00,4.329e+00,4.832e+00,5.611e+00,6.599e+00,4.676e+00,6.446e+00,5.560e+00,5.093e+00,5.637e+00,4.962e+00,4.925e+00,5.349e+00,5.206e+00,5.443e+00,6.000e+00,4.181e+00,6.144e+00,5.322e+00,6.446e+00,5.172e+00,5.518e+00,4.843e+00,5.791e+00,6.011e+00,6.429e+00,4.112e+00,5.267e+00,7.189e+00,5.358e+00,6.028e+00,6.104e+00,3.440e+00,6.174e+00
5.432e-01,5.388e-01,1.121e+00,1.679e+00,2.405e+00,2.113e+00,3.514e+00,2.168e+00,2.506e+00,2.221e+00,3.580e+00,3.082e+00,4.309e+00,3.659e+00,2.870e+00,4.150e+00,4.348e+00,4.409e+00,4.235e+00,4.213e+00,5.188e+00,4.236e+00,4.650e+00,6.306e+00,5.949e+00,5.060e+00,6.403e+00,6.235e+00,4.385e+00,5.568e+00,4.628e+00,4.375e+00,4.825e+00,5.405e+00,5.726e+00,5.934e+00,3.837e+00,6.919e+00,5.953e+00,7.050e+00,5.050e+00,5.949e+00,5.276e+00,5.703e+00,5.596e+00,6.765e+00,4.239e+00,5.756e+00,6.769e+00,5.367e+00,4.819e+00,5.917e+00,3.862e+00,5.748e+00
1.749e-01,3.359e-01,5.524e-01,1.061e+00,1.758e+00,7.568e-01,2.497e+00,1.413e+00,1.767e+00,1.560e+00,3.698e+00,2.970e+00,3.642e+00,3.959e+00,3.830e+00,4.079e+00,3.892e+00,4.942e+00,3.793e+00,3.771e+00,5.221e+00,4.438e+00,5.207e+00,5.719e+00,6.520e+00,4.937e+00,6.703e+00,5.763e+00,4.768e+00,5.256e+00,4.825e+00,5.265e+00,5.343e+00,4.530e+00,4.861e+00,6.324e+00,3.741e+00,7.021e+00,5.397e+00,6.266e+00,5.629e+00,5.160e+00,4.310e+00,6.139e+00,5.313e+00,6.523e+00,4.893e+00,5.648e+00,6.479e+00,5.309e+00,4.908e+00,5.851e+00,4.199e+00,6.895e+00
9.392e-02,2.149e-01,3.524e-01,6.689e-01,9.367e-01,1.346e+00,2.023e+00,1.161e+00,1.878e+00,1.654e+00,4.111e+00,3.172e+00,4.269e+00,3.973e+00,3.723e+00,3.862e+00,4.627e+00,4.585e+00,4.212e+00,4.835e+00,5.521e+00,4.794e+00,5.536e+00,6.689e+00,6.127e+00,4.459e+00,7.111e+00,5.439e+00,4.730e+00,6.424e+00,5.140e+00,5.864e+00,5.722e+00,5.255e+00,5.356e+00,6.124e+00,4.319e+00,6.410e+00,6.047e+00,7.472e+00,5.044e+00,5.270e+00,5.022e+00,6.199e+00,5.688e+00,6.744e+00,5.108e+00,6.764e+00,7.391e+00,6.293e+00,5.790e+00,5.780e+00,4.108e+00,6.425e+00
