6.585e-01,8.039e-01,4.270e-01,1.192e-01,3.621e-01,7.502e-01,3.026e-01,4.955e-02,6.237e-01,9.851e-01,6.045e-01,9.784e-01,5.857e-01,6.333e-01,3.949e-01,8.527e-02,6.965e-01,6.717e-01,4.155e-01,5.037e-01,2.217e-01,3.557e-01,1.547e-01,8.334e-01,6.463e-01,4.994e-01,6.676e-01,6.389e-01,2.758e-01,9.274e-01,6.307e-01,8.809e-01,7.631e-01,8.597e-01,7.838e-02,5.537e-01,5.379e-01,4.924e-01,5.306e-01,4.973e-01,9.969e-01,2.099e-01,9.226e-01,5.088e-01,7.951e-01,4.580e-01,3.624e-01,4.001e-01,8.680e-01,6.460e-01,7.005e-01,5.443e-01,1.444e-01,1.570e-01,9.880e-01,8.618e-01,1.393e-01
5.597e-01,9.020e-01,1.259e+00,7.123e-01,3.775e-01,1.529e+00,1.030e+00,2.745e-01,6.271e-01,1.591e+00,1.111e+00,1.200e+00,1.433e+00,1.191e+00,9.846e-01,4.715e-01,1.511e+00,1.073e+00,4.026e-01,7.163e-01,9.916e-01,7.656e-01,9.074e-01,1.627e+00,1.498e+00,1.273e+00,9.172e-01,1.462e+00,1.233e+00,1.623e+00,1.003e+00,1.202e+00,1.414e+00,9.997e-01,1.057e+00,1.311e+00,1.319e+00,9.862e-01,6.459e-01,1.333e+00,1.474e+00,5.104e-01,1.414e+00,8.554e-01,1.669e+00,9.550e-01,6.194e-01,1.118e+00,1.486e+00,9.991e-01,1.574e+00,4.925e-01,6.437e-01,6.299e-01,1.166e+00,1.269e+00,9.440e-01
5.822e-01,7.588e-01,1.129e+00,8.521e-01,9.158e-01,1.457e+00,1.338e+00,7.920e-01,1.538e+00,1.667e+00,7.809e-01,1.167e+00,1.495e+00,1.324e+00,9.915e-01,1.099e+00,1.535e+00,9.918e-01,1.075e+00,9.333e-01,1.213e+00,9.815e-01,5.960e-01,1.787e+00,1.127e+00,1.012e+00,9.262e-01,1.524e+00,5.585e-01,1.459e+00,1.654e+00,9.746e-01,1.089e+00,1.243e+00,9.162e-01,1.591e+00,8.286e-01,1.128e+00,1.003e+00,1.017e+00,1.409e+00,6.214e-01,1.655e+00,8.559e-01,1.763e+00,5.748e-01,3.984e-01,1.265e+00,1.234e+00,9.727e-01,1.749e+00,5.708e-01,3.517e-01,8.829e-01,9.780e-01,1.471e+00,9.966e-01
4.702e-01,6.625e-01,9.817e-01,1.124e+00,6.720e-01,1.667e+00,1.784e+00,6.418e-01,1.700e+00,2.152e+00,1.722e+00,1.092e+00,1.992e+00,1.762e+00,1.754e+00,1.493e+00,1.451e+00,1.675e+00,1.686e+00,1.458e+00,1.742e+00,9.583e-01,7.411e-01,2.013e+00,1.214e+00,1.863e+00,1.292e+00,1.591e+00,1.341e+00,1.363e+00,1.541e+00,1.854e+00,1.013e+00,1.205e+00,1.342e+00,1.338e+00,1.057e+00,1.431e+00,1.328e+00,1.512e+00,1.298e+00,5.903e-01,2.034e+00,1.617e+00,2.210e+00,8.680e-01,9.284e-01,1.460e+00,2.049e+00,1.354e+00,1.562e+00,1.348e+00,7.450e-01,9.301e-01,1.359e+00,2.114e+00,1.175e+00
2.963e-01,3.942e-01,3.803e-01,2.932e-01,5.867e-01,1.575e+00,9.696e-01,1.039e+00,8.145e-01,1.079e+00,7.942e-01,9.087e-01,1.268e+00,1.578e+00,1.060e+00,5.728e-01,6.893e-01,6.235e-01,1.020e+00,5.314e-01,7.431e-01,1.102e+00,8.537e-01,1.025e+00,1.224e+00,1.000e+00,1.198e+00,8.040e-01,9.410e-01,1.375e+00,1.345e+00,1.309e+00,1.350e+00,7.007e-01,1.156e+00,1.412e+00,5.603e-01,1.091e+00,6.349e-01,7.575e-01,1.277e+00,9.423e-01,7.348e-01,6.225e-01,1.082e+00,1.325e+00,7.175e-01,1.306e+00,8.326e-01,1.254e+00,6.653e-01,7.113e-01,4.768e-01,1.205e+00,8.512e-01,1.272e+00,6.875e-01
2.086e-02,1.036e-01,4.548e-01,7.845e-01,2.427e-01,1.486e+00,1.281e+00,5.675e-01,1.533e+00,1.814e+00,1.313e+00,1.309e+00,1.808e+00,1.518e+00,1.960e+00,1.451e+00,1.681e+00,1.609e+00,2.127e+00,1.534e+00,1.548e+00,1.149e+00,1.033e+00,1.750e+00,1.275e+00,1.390e+00,1.652e+00,1.666e+00,1.946e+00,6.115e-01,1.159e+00,1.551e+00,6.018e-01,1.128e+00,1.593e+00,1.076e+00,1.438e+00,1.037e+00,1.527e+00,1.069e+00,6.954e-01,7.488e-01,1.666e+00,1.974e+00,1.510e+00,1.474e+00,1.146e+00,1.017e+00,1.473e+00,1.595e+00,8.525e-01,1.886e+00,1.200e+00,1.325e+00,1.557e+00,1.545e+00,1.021e+00
3.501e-01,6.384e-01,1.605e+00,1.435e+00,1.001e+00,2.778e+00,2.587e+00,1.735e+00,2.682e+00,3.035e+00,2.054e+00,2.262e+00,3.591e+00,3.153e+00,3.189e+00,2.934e+00,2.956e+00,2.548e+00,2.909e+00,2.006e+00,2.839e+00,2.917e+00,2.363e+00,3.642e+00,2.694e+00,2.846e+00,2.300e+00,3.541e+00,2.538e+00,3.078e+00,3.386e+00,2.829e+00,2.238e+00,2.286e+00,3.345e+00,2.832e+00,1.875e+00,2.026e+00,2.523e+00,2.026e+00,2.560e+00,1.878e+00,2.631e+00,2.179e+00,3.491e+00,2.382e+00,1.463e+00,2.943e+00,2.689e+00,2.611e+00,3.028e+00,1.634e+00,1.327e+00,2.444e+00,1.798e+00,2.951e+00,2.615e+00
6.332e-01,8.811e-01,1.163e+00,1.188e+00,7.932e-01,2.397e+00,2.180e+00,1.505e+00,3.850e+00,4.207e+00,2.571e+00,2.814e+00,3.442e+00,3.301e+00,3.338e+00,3.567e+00,3.507e+00,3.492e+00,3.753e+00,2.755e+00,3.520e+00,2.977e+00,2.798e+00,4.123e+00,2.571e+00,3.120e+00,2.615e+00,3.947e+00,2.674e+00,3.107e+00,3.602e+00,3.710e+00,1.949e+00,2.760e+00,3.453e+00,2.728e+00,2.170e+00,2.105e+00,3.339e+00,1.987e+00,3.024e+00,2.306e+00,3.186e+00,3.270e+00,3.658e+00,2.462e+00,2.440e+00,2.491e+00,3.178e+00,2.770e+00,2.851e+00,2.629e+00,1.539e+00,2.770e+00,2.605e+00,3.782e+00,2.715e+00
1.308e-01,2.067e-01,6.410e-01,8.199e-01,6.730e-01,1.630e+00,1.602e+00,1.305e+00,2.590e+00,2.934e+00,1.579e+00,1.817e+00,2.918e+00,2.858e+00,1.969e+00,2.505e+00,2.583e+00,1.783e+00,2.695e+00,1.605e+00,2.420e+00,2.612e+00,1.769e+00,2.732e+00,1.929e+00,2.709e+00,1.601e+00,2.701e+00,1.866e+00,2.119e+00,3.152e+00,2.058e+00,1.963e+00,2.041e+00,2.511e+00,2.407e+00,1.451e+00,2.007e+00,1.768e+00,1.325e+00,1.731e+00,2.024e+00,2.092e+00,2.208e+00,2.090e+00,2.374e+00,1.374e+00,2.236e+00,2.080e+00,1.907e+00,1.638e+00,1.654e+00,1.652e+00,2.564e+00,1.857e+00,2.328e+00,1.609e+00
3.579e-01,4.631e-01,6.419e-01,8.369e-01,7.775e-01,2.071e+00,1.886e+00,1.631e+00,3.214e+00,3.315e+00,2.971e+00,2.581e+00,3.469e+00,3.193e+00,2.987e+00,3.952e+00,2.734e+00,3.586e+00,3.742e+00,3.041e+00,3.308e+00,3.017e+00,2.426e+00,3.903e+00,2.380e+00,3.415e+00,3.025e+00,3.189e+00,2.469e+00,3.180e+00,4.084e+00,3.538e+00,2.233e+00,2.358e+00,3.659e+00,2.483e+00,2.305e+00,2.297e+00,2.736e+00,1.777e+00,3.156e+00,3.043e+00,2.617e+00,2.817e+00,3.646e+00,3.297e+00,2.539e+00,3.277e+00,2.556e+00,2.971e+00,2.402e+00,2.511e+00,1.514e+00,3.462e+00,2.101e+00,3.925e+00,2.748e+00
