5.545e-01,5.472e-02,3.897e-01,9.825e-01,1.873e-01,7.493e-01,4.474e-02,7.140e-02,6.900e-01,6.028e-01,4.545e-01,3.481e-01,6.064e-01,6.742e-01,3.480e-01,9.435e-01,8.499e-01,2.322e-01,4.917e-01,8.216e-02,6.580e-01,8.302e-01,9.883e-01,1.781e-01,1.020e-01,5.322e-02,8.778e-02,6.789e-01,5.832e-01,9.163e-01,2.956e-01,8.376e-01,4.506e-01,2.426e-01,8.228e-01,6.844e-01,1.223e-01,7.640e-01,5.246e-01,6.663e-01,9.188e-01,8.376e-01,9.586e-01,6.238e-01,1.961e-01,7.728e-01,3.235e-01,5.912e-01,8.851e-01,1.898e-01,4.824e-01,5.585e-01,4.545e-01,6.621e-01,3.091e-01,3.364e-01,8.165e-01,6.406e-01,5.249e-01,4.469e-01,6.412e-02,9.580e-01,4.582e-01,4.880e-01,4.250e-01,5.263e-01,8.732e-01,3.697e-01,1.274e-01,9.274e-01,4.790e-01,7.561e-01,3.219e-01,6.457e-01
2.095e-01,8.995e-01,2.677e-01,1.171e+00,1.031e+00,5.719e-01,9.164e-01,6.992e-01,1.184e+00,6.224e-01,1.736e-01,1.124e+00,8.487e-01,1.232e+00,2.132e-01,7.858e-01,4.453e-01,1.494e-01,6.945e-01,7.521e-01,7.272e-01,1.126e+00,1.088e+00,4.860e-01,9.182e-01,3.730e-01,5.686e-01,1.149e+00,7.566e-01,8.820e-01,4.423e-01,3.383e-01,2.949e-01,4.817e-01,6.304e-01,3.961e-01,2.389e-01,1.096e+00,3.510e-01,5.293e-01,1.110e+00,5.898e-01,9.428e-01,4.311e-01,7.954e-01,3.277e-01,6.015e-01,1.059e+00,3.558e-01,4.228e-01,6.551e-01,5.552e-01,4.774e-01,9.678e-01,1.551e-01,3.250e-01,4.701e-01,9.208e-01,6.258e-01,7.447e-01,6.970e-02,1.055e+00,8.984e-01,9.998e-01,3.592e-01,1.050e+00,1.043e+00,5.986e-01,4.779e-01,5.611e-01,1.097e+00,1.010e+00,9.910e-01,8.215e-01
1.374e-02,2.859e-01,4.937e-01,5.309e-01,9.897e-01,8.357e-01,6.887e-01,9.080e-01,4.755e-01,1.070e+00,7.763e-01,5.692e-01,1.156e+00,1.251e+00,8.933e-01,7.295e-01,9.179e-01,3.142e-01,6.810e-01,1.039e+00,5.632e-01,6.771e-01,4.736e-01,3.193e-01,6.955e-01,1.277e-01,3.870e-01,7.364e-01,5.477e-01,1.042e+00,8.631e-01,3.705e-01,7.899e-01,3.785e-01,3.062e-01,7.581e-01,9.969e-01,7.915e-01,1.030e+00,9.928e-01,6.078e-01,3.784e-01,7.876e-01,5.866e-01,5.964e-01,6.616e-01,1.708e-01,9.357e-01,2.632e-01,2.884e-01,6.360e-01,7.480e-01,2.124e-01,1.171e+00,2.523e-01,7.271e-02,7.748e-02,1.129e+00,6.873e-01,5.757e-01,5.124e-01,8.551e-01,3.234e-01,7.347e-01,5.386e-01,3.460e-01,7.751e-01,4.123e-01,6.105e-01,2.749e-01,1.174e+00,4.214e-01,8.018e-01,4.051e-01
4.272e-01,8.258e-01,4.649e-01,2.378e+00,2.084e+00,1.278e+00,9.403e-01,1.207e+00,2.142e+00,1.676e+00,1.390e+00,1.266e+00,1.401e+00,1.739e+00,1.147e+00,1.969e+00,1.745e+00,3.618e-01,9.785e-01,9.732e-01,1.931e+00,1.984e+00,2.349e+00,7.159e-01,1.402e+00,9.007e-01,7.224e-01,2.033e+00,1.424e+00,2.115e+00,1.348e+00,1.093e+00,1.361e+00,1.180e+00,1.286e+00,1.445e+00,1.160e+00,1.625e+00,9.119e-01,1.208e+00,2.125e+00,1.021e+00,1.946e+00,9.115e-01,1.170e+00,1.090e+00,8.014e-01,2.088e+00,1.579e+00,8.526e-01,1.453e+00,1.761e+00,1.312e+00,1.850e+00,9.693e-01,1.380e+00,1.703e+00,1.977e+00,1.616e+00,1.082e+00,1.067e+00,1.453e+00,1.084e+00,2.048e+00,1.361e+00,2.172e+00,1.641e+00,1.277e+00,1.004e+00,1.368e+00,2.223e+00,1.348e+00,1.956e+00,1.467e+00
3.686e-02,2.319e-01,3.856e-01,7.071e-01,1.889e+00,1.172e+00,5.716e-01,8.759e-01,8.843e-01,1.171e+00,1.510e+00,9.747e-01,1.511e+00,1.239e+00,1.100e+00,9.403e-01,1.724e+00,9.843e-01,1.291e+00,1.468e+00,1.598e+00,7.240e-01,1.179e+00,8.999e-01,1.012e+00,1.100e+00,1.129e+00,1.037e+00,1.272e+00,2.002e+00,1.464e+00,7.363e-01,1.829e+00,6.892e-01,5.449e-01,1.675e+00,1.332e+00,1.336e+00,1.276e+00,9.762e-01,7.087e-01,9.869e-01,8.465e-01,8.514e-01,6.206e-01,9.454e-01,1.068e+00,1.250e+00,1.022e+00,3.530e-01,8.329e-01,1.692e+00,1.043e+00,1.762e+00,1.110e+00,4.179e-01,5.439e-01,1.414e+00,1.661e+00,6.445e-01,1.270e+00,7.822e-01,8.657e-01,1.234e+00,6.818e-01,7.208e-01,1.656e+00,7.440e-01,1.538e+00,1.320e+00,2.028e+00,8.530e-01,9.998e-01,1.074e+00
5.266e-01,5.214e-01,6.911e-01,1.782e+00,2.122e+00,2.446e+00,9.390e-01,1.071e+00,2.454e+00,2.607e+00,2.316e+00,1.468e+00,2.285e+00,2.467e+00,1.571e+00,2.487e+00,2.990e+00,1.335e+00,2.607e+00,1.975e+00,3.106e+00,1.932e+00,2.906e+00,1.841e+00,1.507e+00,1.697e+00,2.130e+00,2.359e+00,2.605e+00,2.952e+00,2.542e+00,1.770e+00,2.295e+00,1.570e+00,1.931e+00,2.338e+00,2.142e+00,2.146e+00,1.757e+00,2.287e+00,1.875e+00,1.723e+00,1.854e+00,2.167e+00,1.476e+00,1.846e+00,2.290e+00,2.311e+00,2.340e+00,1.064e+00,2.085e+00,2.468e+00,2.048e+00,2.808e+00,2.026e+00,1.448e+00,1.569e+00,2.879e+00,2.384e+00,1.945e+00,1.410e+00,2.657e+00,1.497e+00,1.872e+00,1.186e+00,1.614e+00,3.225e+00,1.406e+00,2.440e+00,2.354e+00,2.580e+00,2.265e+00,2.090e+00,2.104e+00
3.127e-01,2.732e-01,4.675e-01,1.753e+00,1.823e+00,1.665e+00,1.147e+00,1.359e+00,2.159e+00,3.161e+00,2.634e+00,1.337e+00,1.812e+00,2.017e+00,1.988e+00,2.287e+00,2.314e+00,8.304e-01,1.984e+00,1.265e+00,2.355e+00,2.037e+00,2.881e+00,1.171e+00,1.240e+00,1.425e+00,1.792e+00,2.609e+00,1.708e+00,3.087e+00,2.936e+00,1.878e+00,2.069e+00,1.709e+00,2.307e+00,1.839e+00,2.634e+00,2.211e+00,1.644e+00,2.296e+00,2.277e+00,1.715e+00,2.525e+00,1.964e+00,1.343e+00,1.828e+00,2.033e+00,2.422e+00,2.800e+00,9.550e-01,2.611e+00,2.287e+00,2.427e+00,2.541e+00,1.532e+00,2.334e+00,1.943e+00,2.588e+00,2.378e+00,2.207e+00,2.284e+00,2.296e+00,1.045e+00,2.198e+00,1.913e+00,2.449e+00,2.798e+00,1.771e+00,1.657e+00,1.659e+00,2.102e+00,1.442e+00,2.566e+00,1.890e+00
1.056e-01,5.883e-01,4.316e-01,1.131e+00,1.927e+00,1.324e+00,1.034e+00,1.844e+00,1.924e+00,1.763e+00,1.642e+00,1.880e+00,2.498e+00,2.207e+00,1.297e+00,1.600e+00,2.621e+00,9.177e-01,1.760e+00,1.693e+00,1.786e+00,2.274e+00,2.588e+00,1.854e+00,2.118e+00,1.981e+00,1.641e+00,2.181e+00,1.869e+00,2.459e+00,2.120e+00,1.198e+00,2.489e+00,1.365e+00,1.272e+00,2.243e+00,2.499e+00,1.803e+00,2.067e+00,2.216e+00,1.647e+00,1.711e+00,1.622e+00,1.750e+00,1.867e+00,1.114e+00,1.572e+00,2.217e+00,1.939e+00,1.212e+00,2.025e+00,2.693e+00,2.051e+00,2.463e+00,1.459e+00,1.587e+00,1.103e+00,1.974e+00,2.448e+00,1.621e+00,1.574e+00,2.131e+00,1.501e+00,1.945e+00,1.298e+00,1.627e+00,2.601e+00,1.843e+00,1.930e+00,2.164e+00,2.695e+00,1.921e+00,2.392e+00,2.334e+00
4.382e-01,7.711e-01,6.635e-01,1.707e+00,2.208e+00,2.067e+00,1.283e+00,1.419e+00,2.459e+00,2.761e+00,2.321e+00,2.580e+00,3.129e+00,3.095e+00,2.168e+00,2.798e+00,3.406e+00,1.736e+00,3.161e+00,2.614e+00,2.796e+00,2.617e+00,2.957e+00,2.547e+00,2.433e+00,2.702e+00,2.446e+00,3.484e+00,2.456e+00,3.439e+00,3.324e+00,2.193e+00,3.118e+00,2.471e+00,2.130e+00,2.707e+00,3.060e+00,3.052e+00,2.857e+00,2.480e+00,2.480e+00,2.705e+00,2.915e+00,2.515e+00,2.269e+00,1.970e+00,2.528e+00,2.586e+00,2.861e+00,1.656e+00,2.579e+00,2.738e+00,2.502e+00,3.761e+00,2.570e+00,1.644e+00,2.131e+00,3.569e+00,3.455e+00,2.797e+00,1.893e+00,3.680e+00,2.281e+00,2.765e+00,1.713e+00,2.417e+00,3.962e+00,2.589e+00,2.515e+00,2.436e+00,3.186e+00,2.719e+00,2.960e+00,2.996e+00
5.492e-01,6.257e-01,4.674e-01,2.194e+00,1.670e+00,1.412e+00,1.141e+00,1.836e+00,2.778e+00,2.793e+00,3.037e+00,3.402e+00,3.357e+00,3.406e+00,2.632e+00,3.188e+00,3.762e+00,1.927e+00,3.060e+00,1.429e+00,2.605e+00,3.881e+00,4.583e+00,2.511e+00,2.833e+00,3.225e+00,2.600e+00,3.777e+00,2.690e+00,3.346e+00,3.774e+00,2.845e+00,3.108e+00,2.576e+00,2.611e+00,2.578e+00,3.531e+00,2.716e+00,2.770e+00,3.357e+00,3.273e+00,3.154e+00,3.757e+00,2.732e+00,2.671e+00,2.664e+00,2.106e+00,3.777e+00,3.693e+00,2.577e+00,3.744e+00,3.906e+00,3.139e+00,3.612e+00,2.163e+00,3.687e+00,3.335e+00,2.868e+00,3.796e+00,3.096e+00,2.351e+00,4.048e+00,2.479e+00,3.222e+00,3.089e+00,3.996e+00,4.028e+00,3.521e+00,2.145e+00,2.768e+00,3.641e+00,3.415e+00,4.093e+00,3.255e+00
