5.799e-01,6.657e-01,1.513e-01,2.240e-01,5.679e-01,7.493e-01,7.330e-01,6.726e-02,9.211e-01,3.519e-01,6.443e-01,9.159e-03,2.975e-01,1.302e-01,4.958e-01,1.806e-01,4.104e-01,7.935e-01,3.506e-01,5.671e-01,6.896e-01,4.089e-01,9.116e-01,4.760e-01,4.721e-01,7.745e-01,1.362e-01,8.635e-01,2.348e-02,1.064e-01,3.072e-01,3.835e-01,1.762e-01,9.527e-01,9.431e-01,5.428e-01,9.793e-01,5.495e-01,6.024e-01,3.312e-01,5.365e-02,2.982e-01,8.492e-01,8.926e-01,3.917e-01,1.246e-01,3.343e-01,8.765e-01,2.798e-01,8.861e-01,1.657e-01,7.852e-02,2.998e-01,7.207e-01,7.543e-01,5.635e-01,7.190e-01,6.946e-01,8.755e-02,9.843e-01,5.168e-01,5.860e-01,8.531e-01,3.936e-01,5.512e-01,1.342e-01,8.227e-01
2.365e-01,5.674e-01,7.737e-01,5.506e-01,3.085e-01,5.438e-01,5.640e-01,8.071e-01,9.430e-01,7.843e-01,2.845e-01,3.465e-01,4.255e-01,3.132e-01,4.715e-01,2.011e-01,8.214e-01,1.004e+00,1.012e+00,3.883e-01,6.553e-01,4.401e-01,8.412e-01,6.077e-01,1.074e+00,1.099e+00,1.003e+00,1.145e+00,1.038e-01,9.630e-01,1.054e+00,3.472e-01,2.352e-01,3.939e-01,1.185e+00,4.663e-01,1.202e+00,1.074e+00,9.181e-01,2.958e-01,8.798e-01,1.067e+00,5.541e-01,1.062e+00,2.776e-01,9.451e-01,4.073e-01,3.833e-01,2.174e-01,5.029e-01,5.635e-01,5.136e-01,3.374e-01,9.709e-01,4.670e-01,1.049e+00,1.069e+00,7.645e-01,8.102e-01,4.612e-01,9.270e-01,8.864e-01,3.987e-01,9.571e-01,2.975e-01,8.580e-01,4.556e-01
4.835e-01,6.086e-01,8.537e-01,2.811e-01,1.009e+00,8.022e-01,1.588e+00,3.561e-01,1.834e+00,8.704e-01,1.468e+00,3.583e-01,3.898e-01,7.781e-01,1.179e+00,2.324e-01,9.774e-01,1.306e+00,4.790e-01,6.014e-01,7.473e-01,8.591e-01,8.673e-01,1.405e+00,1.503e+00,1.686e+00,3.918e-01,1.686e+00,3.381e-01,6.885e-01,9.273e-01,4.944e-01,4.867e-01,1.794e+00,1.349e+00,1.215e+00,1.194e+00,1.317e+00,1.602e+00,5.495e-01,4.583e-01,1.272e+00,9.400e-01,1.778e+00,1.094e+00,1.188e+00,1.292e+00,8.806e-01,2.999e-01,1.547e+00,1.212e+00,4.641e-01,6.827e-01,1.623e+00,9.204e-01,6.253e-01,1.311e+00,1.262e+00,1.002e+00,1.379e+00,1.193e+00,6.947e-01,7.395e-01,1.414e+00,1.320e+00,7.753e-01,1.585e+00
3.402e-01,5.896e-01,8.945e-01,1.254e+00,1.469e+00,1.015e+00,1.428e+00,9.719e-01,2.375e+00,1.260e+00,1.183e+00,4.827e-01,6.243e-01,1.117e+00,1.187e+00,4.885e-01,1.415e+00,2.041e+00,1.543e+00,9.872e-01,9.986e-01,1.517e+00,1.409e+00,1.774e+00,1.543e+00,1.791e+00,1.530e+00,2.184e+00,4.253e-01,1.420e+00,1.175e+00,8.923e-01,8.083e-01,2.071e+00,2.100e+00,1.065e+00,1.366e+00,1.830e+00,1.899e+00,9.475e-01,1.299e+00,1.775e+00,9.470e-01,1.947e+00,1.250e+00,1.864e+00,1.606e+00,6.145e-01,9.884e-01,1.566e+00,1.941e+00,8.319e-01,1.047e+00,1.659e+00,8.261e-01,1.574e+00,1.408e+00,2.055e+00,1.835e+00,1.615e+00,1.279e+00,9.531e-01,1.205e+00,1.423e+00,1.204e+00,1.018e+00,1.295e+00
3.487e-01,6.623e-01,1.282e+00,6.696e-01,1.100e+00,1.439e+00,2.271e+00,1.450e+00,2.822e+00,2.188e+00,2.112e+00,9.684e-01,9.572e-01,1.926e+00,2.043e+00,7.277e-01,2.356e+00,1.696e+00,1.979e+00,8.674e-01,9.909e-01,1.460e+00,1.144e+00,1.911e+00,2.490e+00,2.423e+00,1.405e+00,3.031e+00,4.418e-01,1.936e+00,1.876e+00,1.261e+00,1.060e+00,1.808e+00,2.331e+00,1.357e+00,2.088e+00,2.465e+00,2.596e+00,6.601e-01,1.739e+00,2.614e+00,1.383e+00,2.680e+00,1.416e+00,2.096e+00,1.827e+00,1.500e+00,1.038e+00,2.113e+00,2.468e+00,1.544e+00,1.801e+00,2.127e+00,1.046e+00,1.552e+00,2.512e+00,1.783e+00,2.129e+00,1.331e+00,2.419e+00,1.042e+00,7.416e-01,2.285e+00,1.966e+00,1.710e+00,1.582e+00
3.130e-01,6.466e-01,1.088e+00,1.342e+00,1.487e+00,1.883e+00,2.857e+00,2.496e+00,3.791e+00,2.289e+00,2.344e+00,1.658e+00,1.055e+00,2.214e+00,2.014e+00,1.550e+00,2.875e+00,2.615e+00,2.684e+00,1.979e+00,1.768e+00,2.601e+00,2.495e+00,2.612e+00,2.963e+00,2.871e+00,2.729e+00,3.478e+00,1.425e+00,2.616e+00,1.965e+00,1.975e+00,1.614e+00,2.434e+00,2.735e+00,1.198e+00,2.640e+00,2.764e+00,3.063e+00,1.003e+00,2.735e+00,2.629e+00,1.581e+00,3.025e+00,1.719e+00,3.058e+00,2.039e+00,1.745e+00,1.939e+00,2.643e+00,3.399e+00,2.369e+00,2.594e+00,2.950e+00,1.183e+00,2.360e+00,2.907e+00,2.435e+00,2.651e+00,1.716e+00,2.297e+00,1.421e+00,1.841e+00,2.414e+00,2.114e+00,1.746e+00,1.495e+00
2.360e-01,5.544e-01,1.201e+00,1.297e+00,1.497e+00,1.502e+00,2.806e+00,2.706e+00,3.542e+00,2.508e+00,2.989e+00,2.011e+00,1.168e+00,2.473e+00,1.915e+00,1.478e+00,2.773e+00,2.601e+00,2.398e+00,2.279e+00,1.934e+00,2.514e+00,2.978e+00,2.972e+00,3.042e+00,2.857e+00,3.081e+00,3.689e+00,1.640e+00,2.815e+00,2.185e+00,2.183e+00,2.110e+00,3.316e+00,2.576e+00,2.054e+00,2.369e+00,3.489e+00,3.817e+00,1.657e+00,3.325e+00,3.322e+00,1.283e+00,3.599e+00,1.974e+00,3.057e+00,2.264e+00,1.561e+00,1.558e+00,3.121e+00,3.689e+00,2.006e+00,2.759e+00,2.732e+00,1.918e+00,2.993e+00,2.714e+00,3.086e+00,2.808e+00,1.780e+00,2.844e+00,1.796e+00,1.692e+00,2.661e+00,2.397e+00,2.166e+00,1.546e+00
4.795e-01,7.485e-01,9.950e-01,6.468e-01,1.061e+00,1.574e+00,2.540e+00,1.871e+00,3.622e+00,2.002e+00,2.507e+00,1.439e+00,1.429e+00,2.358e+00,2.632e+00,1.882e+00,2.480e+00,2.283e+00,2.207e+00,2.272e+00,1.996e+00,2.685e+00,2.657e+00,2.576e+00,2.819e+00,2.942e+00,1.729e+00,3.489e+00,1.454e+00,2.323e+00,2.479e+00,1.842e+00,1.807e+00,2.785e+00,2.272e+00,2.074e+00,3.073e+00,2.382e+00,2.694e+00,1.398e+00,2.652e+00,2.566e+00,2.465e+00,3.246e+00,2.024e+00,2.733e+00,2.238e+00,1.928e+00,1.753e+00,2.801e+00,2.980e+00,2.395e+00,2.194e+00,3.056e+00,2.055e+00,2.485e+00,2.786e+00,1.863e+00,1.789e+00,2.068e+00,2.919e+00,1.395e+00,2.186e+00,2.981e+00,2.698e+00,1.730e+00,1.821e+00
9.919e-02,1.702e-01,4.756e-01,6.420e-01,9.558e-01,1.202e+00,2.274e+00,2.033e+00,3.169e+00,2.210e+00,3.330e+00,1.906e+00,1.429e+00,2.649e+00,2.292e+00,2.247e+00,2.814e+00,1.936e+00,1.990e+00,2.249e+00,2.022e+00,3.080e+00,3.108e+00,2.936e+00,3.156e+00,2.934e+00,2.903e+00,3.439e+00,1.624e+00,2.387e+00,2.154e+00,2.709e+00,2.978e+00,3.601e+00,2.315e+00,1.930e+00,2.341e+00,3.124e+00,3.058e+00,2.250e+00,3.691e+00,2.414e+00,1.909e+00,3.688e+00,2.757e+00,3.051e+00,2.056e+00,1.848e+00,1.731e+00,2.813e+00,3.366e+00,2.490e+00,3.361e+00,3.005e+00,2.371e+00,3.179e+00,2.530e+00,2.598e+00,2.625e+00,1.773e+00,2.799e+00,1.431e+00,2.197e+00,2.598e+00,2.435e+00,1.565e+00,1.439e+00
5.540e-01,8.064e-01,9.944e-01,8.959e-01,1.417e+00,1.639e+00,2.839e+00,2.160e+00,3.407e+00,2.823e+00,4.202e+00,2.521e+00,1.692e+00,2.805e+00,2.265e+00,2.263e+00,2.699e+00,3.087e+00,2.703e+00,2.408e+00,2.542e+00,2.900e+00,3.664e+00,3.685e+00,3.372e+00,3.088e+00,2.986e+00,4.271e+00,2.226e+00,2.853e+00,2.459e+00,2.427e+00,2.960e+00,4.284e+00,3.248e+00,2.226e+00,2.797e+00,3.532e+00,3.690e+00,2.323e+00,3.701e+00,3.773e+00,2.081e+00,4.422e+00,2.678e+00,3.105e+00,2.453e+00,2.932e+00,2.232e+00,3.399e+00,3.524e+00,2.337e+00,2.995e+00,3.927e+00,3.146e+00,3.284e+00,2.815e+00,3.211e+00,2.413e+00,2.583e+00,3.749e+00,2.749e+00,2.215e+00,3.496e+00,2.502e+00,2.232e+00,2.013e+00
