7.527e-01,9.161e-01,1.530e-01,5.898e-01,4.780e-01,7.649e-01,2.169e-02,7.787e-01,7.024e-02,3.280e-01,6.210e-01,4.445e-01,3.790e-01,5.436e-02,8.520e-01,2.246e-01,1.258e-01,6.416e-01,2.395e-01,5.271e-01,4.001e-01,9.034e-01,6.332e-01,2.621e-01,7.713e-01,8.241e-01,6.030e-01,7.615e-01,8.707e-01,2.286e-01,1.003e-02,3.537e-01,2.937e-01,7.156e-01,8.799e-01,9.961e-01,5.074e-01,7.922e-01,4.335e-01,1.770e-02,5.461e-01,3.766e-01,7.567e-01,5.824e-01,9.709e-01,4.017e-01,5.260e-01,5.724e-01,1.129e-01,2.488e-01,8.809e-01,6.807e-03,4.574e-01
4.744e-01,1.257e+00,4.466e-01,1.371e+00,6.230e-01,7.291e-01,1.417e-01,7.131e-01,2.912e-01,5.645e-01,1.090e+00,8.709e-01,7.344e-01,8.634e-01,1.282e+00,8.329e-01,2.654e-01,4.841e-01,8.888e-01,1.148e+00,1.052e+00,8.641e-01,9.615e-01,5.563e-01,1.388e+00,1.288e+00,1.087e+00,6.663e-01,5.552e-01,3.033e-01,3.681e-02,3.859e-01,8.028e-01,1.282e+00,1.070e+00,8.667e-01,9.967e-01,7.310e-01,1.010e+00,5.417e-01,6.720e-01,1.189e+00,6.521e-01,1.048e+00,6.186e-01,4.383e-01,1.169e+00,1.309e+00,4.863e-01,1.784e-01,1.404e+00,5.862e-01,3.899e-01
2.606e-01,8.595e-01,4.515e-01,1.161e+00,6.117e-01,1.275e+00,2.959e-01,1.142e+00,1.067e+00,1.065e+00,1.181e+00,7.262e-01,1.464e+00,1.653e+00,9.549e-01,1.475e+00,1.041e+00,3.493e-01,1.071e+00,1.371e+00,1.112e+00,5.876e-01,1.089e+00,6.566e-01,1.775e+00,1.880e+00,1.120e+00,5.465e-01,6.139e-01,2.636e-01,1.561e-01,5.856e-01,1.161e+00,1.356e+00,1.044e+00,6.945e-01,7.350e-01,1.233e+00,1.355e+00,7.213e-01,1.387e+00,9.996e-01,1.148e+00,1.542e+00,1.262e+00,1.285e+00,1.358e+00,1.921e+00,6.562e-01,4.740e-01,1.164e+00,1.440e+00,1.115e+00
6.549e-01,1.055e+00,2.717e-01,1.008e+00,1.302e+00,1.065e+00,5.098e-01,1.167e+00,1.159e+00,1.148e+00,1.689e+00,1.225e+00,1.078e+00,1.357e+00,1.134e+00,5.756e-01,7.956e-01,1.204e+00,1.505e+00,1.284e+00,1.550e+00,1.800e+00,1.068e+00,1.270e+00,1.972e+00,1.773e+00,1.713e+00,1.158e+00,1.610e+00,1.254e+00,3.375e-01,6.298e-01,1.049e+00,1.520e+00,1.547e+00,1.854e+00,8.260e-01,1.764e+00,1.309e+00,4.303e-01,9.229e-01,1.340e+00,9.906e-01,1.438e+00,1.773e+00,7.218e-01,1.645e+00,9.543e-01,6.731e-01,1.190e+00,1.562e+00,1.171e+00,6.343e-01
4.154e-01,9.787e-01,3.773e-01,1.182e+00,1.604e+00,1.357e+00,1.006e+00,1.219e+00,1.416e+00,2.131e+00,2.088e+00,1.613e+00,1.614e+00,1.842e+00,1.593e+00,1.138e+00,1.126e+00,1.242e+00,1.848e+00,2.306e+00,2.276e+00,1.930e+00,1.725e+00,1.876e+00,2.679e+00,2.800e+00,2.014e+00,1.280e+00,1.608e+00,1.987e+00,5.935e-01,6.714e-01,1.619e+00,2.376e+00,1.560e+00,1.637e+00,1.212e+00,1.838e+00,1.967e+00,1.357e+00,1.776e+00,2.457e+00,1.090e+00,2.461e+00,1.979e+00,9.994e-01,2.557e+00,1.570e+00,8.492e-01,1.592e+00,2.106e+00,2.372e+00,1.668e+00
1.705e-01,2.404e-01,5.222e-02,1.904e-01,5.225e-01,1.248e+00,1.180e+00,1.178e+00,7.937e-01,1.042e+00,1.395e+00,1.185e+00,7.498e-01,5.825e-01,1.383e+00,3.854e-01,8.272e-01,6.547e-01,5.302e-01,1.644e+00,9.696e-01,1.537e+00,1.367e+00,1.199e+00,1.240e+00,1.006e+00,1.429e+00,1.316e+00,1.389e+00,9.394e-01,8.992e-01,4.473e-01,8.877e-01,1.472e+00,3.814e-01,9.350e-01,1.157e+00,1.014e+00,1.090e+00,1.437e+00,1.601e+00,1.759e+00,2.893e-01,1.021e+00,9.040e-01,7.644e-01,1.275e+00,6.840e-01,1.091e+00,6.220e-01,1.332e+00,1.540e+00,1.401e+00
6.678e-01,8.200e-01,1.959e-01,6.499e-01,1.011e+00,1.955e+00,1.606e+00,2.846e+00,1.821e+00,2.309e+00,2.362e+00,2.297e+00,2.046e+00,1.604e+00,2.119e+00,1.022e+00,2.288e+00,1.653e+00,1.969e+00,2.214e+00,1.711e+00,2.658e+00,2.614e+00,1.579e+00,2.433e+00,2.597e+00,2.379e+00,2.539e+00,2.836e+00,1.454e+00,1.312e+00,9.957e-01,2.165e+00,2.666e+00,2.056e+00,1.994e+00,2.222e+00,2.138e+00,1.754e+00,1.617e+00,2.652e+00,1.919e+00,1.640e+00,2.368e+00,2.910e+00,2.223e+00,2.179e+00,1.992e+00,1.711e+00,1.429e+00,2.744e+00,2.204e+00,2.585e+00
3.389e-01,1.016e+00,3.997e-01,1.247e+00,1.075e+00,1.152e+00,8.709e-01,1.787e+00,2.214e+00,2.296e+00,2.292e+00,2.176e+00,1.860e+00,2.369e+00,1.593e+00,1.275e+00,1.689e+00,1.665e+00,2.089e+00,2.200e+00,2.287e+00,2.010e+00,2.242e+00,1.814e+00,2.552e+00,2.039e+00,2.037e+00,2.276e+00,1.587e+00,1.525e+00,1.172e+00,6.767e-01,2.429e+00,2.146e+00,1.760e+00,1.752e+00,2.066e+00,1.738e+00,2.225e+00,1.144e+00,2.314e+00,2.595e+00,1.913e+00,2.077e+00,2.331e+00,2.010e+00,2.237e+00,1.659e+00,1.767e+00,1.781e+00,2.650e+00,2.673e+00,1.840e+00
3.535e-01,6.113e-01,2.432e-01,7.252e-01,1.219e+00,1.978e+00,1.725e+00,2.927e+00,3.483e+00,4.202e+00,3.312e+00,3.750e+00,3.272e+00,3.584e+00,2.870e+00,2.084e+00,3.236e+00,2.355e+00,3.055e+00,3.329e+00,3.165e+00,3.192e+00,3.775e+00,3.023e+00,3.540e+00,3.434e+00,3.513e+00,4.091e+00,3.332e+00,3.086e+00,1.925e+00,1.168e+00,3.732e+00,3.483e+00,2.876e+00,2.516e+00,3.078e+00,2.858e+00,3.179e+00,2.469e+00,3.780e+00,3.539e+00,2.459e+00,3.106e+00,3.681e+00,3.371e+00,3.320e+00,2.693e+00,2.814e+00,2.656e+00,3.428e+00,4.130e+00,3.634e+00
4.391e-01,8.856e-01,2.992e-01,9.016e-01,8.180e-01,1.162e+00,8.162e-01,1.374e+00,1.353e+00,2.975e+00,2.474e+00,2.966e+00,1.980e+00,2.332e+00,2.368e+00,2.155e+00,2.312e+00,2.016e+00,2.308e+00,2.754e+00,3.003e+00,2.392e+00,2.577e+00,2.595e+00,3.076e+00,3.046e+00,2.299e+00,2.783e+00,2.577e+00,2.787e+00,1.546e+00,1.478e+00,2.650e+00,2.818e+00,2.059e+00,2.256e+00,2.577e+00,2.097e+00,2.052e+00,2.162e+00,2.136e+00,3.337e+00,1.938e+00,2.222e+00,2.313e+00,2.339e+00,3.139e+00,2.791e+00,1.700e+00,2.098e+00,3.055e+00,2.267e+00,2.502e+00
