7.677e-01,2.074e-01,3.844e-02,6.576e-01,8.144e-01,9.385e-01,7.050e-01,3.970e-01,2.100e-01,5.386e-01,8.912e-01,2.997e-01,9.872e-01,1.520e-01,9.828e-01,8.085e-02,1.039e-01,7.317e-01,9.264e-01,2.551e-01,5.961e-01,3.416e-02,2.515e-01,4.113e-01,7.043e-01,1.709e-02,2.089e-01,1.604e-02,2.593e-01,5.875e-01,6.095e-01,5.126e-01,4.502e-01,6.734e-01,8.995e-01,1.932e-01,2.059e-01,5.987e-01,8.985e-02,4.273e-01,1.717e-01,4.664e-01,4.795e-01,1.109e-01,8.770e-01,1.500e-01,9.429e-01,3.923e-01,4.582e-01,3.370e-01,6.939e-01,8.568e-01,2.049e-01,4.558e-01,5.174e-02,9.911e-01,1.048e-02,1.701e-01,8.658e-02,2.148e-02,8.372e-01,7.397e-01,5.644e-01,8.884e-01,2.984e-01,5.826e-01,9.708e-02,4.861e-01
6.672e-01,5.074e-01,8.999e-01,1.356e+00,1.276e+00,1.717e+00,1.082e+00,8.572e-01,9.252e-01,7.233e-01,1.621e+00,1.176e+00,1.317e+00,9.414e-01,1.479e+00,1.365e-01,7.045e-01,1.603e+00,8.452e-01,1.209e+00,1.428e+00,4.554e-01,3.893e-01,1.164e+00,7.469e-01,7.303e-01,1.167e+00,1.948e-01,3.936e-01,9.535e-01,8.442e-01,1.064e+00,9.156e-01,1.239e+00,1.492e+00,9.574e-01,5.356e-01,1.368e+00,5.454e-01,1.147e+00,1.120e+00,6.618e-01,7.633e-01,9.785e-01,1.045e+00,5.933e-01,1.546e+00,1.272e+00,1.249e+00,3.477e-01,9.994e-01,1.284e+00,6.390e-01,4.511e-01,3.173e-01,1.420e+00,2.221e-01,1.125e+00,8.035e-01,1.353e-01,1.226e+00,7.422e-01,1.092e+00,1.054e+00,9.338e-01,1.405e+00,8.286e-01,7.644e-01
4.810e-01,2.043e-01,9.125e-01,8.301e-01,1.598e+00,1.385e+00,6.800e-01,6.021e-01,4.358e-01,1.101e+00,1.467e+00,6.086e-01,8.570e-01,7.801e-01,8.931e-01,2.365e-01,3.791e-01,1.288e+00,1.511e+00,1.171e+00,1.160e+00,8.608e-01,7.775e-01,1.152e+00,6.396e-01,2.496e-01,9.461e-01,6.214e-01,4.171e-01,9.554e-01,1.165e+00,1.043e+00,1.156e+00,9.020e-01,1.262e+00,9.124e-01,5.017e-01,1.017e+00,7.119e-01,7.317e-01,7.137e-01,4.541e-01,9.869e-01,1.191e+00,8.200e-01,3.409e-01,1.035e+00,1.196e+00,8.776e-01,6.587e-01,8.508e-01,9.864e-01,2.748e-01,6.582e-01,1.164e-01,9.870e-01,1.042e+00,1.078e+00,4.984e-01,8.629e-01,9.458e-01,1.263e+00,1.182e+00,6.354e-01,9.222e-01,1.321e+00,3.988e-01,1.230e+00
6.043e-01,2.961e-01,4.139e-01,1.766e+00,1.002e+00,1.144e+00,1.585e+00,1.415e+00,1.295e+00,1.409e+00,1.952e+00,1.460e+00,1.673e+00,1.118e+00,1.199e+00,6.239e-01,7.847e-01,1.250e+00,1.702e+00,1.055e+00,9.123e-01,8.669e-01,3.014e-01,1.223e+00,1.515e+00,1.005e+00,1.074e+00,3.040e-01,1.278e+00,1.269e+00,1.344e+00,9.469e-01,8.017e-01,8.694e-01,1.647e+00,1.464e+00,9.695e-01,1.124e+00,3.091e-01,9.523e-01,1.127e+00,1.374e+00,8.410e-01,8.463e-01,9.824e-01,8.215e-01,1.379e+00,1.046e+00,8.492e-01,8.398e-01,1.234e+00,9.902e-01,5.968e-01,4.865e-01,9.517e-01,1.645e+00,2.570e-01,1.539e+00,1.223e+00,6.992e-01,1.181e+00,1.039e+00,9.824e-01,8.409e-01,5.409e-01,1.771e+00,1.049e+00,6.300e-01
4.170e-01,1.688e-01,6.173e-01,8.696e-01,1.620e+00,1.655e+00,1.602e+00,8.447e-01,1.243e+00,1.862e+00,1.938e+00,1.194e+00,1.193e+00,8.628e-01,1.176e+00,9.242e-01,1.112e+00,1.156e+00,1.550e+00,1.762e+00,1.703e+00,1.019e+00,5.540e-01,1.856e+00,1.233e+00,3.732e-01,8.908e-01,1.212e+00,7.953e-01,1.490e+00,1.856e+00,1.057e+00,1.539e+00,7.863e-01,1.941e+00,1.398e+00,6.581e-01,1.038e+00,1.489e+00,1.138e+00,9.081e-01,1.463e+00,1.676e+00,1.858e+00,1.189e+00,5.417e-01,1.299e+00,1.262e+00,8.390e-01,1.275e+00,1.217e+00,1.602e+00,9.834e-01,8.796e-01,1.127e+00,1.151e+00,7.802e-01,1.167e+00,1.524e+00,1.193e+00,1.231e+00,1.082e+00,1.678e+00,8.070e-01,1.617e+00,1.430e+00,1.303e+00,1.033e+00
5.608e-01,4.023e-01,1.318e+00,1.593e+00,2.067e+00,2.416e+00,1.702e+00,1.442e+00,1.366e+00,2.485e+00,3.146e+00,1.569e+00,1.831e+00,1.827e+00,2.290e+00,1.133e+00,2.081e+00,2.764e+00,2.102e+00,2.453e+00,2.143e+00,2.138e+00,1.297e+00,2.489e+00,2.187e+00,1.307e+00,2.160e+00,1.633e+00,1.024e+00,2.535e+00,2.463e+00,2.193e+00,2.641e+00,2.171e+00,2.833e+00,2.105e+00,1.379e+00,2.262e+00,1.767e+00,1.684e+00,2.014e+00,1.338e+00,1.866e+00,2.552e+00,1.275e+00,1.356e+00,2.220e+00,2.188e+00,2.074e+00,1.726e+00,2.234e+00,1.635e+00,1.445e+00,9.212e-01,1.295e+00,2.280e+00,1.905e+00,1.992e+00,1.691e+00,1.462e+00,1.600e+00,2.438e+00,2.556e+00,1.952e+00,2.196e+00,2.568e+00,1.963e+00,2.301e+00
1.117e-01,3.416e-01,8.788e-01,8.749e-01,8.032e-01,1.442e+00,1.203e+00,8.502e-01,1.322e+00,1.934e+00,2.660e+00,1.909e+00,1.795e+00,1.430e+00,2.356e+00,1.328e+00,1.790e+00,2.341e+00,7.373e-01,2.516e+00,1.767e+00,1.674e+00,7.613e-01,1.663e+00,1.420e+00,1.217e+00,1.645e+00,1.936e+00,8.247e-01,2.539e+00,1.617e+00,1.775e+00,2.607e+00,2.064e+00,2.057e+00,1.623e+00,1.316e+00,2.078e+00,1.627e+00,2.052e+00,2.264e+00,1.117e+00,1.529e+00,1.929e+00,1.469e+00,1.290e+00,2.132e+00,1.532e+00,1.826e+00,1.511e+00,1.672e+00,1.500e+00,1.347e+00,1.137e+00,1.867e+00,2.320e+00,1.578e+00,1.342e+00,1.812e+00,8.066e-01,1.246e+00,1.577e+00,1.824e+00,2.339e+00,1.841e+00,2.208e+00,1.595e+00,1.667e+00
6.658e-01,4.186e-01,7.792e-01,1.796e+00,1.538e+00,1.969e+00,2.245e+00,2.309e+00,2.886e+00,3.495e+00,3.725e+00,2.958e+00,2.997e+00,2.212e+00,3.028e+00,2.439e+00,2.358e+00,3.234e+00,2.122e+00,3.186e+00,2.250e+00,1.873e+00,1.249e+00,3.118e+00,2.414e+00,1.566e+00,1.640e+00,2.357e+00,2.488e+00,3.063e+00,3.263e+00,2.265e+00,3.150e+00,2.466e+00,3.145e+00,2.895e+00,2.419e+00,2.350e+00,2.038e+00,2.599e+00,2.538e+00,2.395e+00,2.485e+00,2.449e+00,2.270e+00,2.083e+00,3.245e+00,1.956e+00,1.870e+00,2.334e+00,2.732e+00,2.441e+00,1.854e+00,1.443e+00,2.754e+00,2.840e+00,1.832e+00,2.353e+00,2.874e+00,1.209e+00,1.982e+00,1.768e+00,2.604e+00,2.562e+00,2.617e+00,3.354e+00,2.638e+00,2.409e+00
7.227e-01,4.668e-01,1.126e+00,2.020e+00,2.168e+00,2.575e+00,2.568e+00,1.828e+00,3.047e+00,3.471e+00,4.302e+00,3.440e+00,2.891e+00,2.504e+00,3.030e+00,1.623e+00,2.453e+00,2.773e+00,3.170e+00,3.649e+00,2.783e+00,2.275e+00,1.568e+00,3.379e+00,3.203e+00,1.800e+00,2.017e+00,1.942e+00,1.819e+00,3.812e+00,3.071e+00,2.501e+00,3.310e+00,2.026e+00,3.319e+00,3.265e+00,1.776e+00,2.950e+00,2.707e+00,2.362e+00,3.246e+00,2.430e+00,2.667e+00,3.150e+00,2.820e+00,2.412e+00,3.130e+00,2.249e+00,2.676e+00,2.635e+00,2.928e+00,2.570e+00,1.866e+00,2.224e+00,2.350e+00,3.691e+00,1.541e+00,2.566e+00,2.793e+00,1.747e+00,2.883e+00,2.281e+00,3.059e+00,2.700e+00,2.741e+00,3.261e+00,2.996e+00,2.142e+00
3.249e-01,8.808e-02,5.854e-01,5.375e-01,1.364e+00,1.221e+00,9.724e-01,5.807e-01,1.524e+00,2.981e+00,2.944e+00,2.005e+00,2.109e+00,2.209e+00,2.064e+00,1.310e+00,2.087e+00,1.981e+00,2.843e+00,2.869e+00,2.427e+00,1.666e+00,1.572e+00,2.620e+00,2.542e+00,1.123e+00,9.612e-01,1.346e+00,1.671e+00,2.391e+00,2.694e+00,1.508e+00,2.996e+00,8.001e-01,2.137e+00,2.183e+00,8.118e-01,2.031e+00,2.608e+00,1.516e+00,1.985e+00,1.119e+00,1.755e+00,1.941e+00,2.335e+00,2.051e+00,2.264e+00,1.556e+00,1.633e+00,2.469e+00,2.369e+00,1.595e+00,1.073e+00,1.941e+00,1.535e+00,2.228e+00,1.788e+00,1.732e+00,2.153e+00,1.228e+00,1.833e+00,1.624e+00,1.779e+00,1.610e+00,1.709e+00,2.244e+00,1.537e+00,1.418e+00
