6.437e-01,8.354e-01,3.837e-01,7.768e-01,3.766e-01,2.429e-01,5.370e-02,9.742e-01,4.124e-01,6.370e-03,1.344e-01,6.620e-01,2.888e-01,3.331e-01,2.213e-01,6.779e-01,8.119e-01,8.568e-01,8.880e-01,6.268e-01,1.658e-01,5.608e-01,1.296e-01,2.940e-01,4.302e-01,6.113e-01,4.399e-01,8.338e-01,7.688e-01,2.938e-01,7.537e-01,5.577e-02,6.292e-01,1.499e-01,8.049e-01,7.131e-01,2.079e-01,4.924e-01,4.503e-01,5.116e-01,7.448e-01,8.011e-01,4.015e-01,4.622e-01,3.149e-01,3.077e-01,2.630e-01,6.516e-02,2.165e-01,2.732e-01,2.129e-02,8.689e-01,2.137e-02,7.006e-01,7.341e-01,9.047e-01,4.406e-01
6.297e-01,1.186e+00,1.150e+00,1.409e+00,1.025e+00,7.621e-01,1.033e+00,1.827e+00,7.276e-01,4.316e-01,1.563e-01,6.764e-01,7.972e-01,7.444e-01,8.165e-01,9.365e-01,1.574e+00,1.061e+00,1.410e+00,1.166e+00,1.113e+00,7.497e-01,3.420e-01,4.739e-01,4.372e-01,8.056e-01,5.911e-01,1.195e+00,1.330e+00,9.296e-01,1.531e+00,6.556e-01,1.192e+00,4.612e-01,1.092e+00,1.248e+00,8.367e-01,8.010e-01,1.198e+00,1.288e+00,1.625e+00,1.235e+00,7.826e-01,9.247e-01,5.565e-01,1.153e+00,9.001e-01,1.048e+00,9.451e-01,8.382e-01,8.861e-01,1.190e+00,1.175e-01,1.464e+00,1.442e+00,9.979e-01,1.028e+00
5.601e-01,7.321e-01,9.121e-01,9.371e-01,1.118e+00,8.264e-01,6.777e-01,8.927e-01,9.681e-01,4.213e-01,4.097e-01,7.185e-01,1.018e+00,3.961e-01,2.372e-01,9.044e-01,1.019e+00,7.629e-01,1.048e+00,1.277e+00,3.773e-01,7.051e-01,1.115e+00,7.708e-01,1.008e+00,9.563e-01,1.080e+00,9.205e-01,1.129e+00,7.702e-01,1.345e+00,6.305e-02,1.195e+00,5.574e-01,1.587e+00,1.283e+00,4.916e-01,1.113e+00,6.965e-01,9.591e-01,7.459e-01,9.505e-01,7.920e-01,1.208e+00,1.172e+00,1.238e+00,5.442e-01,6.030e-01,5.511e-01,6.196e-01,4.887e-01,1.171e+00,3.366e-01,8.882e-01,7.342e-01,1.629e+00,7.537e-01
2.443e-01,5.396e-01,9.867e-01,1.753e+00,1.865e+00,1.659e+00,1.806e+00,1.479e+00,1.524e+00,6.152e-01,6.331e-01,9.166e-01,1.181e+00,7.896e-01,5.705e-01,8.352e-01,1.962e+00,1.222e+00,9.588e-01,1.238e+00,1.766e+00,7.262e-01,9.974e-01,1.378e+00,1.039e+00,8.896e-01,1.318e+00,1.142e+00,1.537e+00,1.561e+00,2.139e+00,1.215e+00,1.497e+00,1.290e+00,1.674e+00,1.758e+00,1.549e+00,1.228e+00,1.002e+00,1.077e+00,1.370e+00,1.132e+00,1.657e+00,1.693e+00,1.164e+00,1.566e+00,1.212e+00,1.360e+00,9.905e-01,1.600e+00,1.408e+00,1.647e+00,4.350e-01,1.086e+00,1.437e+00,1.348e+00,1.445e+00
6.106e-01,8.881e-01,8.810e-01,1.051e+00,1.960e+00,1.592e+00,9.650e-01,1.449e+00,8.625e-01,1.113e+00,7.138e-01,1.582e+00,1.251e+00,1.033e+00,6.947e-01,1.318e+00,1.967e+00,1.139e+00,2.037e+00,1.824e+00,6.914e-01,1.379e+00,1.106e+00,1.476e+00,7.840e-01,1.814e+00,1.224e+00,1.274e+00,1.445e+00,1.182e+00,1.351e+00,7.376e-01,1.489e+00,1.185e+00,2.051e+00,1.463e+00,7.611e-01,1.655e+00,1.498e+00,1.806e+00,1.486e+00,1.553e+00,1.457e+00,1.776e+00,1.733e+00,2.009e+00,1.312e+00,9.781e-01,1.231e+00,1.577e+00,5.189e-01,1.362e+00,1.149e+00,1.834e+00,1.552e+00,1.445e+00,8.071e-01
5.193e-01,9.498e-01,9.663e-01,1.531e+00,2.053e+00,2.368e+00,2.057e+00,1.993e+00,1.034e+00,1.336e+00,8.573e-01,2.121e+00,1.182e+00,1.610e+00,1.793e+00,1.310e+00,2.532e+00,1.874e+00,2.414e+00,2.224e+00,2.366e+00,1.891e+00,1.713e+00,1.579e+00,1.507e+00,1.837e+00,1.886e+00,1.811e+00,1.987e+00,1.797e+00,2.726e+00,2.097e+00,2.183e+00,1.911e+00,2.723e+00,2.586e+00,1.620e+00,2.446e+00,2.235e+00,2.096e+00,2.781e+00,1.935e+00,2.123e+00,2.192e+00,1.931e+00,2.776e+00,1.579e+00,1.850e+00,1.773e+00,2.082e+00,1.288e+00,1.861e+00,1.045e+00,2.789e+00,2.191e+00,1.571e+00,1.704e+00
3.570e-01,6.390e-01,1.146e+00,1.148e+00,2.013e+00,2.123e+00,2.579e+00,1.836e+00,1.793e+00,2.036e+00,1.474e+00,1.649e+00,2.386e+00,1.762e+00,1.310e+00,1.920e+00,2.497e+00,1.955e+00,2.710e+00,2.458e+00,2.049e+00,2.087e+00,2.362e+00,2.245e+00,2.356e+00,2.251e+00,2.234e+00,1.984e+00,2.410e+00,2.280e+00,3.093e+00,1.821e+00,2.267e+00,1.695e+00,2.775e+00,2.642e+00,1.298e+00,2.881e+00,2.432e+00,2.285e+00,2.201e+00,2.501e+00,2.180e+00,3.066e+00,2.467e+00,2.885e+00,1.570e+00,2.248e+00,2.067e+00,2.218e+00,1.952e+00,1.677e+00,1.154e+00,3.186e+00,2.180e+00,2.428e+00,2.375e+00
2.477e-01,6.335e-01,8.893e-01,9.034e-01,1.323e+00,1.190e+00,1.398e+00,2.264e+00,9.651e-01,1.708e+00,1.464e+00,1.654e+00,1.643e+00,1.666e+00,1.701e+00,1.473e+00,2.227e+00,1.849e+00,2.326e+00,2.278e+00,1.347e+00,1.525e+00,1.471e+00,1.282e+00,1.124e+00,2.102e+00,1.614e+00,1.944e+00,1.341e+00,1.578e+00,1.706e+00,1.813e+00,1.284e+00,1.295e+00,1.962e+00,1.700e+00,1.021e+00,1.259e+00,2.092e+00,2.324e+00,1.933e+00,2.278e+00,1.407e+00,2.168e+00,1.719e+00,2.400e+00,1.415e+00,1.595e+00,1.302e+00,1.328e+00,1.710e+00,1.522e+00,1.127e+00,2.758e+00,2.194e+00,8.550e-01,1.718e+00
5.931e-01,8.654e-01,7.753e-01,1.017e+00,1.484e+00,1.639e+00,1.742e+00,2.519e+00,1.775e+00,2.617e+00,2.010e+00,3.272e+00,2.621e+00,2.690e+00,2.129e+00,2.328e+00,2.816e+00,3.292e+00,3.423e+00,3.137e+00,2.589e+00,2.539e+00,2.378e+00,2.137e+00,2.937e+00,3.042e+00,3.113e+00,2.684e+00,2.391e+00,2.534e+00,2.959e+00,2.559e+00,2.674e+00,2.292e+00,3.167e+00,2.932e+00,1.812e+00,2.651e+00,3.587e+00,2.815e+00,3.298e+00,3.888e+00,2.853e+00,3.210e+00,2.651e+00,2.956e+00,1.765e+00,2.282e+00,2.429e+00,2.241e+00,2.774e+00,2.592e+00,1.686e+00,3.744e+00,2.826e+00,2.835e+00,2.968e+00
5.239e-01,7.762e-01,6.469e-01,1.237e+00,1.289e+00,1.367e+00,1.324e+00,2.271e+00,1.353e+00,1.763e+00,1.624e+00,2.692e+00,1.906e+00,2.623e+00,1.714e+00,1.890e+00,3.055e+00,3.437e+00,3.032e+00,3.189e+00,1.713e+00,2.211e+00,2.154e+00,2.115e+00,1.873e+00,2.284e+00,2.415e+00,2.703e+00,2.171e+00,2.107e+00,3.059e+00,2.070e+00,1.798e+00,1.837e+00,3.181e+00,3.245e+00,1.949e+00,1.895e+00,3.038e+00,2.153e+00,3.089e+00,3.561e+00,2.680e+00,3.254e+00,2.287e+00,2.905e+00,2.222e+00,1.954e+00,1.890e+00,1.788e+00,1.861e+00,2.752e+00,1.397e+00,2.714e+00,2.577e+00,2.074e+00,2.715e+00
