8.309e-01,9.010e-01,4.838e-01,3.696e-02,5.710e-01,2.465e-01,3.816e-01,5.615e-03,7.236e-01,3.712e-01,8.724e-01,7.290e-01,2.619e-01,4.944e-01,9.648e-01,8.171e-01,5.168e-01,8.848e-01,6.524e-01,9.249e-01,3.178e-01,9.894e-01,3.032e-02,7.210e-01,8.286e-01,3.856e-01,5.679e-01,5.858e-01,9.806e-01,4.823e-01,7.280e-02,9.687e-02,4.543e-01,8.983e-01,6.328e-03,6.940e-01,4.500e-01,6.251e-01,5.196e-01,3.239e-01,6.340e-01,1.962e-01,6.684e-01,8.500e-01,6.956e-01,4.087e-01,6.676e-01,8.765e-01,6.416e-01,6.464e-02,7.475e-01,3.513e-01,6.229e-01,3.750e-01,7.243e-01,9.493e-01,4.083e-01,4.305e-01,6.902e-01,7.656e-02,9.050e-01,6.030e-02,4.258e-01,7.937e-01,8.562e-01,3.334e-01,2.384e-01,8.428e-01,4.345e-01,6.012e-01,9.384e-01,8.163e-01,7.682e-01,9.868e-01,2.889e-02,4.102e-01,9.832e-01,9.663e-01,3.223e-01,4.644e-01,1.978e-01,7.532e-01,5.323e-01,7.702e-01,5.806e-01
4.576e-01,1.469e+00,7.655e-01,9.487e-01,1.105e+00,1.701e-01,7.481e-01,2.420e-01,8.845e-01,9.249e-01,1.375e+00,1.048e+00,4.452e-01,1.049e+00,1.103e+00,5.084e-01,7.137e-01,1.151e+00,5.282e-01,1.506e+00,9.062e-01,1.351e+00,6.225e-02,5.386e-01,1.089e+00,3.222e-01,4.604e-01,1.180e+00,1.457e+00,1.121e+00,6.016e-01,5.628e-01,3.672e-01,6.184e-01,4.612e-01,4.101e-01,7.403e-01,1.214e+00,7.987e-01,1.010e+00,9.806e-01,4.146e-01,1.021e+00,5.236e-01,3.876e-01,5.862e-01,6.341e-01,8.630e-01,1.065e+00,4.757e-01,1.373e+00,5.684e-01,1.177e+00,4.304e-01,4.757e-01,1.306e+00,1.095e+00,7.146e-01,1.280e+00,6.881e-01,1.100e+00,2.509e-01,4.411e-01,1.413e+00,7.698e-01,1.045e+00,8.729e-01,6.956e-01,9.736e-01,4.585e-01,1.243e+00,5.471e-01,7.214e-01,6.362e-01,3.706e-01,1.113e+00,8.290e-01,9.337e-01,1.090e+00,3.345e-01,5.408e-01,8.864e-01,8.554e-01,9.822e-01,5.908e-01
6.059e-01,1.221e+00,1.614e+00,1.366e+00,9.611e-01,8.144e-01,1.009e+00,6.539e-01,1.328e+00,1.150e+00,1.244e+00,1.139e+00,6.491e-01,1.551e+00,1.078e+00,1.274e+00,1.286e+00,1.323e+00,1.424e+00,1.538e+00,1.004e+00,2.170e+00,9.143e-01,1.241e+00,1.098e+00,1.208e+00,5.609e-01,1.750e+00,1.799e+00,9.589e-01,8.171e-01,8.885e-01,1.176e+00,1.023e+00,1.113e+00,5.595e-01,1.342e+00,1.248e+00,8.862e-01,1.684e+00,1.282e+00,5.948e-01,1.825e+00,7.278e-01,1.236e+00,9.167e-01,9.111e-01,1.167e+00,1.208e+00,1.296e+00,1.996e+00,8.657e-01,1.824e+00,1.232e+00,1.001e+00,1.900e+00,1.357e+00,1.448e+00,1.127e+00,1.215e+00,2.008e+00,1.064e+00,1.313e+00,1.864e+00,1.214e+00,1.346e+00,1.562e+00,1.091e+00,9.803e-01,8.540e-01,1.282e+00,1.131e+00,1.231e+00,1.222e+00,9.887e-01,1.037e+00,1.534e+00,1.707e+00,8.976e-01,1.317e+00,9.992e-01,9.866e-01,1.602e+00,1.631e+00,9.835e-01
5.361e-01,1.108e+00,1.446e+00,1.413e+00,1.591e+00,1.174e+00,1.078e+00,1.131e+00,1.201e+00,1.374e+00,1.712e+00,1.673e+00,1.433e+00,1.762e+00,1.964e+00,1.869e+00,1.949e+00,2.021e+00,2.125e+00,1.656e+00,1.138e+00,2.003e+00,1.356e+00,2.014e+00,1.682e+00,2.042e+00,1.416e+00,2.555e+00,2.347e+00,9.550e-01,1.060e+00,1.343e+00,1.443e+00,1.267e+00,1.760e+00,1.075e+00,1.793e+00,2.045e+00,1.598e+00,1.569e+00,2.130e+00,1.323e+00,2.245e+00,1.381e+00,1.401e+00,1.436e+00,1.127e+00,2.027e+00,1.990e+00,2.150e+00,2.465e+00,1.245e+00,2.159e+00,1.267e+00,1.844e+00,2.091e+00,1.337e+00,1.601e+00,1.114e+00,1.527e+00,2.158e+00,1.439e+00,1.681e+00,2.558e+00,1.240e+00,1.967e+00,2.100e+00,9.866e-01,1.713e+00,8.333e-01,1.215e+00,1.385e+00,1.450e+00,1.226e+00,1.392e+00,9.621e-01,1.498e+00,2.394e+00,1.788e+00,1.301e+00,1.796e+00,1.238e+00,2.083e+00,2.070e+00,1.147e+00
3.233e-01,6.045e-01,3.241e-01,3.256e-01,1.419e+00,3.640e-01,6.435e-01,1.230e+00,8.629e-01,5.662e-01,8.037e-01,1.661e+00,6.740e-01,9.589e-01,1.076e+00,1.341e+00,8.739e-01,1.812e+00,1.022e+00,8.287e-01,4.395e-01,1.154e+00,4.873e-01,1.558e+00,1.206e+00,9.197e-01,6.194e-01,1.183e+00,1.615e+00,9.955e-01,1.173e+00,3.942e-01,1.262e+00,1.036e+00,7.107e-01,1.225e+00,1.290e+00,1.646e+00,1.399e+00,8.962e-01,1.358e+00,7.493e-01,1.191e+00,1.323e+00,6.530e-01,8.769e-01,1.193e+00,9.187e-01,1.649e+00,8.667e-01,1.288e+00,1.170e+00,7.350e-01,7.964e-01,9.455e-01,1.432e+00,7.978e-01,7.137e-01,1.104e+00,8.660e-01,9.688e-01,9.849e-01,9.698e-01,1.660e+00,1.366e+00,1.312e+00,1.144e+00,6.543e-01,7.223e-01,8.700e-01,1.015e+00,1.297e+00,7.945e-01,1.384e+00,5.985e-01,9.605e-01,1.375e+00,1.131e+00,1.345e+00,1.150e+00,1.145e+00,1.130e+00,6.950e-01,1.087e+00,1.396e+00
2.522e-01,5.554e-01,6.833e-01,6.599e-01,8.115e-01,1.391e+00,6.294e-01,9.388e-01,1.115e+00,1.406e+00,1.351e+00,1.126e+00,1.084e+00,1.494e+00,9.855e-01,9.166e-01,1.300e+00,2.015e+00,1.283e+00,8.141e-01,1.084e+00,2.046e+00,7.731e-01,1.213e+00,1.546e+00,1.397e+00,1.403e+00,1.288e+00,2.012e+00,1.538e+00,1.060e+00,1.544e+00,1.245e+00,1.639e+00,1.034e+00,1.257e+00,1.555e+00,1.528e+00,1.279e+00,1.202e+00,1.544e+00,1.442e+00,1.945e+00,1.670e+00,1.377e+00,1.640e+00,8.874e-01,1.733e+00,1.674e+00,1.472e+00,1.525e+00,1.017e+00,1.596e+00,9.908e-01,1.660e+00,1.651e+00,9.614e-01,1.076e+00,1.561e+00,1.391e+00,1.395e+00,9.931e-01,1.275e+00,1.834e+00,1.515e+00,1.335e+00,1.062e+00,1.202e+00,1.414e+00,1.049e+00,8.458e-01,1.465e+00,9.725e-01,1.167e+00,1.101e+00,1.550e+00,1.804e+00,1.798e+00,1.717e+00,1.172e+00,1.090e+00,1.162e+00,1.827e+00,1.066e+00,1.253e+00
2.805e-01,1.093e+00,7.829e-01,1.058e+00,1.621e+00,9.073e-01,1.479e+00,2.103e+00,2.031e+00,2.135e+00,1.931e+00,2.496e+00,2.197e+00,2.102e+00,2.010e+00,1.530e+00,2.027e+00,2.773e+00,1.814e+00,1.579e+00,1.556e+00,2.713e+00,1.068e+00,2.096e+00,1.741e+00,1.668e+00,1.963e+00,2.465e+00,2.839e+00,1.537e+00,1.713e+00,2.184e+00,1.276e+00,1.320e+00,1.776e+00,1.582e+00,2.090e+00,2.566e+00,1.895e+00,1.924e+00,2.146e+00,1.415e+00,2.291e+00,1.614e+00,1.710e+00,2.024e+00,1.769e+00,1.811e+00,2.430e+00,1.597e+00,2.468e+00,1.469e+00,2.651e+00,1.809e+00,1.800e+00,2.202e+00,1.925e+00,1.845e+00,2.041e+00,1.546e+00,1.834e+00,1.467e+00,1.646e+00,2.827e+00,2.222e+00,2.636e+00,2.557e+00,1.069e+00,1.633e+00,1.797e+00,1.285e+00,1.784e+00,1.266e+00,1.572e+00,1.668e+00,1.671e+00,2.386e+00,2.780e+00,2.937e+00,1.116e+00,2.482e+00,1.560e+00,2.374e+00,2.353e+00,2.215e+00
5.590e-01,8.173e-01,9.601e-01,7.203e-01,8.750e-01,1.177e+00,9.554e-01,1.964e+00,2.057e+00,1.740e+00,1.604e+00,2.429e+00,1.913e+00,2.512e+00,2.079e+00,1.464e+00,1.896e+00,2.654e+00,2.074e+00,1.595e+00,1.915e+00,2.766e+00,1.548e+00,1.883e+00,1.571e+00,2.372e+00,2.516e+00,2.227e+00,2.755e+00,1.819e+00,1.480e+00,2.550e+00,1.742e+00,1.947e+00,2.149e+00,1.490e+00,1.685e+00,1.624e+00,1.578e+00,1.996e+00,1.851e+00,1.534e+00,2.335e+00,2.036e+00,2.659e+00,2.536e+00,1.624e+00,2.675e+00,1.958e+00,1.789e+00,2.679e+00,1.269e+00,2.664e+00,1.745e+00,2.009e+00,2.710e+00,2.151e+00,2.292e+00,1.618e+00,1.687e+00,2.441e+00,1.732e+00,1.775e+00,2.567e+00,2.172e+00,2.557e+00,2.077e+00,2.142e+00,1.299e+00,1.961e+00,1.530e+00,2.320e+00,1.850e+00,1.487e+00,1.731e+00,1.647e+00,3.026e+00,2.433e+00,2.585e+00,1.821e+00,1.653e+00,1.364e+00,2.282e+00,2.357e+00,2.256e+00
3.008e-01,4.498e-01,3.413e-01,3.182e-01,7.480e-01,6.039e-01,8.714e-01,1.341e+00,1.543e+00,2.061e+00,1.448e+00,1.840e+00,2.361e+00,1.992e+00,2.370e+00,1.798e+00,2.108e+00,2.304e+00,2.223e+00,1.178e+00,1.498e+00,1.981e+00,1.313e+00,1.972e+00,1.859e+00,1.218e+00,1.665e+00,2.515e+00,1.676e+00,1.182e+00,1.631e+00,1.672e+00,1.626e+00,1.804e+00,1.957e+00,1.634e+00,1.923e+00,2.164e+00,1.150e+00,1.172e+00,2.016e+00,1.479e+00,1.478e+00,1.122e+00,1.678e+00,1.398e+00,1.973e+00,1.809e+00,2.075e+00,1.214e+00,2.386e+00,1.632e+00,1.761e+00,1.537e+00,1.597e+00,1.313e+00,1.800e+00,1.632e+00,1.809e+00,7.866e-01,1.698e+00,1.250e+00,1.319e+00,1.674e+00,1.607e+00,2.431e+00,2.194e+00,1.083e+00,1.159e+00,1.676e+00,8.688e-01,1.802e+00,1.767e+00,1.314e+00,1.067e+00,1.590e+00,2.529e+00,2.348e+00,1.977e+00,7.786e-01,2.040e+00,1.217e+00,2.169e+00,2.586e+00,1.893e+00
5.871e-02,9.398e-01,1.440e+00,1.748e+00,1.489e+00,1.045e+00,1.384e+00,1.961e+00,1.725e+00,2.191e+00,2.575e+00,2.324e+00,2.807e+00,3.339e+00,2.473e+00,2.375e+00,2.472e+00,3.074e+00,2.788e+00,2.370e+00,1.833e+00,3.187e+00,2.263e+00,2.141e+00,1.948e+00,2.562e+00,1.536e+00,3.637e+00,3.429e+00,1.842e+00,2.339e+00,2.666e+00,2.526e+00,1.960e+00,3.116e+00,1.418e+00,2.902e+00,2.778e+00,1.994e+00,2.813e+00,2.334e+00,1.458e+00,3.179e+00,1.524e+00,2.255e+00,2.353e+00,2.118e+00,2.232e+00,2.407e+00,3.125e+00,3.825e+00,2.223e+00,2.869e+00,2.597e+00,1.651e+00,2.345e+00,2.442e+00,2.685e+00,1.766e+00,2.371e+00,2.438e+00,2.431e+00,2.805e+00,3.316e+00,2.097e+00,3.104e+00,3.902e+00,1.730e+00,2.293e+00,2.277e+00,1.827e+00,1.849e+00,2.204e+00,1.517e+00,2.469e+00,2.532e+00,2.662e+00,2.568e+00,2.524e+00,2.048e+00,2.683e+00,1.832e+00,2.879e+00,2.523e+00,2.201e+00
