6.498e-01,9.014e-01,9.598e-01,8.683e-01,9.590e-01,6.986e-01,6.037e-01,9.172e-01,1.786e-02,7.708e-01,5.812e-01,8.393e-01,4.243e-01,4.845e-01,2.422e-01,7.897e-01,4.564e-01,8.030e-01,4.755e-01,3.554e-02,1.759e-01,8.410e-01,6.769e-01,8.445e-01,9.181e-01,1.213e-01,5.200e-01,2.246e-01,7.274e-01,6.896e-01,7.671e-01,7.616e-01,5.212e-01,4.509e-01,4.035e-01,9.724e-01,5.591e-01,8.990e-01,9.313e-01,8.104e-01,9.394e-01,7.825e-01,1.571e-02,3.112e-01,4.300e-01,7.059e-01,6.240e-01,4.800e-01,9.918e-02,2.537e-01,6.696e-02,8.291e-01,5.392e-01,1.984e-01,1.756e-01,2.246e-01,5.250e-01,7.792e-01,7.788e-01,9.518e-02,6.602e-01,9.401e-01
8.976e-02,1.740e-01,7.534e-01,7.664e-01,6.887e-01,4.665e-01,6.950e-01,4.736e-01,6.103e-01,9.392e-01,9.010e-01,9.216e-01,3.746e-01,8.254e-01,6.231e-01,8.508e-01,9.777e-01,1.063e+00,5.753e-01,8.286e-02,2.096e-01,4.475e-01,1.245e-01,9.117e-01,3.085e-01,5.496e-01,1.070e+00,4.614e-01,3.716e-01,2.520e-01,6.056e-01,5.342e-01,4.024e-01,8.346e-01,6.194e-01,8.269e-01,2.462e-01,9.475e-01,5.928e-01,6.726e-01,2.219e-01,3.037e-01,5.146e-01,9.827e-01,7.404e-01,1.093e+00,5.546e-01,4.216e-01,9.452e-01,3.635e-01,3.631e-01,1.068e+00,6.032e-01,5.649e-01,9.018e-01,5.727e-01,4.038e-01,6.060e-01,1.469e-01,5.431e-01,6.562e-01,9.192e-01
3.388e-01,4.999e-01,1.286e+00,1.107e+00,1.782e+00,8.507e-01,1.211e+00,9.647e-01,7.021e-01,1.043e+00,1.503e+00,1.466e+00,4.898e-01,1.450e+00,1.263e+00,1.848e+00,1.766e+00,1.842e+00,7.404e-01,9.476e-01,3.967e-01,8.159e-01,5.964e-01,1.414e+00,9.092e-01,1.123e+00,9.660e-01,4.182e-01,5.806e-01,7.493e-01,7.283e-01,6.905e-01,1.236e+00,1.288e+00,6.611e-01,1.416e+00,1.233e+00,1.757e+00,1.661e+00,1.031e+00,8.489e-01,1.082e+00,1.189e+00,8.449e-01,1.003e+00,1.185e+00,1.601e+00,8.857e-01,1.535e+00,9.913e-01,7.643e-01,1.594e+00,1.381e+00,6.849e-01,6.564e-01,6.834e-01,8.422e-01,8.153e-01,6.791e-01,4.924e-01,1.311e+00,1.967e+00
5.259e-01,7.682e-01,1.429e+00,1.513e+00,2.007e+00,1.653e+00,1.810e+00,1.986e+00,1.225e+00,1.825e+00,2.042e+00,2.495e+00,7.527e-01,2.100e+00,1.222e+00,2.049e+00,1.705e+00,1.774e+00,1.532e+00,1.183e+00,1.113e+00,1.659e+00,9.536e-01,1.514e+00,1.516e+00,8.272e-01,1.285e+00,1.119e+00,1.798e+00,1.162e+00,1.410e+00,1.026e+00,1.394e+00,1.373e+00,1.555e+00,1.794e+00,1.214e+00,2.029e+00,1.649e+00,1.655e+00,1.250e+00,1.900e+00,9.848e-01,1.781e+00,1.601e+00,1.594e+00,2.223e+00,1.710e+00,1.724e+00,9.430e-01,8.224e-01,1.721e+00,1.723e+00,8.247e-01,9.150e-01,7.316e-01,1.352e+00,1.578e+00,1.063e+00,1.132e+00,1.254e+00,2.249e+00
3.294e-01,5.032e-01,1.136e+00,1.168e+00,1.793e+00,1.754e+00,1.535e+00,1.308e+00,1.265e+00,1.449e+00,1.838e+00,2.238e+00,1.520e+00,1.783e+00,1.212e+00,2.068e+00,1.727e+00,2.052e+00,1.432e+00,1.430e+00,7.338e-01,1.900e+00,8.603e-01,1.458e+00,1.495e+00,1.091e+00,1.962e+00,1.754e+00,1.146e+00,1.605e+00,1.699e+00,1.262e+00,1.232e+00,1.531e+00,1.542e+00,2.307e+00,1.408e+00,1.617e+00,1.467e+00,1.934e+00,7.992e-01,1.847e+00,8.989e-01,1.447e+00,1.188e+00,1.995e+00,1.410e+00,1.610e+00,1.927e+00,1.231e+00,8.679e-01,2.375e+00,1.179e+00,1.327e+00,1.177e+00,7.282e-01,1.424e+00,1.738e+00,1.203e+00,1.464e+00,1.904e+00,2.010e+00
4.230e-04,2.074e-02,2.556e-01,4.303e-01,6.973e-01,1.199e+00,1.283e+00,1.263e+00,1.055e+00,1.199e+00,1.071e+00,1.373e+00,8.894e-01,1.439e+00,6.201e-01,1.288e+00,1.173e+00,9.296e-01,1.445e+00,1.784e+00,8.709e-01,1.685e+00,3.565e-01,1.344e+00,9.931e-01,1.153e+00,9.315e-01,1.571e+00,1.824e+00,1.460e+00,1.689e+00,4.754e-01,1.200e+00,1.562e+00,1.867e+00,1.066e+00,7.478e-01,1.513e+00,6.675e-01,8.311e-01,4.424e-01,1.749e+00,1.175e+00,1.659e+00,1.087e+00,1.684e+00,1.303e+00,1.394e+00,1.889e+00,1.380e+00,1.444e+00,9.883e-01,1.038e+00,1.432e+00,1.466e+00,6.882e-01,7.606e-01,1.533e+00,8.848e-01,1.633e+00,7.676e-01,1.761e+00
1.465e-01,2.357e-01,7.446e-01,8.144e-01,1.223e+00,1.120e+00,2.137e+00,1.819e+00,1.215e+00,1.705e+00,2.172e+00,1.981e+00,1.232e+00,2.316e+00,9.698e-01,1.604e+00,1.656e+00,2.180e+00,1.401e+00,1.621e+00,9.269e-01,2.147e+00,1.324e+00,1.189e+00,1.294e+00,1.759e+00,1.469e+00,1.959e+00,1.479e+00,1.564e+00,1.145e+00,1.172e+00,1.550e+00,1.618e+00,1.334e+00,1.637e+00,1.421e+00,1.354e+00,1.667e+00,1.294e+00,1.031e+00,1.788e+00,1.595e+00,2.055e+00,2.044e+00,1.308e+00,2.036e+00,1.962e+00,1.973e+00,1.684e+00,1.671e+00,2.144e+00,1.435e+00,1.062e+00,1.545e+00,7.190e-01,1.888e+00,2.101e+00,1.555e+00,1.428e+00,1.459e+00,2.060e+00
3.412e-01,4.797e-01,9.212e-01,8.744e-01,1.938e+00,1.798e+00,1.875e+00,2.082e+00,1.341e+00,1.942e+00,1.985e+00,2.748e+00,1.930e+00,2.967e+00,2.190e+00,3.001e+00,2.975e+00,2.880e+00,2.293e+00,3.174e+00,1.457e+00,2.871e+00,1.773e+00,2.432e+00,2.042e+00,2.184e+00,2.073e+00,2.117e+00,2.693e+00,3.025e+00,2.744e+00,1.619e+00,2.702e+00,3.043e+00,2.733e+00,2.976e+00,2.890e+00,3.009e+00,1.939e+00,1.701e+00,1.209e+00,3.231e+00,2.053e+00,2.153e+00,1.677e+00,2.419e+00,2.343e+00,2.206e+00,2.732e+00,2.260e+00,2.246e+00,2.092e+00,1.944e+00,2.425e+00,1.522e+00,1.015e+00,2.281e+00,2.811e+00,1.721e+00,2.011e+00,2.629e+00,3.219e+00
3.306e-01,4.910e-01,1.161e+00,1.214e+00,2.250e+00,2.136e+00,2.155e+00,2.278e+00,1.761e+00,2.675e+00,2.982e+00,4.013e+00,2.586e+00,3.896e+00,3.304e+00,3.838e+00,3.794e+00,3.178e+00,3.141e+00,3.661e+00,2.047e+00,3.667e+00,2.483e+00,2.476e+00,2.154e+00,2.152e+00,3.054e+00,2.411e+00,2.818e+00,3.531e+00,3.536e+00,2.151e+00,2.565e+00,3.517e+00,2.912e+00,3.442e+00,3.577e+00,2.939e+00,2.485e+00,2.893e+00,1.573e+00,4.149e+00,2.283e+00,2.798e+00,2.132e+00,2.697e+00,2.606e+00,2.602e+00,2.965e+00,2.474e+00,2.358e+00,2.631e+00,3.044e+00,2.929e+00,1.750e+00,1.339e+00,2.733e+00,3.286e+00,2.109e+00,2.197e+00,3.611e+00,4.040e+00
3.520e-01,5.231e-01,1.359e+00,1.318e+00,2.400e+00,1.977e+00,2.859e+00,2.765e+00,1.863e+00,3.703e+00,3.995e+00,4.826e+00,3.066e+00,5.443e+00,3.704e+00,4.446e+00,5.381e+00,4.475e+00,3.905e+00,4.119e+00,2.568e+00,4.706e+00,3.121e+00,3.229e+00,2.553e+00,3.485e+00,3.917e+00,3.622e+00,3.389e+00,4.473e+00,4.301e+00,3.020e+00,3.496e+00,5.008e+00,3.857e+00,4.358e+00,5.026e+00,4.370e+00,3.263e+00,3.642e+00,2.689e+00,4.603e+00,3.690e+00,4.359e+00,3.069e+00,3.157e+00,3.464e+00,3.939e+00,4.209e+00,4.134e+00,3.471e+00,3.656e+00,4.443e+00,3.475e+00,2.842e+00,2.277e+00,3.832e+00,4.687e+00,3.307e+00,2.738e+00,4.799e+00,5.141e+00
