7.225e-01,8.670e-01,5.836e-01,3.644e-01,7.753e-01,3.265e-01,8.626e-01,9.825e-01,6.309e-02,6.549e-01,6.739e-01,7.527e-01,3.844e-01,1.853e-02,8.160e-01,4.116e-02,7.482e-01,2.025e-01,7.345e-02,7.250e-02,3.975e-01,6.246e-01,2.913e-01,1.882e-01,7.191e-01,4.015e-01,4.106e-01,5.491e-01,5.283e-01,6.736e-01,7.542e-01,7.751e-01,9.497e-01,8.770e-01,6.738e-01,6.848e-01,9.843e-01,8.189e-01,6.294e-01,9.597e-01,1.832e-01,6.158e-01,4.783e-01,4.331e-02,3.091e-01,4.512e-01,9.876e-02,2.677e-01,3.436e-01,5.226e-01
2.786e-01,1.051e+00,1.005e+00,1.493e-01,7.847e-01,8.250e-01,5.272e-01,1.186e+00,1.324e-01,3.483e-01,9.226e-01,5.885e-01,1.856e-01,9.334e-01,3.240e-01,2.245e-01,4.656e-01,9.532e-01,2.129e-01,1.022e+00,9.473e-01,5.201e-01,1.012e+00,7.381e-01,9.781e-01,1.905e-01,4.054e-01,1.034e+00,1.132e+00,1.069e+00,8.123e-01,6.818e-01,6.749e-01,1.107e+00,1.089e+00,5.290e-01,5.975e-01,8.060e-01,1.032e+00,3.921e-01,6.248e-01,1.202e+00,2.308e-01,9.354e-02,3.728e-01,8.375e-01,1.951e-01,4.492e-01,2.254e-01,1.022e+00
1.117e-01,3.558e-01,5.896e-01,6.739e-01,5.845e-01,7.352e-01,6.752e-01,1.074e+00,5.838e-01,7.001e-01,1.270e+00,4.539e-01,5.109e-01,1.087e+00,8.134e-01,8.744e-02,2.346e-01,1.202e+00,7.432e-01,8.504e-01,1.014e+00,2.364e-01,4.295e-01,4.803e-01,1.033e+00,5.400e-01,1.003e+00,7.215e-01,3.769e-01,6.354e-01,7.027e-01,1.187e+00,4.308e-01,1.227e+00,1.288e+00,5.775e-01,9.236e-01,6.256e-01,4.745e-01,6.046e-01,3.702e-01,1.006e+00,9.303e-01,7.273e-01,6.747e-01,3.539e-01,8.885e-01,5.125e-01,5.641e-01,1.066e+00
2.541e-01,7.364e-01,8.509e-01,5.725e-01,8.783e-01,1.141e+00,1.233e+00,1.336e+00,4.989e-01,1.528e+00,1.969e+00,1.416e+00,1.077e+00,1.492e+00,1.065e+00,5.522e-01,9.383e-01,1.261e+00,1.152e+00,1.620e+00,1.243e+00,9.722e-01,1.565e+00,8.527e-01,1.987e+00,1.005e+00,1.348e+00,9.709e-01,1.204e+00,1.231e+00,1.832e+00,1.332e+00,1.624e+00,1.604e+00,1.445e+00,9.110e-01,1.464e+00,1.608e+00,7.999e-01,1.057e+00,8.843e-01,2.107e+00,1.204e+00,8.706e-01,1.631e+00,8.149e-01,1.306e+00,6.260e-01,1.326e+00,2.028e+00
1.023e-01,8.235e-01,9.341e-01,2.915e-01,1.385e+00,1.332e+00,9.620e-01,1.717e+00,1.074e+00,2.041e+00,2.346e+00,1.583e+00,1.162e+00,1.591e+00,1.075e+00,1.487e+00,1.593e+00,1.663e+00,1.156e+00,1.960e+00,2.120e+00,1.847e+00,2.100e+00,1.355e+00,1.920e+00,1.553e+00,1.039e+00,1.416e+00,1.680e+00,1.925e+00,1.950e+00,1.922e+00,2.398e+00,1.953e+00,1.608e+00,1.708e+00,1.756e+00,1.730e+00,1.779e+00,1.269e+00,1.419e+00,2.430e+00,8.247e-01,9.988e-01,1.419e+00,1.276e+00,1.249e+00,1.054e+00,1.223e+00,2.661e+00
4.588e-01,9.250e-01,1.018e+00,8.092e-01,1.425e+00,1.360e+00,1.784e+00,2.616e+00,1.417e+00,2.133e+00,2.297e+00,2.071e+00,1.397e+00,1.935e+00,1.615e+00,1.398e+00,2.036e+00,2.154e+00,1.794e+00,2.085e+00,2.390e+00,1.826e+00,1.589e+00,1.706e+00,2.482e+00,1.540e+00,1.757e+00,1.943e+00,1.752e+00,2.292e+00,1.904e+00,2.686e+00,1.677e+00,2.389e+00,2.283e+00,1.656e+00,2.781e+00,1.357e+00,2.109e+00,1.976e+00,1.592e+00,2.292e+00,2.011e+00,1.682e+00,1.059e+00,1.352e+00,1.443e+00,1.809e+00,9.669e-01,2.031e+00
2.352e-01,9.977e-01,1.134e+00,5.272e-01,1.048e+00,1.401e+00,1.926e+00,2.172e+00,1.697e+00,2.193e+00,2.374e+00,2.230e+00,1.635e+00,2.510e+00,1.783e+00,1.766e+00,2.211e+00,2.331e+00,2.291e+00,3.262e+00,2.859e+00,1.560e+00,2.310e+00,2.545e+00,3.058e+00,1.327e+00,2.440e+00,2.657e+00,2.772e+00,2.956e+00,1.966e+00,2.241e+00,1.525e+00,2.822e+00,2.938e+00,1.062e+00,2.464e+00,1.819e+00,2.686e+00,2.184e+00,1.816e+00,3.097e+00,1.681e+00,1.890e+00,1.334e+00,1.708e+00,1.545e+00,2.229e+00,1.856e+00,1.894e+00
6.679e-01,1.198e+00,9.903e-01,3.920e-01,1.504e+00,1.019e+00,1.645e+00,2.158e+00,1.682e+00,3.172e+00,2.455e+00,2.226e+00,2.076e+00,1.710e+00,2.197e+00,2.176e+00,2.949e+00,1.740e+00,2.114e+00,2.589e+00,2.648e+00,2.840e+00,2.601e+00,1.872e+00,3.140e+00,2.354e+00,1.979e+00,2.464e+00,2.352e+00,2.647e+00,2.437e+00,3.129e+00,2.879e+00,3.344e+00,2.478e+00,2.566e+00,2.987e+00,2.447e+00,3.566e+00,2.747e+00,2.153e+00,2.365e+00,1.633e+00,1.980e+00,9.907e-01,2.143e+00,1.861e+00,2.500e+00,1.615e+00,1.855e+00
2.048e-01,3.990e-01,3.707e-01,2.066e-01,9.985e-01,7.115e-01,9.932e-01,1.340e+00,2.174e+00,3.415e+00,2.225e+00,1.927e+00,2.195e+00,1.272e+00,1.812e+00,2.012e+00,2.596e+00,1.712e+00,2.231e+00,1.828e+00,2.244e+00,2.332e+00,2.308e+00,1.408e+00,2.197e+00,2.099e+00,1.891e+00,1.740e+00,1.836e+00,1.846e+00,2.038e+00,2.960e+00,3.070e+00,2.772e+00,1.927e+00,1.987e+00,2.788e+00,2.221e+00,2.421e+00,2.678e+00,1.760e+00,2.209e+00,1.740e+00,2.481e+00,1.506e+00,1.877e+00,1.912e+00,2.174e+00,1.791e+00,1.962e+00
3.580e-01,7.622e-01,7.763e-01,4.993e-01,1.095e+00,1.036e+00,1.345e+00,1.530e+00,1.213e+00,3.836e+00,2.975e+00,1.983e+00,2.227e+00,2.624e+00,2.357e+00,2.233e+00,2.987e+00,1.663e+00,2.740e+00,2.705e+00,2.690e+00,3.040e+00,2.822e+00,2.039e+00,3.590e+00,2.470e+00,2.419e+00,2.183e+00,1.889e+00,2.560e+00,2.626e+00,3.460e+00,2.841e+00,3.001e+00,2.843e+00,2.483e+00,3.375e+00,3.374e+00,3.379e+00,2.595e+00,2.338e+00,3.209e+00,2.653e+00,2.654e+00,2.173e+00,2.470e+00,2.451e+00,2.429e+00,2.514e+00,3.018e+00
8.118e-02,5.707e-01,8.219e-01,6.396e-01,9.063e-01,1.262e+00,1.639e+00,1.540e+00,2.246e+00,3.798e+00,4.214e+00,3.011e+00,3.088e+00,3.720e+00,2.899e+00,2.176e+00,2.789e+00,2.735e+00,3.194e+00,4.256e+00,3.160e+00,3.093e+00,3.653e+00,2.821e+00,4.171e+00,2.468e+00,3.800e+00,2.714e+00,2.999e+00,2.971e+00,3.419e+00,4.262e+00,3.231e+00,3.765e+00,4.383e+00,2.427e+00,3.592e+00,3.780e+00,3.169e+00,3.285e+00,2.610e+00,4.307e+00,2.592e+00,3.141e+00,2.565e+00,2.334e+00,3.397e+00,3.497e+00,3.266e+00,3.842e+00
