7.899e-01,6.427e-01,9.636e-01,8.885e-01,3.701e-01,6.303e-01,1.694e-01,1.930e-01,6.008e-01,8.836e-01,7.731e-01,9.752e-01,3.157e-01,1.990e-01,5.504e-01,4.168e-01,7.736e-01,6.507e-01,8.299e-01,2.097e-01,6.268e-01,9.333e-01,3.163e-01,5.852e-01,5.381e-01,7.702e-01,1.423e-01,9.421e-02,3.331e-02,9.518e-01,5.322e-01,4.435e-01,7.618e-01,6.091e-01,8.973e-01,7.424e-02,2.717e-01,8.417e-01,3.146e-01,6.692e-01,3.537e-02,2.467e-01,6.672e-01,4.024e-01,4.613e-01,8.954e-01,9.928e-01,8.180e-01,1.277e-01,2.114e-03,6.070e-01,1.840e-01,1.030e-01,5.111e-01
5.619e-01,1.241e+00,1.262e+00,1.188e+00,1.216e+00,1.190e+00,7.665e-01,8.892e-01,4.711e-01,1.034e+00,1.081e+00,1.238e+00,8.072e-01,7.088e-01,9.338e-01,6.472e-01,7.571e-01,1.111e+00,1.398e+00,7.877e-01,6.218e-01,1.553e+00,6.885e-01,9.511e-01,6.159e-01,1.328e+00,2.099e-01,8.419e-01,2.379e-01,1.394e+00,1.370e+00,1.047e+00,1.434e+00,1.128e+00,1.035e+00,3.060e-01,8.313e-01,1.011e+00,8.417e-01,4.985e-01,4.216e-01,5.424e-01,6.206e-01,7.649e-01,5.908e-01,7.487e-01,1.390e+00,1.078e+00,2.750e-01,3.936e-01,1.210e+00,5.047e-01,5.743e-01,9.944e-01
2.864e-01,3.582e-01,5.107e-01,1.392e+00,3.600e-01,9.177e-01,6.782e-01,5.890e-01,1.075e+00,1.290e+00,6.179e-01,5.740e-01,4.153e-01,7.793e-01,3.584e-01,5.957e-01,5.069e-01,1.055e+00,8.618e-01,6.660e-01,4.394e-01,7.507e-01,6.157e-01,4.479e-01,4.074e-01,1.239e+00,8.404e-01,1.146e+00,6.947e-01,1.377e+00,1.032e+00,5.524e-01,6.301e-01,6.195e-01,8.529e-01,8.377e-01,1.118e+00,1.233e+00,3.586e-01,7.923e-01,1.004e+00,6.194e-01,8.327e-01,5.004e-01,8.304e-01,3.832e-01,1.256e+00,9.464e-01,3.161e-01,4.533e-01,1.265e+00,1.109e+00,3.135e-01,5.037e-01
3.359e-01,8.486e-01,8.673e-01,1.428e+00,1.865e+00,2.056e+00,1.131e+00,1.652e+00,1.677e+00,1.669e+00,8.981e-01,9.540e-01,8.162e-01,9.365e-01,1.547e+00,1.433e+00,6.635e-01,1.280e+00,1.428e+00,1.615e+00,9.719e-01,1.888e+00,1.132e+00,9.585e-01,8.699e-01,2.184e+00,5.402e-01,1.957e+00,1.025e+00,1.978e+00,1.542e+00,1.630e+00,1.881e+00,1.284e+00,1.528e+00,7.134e-01,2.004e+00,1.176e+00,1.103e+00,1.570e+00,1.381e+00,1.010e+00,1.250e+00,1.388e+00,1.105e+00,5.426e-01,1.991e+00,1.007e+00,1.243e+00,8.831e-01,1.483e+00,1.138e+00,1.233e+00,1.007e+00
1.283e-01,7.151e-01,6.434e-01,1.209e+00,1.870e+00,1.689e+00,1.706e+00,1.837e+00,1.418e+00,2.172e+00,7.341e-01,1.488e+00,9.797e-01,1.567e+00,1.228e+00,1.756e+00,7.713e-01,1.828e+00,1.400e+00,1.656e+00,1.070e+00,2.311e+00,1.709e+00,1.142e+00,8.666e-01,2.041e+00,8.578e-01,2.220e+00,8.632e-01,2.471e+00,1.664e+00,2.152e+00,1.751e+00,1.494e+00,1.954e+00,9.941e-01,2.062e+00,1.370e+00,9.704e-01,1.525e+00,2.055e+00,1.417e+00,1.017e+00,1.445e+00,1.004e+00,8.418e-01,2.091e+00,8.895e-01,1.193e+00,1.681e+00,1.728e+00,1.809e+00,1.626e+00,1.153e+00
5.501e-01,9.170e-01,1.060e+00,1.615e+00,1.235e+00,2.131e+00,1.887e+00,1.587e+00,2.265e+00,2.040e+00,1.456e+00,1.840e+00,1.280e+00,2.051e+00,1.253e+00,1.775e+00,1.878e+00,1.749e+00,2.122e+00,1.466e+00,9.217e-01,2.550e+00,1.917e+00,1.545e+00,8.370e-01,2.115e+00,1.548e+00,2.039e+00,1.648e+00,2.710e+00,1.978e+00,2.162e+00,1.499e+00,1.354e+00,1.612e+00,1.256e+00,2.097e+00,2.295e+00,1.074e+00,1.644e+00,1.394e+00,1.180e+00,1.531e+00,1.357e+00,1.078e+00,1.302e+00,2.057e+00,1.895e+00,7.918e-01,1.088e+00,1.996e+00,1.360e+00,1.290e+00,1.769e+00
2.384e-01,3.983e-01,4.706e-01,8.639e-01,8.194e-01,1.339e+00,2.327e+00,1.292e+00,2.006e+00,1.909e+00,1.303e+00,1.433e+00,1.335e+00,2.138e+00,9.461e-01,2.315e+00,1.966e+00,1.824e+00,2.263e+00,2.016e+00,7.319e-01,1.927e+00,1.893e+00,2.007e+00,6.754e-01,1.662e+00,1.520e+00,1.640e+00,1.683e+00,2.052e+00,1.341e+00,2.330e+00,1.316e+00,1.800e+00,1.395e+00,1.810e+00,1.853e+00,2.214e+00,1.487e+00,1.557e+00,1.734e+00,1.664e+00,1.944e+00,1.258e+00,1.128e+00,1.358e+00,2.209e+00,1.625e+00,1.147e+00,1.571e+00,1.336e+00,1.839e+00,1.636e+00,1.409e+00
6.695e-01,1.023e+00,1.229e+00,1.964e+00,1.148e+00,1.886e+00,1.750e+00,1.513e+00,2.634e+00,2.708e+00,1.851e+00,2.364e+00,1.659e+00,2.258e+00,1.772e+00,1.784e+00,1.990e+00,2.375e+00,2.979e+00,1.490e+00,1.100e+00,2.678e+00,1.799e+00,2.098e+00,1.482e+00,2.568e+00,2.069e+00,2.718e+00,1.570e+00,3.752e+00,2.946e+00,2.070e+00,2.210e+00,2.488e+00,2.148e+00,1.795e+00,2.562e+00,3.285e+00,1.197e+00,1.970e+00,2.220e+00,2.172e+00,2.324e+00,2.198e+00,1.528e+00,1.390e+00,3.119e+00,2.600e+00,8.585e-01,1.673e+00,2.770e+00,1.893e+00,2.048e+00,1.680e+00
6.835e-01,8.911e-01,1.120e+00,1.585e+00,1.086e+00,1.762e+00,2.404e+00,1.454e+00,2.724e+00,3.234e+00,2.260e+00,2.360e+00,1.567e+00,2.839e+00,1.592e+00,2.573e+00,2.751e+00,3.021e+00,3.017e+00,2.347e+00,1.821e+00,3.501e+00,2.809e+00,2.639e+00,1.701e+00,2.224e+00,1.836e+00,1.967e+00,2.497e+00,3.267e+00,2.614e+00,3.308e+00,2.298e+00,2.820e+00,2.627e+00,2.766e+00,2.892e+00,3.060e+00,2.545e+00,2.541e+00,2.311e+00,2.356e+00,3.069e+00,2.268e+00,2.149e+00,2.444e+00,3.069e+00,2.413e+00,1.809e+00,1.661e+00,2.853e+00,2.805e+00,2.234e+00,1.816e+00
6.382e-01,8.983e-01,1.081e+00,1.415e+00,1.591e+00,2.241e+00,2.156e+00,1.858e+00,2.704e+00,3.251e+00,2.128e+00,2.760e+00,2.348e+00,2.958e+00,2.549e+00,3.174e+00,2.923e+00,2.113e+00,2.736e+00,2.082e+00,1.478e+00,4.054e+00,2.422e+00,2.880e+00,1.503e+00,2.880e+00,2.512e+00,3.186e+00,1.789e+00,3.995e+00,3.185e+00,3.630e+00,2.221e+00,2.428e+00,3.156e+00,1.538e+00,2.726e+00,3.395e+00,1.884e+00,2.812e+00,2.878e+00,2.668e+00,2.732e+00,2.016e+00,2.238e+00,1.901e+00,3.645e+00,2.179e+00,1.434e+00,2.480e+00,2.225e+00,2.137e+00,2.255e+00,2.519e+00
