8.276e-01,3.365e-01,4.215e-01,7.963e-01,7.297e-01,5.099e-01,1.899e-01,4.024e-01,6.759e-01,5.574e-01,7.232e-01,8.050e-01,4.678e-01,1.820e-02,4.986e-01,4.401e-01,8.928e-01,5.645e-01,4.147e-03,3.112e-01,2.161e-02,4.841e-01,9.338e-01,7.009e-01,6.866e-01,7.393e-01,7.806e-01,7.859e-01,3.914e-01,8.918e-01,8.574e-01,5.823e-02,6.302e-01,5.176e-01,4.225e-01,1.943e-01,4.210e-01,8.089e-01,6.608e-01,1.500e-01
5.238e-01,5.029e-01,2.825e-01,1.180e+00,8.414e-01,1.295e+00,5.010e-01,1.214e+00,6.648e-01,7.450e-01,5.356e-01,5.100e-01,4.387e-01,8.260e-01,1.229e+00,5.854e-01,7.673e-01,1.238e+00,5.321e-01,9.229e-01,1.546e-01,3.092e-01,9.716e-01,4.981e-01,7.528e-01,8.375e-01,1.386e+00,9.096e-01,5.769e-01,9.931e-01,5.883e-01,9.230e-01,1.367e+00,7.182e-01,1.165e+00,8.117e-01,4.926e-01,1.276e+00,1.164e+00,9.360e-01
7.617e-01,5.247e-01,1.253e+00,1.879e+00,1.356e+00,2.029e+00,1.269e+00,1.550e+00,1.179e+00,1.506e+00,1.688e+00,1.215e+00,1.285e+00,6.991e-01,1.783e+00,6.639e-01,1.581e+00,1.383e+00,1.265e+00,1.443e+00,5.721e-01,9.519e-01,1.613e+00,1.475e+00,1.127e+00,1.039e+00,1.629e+00,1.484e+00,1.003e+00,2.074e+00,1.695e+00,1.100e+00,1.854e+00,9.867e-01,1.081e+00,1.648e+00,9.112e-01,1.902e+00,2.052e+00,1.048e+00
4.510e-01,2.992e-01,6.926e-01,1.546e+00,1.468e+00,1.387e+00,1.356e+00,1.491e+00,1.158e+00,1.033e+00,1.632e+00,1.137e+00,9.159e-01,1.235e+00,1.963e+00,9.119e-01,1.092e+00,9.802e-01,1.473e+00,8.979e-01,1.177e+00,1.064e+00,1.397e+00,1.376e+00,9.797e-01,1.290e+00,1.670e+00,1.419e+00,1.555e+00,1.648e+00,1.766e+00,1.335e+00,1.846e+00,1.270e+00,1.249e+00,1.074e+00,1.443e+00,1.849e+00,1.877e+00,6.939e-01
7.218e-02,1.074e-01,4.346e-01,6.417e-01,1.057e+00,1.681e+00,1.097e+00,9.895e-01,5.897e-01,7.814e-01,1.025e+00,8.874e-01,1.228e+00,5.972e-01,1.144e+00,8.139e-01,1.276e+00,1.080e+00,1.643e+00,1.237e+00,4.825e-01,5.709e-01,9.810e-01,1.531e+00,1.234e+00,1.151e+00,1.128e+00,1.289e+00,4.935e-01,1.710e+00,7.473e-01,6.696e-01,1.208e+00,6.950e-01,1.007e+00,1.104e+00,7.961e-01,1.026e+00,8.126e-01,4.900e-01
4.321e-01,2.823e-01,6.386e-01,1.341e+00,1.271e+00,1.420e+00,1.407e+00,1.332e+00,1.858e+00,1.515e+00,1.755e+00,1.321e+00,1.551e+00,1.201e+00,2.294e+00,1.215e+00,1.749e+00,1.296e+00,2.179e+00,1.658e+00,1.752e+00,1.206e+00,2.182e+00,1.801e+00,9.724e-01,1.233e+00,2.190e+00,2.148e+00,2.085e+00,1.926e+00,1.612e+00,1.696e+00,2.511e+00,1.671e+00,1.702e+00,1.070e+00,2.167e+00,2.052e+00,1.622e+00,1.049e+00
4.613e-01,2.850e-01,1.063e+00,1.424e+00,1.546e+00,2.286e+00,2.149e+00,2.023e+00,2.436e+00,2.643e+00,2.342e+00,2.449e+00,3.093e+00,8.758e-01,2.954e+00,1.837e+00,3.247e+00,1.664e+00,3.283e+00,2.742e+00,2.093e+00,1.909e+00,3.071e+00,2.795e+00,2.453e+00,2.059e+00,2.703e+00,2.381e+00,2.011e+00,3.502e+00,2.292e+00,1.391e+00,2.538e+00,1.901e+00,1.894e+00,2.512e+00,2.714e+00,2.941e+00,2.070e+00,1.029e+00
7.190e-01,3.592e-01,8.865e-01,1.466e+00,1.538e+00,1.714e+00,1.392e+00,1.529e+00,1.593e+00,2.043e+00,2.593e+00,1.943e+00,1.669e+00,8.964e-01,2.519e+00,1.664e+00,2.112e+00,1.511e+00,2.200e+00,2.339e+00,1.125e+00,1.780e+00,2.484e+00,2.031e+00,1.936e+00,2.418e+00,1.977e+00,2.003e+00,1.777e+00,2.461e+00,2.858e+00,1.457e+00,1.790e+00,2.050e+00,1.452e+00,2.223e+00,2.241e+00,2.422e+00,1.906e+00,1.115e+00
5.975e-01,4.936e-01,8.851e-01,1.958e+00,2.063e+00,2.682e+00,2.239e+00,2.640e+00,3.230e+00,3.432e+00,3.357e+00,3.472e+00,3.579e+00,1.896e+00,3.814e+00,2.350e+00,3.630e+00,3.170e+00,3.586e+00,3.473e+00,2.918e+00,2.912e+00,4.105e+00,3.384e+00,2.933e+00,3.301e+00,3.991e+00,3.058e+00,3.435e+00,4.499e+00,3.086e+00,2.269e+00,3.805e+00,3.117e+00,2.635e+00,3.169e+00,4.114e+00,3.621e+00,3.322e+00,2.576e+00
6.238e-01,3.108e-01,5.405e-01,1.015e+00,1.321e+00,1.644e+00,1.320e+00,1.387e+00,2.102e+00,2.579e+00,3.297e+00,2.548e+00,3.065e+00,1.789e+00,3.126e+00,2.667e+00,2.808e+00,1.843e+00,3.243e+00,3.784e+00,2.105e+00,2.518e+00,3.543e+00,3.277e+00,2.525e+00,2.531e+00,2.503e+00,2.570e+00,2.943e+00,2.898e+00,3.156e+00,2.482e+00,2.305e+00,2.339e+00,2.531e+00,2.692e+00,3.366e+00,3.073e+00,2.329e+00,2.235e+00
