5.595e-01,1.142e-01,3.300e-02,1.293e-01,9.858e-01,9.911e-01,8.692e-01,7.782e-01,9.195e-01,4.683e-01,7.801e-01,4.204e-01,1.333e-02,8.560e-01,6.547e-01,8.918e-01,6.372e-01,5.939e-01,1.509e-02,4.214e-01,9.232e-02,8.676e-01,3.368e-01,7.432e-01,7.298e-01,9.919e-01,9.967e-02,3.637e-01,8.367e-01,9.099e-01,9.028e-01,4.423e-01,6.073e-01,5.384e-01,3.082e-01,3.685e-01,3.780e-01,1.089e-01,5.854e-01,1.320e-01,8.348e-01,5.992e-01,5.100e-01,4.324e-01,1.005e-01,8.849e-01,1.222e-01,5.200e-01,9.841e-01,3.511e-01,4.500e-01,4.291e-01,4.511e-01,9.418e-01,5.352e-01
6.764e-02,2.092e-01,7.931e-01,6.916e-01,5.696e-01,9.814e-01,4.808e-01,9.683e-01,1.087e+00,5.475e-01,2.593e-01,6.458e-01,2.931e-01,8.412e-01,8.194e-01,1.029e+00,8.736e-01,3.594e-01,9.017e-01,7.872e-02,5.255e-01,3.117e-01,4.991e-01,1.029e+00,4.333e-01,4.808e-01,6.226e-01,6.379e-01,1.064e+00,7.801e-01,5.221e-01,3.182e-01,1.282e-01,1.043e+00,4.307e-01,4.378e-01,1.040e+00,7.298e-01,6.368e-01,6.243e-01,1.995e-01,4.572e-01,9.855e-01,9.977e-01,3.236e-01,8.010e-01,8.461e-01,6.435e-01,9.187e-01,1.835e-01,5.521e-01,3.568e-01,5.546e-01,1.817e-01,8.865e-01
1.310e-01,2.099e-01,1.194e+00,9.958e-01,1.206e+00,1.665e+00,8.345e-01,1.087e+00,1.908e+00,1.363e+00,5.582e-01,1.419e+00,9.798e-01,1.491e+00,1.537e+00,1.540e+00,1.826e+00,1.119e+00,1.481e+00,1.119e+00,6.305e-01,9.637e-01,8.437e-01,1.057e+00,1.177e+00,1.441e+00,9.046e-01,9.453e-01,1.677e+00,1.202e+00,1.516e+00,6.249e-01,2.596e-01,2.029e+00,1.322e+00,9.440e-01,1.916e+00,1.537e+00,1.650e+00,1.255e+00,8.511e-01,7.035e-01,1.088e+00,1.839e+00,1.089e+00,9.451e-01,1.342e+00,7.230e-01,1.644e+00,9.686e-01,6.344e-01,4.178e-01,7.162e-01,1.248e+00,1.883e+00
1.313e-01,4.138e-02,4.411e-01,1.332e+00,1.077e+00,1.586e+00,1.376e+00,1.201e+00,9.869e-01,1.277e+00,8.208e-01,1.288e+00,7.726e-01,1.422e+00,1.206e+00,9.768e-01,1.918e+00,7.809e-01,1.160e+00,9.981e-01,6.118e-01,1.465e+00,1.244e+00,8.166e-01,1.457e+00,1.145e+00,9.151e-01,1.364e+00,1.230e+00,8.035e-01,1.782e+00,4.197e-01,6.108e-01,1.163e+00,1.086e+00,8.643e-01,1.271e+00,8.282e-01,1.234e+00,8.324e-01,1.334e+00,8.699e-01,1.181e+00,1.792e+00,1.060e+00,6.490e-01,1.342e+00,4.418e-01,1.112e+00,1.637e+00,8.569e-01,2.389e-01,1.246e+00,1.211e+00,1.052e+00
1.657e-01,1.189e-01,7.407e-01,7.554e-01,1.772e+00,2.141e+00,1.630e+00,1.252e+00,1.495e+00,1.724e+00,9.175e-01,1.173e+00,8.028e-01,1.994e+00,1.614e+00,1.531e+00,2.034e+00,1.609e+00,1.663e+00,1.223e+00,1.143e+00,1.057e+00,1.659e+00,1.152e+00,1.174e+00,1.753e+00,1.026e+00,1.756e+00,1.577e+00,1.140e+00,1.961e+00,1.341e+00,6.428e-01,1.902e+00,1.588e+00,1.479e+00,1.518e+00,1.227e+00,1.717e+00,1.806e+00,1.566e+00,1.128e+00,1.451e+00,1.496e+00,1.589e+00,1.594e+00,1.523e+00,1.244e+00,1.927e+00,1.086e+00,1.308e+00,4.886e-01,1.389e+00,1.517e+00,2.209e+00
2.258e-01,7.987e-02,1.582e-01,5.053e-01,7.003e-01,1.144e+00,1.126e+00,1.231e+00,7.082e-01,6.449e-01,1.264e+00,4.991e-01,6.544e-01,1.003e+00,1.000e+00,1.341e+00,1.661e+00,1.138e+00,8.278e-01,7.973e-01,8.398e-01,8.634e-01,1.360e+00,1.514e+00,1.600e+00,1.372e+00,5.788e-01,1.539e+00,7.816e-01,1.382e+00,1.096e+00,1.246e+00,1.170e+00,9.476e-01,1.345e+00,6.804e-01,9.164e-01,1.174e+00,1.478e+00,1.017e+00,6.869e-01,1.558e+00,1.523e+00,1.006e+00,1.029e+00,1.189e+00,7.301e-01,6.617e-01,1.466e+00,1.345e+00,6.911e-01,9.003e-01,1.337e+00,1.046e+00,1.172e+00
1.282e-01,1.436e-01,6.431e-01,1.358e+00,1.109e+00,1.866e+00,2.487e+00,2.713e+00,2.104e+00,2.014e+00,1.232e+00,1.363e+00,1.553e+00,2.347e+00,2.428e+00,2.430e+00,2.811e+00,1.854e+00,2.080e+00,1.750e+00,1.544e+00,1.464e+00,2.007e+00,2.579e+00,2.163e+00,2.364e+00,1.865e+00,2.806e+00,1.598e+00,1.903e+00,1.987e+00,1.573e+00,1.566e+00,2.394e+00,1.977e+00,1.827e+00,2.301e+00,2.167e+00,2.041e+00,2.113e+00,1.448e+00,1.842e+00,2.642e+00,2.883e+00,1.636e+00,1.783e+00,2.091e+00,1.810e+00,2.176e+00,2.139e+00,1.639e+00,8.440e-01,2.121e+00,1.446e+00,1.809e+00
2.784e-01,1.654e-01,8.891e-01,1.146e+00,1.802e+00,2.448e+00,2.632e+00,2.913e+00,3.157e+00,2.565e+00,1.921e+00,2.283e+00,2.557e+00,3.756e+00,2.911e+00,3.248e+00,3.615e+00,3.173e+00,2.462e+00,2.741e+00,2.523e+00,2.583e+00,2.285e+00,2.723e+00,2.648e+00,3.482e+00,2.118e+00,3.528e+00,2.912e+00,2.566e+00,2.713e+00,2.603e+00,2.346e+00,3.661e+00,3.221e+00,2.428e+00,2.842e+00,3.632e+00,3.137e+00,2.769e+00,2.099e+00,3.026e+00,3.001e+00,3.405e+00,3.010e+00,3.028e+00,2.203e+00,2.699e+00,3.383e+00,2.925e+00,1.773e+00,1.900e+00,2.287e+00,3.099e+00,2.984e+00
3.751e-01,2.308e-01,1.087e+00,1.536e+00,2.104e+00,2.949e+00,2.545e+00,2.927e+00,3.871e+00,2.607e+00,2.484e+00,2.854e+00,3.326e+00,4.134e+00,3.643e+00,3.808e+00,4.333e+00,3.754e+00,3.479e+00,3.155e+00,2.548e+00,3.296e+00,3.343e+00,3.321e+00,2.905e+00,3.828e+00,2.522e+00,3.689e+00,3.555e+00,2.946e+00,3.893e+00,3.311e+00,2.303e+00,4.382e+00,3.336e+00,2.598e+00,3.090e+00,4.402e+00,4.121e+00,3.228e+00,2.279e+00,3.210e+00,3.783e+00,3.870e+00,3.313e+00,3.758e+00,2.928e+00,2.468e+00,4.206e+00,3.056e+00,2.436e+00,2.877e+00,2.537e+00,3.965e+00,4.005e+00
3.361e-01,1.160e-01,6.322e-01,8.780e-01,1.747e+00,2.284e+00,1.966e+00,1.934e+00,2.565e+00,2.253e+00,2.448e+00,2.733e+00,3.219e+00,3.705e+00,2.608e+00,3.070e+00,3.644e+00,3.180e+00,2.489e+00,2.813e+00,2.382e+00,3.309e+00,3.041e+00,2.689e+00,2.913e+00,3.368e+00,2.599e+00,3.348e+00,2.519e+00,2.274e+00,3.667e+00,3.469e+00,2.794e+00,3.421e+00,3.076e+00,2.852e+00,3.123e+00,4.005e+00,3.580e+00,2.865e+00,2.500e+00,2.856e+00,3.552e+00,2.745e+00,2.665e+00,2.868e+00,2.607e+00,2.403e+00,4.153e+00,2.820e+00,2.000e+00,2.283e+00,2.421e+00,3.260e+00,3.205e+00
