2.332e-01,2.871e-01,2.387e-01,7.144e-02,3.820e-01,7.211e-01,8.928e-01,4.851e-01,8.545e-02,5.423e-01,9.199e-01,4.941e-01,3.843e-01,7.326e-01,9.421e-01,1.764e-01,5.114e-01,3.927e-01,4.177e-01,5.672e-01,7.720e-01,1.747e-01,4.344e-01,3.994e-01,3.439e-01,9.151e-01,2.101e-01,3.296e-01,7.056e-01,9.026e-01,3.834e-01,5.198e-01,1.552e-02,2.036e-01,2.636e-01,7.954e-02,8.833e-01,1.045e-01,2.361e-01,8.229e-02,4.874e-01,1.171e-01,5.224e-01,2.875e-01,8.066e-01,3.320e-01,7.303e-01,4.477e-02,5.549e-01,2.298e-02,2.248e-01,5.192e-01,7.077e-01,3.319e-01,2.590e-01,7.914e-01,3.815e-01,1.691e-01,6.126e-01,4.338e-01,4.543e-01,9.731e-01,3.098e-01,3.651e-01,2.360e-01,2.879e-01,4.320e-01,7.990e-01,2.993e-01
6.727e-02,5.039e-01,1.761e-01,1.784e-01,1.057e+00,7.708e-01,5.788e-01,9.665e-01,7.130e-01,3.466e-01,1.057e+00,8.765e-01,6.098e-01,5.622e-01,1.090e+00,8.449e-01,2.872e-01,8.855e-01,6.343e-01,7.898e-01,3.153e-01,1.004e+00,5.450e-01,4.475e-01,7.541e-01,6.096e-01,3.634e-01,7.164e-01,5.413e-01,1.003e+00,7.464e-01,4.451e-01,9.731e-01,7.565e-01,6.260e-01,9.011e-01,6.542e-01,1.818e-01,1.059e-01,2.515e-01,1.130e+00,4.666e-01,3.257e-01,2.905e-01,7.851e-01,2.256e-01,4.665e-01,5.711e-01,9.315e-01,4.667e-01,3.945e-01,8.397e-01,8.504e-01,2.322e-01,2.839e-01,9.449e-01,6.206e-01,9.020e-01,4.976e-01,8.112e-01,3.413e-01,1.135e+00,9.645e-01,9.015e-01,9.901e-01,5.174e-01,1.102e+00,6.785e-01,3.230e-01
5.758e-02,3.743e-01,2.766e-01,1.126e+00,1.265e+00,1.541e+00,9.084e-01,1.595e+00,9.445e-01,5.793e-01,1.061e+00,8.084e-01,4.977e-01,1.377e+00,1.717e+00,1.609e+00,1.054e+00,1.473e+00,5.958e-01,1.580e+00,1.243e+00,1.199e+00,5.264e-01,6.287e-01,1.299e+00,5.119e-01,1.140e+00,1.145e+00,7.264e-01,1.495e+00,7.374e-01,3.472e-01,1.027e+00,1.155e+00,1.042e+00,1.110e+00,1.426e+00,6.043e-01,1.517e-01,8.444e-01,1.709e+00,8.488e-01,1.033e+00,1.028e+00,1.372e+00,7.791e-01,3.956e-01,7.994e-01,1.035e+00,4.981e-01,5.416e-01,1.392e+00,1.153e+00,1.014e+00,1.213e+00,1.707e+00,5.121e-01,1.445e+00,9.556e-01,7.299e-01,7.900e-01,1.616e+00,1.643e+00,8.252e-01,1.155e+00,4.875e-01,1.700e+00,6.632e-01,1.007e+00
1.793e-01,6.292e-01,3.413e-01,1.461e+00,1.714e+00,2.298e+00,1.788e+00,2.117e+00,1.708e+00,1.560e+00,2.053e+00,1.813e+00,1.157e+00,1.977e+00,2.540e+00,1.945e+00,1.817e+00,1.809e+00,1.049e+00,2.146e+00,1.096e+00,2.045e+00,1.727e+00,8.485e-01,1.206e+00,2.048e+00,1.095e+00,2.088e+00,1.519e+00,2.130e+00,1.897e+00,8.906e-01,1.446e+00,1.136e+00,1.288e+00,1.787e+00,2.279e+00,4.677e-01,7.530e-01,1.181e+00,1.783e+00,1.138e+00,1.410e+00,8.466e-01,1.881e+00,1.593e+00,9.745e-01,1.499e+00,1.672e+00,1.449e+00,1.387e+00,1.953e+00,2.249e+00,1.567e+00,8.687e-01,2.601e+00,1.024e+00,2.063e+00,1.018e+00,1.134e+00,1.441e+00,2.682e+00,1.628e+00,1.466e+00,1.917e+00,8.159e-01,2.066e+00,1.569e+00,1.139e+00
2.264e-02,4.006e-01,2.219e-01,1.133e+00,1.708e+00,1.736e+00,1.579e+00,2.251e+00,2.064e+00,1.120e+00,1.967e+00,1.993e+00,1.261e+00,1.470e+00,2.627e+00,2.288e+00,1.899e+00,1.656e+00,1.431e+00,1.924e+00,1.505e+00,1.919e+00,1.228e+00,1.104e+00,1.971e+00,7.090e-01,1.466e+00,1.633e+00,1.003e+00,2.009e+00,1.861e+00,6.987e-01,1.213e+00,1.203e+00,1.652e+00,1.694e+00,1.861e+00,5.567e-01,5.424e-01,1.316e+00,2.223e+00,1.576e+00,1.881e+00,1.351e+00,1.803e+00,1.547e+00,1.162e+00,1.027e+00,1.467e+00,1.676e+00,1.077e+00,2.299e+00,1.973e+00,2.007e+00,1.169e+00,2.155e+00,9.894e-01,2.457e+00,1.290e+00,1.232e+00,1.748e+00,2.084e+00,2.099e+00,1.936e+00,1.548e+00,1.187e+00,2.366e+00,1.001e+00,1.018e+00
1.179e-02,1.646e-01,1.832e-01,1.140e+00,1.203e+00,2.003e+00,2.113e+00,1.887e+00,2.394e+00,1.747e+00,1.795e+00,1.429e+00,1.095e+00,1.742e+00,2.436e+00,2.024e+00,2.524e+00,2.076e+00,1.731e+00,1.662e+00,1.934e+00,2.142e+00,9.088e-01,1.819e+00,2.626e+00,1.197e+00,1.729e+00,2.160e+00,1.166e+00,1.986e+00,2.188e+00,1.289e+00,1.554e+00,1.440e+00,1.488e+00,1.588e+00,2.084e+00,6.602e-01,1.339e+00,1.669e+00,2.131e+00,1.416e+00,2.285e+00,2.283e+00,1.560e+00,1.856e+00,1.520e+00,1.405e+00,1.617e+00,1.247e+00,1.655e+00,2.538e+00,2.409e+00,2.271e+00,2.122e+00,1.940e+00,1.138e+00,2.870e+00,1.361e+00,1.738e+00,1.716e+00,1.905e+00,2.637e+00,1.888e+00,1.191e+00,1.377e+00,2.561e+00,1.621e+00,1.190e+00
5.122e-03,8.408e-02,1.019e-01,8.901e-01,9.145e-01,1.675e+00,2.337e+00,2.195e+00,3.229e+00,2.038e+00,2.501e+00,2.088e+00,1.897e+00,2.378e+00,2.297e+00,2.014e+00,2.379e+00,1.843e+00,2.212e+00,1.355e+00,1.991e+00,2.665e+00,1.467e+00,2.202e+00,3.112e+00,1.920e+00,2.262e+00,2.302e+00,1.914e+00,2.625e+00,2.801e+00,1.886e+00,1.530e+00,2.033e+00,1.279e+00,2.254e+00,2.259e+00,4.804e-01,2.136e+00,1.917e+00,1.755e+00,2.046e+00,2.892e+00,1.959e+00,1.822e+00,2.358e+00,1.696e+00,1.367e+00,2.402e+00,1.452e+00,2.268e+00,3.204e+00,2.690e+00,2.782e+00,2.492e+00,2.321e+00,1.708e+00,3.560e+00,1.585e+00,2.039e+00,1.936e+00,1.901e+00,2.237e+00,2.634e+00,1.141e+00,1.389e+00,2.165e+00,2.428e+00,1.287e+00
6.146e-02,2.882e-01,2.457e-01,1.805e+00,1.338e+00,2.145e+00,1.506e+00,2.155e+00,1.734e+00,2.097e+00,1.619e+00,1.481e+00,1.152e+00,2.223e+00,2.627e+00,2.859e+00,2.617e+00,2.416e+00,1.249e+00,2.945e+00,2.251e+00,2.406e+00,2.151e+00,1.502e+00,2.315e+00,2.373e+00,1.828e+00,2.489e+00,2.062e+00,2.733e+00,2.537e+00,8.232e-01,2.014e+00,1.390e+00,1.296e+00,1.984e+00,3.021e+00,1.522e+00,1.568e+00,1.947e+00,2.163e+00,1.329e+00,2.217e+00,1.234e+00,1.788e+00,2.322e+00,1.026e+00,2.375e+00,1.717e+00,1.660e+00,1.897e+00,2.899e+00,2.443e+00,2.621e+00,1.494e+00,3.030e+00,1.549e+00,2.965e+00,1.328e+00,1.619e+00,1.482e+00,2.837e+00,2.261e+00,1.398e+00,1.770e+00,1.570e+00,2.063e+00,1.980e+00,2.173e+00
1.954e-01,4.886e-01,2.960e-01,5.190e-01,1.075e+00,1.415e+00,1.584e+00,1.785e+00,1.719e+00,2.074e+00,2.925e+00,1.943e+00,1.919e+00,2.425e+00,2.782e+00,2.146e+00,2.684e+00,2.415e+00,1.884e+00,2.260e+00,2.847e+00,2.205e+00,2.494e+00,2.041e+00,3.549e+00,3.032e+00,2.598e+00,2.744e+00,2.546e+00,3.533e+00,2.429e+00,1.932e+00,1.987e+00,1.631e+00,1.719e+00,2.396e+00,3.261e+00,1.676e+00,2.256e+00,2.068e+00,2.109e+00,1.810e+00,2.964e+00,1.061e+00,2.234e+00,2.381e+00,1.613e+00,1.830e+00,2.336e+00,1.821e+00,2.519e+00,2.876e+00,2.717e+00,2.098e+00,2.246e+00,3.129e+00,2.769e+00,3.339e+00,1.888e+00,2.440e+00,1.451e+00,3.331e+00,2.703e+00,2.724e+00,1.610e+00,1.662e+00,2.173e+00,2.886e+00,2.408e+00
9.324e-02,4.573e-01,2.875e-01,1.018e+00,1.681e+00,2.301e+00,2.803e+00,2.901e+00,3.681e+00,2.495e+00,3.990e+00,3.030e+00,3.290e+00,4.045e+00,4.338e+00,3.063e+00,3.693e+00,3.881e+00,3.290e+00,2.630e+00,3.097e+00,4.064e+00,2.483e+00,3.592e+00,4.710e+00,3.634e+00,3.703e+00,4.014e+00,2.540e+00,3.951e+00,3.576e+00,2.877e+00,3.289e+00,3.098e+00,2.923e+00,3.306e+00,4.309e+00,1.826e+00,3.042e+00,3.395e+00,2.982e+00,3.051e+00,3.962e+00,3.159e+00,2.952e+00,3.255e+00,2.366e+00,2.024e+00,4.116e+00,2.827e+00,3.876e+00,3.934e+00,4.406e+00,3.101e+00,3.809e+00,3.693e+00,3.253e+00,5.462e+00,2.477e+00,3.330e+00,3.278e+00,4.412e+00,4.262e+00,4.520e+00,2.940e+00,2.716e+00,3.930e+00,4.169e+00,2.587e+00
