3.253e-01,1.003e-01,4.662e-01,7.901e-01,2.772e-01,1.637e-01,9.029e-01,1.692e-01,4.852e-01,5.281e-02,6.981e-01,3.143e-01,4.820e-02,8.643e-01,9.154e-01,9.233e-01,1.660e-01,2.280e-01,2.353e-02,1.505e-01,2.815e-01,5.606e-01,4.426e-01,9.838e-01,5.211e-01,9.923e-01,5.049e-01,7.006e-01,1.321e-01,1.906e-02,2.928e-01,3.661e-01,8.803e-01,9.820e-01,1.992e-01,5.973e-01,1.901e-01,2.148e-01,2.209e-01,8.995e-01,1.453e-02,7.141e-01,5.658e-01,9.866e-01,6.833e-01,4.662e-01,5.633e-01,5.010e-01,5.923e-01,9.709e-01,5.733e-01,8.515e-01,4.190e-01,6.682e-01,2.746e-01,4.152e-01,1.930e-01,2.523e-01,4.079e-01,8.145e-02,3.389e-01,3.505e-01
5.204e-02,8.812e-01,1.943e-01,5.767e-01,9.946e-01,7.512e-01,8.678e-01,6.948e-01,5.282e-01,3.095e-01,2.032e-01,3.966e-01,5.616e-01,2.503e-01,1.486e-01,9.356e-01,8.534e-02,5.232e-02,7.915e-01,9.422e-01,1.870e-01,4.947e-01,9.164e-01,7.394e-01,1.603e-01,9.923e-01,5.569e-01,7.752e-01,6.159e-01,5.721e-01,2.008e-01,2.152e-01,8.864e-01,1.070e+00,9.915e-01,4.600e-01,6.622e-01,1.265e-01,4.850e-01,7.850e-01,8.921e-01,4.459e-01,1.021e+00,5.010e-01,9.847e-01,3.885e-01,8.541e-01,8.271e-01,3.208e-01,1.609e-01,4.879e-01,1.114e+00,1.248e-01,4.484e-01,3.583e-01,6.736e-01,7.252e-01,9.039e-01,8.371e-01,9.558e-02,2.315e-01,8.196e-01
3.173e-01,2.581e-01,1.368e+00,1.500e+00,9.427e-01,3.233e-01,1.247e+00,8.965e-01,1.230e+00,1.091e+00,1.366e+00,1.316e+00,6.420e-01,1.650e+00,9.782e-01,1.126e+00,7.535e-01,1.071e+00,9.362e-01,8.744e-01,9.556e-01,1.048e+00,1.192e+00,1.610e+00,6.119e-01,1.322e+00,1.243e+00,9.235e-01,1.212e+00,7.276e-01,1.220e+00,5.177e-01,1.022e+00,2.103e+00,8.702e-01,1.081e+00,5.945e-01,1.071e+00,1.127e+00,1.192e+00,5.779e-01,1.089e+00,1.222e+00,1.556e+00,1.188e+00,8.470e-01,9.093e-01,1.530e+00,1.108e+00,1.820e+00,6.544e-01,1.222e+00,9.849e-01,1.197e+00,8.527e-01,5.389e-01,1.192e+00,8.262e-01,1.166e+00,9.772e-01,9.453e-01,8.577e-01
1.386e-01,7.709e-01,1.118e+00,2.111e+00,2.237e+00,1.529e+00,1.649e+00,1.500e+00,1.649e+00,1.248e+00,1.971e+00,1.459e+00,1.280e+00,1.193e+00,1.336e+00,2.000e+00,1.176e+00,1.035e+00,1.588e+00,2.065e+00,1.624e+00,1.495e+00,2.452e+00,1.447e+00,6.598e-01,1.450e+00,1.401e+00,1.883e+00,1.840e+00,1.500e+00,1.773e+00,1.402e+00,1.151e+00,2.396e+00,2.300e+00,1.347e+00,8.956e-01,1.438e+00,1.829e+00,1.919e+00,2.023e+00,1.008e+00,1.939e+00,1.232e+00,2.255e+00,9.170e-01,1.576e+00,1.739e+00,1.628e+00,1.699e+00,1.338e+00,1.415e+00,1.701e+00,1.779e+00,1.355e+00,1.620e+00,1.661e+00,1.805e+00,1.864e+00,1.833e+00,1.343e+00,1.839e+00
7.346e-02,7.558e-01,4.234e-01,9.255e-01,1.590e+00,1.578e+00,1.743e+00,1.098e+00,1.195e+00,1.118e+00,9.580e-01,9.258e-01,1.085e+00,7.776e-01,7.538e-01,1.633e+00,8.068e-01,4.388e-01,1.532e+00,2.094e+00,8.771e-01,8.440e-01,1.852e+00,1.155e+00,1.279e+00,1.951e+00,1.016e+00,1.487e+00,1.274e+00,1.719e+00,8.330e-01,1.247e+00,1.001e+00,1.543e+00,1.307e+00,1.158e+00,9.968e-01,7.849e-01,1.469e+00,1.984e+00,2.040e+00,9.299e-01,1.650e+00,9.581e-01,1.616e+00,1.078e+00,1.286e+00,1.616e+00,1.626e+00,1.376e+00,1.476e+00,1.565e+00,7.558e-01,8.693e-01,1.191e+00,1.181e+00,1.335e+00,1.550e+00,1.353e+00,1.303e+00,9.352e-01,1.508e+00
1.367e-01,2.724e-01,6.194e-01,1.154e+00,1.141e+00,1.590e+00,1.861e+00,1.749e+00,9.878e-01,1.680e+00,1.822e+00,9.710e-01,1.060e+00,1.730e+00,1.534e+00,1.398e+00,1.157e+00,6.862e-01,1.327e+00,2.100e+00,1.705e+00,1.777e+00,1.551e+00,1.103e+00,1.132e+00,1.067e+00,1.292e+00,1.486e+00,1.713e+00,1.039e+00,1.907e+00,1.229e+00,1.069e+00,1.911e+00,1.622e+00,1.370e+00,1.247e+00,1.151e+00,1.889e+00,1.929e+00,1.459e+00,8.871e-01,1.184e+00,1.478e+00,1.264e+00,1.578e+00,1.245e+00,1.582e+00,1.827e+00,2.048e+00,1.496e+00,1.770e+00,1.494e+00,1.865e+00,8.973e-01,1.655e+00,1.251e+00,1.307e+00,1.404e+00,2.066e+00,1.317e+00,2.018e+00
2.696e-01,1.072e-01,8.873e-01,1.348e+00,1.127e+00,1.537e+00,2.664e+00,2.165e+00,1.498e+00,2.681e+00,2.565e+00,1.488e+00,1.348e+00,2.482e+00,2.548e+00,1.994e+00,1.681e+00,1.549e+00,1.700e+00,2.604e+00,2.704e+00,2.201e+00,1.810e+00,1.914e+00,2.590e+00,1.864e+00,2.380e+00,2.524e+00,1.847e+00,1.617e+00,2.278e+00,1.659e+00,1.880e+00,3.100e+00,1.836e+00,2.561e+00,2.149e+00,1.608e+00,2.275e+00,2.436e+00,2.263e+00,1.794e+00,2.301e+00,2.825e+00,1.435e+00,2.680e+00,1.643e+00,2.546e+00,3.051e+00,2.970e+00,2.572e+00,2.887e+00,2.136e+00,2.053e+00,1.609e+00,2.289e+00,2.331e+00,1.889e+00,2.373e+00,2.285e+00,1.710e+00,2.197e+00
1.385e-01,7.621e-01,1.155e+00,1.384e+00,1.753e+00,1.501e+00,2.150e+00,2.287e+00,2.282e+00,3.022e+00,1.902e+00,1.949e+00,1.524e+00,1.985e+00,1.938e+00,2.079e+00,1.312e+00,2.171e+00,2.766e+00,3.261e+00,1.806e+00,2.148e+00,2.708e+00,2.380e+00,2.003e+00,2.427e+00,2.065e+00,2.647e+00,2.234e+00,2.326e+00,2.101e+00,1.456e+00,1.501e+00,2.860e+00,1.871e+00,1.804e+00,1.821e+00,2.061e+00,2.426e+00,2.999e+00,2.998e+00,1.852e+00,2.462e+00,2.839e+00,2.073e+00,2.054e+00,2.448e+00,3.287e+00,3.006e+00,2.802e+00,1.960e+00,2.949e+00,1.740e+00,1.719e+00,2.480e+00,2.150e+00,2.348e+00,2.801e+00,2.145e+00,2.046e+00,1.507e+00,2.760e+00
2.655e-01,2.056e-01,1.146e+00,1.438e+00,1.143e+00,1.292e+00,2.296e+00,2.437e+00,2.993e+00,3.460e+00,3.438e+00,2.228e+00,1.681e+00,2.746e+00,3.338e+00,2.138e+00,1.852e+00,2.581e+00,2.851e+00,3.179e+00,3.112e+00,2.670e+00,2.745e+00,3.361e+00,3.178e+00,2.356e+00,2.916e+00,3.356e+00,2.554e+00,2.522e+00,3.308e+00,2.521e+00,1.724e+00,3.586e+00,2.063e+00,2.229e+00,2.738e+00,2.933e+00,2.991e+00,3.330e+00,3.342e+00,2.622e+00,2.933e+00,3.525e+00,2.096e+00,2.540e+00,2.633e+00,3.976e+00,3.785e+00,3.644e+00,2.568e+00,3.752e+00,3.023e+00,2.511e+00,3.226e+00,3.334e+00,2.311e+00,3.169e+00,2.208e+00,2.911e+00,2.095e+00,2.912e+00
2.911e-01,3.629e-01,1.299e+00,2.034e+00,1.914e+00,1.628e+00,2.372e+00,1.933e+00,2.298e+00,3.262e+00,3.366e+00,2.330e+00,2.370e+00,2.836e+00,3.345e+00,3.126e+00,2.548e+00,2.565e+00,2.654e+00,3.344e+00,2.842e+00,2.866e+00,3.338e+00,2.599e+00,2.680e+00,2.402e+00,2.826e+00,3.029e+00,3.018e+00,2.480e+00,3.047e+00,2.684e+00,1.971e+00,3.233e+00,2.552e+00,2.299e+00,1.603e+00,2.230e+00,3.041e+00,3.460e+00,3.587e+00,2.842e+00,2.822e+00,3.101e+00,3.142e+00,2.695e+00,2.296e+00,3.072e+00,4.021e+00,3.567e+00,3.100e+00,3.449e+00,2.764e+00,2.595e+00,2.484e+00,2.515e+00,2.491e+00,2.440e+00,2.737e+00,2.835e+00,2.048e+00,3.517e+00
