8.928e-01,9.021e-01,3.675e-01,3.977e-01,1.853e-01,4.291e-02,2.247e-02,5.765e-01,9.123e-01,2.768e-01,9.326e-01,8.765e-01,2.751e-01,2.238e-02,1.339e-01,5.429e-01,8.176e-01,5.166e-02,3.066e-01,5.646e-01,8.520e-01,7.878e-02,9.938e-01,6.735e-01,8.185e-01,9.325e-01,9.627e-01,3.761e-01,3.394e-02,9.461e-01,8.795e-01,3.027e-01,9.979e-01,6.520e-01,5.794e-01,6.555e-01,4.456e-01,3.060e-01,3.316e-01,8.110e-02,5.288e-01,1.808e-01,3.694e-01,8.971e-01,5.268e-01,6.301e-01,1.129e-03,8.964e-01,5.667e-01,4.883e-01,8.339e-01,4.331e-01,3.884e-01,8.624e-01,1.431e-01,5.614e-01,3.209e-02,6.630e-01,8.161e-01,3.008e-01,5.623e-01,3.264e-01,8.237e-01,2.161e-01,1.386e-01,2.661e-01,4.373e-01,8.632e-01,2.212e-01,8.284e-01,4.178e-01,2.573e-01,4.143e-01
7.399e-01,1.307e+00,6.416e-01,1.017e+00,7.344e-01,6.163e-01,6.711e-01,6.533e-01,8.220e-01,1.166e+00,1.247e+00,1.449e+00,9.344e-01,8.753e-01,8.543e-01,4.666e-01,1.494e+00,3.003e-01,1.125e+00,8.965e-01,1.564e+00,9.400e-02,1.073e+00,1.246e+00,1.555e+00,1.502e+00,1.793e+00,7.317e-01,2.141e-01,1.160e+00,9.041e-01,8.533e-01,1.558e+00,1.090e+00,1.320e+00,1.214e+00,8.946e-01,7.453e-01,4.908e-01,7.840e-02,1.203e+00,1.136e+00,8.226e-01,1.651e+00,1.250e+00,9.296e-01,2.572e-01,9.702e-01,1.011e+00,8.693e-01,9.774e-01,1.116e+00,4.110e-01,1.652e+00,2.816e-01,6.524e-01,4.762e-01,1.429e+00,1.315e+00,9.168e-01,1.171e+00,1.106e+00,1.501e+00,7.377e-01,1.160e-01,6.085e-01,8.727e-01,1.562e+00,3.387e-01,9.233e-01,1.057e+00,8.218e-01,9.505e-01
7.216e-01,1.093e+00,1.440e+00,9.888e-01,6.569e-01,6.764e-01,8.254e-01,1.118e+00,1.420e+00,1.145e+00,1.592e+00,1.272e+00,1.011e+00,1.076e+00,7.505e-01,7.231e-01,1.331e+00,1.016e+00,8.878e-01,1.491e+00,2.146e+00,5.325e-01,1.216e+00,1.906e+00,1.886e+00,1.640e+00,2.124e+00,1.316e+00,7.916e-01,1.248e+00,1.677e+00,1.080e+00,1.298e+00,9.912e-01,1.225e+00,1.640e+00,8.510e-01,1.530e+00,7.548e-01,6.328e-01,1.101e+00,1.021e+00,1.610e+00,2.070e+00,1.174e+00,1.223e+00,1.038e+00,1.134e+00,1.583e+00,7.427e-01,1.448e+00,1.432e+00,1.040e+00,1.463e+00,6.255e-01,1.532e+00,3.679e-01,1.672e+00,1.220e+00,1.348e+00,1.240e+00,1.274e+00,1.441e+00,8.777e-01,4.780e-01,1.415e+00,8.472e-01,1.722e+00,8.172e-01,1.005e+00,1.532e+00,1.420e+00,8.072e-01
4.777e-01,7.124e-01,6.201e-01,6.460e-01,6.351e-01,5.255e-01,1.196e+00,1.170e+00,1.656e+00,1.466e+00,1.715e+00,1.755e+00,8.955e-01,8.311e-01,9.473e-01,1.197e+00,1.575e+00,8.337e-01,1.453e+00,1.466e+00,1.139e+00,5.505e-01,1.455e+00,1.246e+00,1.199e+00,1.890e+00,2.105e+00,1.345e+00,6.089e-01,1.569e+00,1.219e+00,1.442e+00,1.057e+00,1.420e+00,9.671e-01,1.512e+00,8.039e-01,6.732e-01,1.019e+00,4.105e-01,1.501e+00,1.553e+00,1.362e+00,1.159e+00,7.296e-01,1.616e+00,7.004e-01,9.649e-01,1.073e+00,1.218e+00,1.630e+00,7.394e-01,1.054e+00,1.406e+00,1.261e+00,7.044e-01,9.675e-01,1.697e+00,1.448e+00,7.266e-01,8.707e-01,1.229e+00,1.516e+00,1.351e+00,4.580e-01,9.248e-01,6.021e-01,1.870e+00,1.131e+00,8.011e-01,9.133e-01,9.374e-01,1.098e+00
6.658e-02,6.163e-01,1.151e+00,8.955e-01,1.546e+00,1.641e+00,1.858e+00,1.285e+00,1.552e+00,2.199e+00,1.114e+00,1.557e+00,1.086e+00,1.540e+00,1.536e+00,7.647e-01,2.006e+00,1.315e+00,1.856e+00,1.820e+00,1.895e+00,1.408e+00,1.370e+00,1.917e+00,2.095e+00,1.937e+00,2.635e+00,1.685e+00,1.075e+00,6.887e-01,1.067e+00,1.148e+00,1.155e+00,9.239e-01,1.513e+00,1.917e+00,1.236e+00,1.506e+00,1.127e+00,7.527e-01,9.795e-01,1.379e+00,1.954e+00,1.746e+00,1.988e+00,9.178e-01,1.820e+00,8.783e-01,1.273e+00,1.054e+00,1.569e+00,1.748e+00,7.605e-01,1.263e+00,7.417e-01,1.173e+00,1.339e+00,2.306e+00,1.431e+00,2.123e+00,1.604e+00,2.057e+00,2.078e+00,1.334e+00,3.644e-01,2.025e+00,1.662e+00,1.645e+00,1.556e+00,6.866e-01,1.851e+00,1.821e+00,7.760e-01
3.483e-01,7.072e-01,6.562e-01,6.909e-01,1.228e+00,1.636e+00,1.503e+00,2.134e+00,1.742e+00,1.953e+00,1.226e+00,2.430e+00,1.467e+00,1.447e+00,1.879e+00,1.736e+00,2.674e+00,1.251e+00,2.347e+00,1.635e+00,1.575e+00,1.205e+00,2.075e+00,2.396e+00,1.814e+00,2.110e+00,2.498e+00,1.897e+00,1.571e+00,1.250e+00,1.022e+00,1.957e+00,1.896e+00,1.193e+00,1.440e+00,1.968e+00,1.338e+00,1.162e+00,1.233e+00,9.825e-01,2.021e+00,1.497e+00,2.033e+00,1.874e+00,1.620e+00,1.250e+00,2.161e+00,1.341e+00,1.642e+00,1.551e+00,2.229e+00,1.286e+00,1.517e+00,1.276e+00,1.363e+00,1.057e+00,1.582e+00,2.866e+00,2.110e+00,2.407e+00,1.948e+00,1.770e+00,2.390e+00,1.238e+00,1.071e+00,1.736e+00,2.142e+00,2.274e+00,1.575e+00,9.794e-01,1.577e+00,2.066e+00,1.196e+00
1.952e-01,3.518e-01,6.986e-01,4.074e-01,6.530e-01,7.580e-01,1.145e+00,9.977e-01,1.653e+00,1.856e+00,1.471e+00,1.114e+00,8.645e-01,1.518e+00,1.692e+00,1.618e+00,1.583e+00,1.414e+00,1.386e+00,1.728e+00,1.595e+00,9.613e-01,1.214e+00,1.433e+00,1.418e+00,2.020e+00,1.696e+00,1.489e+00,9.608e-01,6.157e-01,1.688e+00,9.068e-01,1.200e+00,1.086e+00,9.926e-01,1.275e+00,1.585e+00,9.924e-01,1.548e+00,1.050e+00,1.057e+00,1.612e+00,1.255e+00,1.472e+00,1.177e+00,1.149e+00,1.903e+00,1.359e+00,1.048e+00,5.959e-01,1.661e+00,1.297e+00,1.283e+00,1.487e+00,1.446e+00,1.275e+00,9.296e-01,1.733e+00,1.605e+00,1.733e+00,1.716e+00,1.841e+00,1.270e+00,1.225e+00,5.896e-01,1.319e+00,1.503e+00,1.232e+00,1.409e+00,5.529e-01,1.052e+00,1.366e+00,1.010e+00
7.853e-01,8.411e-01,5.085e-01,4.872e-01,1.102e+00,1.336e+00,1.374e+00,2.298e+00,2.910e+00,1.967e+00,2.051e+00,3.401e+00,1.740e+00,1.154e+00,2.233e+00,2.925e+00,3.608e+00,1.670e+00,2.858e+00,2.697e+00,2.133e+00,2.198e+00,2.812e+00,2.634e+00,2.188e+00,2.978e+00,3.012e+00,2.904e+00,2.289e+00,2.450e+00,1.759e+00,1.761e+00,2.238e+00,1.786e+00,1.563e+00,2.735e+00,1.983e+00,1.520e+00,2.412e+00,1.242e+00,2.414e+00,1.768e+00,2.585e+00,2.147e+00,1.562e+00,1.850e+00,2.188e+00,2.388e+00,2.456e+00,1.823e+00,2.709e+00,1.958e+00,2.216e+00,2.057e+00,2.223e+00,1.444e+00,2.042e+00,3.329e+00,3.142e+00,2.576e+00,2.438e+00,2.029e+00,2.587e+00,1.484e+00,1.960e+00,1.689e+00,2.618e+00,2.646e+00,2.301e+00,1.453e+00,1.748e+00,2.428e+00,1.938e+00
7.532e-02,1.505e-01,7.963e-01,3.289e-01,6.617e-01,7.238e-01,1.093e+00,1.016e+00,2.485e+00,1.749e+00,1.328e+00,1.792e+00,1.090e+00,1.470e+00,1.650e+00,1.956e+00,1.717e+00,1.589e+00,2.012e+00,1.882e+00,1.538e+00,1.403e+00,1.850e+00,2.273e+00,2.057e+00,2.429e+00,1.828e+00,2.170e+00,1.343e+00,1.201e+00,1.193e+00,1.669e+00,6.895e-01,1.670e+00,1.155e+00,2.113e+00,1.317e+00,1.217e+00,1.612e+00,1.404e+00,1.767e+00,1.217e+00,2.521e+00,1.183e+00,1.179e+00,1.192e+00,1.932e+00,1.093e+00,2.106e+00,1.631e+00,1.348e+00,1.794e+00,1.761e+00,1.154e+00,1.414e+00,1.595e+00,1.229e+00,2.326e+00,1.602e+00,2.060e+00,1.037e+00,1.623e+00,1.806e+00,1.930e+00,9.353e-01,2.096e+00,1.653e+00,1.476e+00,2.035e+00,1.237e+00,1.479e+00,2.204e+00,9.417e-01
1.884e-01,2.463e-01,9.947e-01,4.442e-01,9.243e-01,1.103e+00,1.833e+00,1.961e+00,3.265e+00,3.412e+00,2.929e+00,2.991e+00,2.482e+00,2.790e+00,3.252e+00,3.019e+00,3.282e+00,2.705e+00,3.153e+00,3.707e+00,2.501e+00,2.627e+00,3.498e+00,3.262e+00,2.871e+00,3.379e+00,2.893e+00,3.417e+00,2.837e+00,1.943e+00,3.036e+00,3.325e+00,2.209e+00,3.083e+00,2.170e+00,3.572e+00,2.452e+00,2.342e+00,3.033e+00,1.826e+00,2.939e+00,2.573e+00,3.144e+00,2.414e+00,2.181e+00,2.642e+00,3.660e+00,2.374e+00,2.827e+00,2.606e+00,3.186e+00,2.209e+00,3.253e+00,2.517e+00,2.655e+00,2.605e+00,2.837e+00,4.025e+00,3.275e+00,2.703e+00,1.901e+00,3.173e+00,3.059e+00,2.833e+00,1.990e+00,3.050e+00,2.725e+00,2.643e+00,3.513e+00,2.059e+00,2.391e+00,3.399e+00,1.595e+00
