8.075e-01,7.982e-01,5.211e-01,2.421e-01,5.136e-01,2.286e-01,4.344e-01,6.543e-01,9.086e-01,1.137e-01,3.661e-01,7.705e-01,9.761e-01,4.355e-01,7.914e-01,3.671e-01,4.074e-01,7.133e-01,6.884e-01,1.220e-01,2.370e-01,9.924e-01,8.977e-01,9.280e-01,2.352e-01,7.849e-01,2.459e-01,1.884e-01,6.073e-02,8.425e-01,4.997e-01,6.826e-01,8.224e-01,4.803e-01,9.780e-01,1.679e-01,1.650e-01,1.660e-01,5.696e-01,7.616e-01,8.354e-01,8.986e-01,5.289e-01,1.479e-01,1.989e-01,4.765e-01,5.020e-01,6.318e-01,7.450e-01,7.723e-01,8.978e-01,8.588e-01,1.068e-01,7.021e-01,6.470e-01,9.567e-01,8.458e-01,1.677e-02,5.130e-01,1.086e-01,3.207e-01,5.344e-01,4.472e-01
1.745e-01,4.418e-01,1.970e-01,6.963e-01,9.477e-01,6.641e-01,4.888e-01,3.780e-01,2.563e-01,8.692e-01,5.755e-01,1.098e+00,1.044e+00,9.093e-01,4.845e-01,5.183e-01,1.044e+00,5.894e-01,3.986e-01,1.006e+00,4.018e-01,6.120e-01,1.060e+00,2.558e-01,9.740e-01,9.793e-01,7.463e-01,2.943e-01,4.991e-01,7.910e-01,3.816e-01,8.958e-01,9.053e-01,1.100e+00,8.652e-01,9.065e-01,4.181e-01,1.039e-01,1.069e+00,7.388e-01,1.113e+00,5.130e-01,1.381e-01,4.642e-01,5.396e-01,5.412e-01,5.146e-01,6.185e-01,3.504e-01,6.549e-01,1.047e+00,6.238e-01,4.545e-01,1.125e+00,1.749e-01,3.279e-01,3.268e-01,9.279e-01,9.963e-01,3.721e-01,1.019e+00,5.528e-01,5.108e-01
5.887e-02,2.267e-01,6.750e-01,6.579e-01,1.206e+00,1.028e+00,7.555e-01,8.788e-01,7.617e-01,5.718e-01,6.795e-01,1.332e+00,1.586e+00,1.269e+00,4.283e-01,1.128e+00,1.493e+00,1.241e+00,3.226e-01,1.595e+00,5.360e-01,1.293e+00,1.177e+00,7.981e-01,6.706e-01,1.057e+00,7.674e-01,8.941e-01,1.086e+00,1.247e+00,7.670e-01,1.279e+00,7.518e-01,1.588e+00,1.463e+00,1.337e+00,8.047e-01,8.202e-01,1.627e+00,9.972e-01,1.492e+00,4.944e-01,6.275e-01,3.858e-01,1.014e+00,8.344e-01,1.045e+00,7.947e-01,8.600e-01,3.754e-01,1.161e+00,1.035e+00,7.562e-01,1.630e+00,7.408e-01,8.283e-01,1.031e+00,1.276e+00,1.259e+00,3.808e-01,7.605e-01,1.311e+00,1.271e+00
1.961e-01,4.169e-01,3.424e-01,1.096e+00,1.504e+00,1.036e+00,6.852e-01,5.362e-01,4.373e-01,1.513e+00,1.130e+00,2.027e+00,1.583e+00,9.811e-01,5.849e-01,8.723e-01,1.295e+00,1.126e+00,5.898e-01,1.680e+00,1.358e+00,8.450e-01,1.154e+00,7.061e-01,1.213e+00,1.057e+00,8.394e-01,1.319e+00,8.288e-01,1.574e+00,1.085e+00,1.591e+00,1.529e+00,2.103e+00,1.278e+00,1.435e+00,8.996e-01,5.558e-01,2.036e+00,1.685e+00,1.343e+00,7.328e-01,1.223e+00,1.040e+00,8.458e-01,7.969e-01,8.702e-01,7.911e-01,1.272e+00,1.494e+00,1.154e+00,1.616e+00,8.587e-01,1.895e+00,8.006e-01,5.611e-01,1.417e+00,1.143e+00,1.186e+00,5.137e-01,1.655e+00,1.277e+00,1.453e+00
2.787e-01,4.543e-01,6.392e-01,1.034e+00,2.380e+00,1.889e+00,1.247e+00,1.233e+00,1.372e+00,1.797e+00,1.601e+00,2.514e+00,2.729e+00,2.158e+00,1.491e+00,1.953e+00,2.337e+00,2.182e+00,7.137e-01,2.202e+00,1.682e+00,1.568e+00,2.299e+00,1.988e+00,1.668e+00,2.182e+00,1.755e+00,2.223e+00,1.732e+00,2.474e+00,1.796e+00,1.902e+00,1.579e+00,3.218e+00,2.451e+00,1.887e+00,1.367e+00,1.762e+00,2.346e+00,2.383e+00,1.823e+00,1.733e+00,2.064e+00,1.518e+00,1.414e+00,1.011e+00,1.915e+00,1.822e+00,2.397e+00,2.185e+00,1.879e+00,2.054e+00,1.207e+00,2.641e+00,1.545e+00,1.237e+00,2.371e+00,1.969e+00,1.595e+00,9.245e-01,1.968e+00,2.076e+00,1.948e+00
6.097e-01,6.951e-01,6.361e-01,9.277e-01,2.161e+00,2.006e+00,1.635e+00,2.132e+00,1.671e+00,2.545e+00,1.747e+00,3.037e+00,3.346e+00,2.605e+00,1.983e+00,2.577e+00,2.139e+00,3.002e+00,1.589e+00,2.332e+00,1.865e+00,2.270e+00,2.336e+00,2.279e+00,1.527e+00,2.872e+00,1.876e+00,3.084e+00,1.558e+00,3.368e+00,2.800e+00,2.430e+00,2.296e+00,3.130e+00,3.275e+00,1.897e+00,1.966e+00,2.259e+00,2.505e+00,2.805e+00,1.662e+00,2.110e+00,2.395e+00,2.203e+00,1.448e+00,1.729e+00,1.793e+00,1.892e+00,3.027e+00,2.584e+00,1.860e+00,2.998e+00,1.478e+00,2.939e+00,1.687e+00,1.458e+00,3.098e+00,2.265e+00,1.874e+00,8.467e-01,2.179e+00,2.029e+00,2.470e+00
5.603e-02,1.479e-01,4.648e-01,4.640e-01,1.018e+00,9.829e-01,1.286e+00,1.112e+00,1.342e+00,8.626e-01,1.068e+00,2.042e+00,2.312e+00,1.296e+00,1.327e+00,1.364e+00,1.243e+00,1.318e+00,1.112e+00,1.470e+00,1.143e+00,1.693e+00,1.315e+00,1.126e+00,1.215e+00,1.842e+00,1.791e+00,1.232e+00,1.540e+00,1.639e+00,1.121e+00,1.777e+00,1.324e+00,1.473e+00,2.143e+00,1.928e+00,1.335e+00,1.306e+00,2.024e+00,1.610e+00,1.528e+00,1.119e+00,1.170e+00,1.310e+00,1.038e+00,8.740e-01,1.328e+00,9.125e-01,1.557e+00,1.494e+00,9.861e-01,1.442e+00,1.207e+00,1.667e+00,1.244e+00,1.509e+00,2.118e+00,2.059e+00,1.941e+00,1.255e+00,1.481e+00,1.514e+00,1.269e+00
1.883e-01,4.179e-01,6.823e-01,1.012e+00,1.898e+00,1.727e+00,1.682e+00,1.900e+00,2.264e+00,1.915e+00,1.864e+00,3.894e+00,3.618e+00,2.691e+00,1.753e+00,2.593e+00,2.788e+00,2.975e+00,2.343e+00,2.721e+00,1.675e+00,2.731e+00,2.202e+00,2.121e+00,1.868e+00,3.189e+00,2.546e+00,2.523e+00,2.468e+00,3.364e+00,2.890e+00,2.758e+00,2.566e+00,3.143e+00,3.357e+00,3.189e+00,2.785e+00,2.370e+00,3.254e+00,3.055e+00,2.837e+00,2.078e+00,2.448e+00,1.999e+00,2.160e+00,2.017e+00,2.570e+00,2.441e+00,3.066e+00,2.673e+00,1.809e+00,3.211e+00,1.668e+00,3.367e+00,1.937e+00,1.906e+00,2.977e+00,3.082e+00,3.329e+00,2.300e+00,2.376e+00,2.134e+00,2.254e+00
6.679e-01,9.209e-01,6.798e-01,1.074e+00,2.071e+00,1.526e+00,1.687e+00,1.578e+00,2.544e+00,1.811e+00,2.544e+00,4.013e+00,3.744e+00,2.422e+00,3.164e+00,2.434e+00,3.049e+00,2.539e+00,3.386e+00,2.842e+00,2.644e+00,3.016e+00,3.513e+00,3.246e+00,2.922e+00,4.009e+00,3.693e+00,2.709e+00,2.426e+00,3.891e+00,2.869e+00,3.543e+00,2.869e+00,3.247e+00,4.160e+00,3.428e+00,2.973e+00,2.076e+00,3.523e+00,3.807e+00,3.605e+00,3.005e+00,3.182e+00,2.241e+00,2.746e+00,2.259e+00,3.397e+00,3.480e+00,3.130e+00,3.592e+00,2.817e+00,3.432e+00,1.520e+00,3.887e+00,2.110e+00,3.225e+00,3.563e+00,3.600e+00,3.796e+00,2.518e+00,3.401e+00,2.359e+00,2.102e+00
2.167e-01,3.301e-01,2.716e-01,7.206e-01,1.581e+00,1.213e+00,8.978e-01,7.545e-01,1.030e+00,2.501e+00,2.082e+00,2.330e+00,2.367e+00,1.949e+00,2.620e+00,1.701e+00,2.603e+00,1.543e+00,2.258e+00,2.967e+00,2.299e+00,1.624e+00,2.567e+00,2.328e+00,2.647e+00,2.409e+00,2.573e+00,2.612e+00,1.686e+00,2.720e+00,2.305e+00,3.095e+00,2.380e+00,2.933e+00,3.194e+00,2.143e+00,2.472e+00,2.263e+00,2.614e+00,2.654e+00,1.978e+00,1.878e+00,2.616e+00,1.822e+00,2.429e+00,1.704e+00,2.247e+00,2.521e+00,2.065e+00,2.955e+00,1.785e+00,2.481e+00,1.949e+00,2.797e+00,1.526e+00,2.210e+00,3.067e+00,3.033e+00,1.930e+00,1.226e+00,2.553e+00,1.643e+00,1.574e+00
