1.840e-01,3.811e-01,7.017e-01,9.015e-01,1.792e-01,2.843e-02,7.368e-01,5.574e-02,8.094e-01,2.868e-01,6.677e-01,5.328e-01,8.468e-01,6.934e-01,4.933e-01,2.731e-01,5.308e-01,6.487e-01,5.204e-01,3.254e-01,5.796e-01,4.158e-01,5.186e-01,3.358e-01,6.080e-01,8.405e-01,6.447e-01,4.910e-02,8.642e-01,1.161e-01,3.710e-01,2.953e-01,4.961e-01,3.692e-01,7.331e-01,1.219e-01,3.980e-01,4.462e-01,9.162e-01,5.099e-01,9.627e-01,4.151e-01,6.192e-01,5.411e-02,8.636e-01,9.389e-01,7.937e-01,2.980e-02,1.167e-01,1.972e-01,3.092e-01,7.103e-01,7.370e-01,6.213e-01
3.838e-02,6.022e-01,6.338e-01,5.881e-01,3.869e-02,5.196e-01,1.141e+00,6.309e-01,3.926e-01,9.669e-01,2.484e-01,7.853e-01,1.110e+00,4.396e-01,1.415e-01,6.690e-01,8.741e-01,8.780e-01,8.827e-01,8.796e-01,4.223e-01,9.384e-01,4.889e-01,9.878e-01,8.759e-01,1.057e+00,1.130e+00,5.155e-02,7.297e-01,4.799e-01,4.031e-01,4.769e-01,1.009e+00,4.410e-01,3.620e-01,5.327e-01,2.632e-01,9.346e-01,1.010e+00,5.070e-01,8.456e-01,9.017e-01,3.614e-01,1.167e-01,6.815e-01,7.488e-01,6.895e-01,5.232e-01,7.711e-01,1.019e+00,3.339e-01,5.650e-01,1.055e+00,1.020e+00
1.244e-01,4.877e-01,1.335e+00,1.408e+00,8.051e-01,1.087e+00,1.596e+00,6.631e-01,8.367e-01,1.553e+00,8.450e-01,1.330e+00,1.388e+00,1.245e+00,4.835e-01,1.290e+00,1.580e+00,1.529e+00,8.689e-01,1.293e+00,1.041e+00,1.208e+00,1.099e+00,9.755e-01,1.003e+00,1.717e+00,9.974e-01,4.495e-01,1.235e+00,9.202e-01,7.442e-01,7.533e-01,9.405e-01,8.521e-01,1.209e+00,3.921e-01,1.016e+00,7.498e-01,1.150e+00,7.529e-01,1.392e+00,6.875e-01,1.127e+00,1.051e+00,1.551e+00,1.869e+00,1.491e+00,5.038e-01,7.474e-01,8.182e-01,1.248e+00,1.625e+00,1.353e+00,1.199e+00
9.603e-02,5.233e-01,8.937e-01,1.432e+00,6.913e-01,1.130e+00,1.722e+00,9.350e-01,9.699e-01,1.658e+00,1.294e+00,1.882e+00,1.607e+00,1.677e+00,3.702e-01,1.777e+00,1.841e+00,1.573e+00,1.255e+00,9.722e-01,9.362e-01,1.341e+00,1.269e+00,9.056e-01,1.438e+00,1.723e+00,1.556e+00,1.022e+00,1.615e+00,7.473e-01,1.442e+00,8.053e-01,1.708e+00,7.822e-01,1.396e+00,1.224e+00,5.748e-01,1.521e+00,1.550e+00,6.389e-01,1.572e+00,9.040e-01,7.040e-01,1.255e+00,1.243e+00,1.396e+00,1.251e+00,6.173e-01,6.773e-01,1.107e+00,1.552e+00,9.999e-01,1.961e+00,1.395e+00
7.648e-02,3.840e-01,8.047e-01,9.604e-01,8.363e-01,7.589e-01,2.088e+00,6.814e-01,1.500e+00,1.561e+00,7.096e-01,2.044e+00,1.574e+00,1.412e+00,9.665e-01,1.327e+00,1.507e+00,1.668e+00,7.706e-01,1.272e+00,1.436e+00,1.627e+00,1.727e+00,1.532e+00,8.790e-01,1.966e+00,1.105e+00,1.251e+00,1.947e+00,7.973e-01,1.660e+00,6.604e-01,1.684e+00,1.346e+00,9.278e-01,8.500e-01,1.003e+00,1.197e+00,1.844e+00,5.887e-01,1.094e+00,1.187e+00,7.884e-01,1.324e+00,1.023e+00,1.412e+00,1.100e+00,9.428e-01,9.921e-01,8.689e-01,1.582e+00,1.189e+00,1.235e+00,1.296e+00
1.747e-01,4.400e-01,1.024e+00,1.510e+00,1.028e+00,9.121e-01,2.512e+00,1.333e+00,2.132e+00,2.496e+00,1.941e+00,3.116e+00,1.943e+00,2.723e+00,1.981e+00,2.187e+00,1.844e+00,2.701e+00,1.533e+00,2.156e+00,2.507e+00,1.753e+00,2.658e+00,1.933e+00,1.561e+00,2.576e+00,1.718e+00,1.588e+00,2.907e+00,1.515e+00,2.751e+00,1.114e+00,2.851e+00,1.649e+00,1.555e+00,1.214e+00,1.212e+00,2.280e+00,2.438e+00,1.312e+00,2.071e+00,1.938e+00,1.846e+00,1.798e+00,1.682e+00,2.587e+00,1.780e+00,1.782e+00,1.066e+00,1.396e+00,1.955e+00,1.818e+00,1.755e+00,2.472e+00
4.159e-02,2.116e-01,8.764e-01,1.138e+00,8.756e-01,1.267e+00,1.569e+00,2.007e+00,1.659e+00,2.567e+00,1.572e+00,2.378e+00,1.711e+00,2.850e+00,9.934e-01,2.869e+00,1.635e+00,2.428e+00,2.025e+00,2.643e+00,1.643e+00,1.837e+00,2.083e+00,1.441e+00,2.143e+00,2.327e+00,1.440e+00,1.591e+00,2.493e+00,2.162e+00,2.143e+00,1.724e+00,2.249e+00,1.334e+00,1.541e+00,8.250e-01,1.670e+00,1.957e+00,1.038e+00,1.449e+00,1.771e+00,1.446e+00,2.245e+00,1.933e+00,2.129e+00,2.944e+00,1.848e+00,1.568e+00,1.102e+00,2.153e+00,1.651e+00,2.199e+00,1.807e+00,2.098e+00
8.738e-02,6.827e-01,1.368e+00,1.363e+00,7.653e-01,1.354e+00,2.364e+00,2.557e+00,2.526e+00,3.735e+00,1.924e+00,3.153e+00,2.761e+00,3.409e+00,1.535e+00,3.786e+00,2.028e+00,3.326e+00,3.044e+00,3.812e+00,3.007e+00,2.668e+00,3.059e+00,2.788e+00,2.756e+00,3.891e+00,2.310e+00,2.038e+00,3.487e+00,3.126e+00,2.825e+00,2.448e+00,3.575e+00,2.312e+00,2.301e+00,1.353e+00,2.324e+00,3.155e+00,2.116e+00,2.160e+00,2.269e+00,3.196e+00,3.289e+00,2.305e+00,2.695e+00,4.479e+00,2.983e+00,2.320e+00,2.238e+00,3.649e+00,1.560e+00,3.172e+00,2.539e+00,3.445e+00
1.806e-01,8.605e-01,1.397e+00,1.892e+00,9.743e-01,1.292e+00,3.080e+00,1.991e+00,3.656e+00,3.754e+00,3.017e+00,4.159e+00,3.636e+00,4.295e+00,1.882e+00,4.082e+00,3.036e+00,3.299e+00,3.264e+00,3.184e+00,3.303e+00,3.569e+00,3.927e+00,2.904e+00,2.665e+00,4.236e+00,3.167e+00,2.547e+00,4.745e+00,2.694e+00,3.869e+00,2.219e+00,4.605e+00,2.336e+00,2.650e+00,2.819e+00,2.564e+00,3.733e+00,3.415e+00,2.429e+00,2.778e+00,2.904e+00,2.723e+00,2.341e+00,3.005e+00,3.687e+00,2.911e+00,1.924e+00,2.693e+00,3.021e+00,3.004e+00,2.499e+00,3.730e+00,3.820e+00
6.458e-02,4.906e-01,1.173e+00,1.297e+00,1.019e+00,1.380e+00,2.480e+00,1.795e+00,2.167e+00,3.689e+00,2.900e+00,3.859e+00,2.991e+00,3.206e+00,2.024e+00,3.597e+00,2.497e+00,2.946e+00,3.004e+00,3.894e+00,3.511e+00,2.953e+00,3.237e+00,2.579e+00,2.395e+00,4.122e+00,2.856e+00,2.569e+00,3.830e+00,3.021e+00,3.088e+00,1.705e+00,4.181e+00,2.144e+00,2.228e+00,2.138e+00,2.029e+00,3.186e+00,3.095e+00,1.881e+00,2.596e+00,3.279e+00,3.169e+00,2.346e+00,2.080e+00,3.813e+00,3.104e+00,2.252e+00,2.819e+00,2.471e+00,2.938e+00,3.136e+00,2.757e+00,3.308e+00
