4.477e-01,6.200e-01,7.486e-01,2.962e-01,6.232e-01,1.704e-02,6.327e-01,9.898e-01,5.524e-02,3.849e-01,5.676e-01,4.041e-01,2.032e-01,4.136e-01,4.452e-01,1.993e-01,9.203e-01,2.545e-01,6.502e-03,7.334e-01,9.618e-01,9.913e-01,2.202e-01,1.693e-01,1.047e-01,8.988e-01,3.942e-01,7.506e-01,9.628e-01,4.127e-01,2.561e-01,3.277e-01,4.869e-01,7.064e-02,3.756e-01,2.388e-01,8.945e-01,4.648e-01,2.907e-02,1.116e-01,8.999e-01,9.283e-01,4.992e-01,6.233e-01,2.264e-01,2.257e-01,8.225e-01,1.078e-01,2.497e-01,6.806e-01,5.581e-01,8.232e-01,5.266e-01,4.553e-01,8.539e-01,9.758e-01,9.652e-01,9.009e-01,9.077e-01,7.435e-01,2.041e-02,3.875e-01,5.759e-01,2.769e-01,9.161e-01,7.957e-01,9.551e-01,7.626e-01,5.206e-01,5.324e-01
4.359e-01,8.907e-01,7.684e-01,1.254e+00,9.558e-01,2.812e-01,1.368e+00,1.007e+00,4.744e-01,5.653e-01,1.150e+00,1.119e+00,4.528e-01,4.821e-01,1.115e+00,6.485e-01,1.830e+00,7.391e-01,3.273e-01,8.359e-01,1.297e+00,1.721e+00,5.090e-01,2.311e-01,7.867e-01,1.280e+00,1.208e+00,1.181e+00,1.832e+00,4.301e-01,4.532e-01,6.802e-01,1.413e+00,2.035e-01,6.530e-01,6.073e-01,1.265e+00,5.721e-01,2.911e-01,1.195e-01,1.417e+00,1.078e+00,5.552e-01,1.334e+00,7.577e-01,1.084e+00,1.376e+00,9.890e-01,3.161e-01,1.111e+00,1.168e+00,1.324e+00,5.270e-01,1.369e+00,1.216e+00,1.524e+00,1.257e+00,1.686e+00,9.686e-01,1.328e+00,5.190e-01,1.055e+00,1.445e+00,1.089e+00,9.512e-01,1.127e+00,1.348e+00,1.062e+00,1.132e+00,1.509e+00
3.487e-01,5.772e-01,1.485e+00,1.254e+00,1.392e+00,4.669e-01,7.981e-01,1.046e+00,8.206e-01,5.275e-01,1.626e+00,1.522e+00,2.831e-01,4.755e-01,1.492e+00,1.149e+00,1.049e+00,6.022e-01,7.975e-01,1.166e+00,1.738e+00,1.590e+00,1.038e+00,3.934e-01,7.433e-01,1.633e+00,1.009e+00,1.031e+00,1.069e+00,6.056e-01,3.729e-01,9.358e-01,1.279e+00,8.465e-01,7.559e-01,5.877e-01,1.082e+00,1.306e+00,5.959e-01,5.810e-01,9.862e-01,1.497e+00,1.072e+00,1.679e+00,8.266e-01,5.280e-01,1.356e+00,1.028e+00,2.826e-01,7.421e-01,1.061e+00,1.234e+00,8.613e-01,9.473e-01,1.213e+00,1.906e+00,1.344e+00,1.814e+00,1.512e+00,1.113e+00,7.537e-01,6.537e-01,1.478e+00,8.017e-01,1.341e+00,9.015e-01,1.703e+00,1.490e+00,1.111e+00,1.207e+00
1.544e-02,2.775e-01,1.135e-01,1.399e+00,7.246e-01,1.049e+00,1.000e+00,2.080e-01,7.525e-01,6.395e-01,1.357e+00,8.594e-01,7.512e-01,6.562e-01,1.391e+00,5.491e-01,9.016e-01,1.105e+00,1.032e+00,9.581e-01,4.391e-01,1.582e+00,7.928e-01,6.412e-01,1.400e+00,6.112e-01,1.610e+00,1.243e+00,9.531e-01,8.470e-01,8.928e-01,4.372e-01,9.075e-01,1.055e+00,3.266e-01,6.354e-01,6.901e-01,1.021e+00,1.187e+00,1.649e-01,9.047e-01,9.240e-01,7.144e-01,1.709e+00,6.489e-01,1.570e+00,1.410e+00,9.323e-01,3.882e-01,5.306e-01,1.580e+00,1.449e+00,5.332e-01,1.838e+00,5.286e-01,7.134e-01,4.931e-01,1.086e+00,6.570e-01,8.925e-01,1.229e+00,8.680e-01,1.134e+00,7.855e-01,5.699e-01,6.712e-01,1.101e+00,1.192e+00,6.954e-01,1.200e+00
4.475e-01,7.732e-01,1.051e+00,1.506e+00,1.570e+00,1.596e+00,1.670e+00,1.709e+00,1.393e+00,1.112e+00,2.068e+00,1.353e+00,1.320e+00,1.156e+00,1.912e+00,1.200e+00,2.374e+00,1.250e+00,1.705e+00,1.880e+00,1.509e+00,3.350e+00,1.187e+00,1.060e+00,2.060e+00,1.826e+00,2.249e+00,1.974e+00,2.002e+00,2.171e+00,1.145e+00,1.496e+00,1.543e+00,1.428e+00,7.921e-01,9.105e-01,1.657e+00,2.543e+00,1.535e+00,8.205e-01,2.352e+00,2.469e+00,1.631e+00,2.321e+00,9.069e-01,2.415e+00,2.688e+00,1.480e+00,7.297e-01,1.848e+00,2.583e+00,2.195e+00,1.209e+00,2.206e+00,1.721e+00,2.001e+00,1.770e+00,2.338e+00,1.896e+00,1.661e+00,1.911e+00,1.184e+00,2.077e+00,1.450e+00,2.527e+00,2.064e+00,2.524e+00,2.844e+00,1.883e+00,2.029e+00
3.266e-01,6.591e-01,1.072e+00,1.488e+00,1.327e+00,1.702e+00,1.957e+00,1.407e+00,1.666e+00,1.551e+00,2.425e+00,1.626e+00,1.308e+00,8.629e-01,1.724e+00,1.832e+00,2.011e+00,1.781e+00,1.318e+00,1.389e+00,1.681e+00,2.543e+00,1.869e+00,1.573e+00,2.280e+00,2.009e+00,1.866e+00,1.526e+00,1.633e+00,1.131e+00,1.158e+00,1.420e+00,1.652e+00,1.138e+00,1.233e+00,1.400e+00,1.704e+00,2.251e+00,1.544e+00,7.797e-01,1.591e+00,2.175e+00,1.565e+00,1.914e+00,1.525e+00,1.420e+00,2.394e+00,1.770e+00,6.611e-01,2.099e+00,1.973e+00,2.411e+00,1.471e+00,2.138e+00,1.943e+00,2.405e+00,1.372e+00,2.784e+00,1.447e+00,1.637e+00,1.607e+00,1.969e+00,1.920e+00,1.750e+00,2.064e+00,1.436e+00,2.440e+00,2.489e+00,1.774e+00,2.214e+00
3.805e-01,7.704e-01,9.631e-01,1.501e+00,1.358e+00,1.604e+00,2.964e+00,2.026e+00,2.360e+00,1.943e+00,2.675e+00,2.033e+00,1.932e+00,9.857e-01,2.144e+00,2.535e+00,3.420e+00,1.807e+00,2.367e+00,1.668e+00,2.145e+00,3.898e+00,1.908e+00,2.150e+00,2.944e+00,2.210e+00,2.525e+00,1.978e+00,2.088e+00,1.876e+00,1.731e+00,2.161e+00,1.981e+00,1.101e+00,1.178e+00,1.411e+00,2.635e+00,2.454e+00,1.568e+00,1.304e+00,2.518e+00,2.356e+00,2.030e+00,2.523e+00,2.004e+00,2.373e+00,3.309e+00,2.349e+00,1.275e+00,2.615e+00,2.716e+00,3.165e+00,1.994e+00,2.420e+00,2.065e+00,2.547e+00,2.542e+00,3.331e+00,1.763e+00,2.175e+00,1.866e+00,2.100e+00,2.933e+00,1.979e+00,2.971e+00,1.846e+00,3.237e+00,2.623e+00,2.258e+00,3.133e+00
3.017e-01,6.640e-01,8.692e-01,1.547e+00,1.317e+00,1.392e+00,2.198e+00,1.886e+00,2.598e+00,1.741e+00,3.215e+00,2.536e+00,1.878e+00,1.209e+00,2.216e+00,2.352e+00,3.047e+00,1.449e+00,2.493e+00,2.194e+00,2.145e+00,3.504e+00,2.307e+00,2.241e+00,3.280e+00,1.858e+00,2.787e+00,2.137e+00,2.732e+00,2.484e+00,1.601e+00,2.277e+00,1.972e+00,1.254e+00,1.756e+00,1.135e+00,2.724e+00,2.268e+00,1.424e+00,1.108e+00,2.859e+00,2.286e+00,1.855e+00,2.592e+00,1.771e+00,3.194e+00,3.356e+00,2.044e+00,1.721e+00,2.926e+00,2.528e+00,2.958e+00,1.505e+00,2.616e+00,1.659e+00,2.125e+00,2.191e+00,3.007e+00,2.453e+00,2.545e+00,2.359e+00,1.821e+00,3.021e+00,2.190e+00,2.490e+00,1.863e+00,3.573e+00,2.786e+00,2.098e+00,3.324e+00
2.700e-01,5.266e-01,5.968e-01,9.734e-01,8.524e-01,1.292e+00,2.487e+00,1.856e+00,3.371e+00,3.104e+00,3.116e+00,2.344e+00,2.557e+00,1.615e+00,1.823e+00,2.998e+00,3.420e+00,2.583e+00,2.727e+00,2.345e+00,2.558e+00,3.678e+00,3.256e+00,3.778e+00,3.459e+00,2.527e+00,3.244e+00,1.930e+00,2.482e+00,2.075e+00,2.095e+00,2.185e+00,2.389e+00,1.685e+00,2.715e+00,2.042e+00,3.059e+00,2.319e+00,1.629e+00,1.695e+00,2.629e+00,2.180e+00,2.047e+00,2.418e+00,2.522e+00,2.884e+00,4.025e+00,1.927e+00,2.743e+00,3.159e+00,3.107e+00,3.903e+00,2.365e+00,2.664e+00,2.498e+00,2.429e+00,3.128e+00,3.394e+00,3.044e+00,2.684e+00,2.454e+00,2.243e+00,3.644e+00,2.460e+00,2.737e+00,1.769e+00,3.833e+00,2.486e+00,2.367e+00,3.454e+00
1.298e-01,4.599e-01,4.923e-01,1.442e+00,1.036e+00,1.595e+00,1.689e+00,1.281e+00,2.751e+00,2.153e+00,2.943e+00,2.917e+00,2.292e+00,2.290e+00,1.915e+00,2.900e+00,3.260e+00,2.636e+00,2.492e+00,2.524e+00,2.227e+00,3.814e+00,3.003e+00,2.815e+00,3.705e+00,2.473e+00,3.241e+00,1.617e+00,3.353e+00,2.760e+00,1.491e+00,2.766e+00,3.211e+00,2.028e+00,2.817e+00,2.653e+00,1.968e+00,2.919e+00,1.860e+00,1.379e+00,2.433e+00,2.701e+00,1.744e+00,2.550e+00,2.334e+00,3.194e+00,3.807e+00,2.287e+00,2.202e+00,3.619e+00,3.336e+00,3.460e+00,1.872e+00,3.172e+00,2.320e+00,2.215e+00,2.115e+00,2.871e+00,3.217e+00,2.772e+00,3.695e+00,2.803e+00,3.118e+00,3.590e+00,2.506e+00,2.254e+00,3.415e+00,3.331e+00,2.879e+00,3.096e+00
