1.544e-01,1.699e-01,7.075e-01,2.661e-01,1.393e-01,7.759e-01,8.824e-01,3.122e-01,6.645e-01,3.212e-01,1.348e-01,5.556e-01,9.545e-01,6.455e-01,3.525e-01,4.471e-01,9.115e-01,5.569e-01,7.907e-01,4.696e-01,8.206e-01,8.377e-01,7.896e-01,3.055e-01,4.275e-01,5.541e-01,8.289e-01,4.798e-01,7.725e-01,2.749e-02,8.584e-03
7.874e-02,3.478e-01,5.447e-01,1.049e+00,6.525e-01,1.291e+00,5.792e-01,5.098e-01,1.086e+00,9.227e-01,5.803e-01,1.134e+00,1.204e+00,1.004e+00,6.557e-01,7.746e-01,8.989e-01,1.044e+00,1.399e+00,2.442e-01,1.107e+00,9.556e-01,5.593e-01,6.692e-01,9.201e-01,1.158e+00,5.856e-01,7.618e-01,8.244e-01,3.169e-01,4.961e-01
7.068e-02,1.687e-01,6.222e-01,1.246e+00,3.110e-01,8.489e-01,4.669e-01,1.153e+00,8.906e-01,4.749e-01,6.893e-01,6.988e-01,1.344e+00,1.256e+00,1.150e+00,1.190e+00,1.450e+00,7.524e-01,1.399e+00,6.880e-01,1.055e+00,1.330e+00,1.065e+00,7.274e-01,1.087e+00,9.816e-01,9.282e-01,1.362e+00,1.365e+00,9.369e-01,8.101e-01
5.808e-03,2.228e-02,1.880e-01,1.551e+00,2.157e-01,3.723e-01,4.535e-01,7.648e-01,4.241e-01,1.067e+00,6.728e-01,2.212e-01,1.277e+00,1.081e+00,6.962e-01,8.834e-01,7.644e-01,9.965e-01,6.969e-01,1.175e+00,5.468e-01,1.414e+00,8.769e-01,1.131e+00,1.464e+00,7.061e-01,8.799e-01,1.292e+00,1.147e+00,9.531e-01,1.105e+00
9.751e-02,2.680e-01,7.092e-01,1.765e+00,6.699e-01,1.867e+00,1.650e+00,1.670e+00,1.982e+00,2.004e+00,1.373e+00,1.448e+00,2.871e+00,1.610e+00,1.656e+00,2.298e+00,2.362e+00,2.261e+00,1.905e+00,1.599e+00,1.387e+00,2.180e+00,1.847e+00,1.329e+00,1.954e+00,2.147e+00,1.799e+00,2.422e+00,2.358e+00,1.708e+00,1.888e+00
9.897e-02,2.479e-01,5.791e-01,1.114e+00,4.990e-01,1.474e+00,1.818e+00,1.292e+00,1.713e+00,1.527e+00,1.685e+00,1.122e+00,1.795e+00,1.124e+00,9.696e-01,1.204e+00,2.027e+00,1.683e+00,1.864e+00,1.631e+00,1.225e+00,1.810e+00,1.681e+00,1.037e+00,1.879e+00,1.752e+00,1.888e+00,1.977e+00,1.525e+00,9.750e-01,1.303e+00
6.622e-02,1.397e-01,5.320e-01,1.776e+00,3.673e-01,1.024e+00,2.192e+00,2.344e+00,1.337e+00,2.296e+00,1.816e+00,7.566e-01,2.324e+00,1.571e+00,1.260e+00,2.053e+00,2.303e+00,1.637e+00,2.687e+00,2.907e+00,1.799e+00,2.619e+00,1.939e+00,1.497e+00,2.478e+00,2.028e+00,1.907e+00,2.451e+00,1.826e+00,1.663e+00,2.367e+00
8.213e-02,2.218e-01,4.989e-01,8.292e-01,4.221e-01,1.075e+00,9.502e-01,1.203e+00,1.785e+00,1.404e+00,6.447e-01,1.871e+00,1.493e+00,1.531e+00,9.542e-01,1.140e+00,2.079e+00,1.236e+00,2.194e+00,1.479e+00,1.739e+00,1.726e+00,1.678e+00,1.170e+00,1.558e+00,1.515e+00,1.644e+00,1.205e+00,1.046e+00,9.835e-01,1.333e+00
1.449e-01,3.607e-01,8.578e-01,1.882e+00,7.952e-01,2.258e+00,2.958e+00,2.669e+00,4.191e+00,3.788e+00,3.099e+00,3.102e+00,3.882e+00,2.693e+00,2.374e+00,3.091e+00,4.371e+00,3.488e+00,4.519e+00,4.340e+00,3.676e+00,3.872e+00,3.573e+00,2.911e+00,4.237e+00,4.074e+00,3.611e+00,3.963e+00,2.730e+00,3.021e+00,3.147e+00
9.439e-02,2.631e-01,6.074e-01,1.480e+00,6.019e-01,1.617e+00,2.049e+00,2.072e+00,2.976e+00,3.514e+00,2.264e+00,3.082e+00,2.902e+00,2.823e+00,2.133e+00,2.608e+00,4.010e+00,3.180e+00,3.859e+00,3.461e+00,3.298e+00,3.014e+00,3.240e+00,2.187e+00,3.129e+00,3.236e+00,3.156e+00,3.112e+00,2.891e+00,3.189e+00,2.487e+00
