9.302e-01,2.386e-01,5.799e-01,2.337e-01,6.766e-01,8.981e-01,5.907e-01,5.526e-02,5.666e-01,1.903e-01,9.978e-01,9.729e-01,1.686e-02,8.529e-01,2.792e-01,8.410e-01,4.570e-01,4.092e-01,3.676e-01,3.406e-01,9.659e-02,4.348e-01,7.996e-01,5.554e-01,9.271e-01,5.723e-01,3.073e-01,5.949e-02,1.346e-01,4.477e-01,1.902e-01,4.650e-01,4.893e-01,7.479e-02,5.569e-01,8.107e-01,1.952e-01,6.429e-01,7.734e-01,6.499e-01,5.422e-01,5.422e-01,1.648e-01,3.190e-01,6.087e-01,6.892e-01,4.279e-02,2.929e-02,4.082e-01,7.722e-01,5.338e-01,9.598e-01,1.955e-01,4.466e-01,1.498e-02,5.691e-01,4.300e-02,2.502e-01,5.825e-01,5.541e-03,5.908e-01,3.493e-01,2.375e-02,8.519e-01,7.656e-01,2.729e-01,2.641e-01,5.360e-01,4.130e-01,9.141e-01,3.195e-01,5.743e-01,5.244e-02,4.976e-01,2.556e-01,5.720e-02,3.508e-01,9.499e-01,6.085e-02,8.125e-01,3.955e-01,8.516e-01,2.456e-01,1.888e-01
1.031e-01,6.818e-01,6.901e-01,8.523e-01,6.764e-01,3.400e-01,3.645e-01,9.521e-01,9.700e-01,9.418e-01,6.786e-01,2.300e-01,9.433e-01,1.902e-01,8.338e-01,2.453e-01,7.443e-01,3.368e-01,6.060e-02,9.070e-01,4.225e-02,9.293e-01,3.644e-01,1.778e-01,5.409e-01,7.543e-01,2.597e-01,7.470e-02,8.456e-01,3.712e-01,1.939e-01,8.313e-01,6.416e-02,1.014e-01,3.064e-01,1.072e+00,7.085e-01,1.055e+00,7.475e-01,1.057e+00,2.642e-01,8.022e-01,6.220e-01,4.058e-01,8.486e-01,1.795e-01,2.661e-01,6.458e-01,6.185e-01,2.126e-01,4.949e-01,4.163e-01,5.218e-02,4.413e-01,8.891e-01,8.846e-01,3.262e-01,6.142e-01,1.008e+00,6.198e-01,5.586e-01,6.389e-01,9.555e-01,8.796e-01,1.826e-01,2.486e-01,8.744e-01,2.870e-01,3.130e-01,2.234e-01,3.613e-01,9.810e-01,8.810e-03,6.875e-01,9.016e-01,9.748e-01,4.783e-01,2.353e-01,4.768e-01,6.233e-01,7.526e-01,3.935e-01,1.016e+00,5.292e-01
2.008e-01,1.080e-01,6.994e-01,4.917e-01,6.942e-01,1.210e+00,2.510e-01,9.674e-02,9.950e-01,4.158e-01,9.327e-01,4.558e-01,4.162e-01,4.321e-01,5.185e-01,3.693e-01,7.308e-01,1.017e+00,1.655e-01,7.356e-01,2.197e-01,7.969e-01,1.117e+00,1.020e+00,4.892e-01,5.067e-01,1.763e-01,9.322e-01,4.497e-01,7.756e-01,5.955e-01,2.106e-01,3.779e-01,9.726e-01,4.915e-01,8.529e-01,1.094e+00,9.450e-01,9.710e-01,5.557e-01,7.967e-01,8.773e-01,1.007e+00,9.698e-01,6.889e-01,2.293e-01,7.711e-01,6.477e-01,2.128e-01,7.588e-01,8.030e-01,7.038e-01,7.806e-01,3.608e-01,7.795e-01,4.121e-01,8.062e-01,5.423e-01,1.059e+00,5.415e-01,9.247e-01,2.965e-01,9.826e-01,3.447e-01,5.062e-01,9.950e-01,9.991e-01,1.085e+00,7.799e-01,1.114e+00,3.329e-01,6.041e-01,6.631e-01,1.142e+00,4.032e-01,8.228e-01,9.478e-01,2.337e-01,6.568e-01,1.014e+00,2.646e-01,5.568e-01,1.732e-01,5.828e-01
5.811e-01,2.727e-01,8.079e-01,1.269e+00,9.550e-01,1.934e+00,1.473e+00,7.204e-01,1.830e+00,8.150e-01,1.709e+00,7.899e-01,1.216e+00,1.494e+00,1.383e+00,1.407e+00,1.082e+00,1.122e+00,9.233e-01,7.940e-01,3.678e-01,1.629e+00,1.382e+00,1.415e+00,1.570e+00,1.608e+00,3.817e-01,7.983e-01,7.785e-01,1.660e+00,1.275e+00,6.713e-01,6.921e-01,1.458e+00,1.387e+00,1.814e+00,1.302e+00,1.704e+00,1.854e+00,8.740e-01,8.845e-01,1.222e+00,1.037e+00,1.343e+00,1.318e+00,1.088e+00,1.376e+00,5.669e-01,8.021e-01,9.298e-01,1.019e+00,1.028e+00,8.709e-01,1.010e+00,8.747e-01,1.264e+00,1.268e+00,1.181e+00,1.849e+00,1.241e+00,1.895e+00,9.848e-01,9.411e-01,1.665e+00,9.974e-01,1.387e+00,1.167e+00,1.325e+00,1.346e+00,1.580e+00,1.109e+00,9.580e-01,7.052e-01,1.183e+00,1.306e+00,1.574e+00,1.237e+00,1.395e+00,1.437e+00,1.725e+00,1.255e+00,1.738e+00,4.703e-01,1.044e+00
1.316e-02,5.879e-01,8.549e-01,1.596e+00,1.870e+00,2.320e+00,1.835e+00,1.482e+00,2.833e+00,2.203e+00,1.564e+00,1.184e+00,2.273e+00,1.306e+00,1.765e+00,1.112e+00,1.575e+00,1.197e+00,1.108e+00,1.889e+00,9.281e-01,2.629e+00,1.455e+00,1.958e+00,1.227e+00,2.341e+00,9.591e-01,1.680e+00,1.954e+00,1.763e+00,1.281e+00,1.196e+00,1.054e+00,1.491e+00,2.029e+00,2.006e+00,2.490e+00,2.836e+00,2.561e+00,1.180e+00,9.466e-01,2.039e+00,2.108e+00,2.074e+00,1.744e+00,8.436e-01,1.650e+00,1.560e+00,1.138e+00,1.373e+00,1.884e+00,6.880e-01,1.285e+00,1.906e+00,2.360e+00,1.448e+00,1.606e+00,1.897e+00,2.235e+00,1.995e+00,1.734e+00,1.799e+00,2.359e+00,2.223e+00,1.498e+00,1.243e+00,1.526e+00,1.806e+00,1.468e+00,1.491e+00,1.457e+00,2.200e+00,9.114e-01,2.071e+00,2.125e+00,2.435e+00,2.101e+00,1.314e+00,2.514e+00,1.517e+00,1.602e+00,2.279e+00,1.263e+00,2.137e+00
1.558e-01,1.688e-01,6.029e-01,7.357e-01,1.417e+00,2.239e+00,1.147e+00,9.948e-01,2.572e+00,1.378e+00,1.565e+00,1.548e+00,1.398e+00,1.387e+00,1.185e+00,1.637e+00,1.199e+00,1.942e+00,1.662e+00,2.219e+00,1.629e+00,2.047e+00,1.585e+00,2.201e+00,1.527e+00,1.730e+00,8.159e-01,1.922e+00,1.609e+00,2.136e+00,1.822e+00,8.386e-01,1.223e+00,1.907e+00,1.984e+00,1.885e+00,2.473e+00,2.090e+00,1.812e+00,1.412e+00,1.152e+00,2.434e+00,1.726e+00,2.534e+00,1.777e+00,1.237e+00,1.972e+00,1.795e+00,1.075e+00,1.650e+00,1.596e+00,9.666e-01,2.079e+00,1.542e+00,1.930e+00,1.345e+00,1.444e+00,1.634e+00,2.122e+00,1.172e+00,1.488e+00,1.963e+00,2.160e+00,1.763e+00,1.905e+00,1.429e+00,1.191e+00,2.220e+00,1.831e+00,1.899e+00,1.119e+00,1.757e+00,1.166e+00,1.928e+00,1.814e+00,1.449e+00,1.871e+00,1.407e+00,2.407e+00,2.033e+00,1.688e+00,1.889e+00,1.088e+00,2.276e+00
7.568e-01,2.364e-01,6.140e-01,4.069e-01,1.200e+00,1.692e+00,1.840e+00,1.489e+00,1.690e+00,1.589e+00,1.908e+00,2.178e+00,1.245e+00,1.480e+00,1.384e+00,2.420e+00,9.835e-01,1.929e+00,1.197e+00,1.680e+00,1.256e+00,1.299e+00,1.302e+00,1.879e+00,1.787e+00,1.394e+00,8.298e-01,1.726e+00,1.193e+00,2.067e+00,1.129e+00,1.014e+00,1.871e+00,1.262e+00,2.211e+00,2.115e+00,2.308e+00,1.844e+00,1.433e+00,2.123e+00,1.437e+00,2.021e+00,1.750e+00,2.135e+00,1.314e+00,1.681e+00,1.100e+00,1.535e+00,1.280e+00,2.372e+00,1.954e+00,1.567e+00,1.831e+00,1.903e+00,1.475e+00,1.490e+00,9.976e-01,1.795e+00,1.510e+00,1.472e+00,1.618e+00,1.682e+00,1.404e+00,2.362e+00,2.278e+00,1.371e+00,9.072e-01,2.400e+00,1.655e+00,2.321e+00,1.650e+00,1.744e+00,8.432e-01,1.305e+00,2.036e+00,8.560e-01,1.820e+00,2.292e+00,1.646e+00,2.364e+00,1.311e+00,2.023e+00,8.575e-01,1.962e+00
7.406e-01,5.262e-01,1.101e+00,1.180e+00,1.220e+00,1.942e+00,1.669e+00,1.875e+00,2.448e+00,1.920e+00,2.796e+00,2.272e+00,2.341e+00,1.616e+00,1.907e+00,2.490e+00,1.586e+00,2.974e+00,1.197e+00,2.068e+00,1.690e+00,2.502e+00,1.975e+00,2.211e+00,2.912e+00,2.070e+00,8.774e-01,1.927e+00,1.791e+00,2.508e+00,1.645e+00,1.657e+00,1.642e+00,2.085e+00,2.215e+00,2.638e+00,2.769e+00,2.201e+00,2.301e+00,2.308e+00,2.211e+00,2.311e+00,1.860e+00,2.414e+00,2.150e+00,2.496e+00,1.975e+00,2.146e+00,1.962e+00,2.430e+00,1.690e+00,2.494e+00,2.163e+00,2.208e+00,1.792e+00,2.852e+00,1.632e+00,2.693e+00,3.036e+00,2.458e+00,3.161e+00,2.037e+00,2.097e+00,3.274e+00,2.468e+00,2.600e+00,1.704e+00,2.762e+00,1.942e+00,2.297e+00,1.606e+00,1.849e+00,1.560e+00,2.260e+00,2.595e+00,2.100e+00,2.417e+00,2.171e+00,2.267e+00,3.446e+00,2.641e+00,2.352e+00,1.470e+00,1.927e+00
3.350e-01,4.132e-01,7.162e-01,1.273e+00,1.033e+00,1.893e+00,1.762e+00,1.990e+00,3.528e+00,2.773e+00,3.263e+00,2.294e+00,2.755e+00,2.244e+00,2.381e+00,3.050e+00,2.069e+00,2.780e+00,2.444e+00,2.346e+00,2.816e+00,3.537e+00,1.961e+00,2.743e+00,2.902e+00,2.513e+00,1.220e+00,2.224e+00,2.822e+00,3.177e+00,2.931e+00,1.976e+00,1.560e+00,2.612e+00,3.348e+00,2.779e+00,3.399e+00,2.745e+00,2.929e+00,2.984e+00,2.169e+00,3.127e+00,2.256e+00,3.232e+00,3.024e+00,2.944e+00,2.726e+00,3.010e+00,2.649e+00,2.743e+00,1.718e+00,2.216e+00,2.653e+00,2.689e+00,2.120e+00,3.135e+00,1.758e+00,3.389e+00,3.447e+00,2.450e+00,3.470e+00,3.114e+00,2.469e+00,3.451e+00,3.266e+00,2.928e+00,1.864e+00,3.376e+00,2.823e+00,2.295e+00,2.325e+00,2.334e+00,2.334e+00,2.083e+00,3.666e+00,2.204e+00,2.855e+00,2.531e+00,3.409e+00,4.069e+00,3.602e+00,2.753e+00,1.707e+00,3.140e+00
5.454e-01,6.368e-01,9.655e-01,1.309e+00,1.121e+00,1.639e+00,1.617e+00,1.745e+00,2.761e+00,3.156e+00,3.269e+00,2.359e+00,2.479e+00,1.841e+00,2.700e+00,3.098e+00,1.955e+00,2.254e+00,1.986e+00,2.088e+00,2.285e+00,2.839e+00,1.596e+00,2.002e+00,2.848e+00,2.796e+00,1.499e+00,1.919e+00,2.992e+00,2.527e+00,2.637e+00,2.531e+00,2.142e+00,2.568e+00,3.321e+00,2.691e+00,2.692e+00,3.004e+00,2.753e+00,3.461e+00,2.137e+00,2.768e+00,2.515e+00,2.775e+00,2.926e+00,2.612e+00,2.197e+00,2.293e+00,2.076e+00,2.634e+00,1.593e+00,2.561e+00,2.552e+00,1.880e+00,2.389e+00,2.386e+00,2.033e+00,2.815e+00,3.592e+00,1.732e+00,2.871e+00,2.330e+00,2.137e+00,3.300e+00,2.972e+00,2.495e+00,1.937e+00,2.952e+00,2.295e+00,2.897e+00,2.573e+00,2.620e+00,1.471e+00,2.230e+00,3.358e+00,1.955e+00,2.935e+00,2.955e+00,2.819e+00,3.283e+00,2.434e+00,2.637e+00,1.535e+00,2.957e+00
