6.078e-01,5.732e-01,6.584e-01,4.824e-02,5.550e-01,5.892e-01,1.924e-01,3.884e-01,8.615e-01,3.183e-01,2.300e-01,2.923e-02,9.164e-01,6.843e-01,7.831e-01,2.378e-02,6.409e-01,1.279e-03,1.048e-01,1.342e-01,4.379e-01,8.522e-02,4.802e-01,4.624e-01,5.206e-01,2.649e-01,4.737e-01,4.270e-01,9.681e-01,1.881e-01,3.894e-01,9.081e-01,5.286e-01,4.909e-02,5.657e-02,8.316e-01,4.011e-01,6.447e-01,4.621e-01,6.367e-01,6.048e-01,8.729e-01,8.374e-01,4.096e-01,2.627e-01,2.534e-01,5.713e-01,5.055e-01,8.659e-01,3.257e-03,3.116e-03,1.644e-01,3.648e-01,6.466e-01,4.799e-01,1.586e-01,5.433e-01,9.688e-01,2.798e-01,4.203e-01,4.253e-01,3.682e-01,8.076e-01,8.560e-01,1.867e-01,9.549e-01,1.606e-01,1.885e-01,5.087e-01,7.947e-01,3.475e-01,8.806e-01,4.661e-01,9.253e-02,2.055e-01,2.455e-01,6.650e-01
5.805e-01,1.246e+00,1.112e+00,5.725e-01,1.442e+00,7.882e-01,5.098e-01,9.689e-01,1.558e+00,1.066e+00,4.682e-01,8.293e-01,1.375e+00,1.155e+00,9.317e-01,1.467e-01,8.449e-01,1.229e-01,4.472e-01,5.991e-01,1.179e+00,5.823e-01,1.343e+00,1.259e+00,1.272e+00,9.904e-01,1.327e+00,6.488e-01,1.743e+00,7.035e-01,7.393e-01,1.408e+00,1.470e+00,2.189e-01,7.119e-01,1.686e+00,1.277e+00,1.497e+00,9.690e-01,8.033e-01,6.156e-01,1.094e+00,1.112e+00,8.976e-01,8.798e-01,3.716e-01,5.902e-01,7.189e-01,1.244e+00,4.801e-01,1.661e-01,7.861e-01,1.310e+00,1.469e+00,1.202e+00,6.901e-01,6.069e-01,1.167e+00,6.806e-01,7.451e-01,6.967e-01,7.480e-01,1.703e+00,1.501e+00,9.934e-01,1.718e+00,7.397e-01,3.922e-01,7.602e-01,1.106e+00,6.774e-01,1.033e+00,8.122e-01,3.328e-01,7.820e-01,3.002e-01,1.031e+00
4.698e-01,7.740e-01,9.290e-01,8.047e-01,1.822e+00,5.708e-01,1.145e+00,1.580e+00,1.297e+00,1.187e+00,7.885e-01,9.410e-01,1.747e+00,9.206e-01,9.782e-01,2.118e-01,1.502e+00,9.040e-02,1.160e+00,1.145e+00,1.116e+00,6.950e-01,1.299e+00,1.719e+00,1.526e+00,1.196e+00,1.077e+00,1.160e+00,1.483e+00,5.854e-01,1.182e+00,1.822e+00,1.338e+00,2.612e-01,1.245e+00,1.797e+00,1.478e+00,1.317e+00,1.575e+00,1.231e+00,8.397e-01,1.321e+00,1.743e+00,1.071e+00,9.470e-01,1.102e+00,1.423e+00,7.355e-01,1.031e+00,9.017e-01,3.255e-01,6.077e-01,1.193e+00,1.032e+00,1.186e+00,9.641e-01,8.744e-01,9.372e-01,5.549e-01,1.231e+00,9.256e-01,5.967e-01,2.015e+00,1.477e+00,6.356e-01,2.007e+00,1.180e+00,2.758e-01,1.071e+00,1.280e+00,1.349e+00,1.142e+00,1.238e+00,1.152e+00,1.224e+00,6.828e-01,1.362e+00
4.085e-01,4.099e-01,5.956e-01,8.550e-01,1.490e+00,1.179e+00,1.450e+00,1.133e+00,1.201e+00,7.843e-01,1.299e+00,5.009e-01,1.579e+00,1.404e+00,1.072e+00,6.782e-01,1.599e+00,4.037e-01,1.674e+00,1.102e+00,1.329e+00,1.056e+00,9.779e-01,1.164e+00,1.614e+00,1.566e+00,1.386e+00,8.523e-01,1.216e+00,6.049e-01,1.637e+00,1.346e+00,1.686e+00,2.222e-01,1.494e+00,2.077e+00,9.595e-01,1.622e+00,1.744e+00,1.310e+00,1.134e+00,1.027e+00,2.026e+00,6.859e-01,9.973e-01,1.709e+00,1.468e+00,1.506e+00,1.051e+00,1.107e+00,1.000e+00,9.056e-01,7.993e-01,1.075e+00,1.189e+00,1.092e+00,1.266e+00,1.243e+00,5.390e-01,1.219e+00,6.341e-01,6.904e-01,2.005e+00,1.615e+00,1.108e+00,2.144e+00,1.414e+00,1.045e+00,1.687e+00,1.802e+00,1.108e+00,1.205e+00,1.790e+00,7.706e-01,8.080e-01,7.205e-01,1.707e+00
2.542e-01,2.439e-01,3.142e-01,3.579e-01,8.354e-01,1.496e+00,1.088e+00,1.216e+00,6.726e-01,7.703e-01,1.380e+00,5.176e-01,1.567e+00,9.557e-01,1.387e+00,1.099e+00,1.289e+00,5.591e-01,1.572e+00,9.873e-01,1.315e+00,1.073e+00,1.242e+00,8.186e-01,1.487e+00,1.719e+00,1.456e+00,3.665e-01,1.533e+00,5.718e-01,1.233e+00,8.522e-01,1.812e+00,2.326e-01,1.249e+00,1.468e+00,1.356e+00,1.176e+00,1.703e+00,1.583e+00,1.215e+00,8.983e-01,9.943e-01,2.893e-01,7.826e-01,1.731e+00,9.042e-01,1.464e+00,1.147e+00,1.020e+00,1.218e+00,5.949e-01,6.002e-01,6.043e-01,1.092e+00,8.204e-01,1.261e+00,7.342e-01,1.156e+00,6.051e-01,9.934e-01,1.153e+00,1.863e+00,1.412e+00,1.215e+00,2.021e+00,1.559e+00,1.118e+00,8.809e-01,1.202e+00,1.162e+00,1.157e+00,9.493e-01,6.828e-01,1.214e+00,9.336e-01,1.436e+00
4.264e-01,7.348e-01,8.514e-01,1.075e+00,2.125e+00,2.174e+00,2.401e+00,2.951e+00,1.815e+00,2.004e+00,2.330e+00,2.084e+00,3.111e+00,2.181e+00,2.583e+00,1.529e+00,3.067e+00,1.313e+00,3.372e+00,2.013e+00,2.753e+00,1.960e+00,2.111e+00,2.809e+00,3.200e+00,3.135e+00,2.345e+00,1.543e+00,3.029e+00,1.070e+00,2.700e+00,2.664e+00,3.502e+00,1.116e+00,2.913e+00,2.908e+00,2.604e+00,3.025e+00,3.429e+00,2.902e+00,1.849e+00,1.638e+00,2.900e+00,1.761e+00,1.618e+00,2.803e+00,2.181e+00,2.159e+00,2.491e+00,2.007e+00,2.190e+00,1.825e+00,1.557e+00,2.048e+00,2.920e+00,1.931e+00,2.030e+00,1.681e+00,1.881e+00,1.580e+00,1.655e+00,2.081e+00,4.040e+00,2.838e+00,2.865e+00,3.625e+00,2.630e+00,1.584e+00,2.296e+00,2.258e+00,2.755e+00,2.688e+00,2.514e+00,1.614e+00,2.779e+00,1.426e+00,2.835e+00
1.286e-01,1.599e-01,1.884e-01,1.962e-01,4.907e-01,9.156e-01,8.623e-01,1.897e+00,1.194e+00,9.065e-01,1.557e+00,1.167e+00,1.810e+00,1.619e+00,1.063e+00,6.946e-01,1.910e+00,1.107e+00,2.077e+00,1.456e+00,1.347e+00,7.932e-01,1.392e+00,1.448e+00,1.349e+00,1.922e+00,1.216e+00,7.156e-01,1.494e+00,5.966e-01,1.527e+00,1.342e+00,2.218e+00,9.223e-01,1.598e+00,1.479e+00,1.235e+00,1.425e+00,2.172e+00,1.286e+00,8.335e-01,1.326e+00,1.654e+00,7.189e-01,6.158e-01,1.379e+00,8.821e-01,1.100e+00,1.737e+00,1.541e+00,1.205e+00,8.496e-01,6.999e-01,1.377e+00,9.594e-01,1.434e+00,1.607e+00,1.406e+00,1.114e+00,7.205e-01,8.253e-01,1.661e+00,1.562e+00,1.476e+00,1.647e+00,1.246e+00,1.306e+00,1.467e+00,6.044e-01,9.245e-01,1.263e+00,1.615e+00,1.029e+00,1.107e+00,1.196e+00,1.295e+00,1.402e+00
4.137e-01,1.056e+00,9.141e-01,6.978e-01,1.487e+00,1.378e+00,1.157e+00,2.779e+00,2.341e+00,1.495e+00,2.238e+00,1.596e+00,2.087e+00,1.910e+00,1.936e+00,8.296e-01,1.926e+00,1.803e+00,2.321e+00,1.935e+00,2.013e+00,1.271e+00,1.854e+00,2.241e+00,2.474e+00,2.039e+00,2.385e+00,1.563e+00,3.243e+00,1.884e+00,2.228e+00,2.453e+00,3.180e+00,1.417e+00,1.891e+00,2.538e+00,1.862e+00,2.885e+00,2.654e+00,1.869e+00,1.141e+00,1.289e+00,2.183e+00,1.317e+00,1.566e+00,1.391e+00,1.611e+00,1.946e+00,2.760e+00,1.516e+00,1.175e+00,1.903e+00,1.672e+00,2.868e+00,2.609e+00,2.232e+00,2.112e+00,2.364e+00,2.106e+00,1.915e+00,1.923e+00,1.860e+00,2.866e+00,2.216e+00,2.956e+00,2.992e+00,2.208e+00,1.855e+00,2.248e+00,1.987e+00,1.663e+00,2.424e+00,1.939e+00,1.142e+00,2.197e+00,7.610e-01,2.496e+00
1.010e-01,5.223e-01,4.955e-01,6.669e-01,1.200e+00,5.671e-01,1.000e+00,1.809e+00,1.689e+00,1.656e+00,2.113e+00,1.928e+00,2.269e+00,1.607e+00,1.291e+00,4.809e-01,2.266e+00,1.412e+00,1.985e+00,1.605e+00,1.439e+00,1.035e+00,1.644e+00,2.418e+00,2.555e+00,1.887e+00,1.834e+00,1.937e+00,2.382e+00,1.094e+00,2.302e+00,2.463e+00,2.499e+00,1.223e+00,1.956e+00,2.092e+00,1.650e+00,2.633e+00,2.127e+00,1.402e+00,1.150e+00,1.102e+00,2.573e+00,1.437e+00,1.464e+00,1.635e+00,1.732e+00,1.009e+00,1.689e+00,1.637e+00,1.353e+00,2.094e+00,1.849e+00,2.396e+00,1.524e+00,2.377e+00,1.103e+00,1.895e+00,1.533e+00,1.288e+00,1.306e+00,1.820e+00,1.997e+00,1.626e+00,2.272e+00,2.217e+00,1.365e+00,9.995e-01,1.283e+00,1.787e+00,1.401e+00,2.262e+00,2.234e+00,1.102e+00,1.632e+00,8.524e-01,2.390e+00
2.225e-01,2.508e-01,2.946e-01,4.743e-01,7.450e-01,1.254e+00,1.331e+00,2.128e+00,1.947e+00,2.253e+00,3.242e+00,2.805e+00,3.235e+00,2.876e+00,1.798e+00,1.810e+00,3.957e+00,2.154e+00,3.150e+00,2.083e+00,2.543e+00,1.664e+00,1.938e+00,3.098e+00,2.933e+00,3.299e+00,2.707e+00,2.549e+00,3.299e+00,1.574e+00,3.020e+00,3.079e+00,3.276e+00,2.507e+00,3.057e+00,3.207e+00,2.032e+00,3.869e+00,3.099e+00,2.669e+00,2.196e+00,1.547e+00,3.229e+00,1.796e+00,2.227e+00,2.888e+00,2.454e+00,1.753e+00,2.620e+00,2.214e+00,2.245e+00,2.361e+00,1.329e+00,2.861e+00,2.329e+00,3.053e+00,2.382e+00,3.112e+00,2.271e+00,1.515e+00,1.322e+00,2.690e+00,3.274e+00,2.148e+00,3.353e+00,3.054e+00,2.167e+00,1.988e+00,1.980e+00,2.842e+00,2.045e+00,3.495e+00,3.458e+00,1.758e+00,1.938e+00,1.528e+00,3.437e+00
2.609e-01,4.932e-01,4.705e-01,3.668e-01,7.708e-01,7.573e-01,7.064e-01,1.889e+00,1.620e+00,1.178e+00,2.319e+00,2.156e+00,2.496e+00,1.651e+00,1.759e+00,9.442e-01,2.462e+00,2.211e+00,2.527e+00,1.877e+00,1.831e+00,1.146e+00,1.820e+00,2.157e+00,2.674e+00,1.437e+00,2.331e+00,2.680e+00,3.247e+00,1.688e+00,2.838e+00,2.451e+00,2.320e+00,1.603e+00,1.605e+00,2.430e+00,1.876e+00,2.894e+00,2.481e+00,1.581e+00,1.375e+00,8.623e-01,2.110e+00,1.817e+00,2.274e+00,1.669e+00,2.119e+00,1.910e+00,2.152e+00,1.944e+00,1.344e+00,2.494e+00,1.631e+00,2.470e+00,2.305e+00,2.037e+00,1.887e+00,2.729e+00,2.143e+00,2.032e+00,1.762e+00,1.968e+00,2.934e+00,2.242e+00,3.193e+00,2.338e+00,1.680e+00,2.008e+00,2.460e+00,1.985e+00,1.433e+00,2.769e+00,2.757e+00,1.632e+00,1.708e+00,6.749e-01,3.079e+00
4.985e-01,9.470e-01,9.356e-01,8.950e-01,1.765e+00,1.515e+00,1.433e+00,2.436e+00,2.357e+00,1.698e+00,2.638e+00,2.476e+00,3.470e+00,3.031e+00,2.784e+00,1.191e+00,3.530e+00,1.805e+00,3.241e+00,2.789e+00,3.294e+00,1.899e+00,2.350e+00,2.954e+00,3.812e+00,2.824e+00,3.031e+00,2.345e+00,3.650e+00,2.014e+00,3.562e+00,2.787e+00,3.599e+00,2.225e+00,2.489e+00,3.430e+00,2.347e+00,3.803e+00,3.499e+00,2.225e+00,2.315e+00,1.755e+00,2.753e+00,2.132e+00,2.899e+00,2.428e+00,3.024e+00,2.693e+00,3.247e+00,2.052e+00,1.761e+00,2.197e+00,2.130e+00,3.273e+00,2.857e+00,3.187e+00,2.767e+00,2.770e+00,3.007e+00,2.472e+00,2.141e+00,2.295e+00,4.012e+00,3.128e+00,3.277e+00,3.912e+00,2.727e+00,2.193e+00,2.639e+00,3.255e+00,2.044e+00,3.025e+00,3.219e+00,1.982e+00,1.936e+00,1.822e+00,3.737e+00
3.920e-01,1.017e+00,8.936e-01,9.130e-01,1.751e+00,1.874e+00,1.654e+00,2.812e+00,2.624e+00,2.598e+00,3.413e+00,3.314e+00,4.817e+00,4.435e+00,3.616e+00,2.070e+00,4.416e+00,3.056e+00,4.250e+00,3.192e+00,4.503e+00,2.728e+00,3.202e+00,4.288e+00,4.453e+00,3.994e+00,4.642e+00,2.969e+00,4.771e+00,2.805e+00,4.604e+00,4.047e+00,4.674e+00,2.784e+00,3.525e+00,4.406e+00,3.871e+00,4.902e+00,4.863e+00,3.603e+00,3.424e+00,2.632e+00,3.262e+00,2.897e+00,3.717e+00,4.030e+00,3.285e+00,3.425e+00,3.970e+00,3.496e+00,3.412e+00,3.687e+00,2.843e+00,4.218e+00,3.757e+00,4.449e+00,3.854e+00,3.878e+00,3.599e+00,2.337e+00,2.289e+00,3.975e+00,4.703e+00,4.173e+00,4.791e+00,4.799e+00,3.266e+00,2.996e+00,2.863e+00,3.686e+00,3.235e+00,4.048e+00,3.867e+00,2.680e+00,2.893e+00,2.073e+00,4.646e+00
