4.340e-01,6.013e-01,9.798e-01,7.352e-01,2.094e-01,4.198e-01,9.110e-01,6.061e-01,7.072e-01,3.138e-01,7.057e-01,9.192e-01,5.718e-01,7.590e-01,8.107e-01,8.197e-02,6.414e-01,6.657e-01,5.434e-01,2.736e-01,3.479e-01,7.156e-01,5.774e-01,2.776e-01,7.856e-01,9.139e-01,9.167e-01,6.987e-01,4.087e-01,5.214e-01,1.856e-01,2.815e-01,2.456e-01,5.630e-01,9.748e-01,2.253e-01,5.225e-02,7.857e-01,3.623e-01,7.055e-01,2.509e-01,9.844e-01,9.588e-01,1.752e-01,6.680e-01,5.746e-01,9.413e-01,3.026e-01,5.810e-01,4.609e-01,9.618e-01,5.946e-01,9.187e-02,2.465e-01,7.336e-01,1.294e-01,1.494e-01,6.778e-01,8.713e-02,3.950e-01,8.962e-01,9.569e-01,3.715e-01,6.128e-01,8.576e-01,8.379e-01,3.170e-01,7.717e-01,6.259e-01,1.496e-01,3.546e-01,4.939e-01,3.267e-02,4.064e-01,9.291e-01,9.084e-01,9.571e-01,3.350e-01,2.117e-01
3.825e-01,1.026e+00,1.222e+00,1.255e+00,1.047e+00,9.589e-01,1.561e+00,7.569e-01,1.227e+00,5.960e-01,1.533e+00,1.286e+00,9.168e-01,1.168e+00,1.399e+00,8.069e-01,1.003e+00,8.507e-01,5.991e-01,4.759e-01,7.892e-01,1.580e+00,6.272e-01,2.525e-01,1.078e+00,1.631e+00,1.274e+00,1.408e+00,1.227e+00,1.022e+00,6.854e-01,8.722e-01,5.330e-01,5.333e-01,1.294e+00,5.252e-01,6.245e-01,9.617e-01,3.466e-01,7.872e-01,6.720e-01,1.820e+00,1.472e+00,9.793e-01,1.178e+00,8.636e-01,1.754e+00,4.072e-01,1.153e+00,4.780e-01,8.613e-01,1.302e+00,6.110e-01,1.191e+00,7.680e-01,5.799e-01,6.314e-01,1.286e+00,8.980e-01,9.795e-01,1.506e+00,1.795e+00,7.023e-01,8.789e-01,1.550e+00,1.502e+00,9.171e-01,1.029e+00,1.354e+00,7.236e-01,5.418e-01,1.221e+00,6.306e-01,1.099e+00,1.037e+00,9.056e-01,9.311e-01,6.207e-01,9.515e-01
6.153e-02,1.902e-01,6.789e-01,9.347e-01,1.076e+00,1.081e+00,1.037e+00,4.907e-01,9.744e-01,8.365e-01,1.145e+00,7.519e-01,4.566e-01,1.189e+00,8.617e-01,6.207e-01,5.466e-01,1.036e+00,2.731e-01,3.033e-01,4.234e-01,7.244e-01,7.324e-01,4.329e-01,7.866e-01,9.711e-01,4.703e-01,6.979e-01,4.309e-01,5.244e-01,6.245e-01,6.337e-01,5.669e-01,3.851e-01,4.343e-01,2.192e-01,5.806e-01,6.436e-01,1.038e+00,3.639e-01,5.733e-01,1.225e+00,4.549e-01,1.169e+00,9.212e-01,2.770e-01,6.269e-01,3.050e-01,1.054e+00,3.058e-01,6.337e-01,9.670e-01,1.474e-01,1.009e+00,9.885e-01,7.645e-01,6.716e-01,9.951e-01,6.980e-01,7.504e-01,9.536e-01,9.934e-01,8.024e-01,6.794e-01,9.445e-01,6.534e-01,5.647e-01,6.743e-01,1.124e+00,7.255e-01,3.709e-01,3.136e-01,1.846e-01,5.320e-01,1.089e+00,1.129e+00,5.891e-01,7.511e-01,1.098e+00
6.447e-02,3.701e-01,6.479e-01,1.753e+00,1.558e+00,1.244e+00,1.832e+00,1.187e+00,1.196e+00,1.454e+00,2.134e+00,1.473e+00,9.935e-01,1.531e+00,9.124e-01,1.496e+00,6.980e-01,1.699e+00,9.333e-01,1.012e+00,5.519e-01,1.897e+00,7.013e-01,8.389e-01,1.475e+00,2.032e+00,8.054e-01,1.542e+00,9.388e-01,1.015e+00,8.012e-01,1.046e+00,8.149e-01,4.914e-01,1.410e+00,1.089e+00,7.533e-01,1.004e+00,1.237e+00,1.217e+00,1.485e+00,2.165e+00,1.384e+00,1.360e+00,1.074e+00,5.755e-01,9.692e-01,6.637e-01,1.134e+00,1.227e+00,1.053e+00,1.310e+00,7.198e-01,1.566e+00,1.134e+00,1.373e+00,8.312e-01,1.438e+00,1.350e+00,1.522e+00,1.856e+00,1.536e+00,1.129e+00,1.521e+00,1.491e+00,8.034e-01,1.015e+00,1.137e+00,1.424e+00,9.038e-01,8.002e-01,7.859e-01,1.167e+00,1.362e+00,1.492e+00,1.701e+00,9.739e-01,1.509e+00,1.290e+00
2.960e-01,4.260e-01,6.996e-01,7.278e-01,9.263e-01,1.111e+00,1.005e+00,1.318e+00,1.419e+00,1.105e+00,1.373e+00,8.735e-01,1.310e+00,1.336e+00,9.463e-01,5.914e-01,6.488e-01,1.552e+00,1.025e+00,9.367e-01,4.554e-01,1.291e+00,1.191e+00,7.750e-01,8.266e-01,1.438e+00,1.268e+00,7.710e-01,6.191e-01,1.300e+00,1.117e+00,4.929e-01,1.105e+00,5.077e-01,8.948e-01,1.021e+00,9.743e-01,1.070e+00,9.192e-01,1.180e+00,1.247e+00,1.360e+00,1.366e+00,9.748e-01,1.043e+00,5.616e-01,1.615e+00,5.146e-01,5.407e-01,6.028e-01,1.398e+00,1.128e+00,6.102e-01,3.556e-01,1.130e+00,1.229e+00,4.096e-01,1.452e+00,4.712e-01,1.273e+00,1.546e+00,1.375e+00,1.257e+00,1.133e+00,9.442e-01,1.103e+00,1.089e+00,1.204e+00,1.143e+00,9.840e-01,8.937e-01,4.860e-01,1.120e+00,1.140e+00,1.444e+00,1.829e+00,1.042e+00,1.071e+00,5.033e-01
3.904e-01,8.548e-01,1.442e+00,1.687e+00,1.676e+00,2.157e+00,2.307e+00,2.327e+00,2.816e+00,1.670e+00,2.392e+00,1.900e+00,2.305e+00,2.141e+00,2.726e+00,1.480e+00,2.083e+00,1.949e+00,1.109e+00,1.146e+00,9.381e-01,2.760e+00,2.052e+00,1.282e+00,1.827e+00,2.556e+00,1.677e+00,1.898e+00,2.112e+00,1.767e+00,1.801e+00,2.095e+00,1.891e+00,1.505e+00,1.970e+00,1.449e+00,1.930e+00,2.247e+00,1.471e+00,1.859e+00,1.875e+00,3.205e+00,1.942e+00,1.769e+00,2.051e+00,1.618e+00,2.859e+00,1.200e+00,2.209e+00,1.450e+00,2.031e+00,2.297e+00,1.430e+00,2.215e+00,1.825e+00,1.678e+00,1.629e+00,2.756e+00,2.134e+00,1.945e+00,2.573e+00,2.628e+00,2.246e+00,2.208e+00,2.329e+00,2.057e+00,1.434e+00,1.567e+00,2.178e+00,1.467e+00,1.940e+00,1.675e+00,1.503e+00,2.323e+00,2.564e+00,2.959e+00,1.912e+00,2.253e+00,1.975e+00
1.172e-01,5.882e-01,7.705e-01,1.613e+00,1.682e+00,1.653e+00,2.729e+00,2.159e+00,2.016e+00,1.749e+00,2.901e+00,1.883e+00,1.828e+00,2.398e+00,2.317e+00,1.707e+00,1.620e+00,2.637e+00,1.180e+00,1.890e+00,1.641e+00,2.773e+00,1.455e+00,1.229e+00,2.104e+00,2.958e+00,2.153e+00,2.148e+00,2.480e+00,2.116e+00,1.840e+00,2.370e+00,1.684e+00,1.256e+00,2.454e+00,1.535e+00,2.384e+00,1.811e+00,1.801e+00,2.341e+00,2.733e+00,2.767e+00,2.534e+00,2.382e+00,2.138e+00,1.207e+00,2.017e+00,1.914e+00,1.932e+00,1.489e+00,1.517e+00,2.553e+00,2.149e+00,2.900e+00,1.645e+00,1.749e+00,1.612e+00,3.002e+00,2.205e+00,2.748e+00,2.507e+00,2.550e+00,2.596e+00,1.991e+00,2.522e+00,2.166e+00,2.070e+00,1.407e+00,2.430e+00,2.132e+00,1.636e+00,2.363e+00,1.906e+00,2.902e+00,2.795e+00,2.254e+00,1.476e+00,2.751e+00,1.914e+00
4.938e-02,3.858e-01,6.036e-01,1.528e+00,1.570e+00,1.657e+00,2.115e+00,2.345e+00,2.195e+00,1.740e+00,2.701e+00,1.652e+00,2.071e+00,2.403e+00,2.583e+00,1.744e+00,2.388e+00,2.479e+00,1.148e+00,1.554e+00,1.012e+00,2.955e+00,1.455e+00,1.790e+00,1.948e+00,2.498e+00,1.419e+00,2.473e+00,2.633e+00,1.742e+00,1.631e+00,2.136e+00,1.997e+00,1.829e+00,2.313e+00,1.720e+00,1.938e+00,2.344e+00,2.372e+00,1.904e+00,2.244e+00,2.947e+00,1.820e+00,1.746e+00,2.014e+00,1.911e+00,1.895e+00,2.216e+00,2.222e+00,2.320e+00,1.454e+00,2.605e+00,1.839e+00,3.150e+00,2.117e+00,1.747e+00,1.901e+00,2.536e+00,2.658e+00,2.132e+00,2.545e+00,2.183e+00,2.885e+00,2.444e+00,2.885e+00,1.698e+00,2.154e+00,1.180e+00,2.124e+00,1.499e+00,2.580e+00,1.762e+00,1.950e+00,2.591e+00,2.856e+00,2.565e+00,2.313e+00,3.040e+00,2.412e+00
2.770e-01,5.850e-01,1.128e+00,1.296e+00,1.587e+00,1.845e+00,1.854e+00,1.790e+00,2.621e+00,2.243e+00,3.158e+00,1.760e+00,2.663e+00,2.503e+00,3.100e+00,1.509e+00,2.196e+00,3.087e+00,1.911e+00,1.896e+00,1.947e+00,2.134e+00,2.407e+00,2.153e+00,2.307e+00,2.551e+00,2.000e+00,2.135e+00,1.787e+00,1.694e+00,2.480e+00,2.391e+00,2.193e+00,2.084e+00,2.138e+00,1.929e+00,1.927e+00,1.966e+00,2.073e+00,1.987e+00,2.545e+00,3.256e+00,2.345e+00,2.187e+00,2.728e+00,1.392e+00,2.695e+00,1.946e+00,2.093e+00,1.560e+00,1.828e+00,2.368e+00,1.789e+00,1.942e+00,2.306e+00,2.098e+00,2.096e+00,2.452e+00,1.581e+00,2.788e+00,3.137e+00,3.088e+00,3.189e+00,2.509e+00,2.905e+00,2.233e+00,2.631e+00,2.013e+00,2.553e+00,1.985e+00,2.128e+00,1.826e+00,1.493e+00,2.401e+00,2.884e+00,2.697e+00,1.765e+00,2.063e+00,2.261e+00
8.748e-03,3.667e-01,6.928e-01,1.627e+00,2.222e+00,2.373e+00,2.629e+00,2.927e+00,2.948e+00,2.656e+00,4.049e+00,2.775e+00,3.036e+00,3.335e+00,3.270e+00,2.985e+00,3.687e+00,3.965e+00,1.851e+00,2.738e+00,2.069e+00,3.575e+00,2.893e+00,3.001e+00,2.628e+00,3.277e+00,2.223e+00,3.223e+00,4.024e+00,2.945e+00,3.119e+00,2.809e+00,3.488e+00,2.173e+00,2.793e+00,2.627e+00,3.961e+00,2.820e+00,3.367e+00,3.056e+00,3.806e+00,3.496e+00,2.941e+00,3.583e+00,3.152e+00,2.621e+00,2.917e+00,3.046e+00,3.493e+00,2.389e+00,2.513e+00,4.292e+00,2.855e+00,3.763e+00,3.568e+00,3.218e+00,2.876e+00,3.724e+00,3.808e+00,3.812e+00,3.634e+00,3.475e+00,3.973e+00,3.286e+00,4.346e+00,3.340e+00,3.221e+00,2.502e+00,3.400e+00,2.644e+00,3.659e+00,3.100e+00,2.896e+00,4.285e+00,4.718e+00,3.670e+00,3.345e+00,4.377e+00,3.996e+00
