3.196e-01,5.428e-01,7.243e-01,7.209e-02,5.380e-01,4.208e-01,7.505e-01,8.023e-01,3.353e-01,7.713e-02,4.517e-01,9.045e-01,1.617e-01,2.790e-01,4.526e-01,2.219e-01,3.703e-01,5.800e-01,4.654e-01,2.477e-01,3.107e-01,9.182e-01,4.726e-01,5.903e-01,9.238e-01,6.356e-01,2.186e-01,2.731e-01,3.463e-02,8.267e-01,9.850e-02,9.159e-01,2.812e-01,1.837e-01,5.482e-01,1.139e-01,5.354e-02,7.615e-01,6.252e-01,5.191e-01,9.866e-02,9.819e-01,8.418e-01,5.356e-01,6.724e-01,7.662e-01,8.579e-01,7.627e-01,7.848e-02,2.466e-01,5.257e-02,5.316e-01,6.622e-01,5.327e-01,4.524e-01,1.000e-01,4.124e-01,8.363e-01,5.222e-01,2.680e-01,7.900e-01,7.280e-01,7.359e-02,3.238e-01,1.897e-01,1.502e-01,2.949e-01,7.513e-01,7.917e-01,4.994e-01,9.814e-01,6.669e-01,7.122e-01,6.883e-01,9.466e-02,3.149e-01,8.417e-01,8.100e-01
3.379e-02,7.065e-01,6.829e-01,7.179e-01,5.634e-01,9.827e-01,1.029e+00,1.690e-01,7.896e-02,4.028e-01,2.478e-01,2.848e-01,8.065e-01,2.053e-01,1.811e-01,2.100e-01,5.940e-01,4.211e-01,3.652e-01,5.605e-01,9.813e-01,1.021e+00,8.212e-01,1.006e+00,4.152e-01,1.295e-01,5.411e-02,8.255e-01,5.708e-01,5.267e-01,1.553e-01,7.634e-01,9.904e-02,6.241e-01,7.042e-01,8.295e-01,7.172e-01,1.041e+00,2.021e-01,6.227e-01,5.526e-01,7.496e-01,1.453e-01,1.614e-01,5.899e-01,1.052e+00,8.426e-01,1.058e+00,9.587e-01,5.278e-01,1.552e-01,1.050e+00,4.536e-01,3.362e-01,8.653e-01,3.970e-01,1.973e-01,1.078e-01,3.929e-01,6.113e-01,9.588e-01,6.498e-01,1.914e-01,2.078e-01,1.128e-01,1.754e-01,5.402e-01,7.460e-01,3.853e-01,3.046e-01,1.072e+00,6.026e-01,5.826e-01,4.418e-01,9.189e-01,3.277e-01,1.076e+00,3.534e-01
1.218e-01,6.508e-01,1.016e+00,1.445e+00,8.830e-01,1.199e+00,1.209e+00,1.093e+00,1.151e+00,7.126e-01,5.369e-01,8.956e-01,1.086e+00,4.555e-01,3.118e-01,3.816e-01,1.459e+00,5.991e-01,5.821e-01,1.224e+00,9.643e-01,1.799e+00,1.597e+00,1.274e+00,1.371e+00,1.281e+00,5.102e-01,1.597e+00,1.400e+00,6.925e-01,3.982e-01,9.326e-01,4.492e-01,9.039e-01,1.066e+00,1.384e+00,7.473e-01,1.673e+00,5.551e-01,7.591e-01,7.407e-01,1.389e+00,7.329e-01,9.620e-01,1.075e+00,1.194e+00,1.458e+00,1.228e+00,1.117e+00,8.831e-01,4.736e-01,1.612e+00,1.082e+00,7.045e-01,8.025e-01,6.026e-01,7.512e-01,1.259e+00,6.091e-01,1.293e+00,1.369e+00,1.585e+00,9.157e-01,1.194e+00,8.843e-01,1.093e+00,1.221e+00,1.221e+00,1.368e+00,4.788e-01,1.087e+00,8.801e-01,6.598e-01,9.139e-01,7.621e-01,9.481e-01,1.563e+00,1.383e+00
2.042e-01,6.324e-01,1.015e+00,1.986e+00,1.641e+00,1.161e+00,2.035e+00,1.962e+00,1.446e+00,1.580e+00,1.270e+00,1.302e+00,1.201e+00,1.367e+00,1.361e+00,1.132e+00,1.574e+00,1.129e+00,1.111e+00,1.195e+00,1.652e+00,1.909e+00,1.475e+00,1.807e+00,1.884e+00,1.811e+00,1.221e+00,1.483e+00,1.827e+00,1.114e+00,1.122e+00,1.854e+00,1.429e+00,9.199e-01,1.638e+00,1.512e+00,1.318e+00,2.058e+00,1.557e+00,1.218e+00,7.962e-01,2.122e+00,9.901e-01,1.737e+00,1.324e+00,1.412e+00,1.558e+00,1.239e+00,1.639e+00,1.293e+00,6.586e-01,2.096e+00,1.914e+00,9.148e-01,1.137e+00,6.021e-01,1.270e+00,2.097e+00,8.941e-01,2.010e+00,2.222e+00,1.705e+00,1.307e+00,1.887e+00,1.222e+00,1.459e+00,1.683e+00,1.421e+00,2.240e+00,1.008e+00,1.247e+00,1.673e+00,1.497e+00,1.850e+00,1.422e+00,1.076e+00,1.796e+00,1.793e+00
6.995e-02,2.341e-01,4.680e-01,9.633e-01,1.207e+00,7.630e-01,1.114e+00,1.648e+00,1.003e+00,1.417e+00,1.304e+00,8.836e-01,1.435e+00,1.033e+00,1.020e+00,1.092e+00,1.123e+00,1.218e+00,1.329e+00,1.474e+00,1.588e+00,1.323e+00,1.050e+00,1.241e+00,1.512e+00,1.291e+00,1.478e+00,1.357e+00,1.528e+00,4.744e-01,1.137e+00,1.262e+00,1.226e+00,1.226e+00,7.180e-01,1.000e+00,7.749e-01,1.542e+00,5.962e-01,1.313e+00,1.014e+00,1.780e+00,8.683e-01,1.017e+00,1.238e+00,1.501e+00,1.467e+00,1.030e+00,8.198e-01,1.331e+00,4.688e-01,1.286e+00,1.752e+00,9.018e-01,1.182e+00,1.139e+00,1.342e+00,1.521e+00,8.597e-01,1.743e+00,1.474e+00,1.442e+00,1.371e+00,9.829e-01,1.459e+00,1.227e+00,1.154e+00,9.291e-01,1.275e+00,5.165e-01,7.238e-01,7.302e-01,8.551e-01,9.591e-01,1.139e+00,1.304e+00,1.211e+00,1.248e+00
2.910e-01,1.048e+00,1.249e+00,9.836e-01,1.244e+00,1.834e+00,2.430e+00,1.324e+00,1.413e+00,1.447e+00,1.084e+00,1.617e+00,1.699e+00,8.821e-01,1.032e+00,1.095e+00,1.830e+00,1.281e+00,1.660e+00,2.028e+00,1.923e+00,2.156e+00,1.933e+00,2.184e+00,2.199e+00,1.329e+00,9.460e-01,1.493e+00,9.969e-01,2.156e+00,9.362e-01,2.599e+00,1.029e+00,1.619e+00,2.189e+00,1.687e+00,1.701e+00,2.844e+00,1.417e+00,1.770e+00,9.631e-01,2.830e+00,1.276e+00,1.874e+00,1.454e+00,2.779e+00,2.404e+00,1.764e+00,1.345e+00,1.160e+00,1.052e+00,2.568e+00,1.676e+00,1.525e+00,2.351e+00,7.838e-01,1.120e+00,1.827e+00,1.460e+00,1.342e+00,2.422e+00,2.115e+00,1.318e+00,1.386e+00,7.041e-01,1.638e+00,1.424e+00,1.609e+00,1.897e+00,1.395e+00,2.332e+00,1.589e+00,1.715e+00,2.116e+00,1.638e+00,1.051e+00,2.699e+00,1.613e+00
3.026e-01,7.038e-01,9.847e-01,1.127e+00,1.560e+00,1.138e+00,2.957e+00,2.590e+00,1.207e+00,1.759e+00,2.266e+00,1.970e+00,1.639e+00,1.547e+00,2.242e+00,1.487e+00,1.406e+00,2.240e+00,1.834e+00,1.462e+00,2.439e+00,2.674e+00,1.466e+00,2.095e+00,2.822e+00,1.637e+00,2.315e+00,2.142e+00,2.103e+00,1.932e+00,1.828e+00,2.724e+00,1.692e+00,1.315e+00,1.987e+00,1.257e+00,1.486e+00,3.140e+00,1.550e+00,1.964e+00,1.598e+00,3.066e+00,1.397e+00,1.984e+00,2.269e+00,2.660e+00,2.884e+00,1.450e+00,1.780e+00,1.836e+00,1.434e+00,2.731e+00,2.761e+00,1.868e+00,2.299e+00,1.331e+00,2.012e+00,2.470e+00,2.170e+00,2.238e+00,2.450e+00,2.212e+00,1.547e+00,1.941e+00,1.591e+00,1.924e+00,2.279e+00,2.343e+00,2.720e+00,1.901e+00,2.511e+00,1.674e+00,2.552e+00,1.854e+00,2.090e+00,2.030e+00,2.349e+00,1.806e+00
1.375e-01,2.557e-01,4.245e-01,9.813e-01,1.285e+00,9.149e-01,1.901e+00,2.285e+00,2.250e+00,1.977e+00,1.597e+00,1.964e+00,1.469e+00,1.772e+00,1.734e+00,2.084e+00,1.885e+00,2.143e+00,1.760e+00,1.807e+00,1.931e+00,2.231e+00,1.975e+00,2.128e+00,2.232e+00,1.459e+00,2.247e+00,1.651e+00,1.455e+00,1.901e+00,1.636e+00,2.210e+00,1.884e+00,2.077e+00,2.190e+00,1.624e+00,2.226e+00,2.226e+00,1.714e+00,2.280e+00,1.533e+00,3.265e+00,1.294e+00,2.225e+00,1.213e+00,2.012e+00,1.632e+00,9.660e-01,1.589e+00,1.479e+00,1.479e+00,2.730e+00,2.792e+00,2.138e+00,2.445e+00,1.019e+00,2.331e+00,2.264e+00,1.891e+00,2.237e+00,2.095e+00,1.975e+00,1.616e+00,2.354e+00,1.416e+00,2.724e+00,1.573e+00,1.205e+00,2.658e+00,2.199e+00,2.060e+00,1.683e+00,1.968e+00,2.399e+00,1.701e+00,1.405e+00,1.994e+00,1.668e+00
2.872e-01,1.129e+00,1.402e+00,1.356e+00,1.815e+00,1.851e+00,3.133e+00,3.052e+00,2.756e+00,2.017e+00,3.249e+00,3.260e+00,2.541e+00,2.201e+00,2.488e+00,2.546e+00,2.573e+00,3.823e+00,2.986e+00,2.830e+00,4.098e+00,4.765e+00,3.069e+00,3.478e+00,3.289e+00,2.426e+00,3.694e+00,3.747e+00,3.536e+00,2.508e+00,2.732e+00,3.443e+00,2.760e+00,3.185e+00,2.595e+00,3.012e+00,2.827e+00,4.437e+00,2.144e+00,3.946e+00,3.251e+00,4.690e+00,2.593e+00,2.557e+00,3.399e+00,3.706e+00,4.060e+00,3.367e+00,3.004e+00,3.098e+00,1.860e+00,4.196e+00,3.945e+00,3.703e+00,4.229e+00,2.084e+00,3.784e+00,2.661e+00,3.118e+00,3.479e+00,3.649e+00,3.465e+00,2.535e+00,2.513e+00,2.569e+00,3.627e+00,2.923e+00,3.605e+00,4.173e+00,3.471e+00,4.753e+00,2.693e+00,3.420e+00,2.662e+00,3.538e+00,2.948e+00,4.055e+00,2.951e+00
2.218e-01,1.014e+00,1.326e+00,2.206e+00,2.310e+00,1.958e+00,3.569e+00,3.415e+00,3.106e+00,3.680e+00,3.719e+00,4.115e+00,3.045e+00,3.622e+00,3.085e+00,3.328e+00,3.749e+00,4.494e+00,3.661e+00,3.798e+00,4.716e+00,4.749e+00,4.010e+00,4.790e+00,4.315e+00,3.781e+00,4.310e+00,3.996e+00,3.965e+00,3.283e+00,3.924e+00,4.545e+00,4.026e+00,3.534e+00,3.212e+00,3.754e+00,4.247e+00,5.416e+00,3.378e+00,4.497e+00,3.944e+00,5.410e+00,3.188e+00,3.989e+00,3.860e+00,4.172e+00,4.358e+00,3.120e+00,3.507e+00,3.896e+00,2.072e+00,5.208e+00,5.038e+00,4.244e+00,4.416e+00,2.407e+00,3.922e+00,3.893e+00,3.250e+00,4.997e+00,4.827e+00,3.780e+00,2.904e+00,3.558e+00,2.925e+00,4.135e+00,3.580e+00,4.183e+00,4.780e+00,4.315e+00,5.135e+00,3.526e+00,3.994e+00,3.380e+00,4.876e+00,3.411e+00,4.202e+00,3.797e+00
