9.648e-01,8.500e-02,7.123e-01,3.095e-01,3.742e-01,6.645e-01,9.574e-01,1.357e-01,4.218e-01,2.814e-02,2.355e-01,1.897e-01,5.876e-01,4.714e-01,4.639e-02,7.410e-01,2.189e-01,3.058e-02,9.780e-01,9.164e-01,1.059e-01,5.331e-01,1.719e-01,4.838e-01,5.513e-01,9.229e-01,4.329e-01,9.912e-01,4.879e-01,4.476e-01,9.169e-01,8.728e-01,5.996e-01,7.656e-01,1.548e-01,3.323e-01,9.784e-01,5.095e-02,3.363e-01,5.568e-01,7.599e-01,5.749e-01,5.865e-01,3.200e-01,4.954e-01,2.338e-01,5.472e-01,3.751e-01,7.956e-01,3.755e-01,6.263e-01,8.664e-01,9.724e-01,7.507e-01,9.911e-01,7.537e-01,7.745e-01,2.020e-01,4.112e-02,4.693e-01,1.595e-01,9.981e-01,1.323e-01,1.233e-02,9.510e-01,5.961e-01,5.822e-01,3.521e-01,9.358e-02,4.696e-01,9.927e-01
3.276e-01,5.732e-01,1.156e+00,1.105e+00,9.309e-01,8.307e-01,1.053e+00,5.661e-01,1.111e+00,7.580e-01,8.880e-01,2.522e-01,7.922e-01,1.109e+00,9.615e-01,1.235e+00,8.845e-01,9.763e-02,1.260e+00,1.223e+00,4.088e-01,5.201e-01,2.997e-01,8.791e-01,8.733e-01,9.740e-01,8.967e-01,1.093e+00,7.856e-01,8.253e-01,1.010e+00,6.323e-01,9.433e-01,9.238e-01,1.613e-01,1.083e+00,1.020e+00,4.397e-01,1.106e+00,1.174e+00,9.508e-01,4.574e-01,4.878e-01,1.089e+00,5.916e-01,2.367e-01,8.322e-01,4.418e-01,3.673e-01,8.087e-01,3.179e-01,1.008e+00,4.680e-01,6.225e-01,1.214e+00,3.946e-01,7.074e-01,3.552e-01,5.115e-01,6.375e-01,4.662e-01,1.015e+00,1.376e-01,7.877e-01,1.255e+00,3.449e-01,1.074e+00,9.962e-01,9.818e-01,3.272e-01,6.139e-01
3.608e-01,3.944e-01,1.756e+00,9.681e-01,1.151e+00,1.399e+00,9.726e-01,1.230e+00,1.238e+00,9.218e-01,1.531e+00,2.601e-01,1.030e+00,1.230e+00,9.842e-01,1.646e+00,1.351e+00,1.812e-01,1.727e+00,1.337e+00,6.482e-01,1.051e+00,1.147e+00,1.266e+00,1.168e+00,9.026e-01,1.259e+00,1.157e+00,1.499e+00,1.248e+00,1.486e+00,1.528e+00,1.647e+00,1.109e+00,8.625e-01,1.385e+00,1.694e+00,4.885e-01,1.083e+00,1.836e+00,8.161e-01,1.086e+00,1.274e+00,1.641e+00,6.198e-01,8.556e-01,1.025e+00,1.294e+00,7.992e-01,1.191e+00,1.036e+00,1.144e+00,1.344e+00,9.830e-01,1.146e+00,1.038e+00,7.165e-01,5.843e-01,1.291e+00,9.292e-01,1.085e+00,1.243e+00,7.776e-01,1.247e+00,1.453e+00,6.376e-01,9.216e-01,1.432e+00,1.015e+00,1.233e+00,7.375e-01
5.011e-01,2.863e-01,1.123e+00,6.861e-01,1.095e+00,1.126e+00,9.383e-01,1.581e+00,1.452e+00,9.565e-01,1.390e+00,6.494e-01,1.673e+00,9.495e-01,8.555e-01,1.835e+00,1.330e+00,7.916e-01,1.392e+00,1.095e+00,4.267e-01,7.100e-01,8.696e-01,1.108e+00,1.365e+00,1.122e+00,1.436e+00,1.419e+00,1.819e+00,7.811e-01,1.523e+00,1.876e+00,1.310e+00,1.063e+00,1.099e+00,1.165e+00,1.355e+00,1.257e+00,1.321e+00,1.673e+00,1.036e+00,7.236e-01,1.402e+00,1.124e+00,8.954e-01,1.369e+00,1.253e+00,8.468e-01,9.315e-01,1.231e+00,1.026e+00,9.347e-01,1.564e+00,1.117e+00,1.062e+00,1.627e+00,1.492e+00,7.066e-01,8.987e-01,1.246e+00,7.406e-01,1.445e+00,4.822e-01,8.411e-01,1.424e+00,7.436e-01,1.426e+00,1.419e+00,8.139e-01,7.643e-01,1.677e+00
1.821e-01,2.832e-02,8.053e-01,2.218e-01,9.584e-01,1.406e+00,1.037e+00,1.883e+00,1.181e+00,1.152e+00,1.950e+00,3.567e-01,8.235e-01,7.764e-01,1.379e+00,1.517e+00,1.082e+00,6.642e-01,1.298e+00,1.007e+00,5.699e-01,1.137e+00,1.819e+00,1.032e+00,1.191e+00,1.134e+00,1.763e+00,6.525e-01,1.387e+00,8.130e-01,1.870e+00,1.914e+00,1.051e+00,1.122e+00,1.482e+00,6.710e-01,1.327e+00,1.208e+00,1.100e+00,1.315e+00,5.240e-01,1.593e+00,1.514e+00,1.474e+00,1.111e+00,1.894e+00,1.187e+00,1.751e+00,1.233e+00,9.416e-01,1.010e+00,1.190e+00,1.548e+00,1.469e+00,1.266e+00,1.762e+00,1.400e+00,7.421e-01,1.253e+00,8.641e-01,1.494e+00,1.008e+00,1.561e+00,1.474e+00,1.671e+00,1.015e+00,5.499e-01,1.764e+00,4.217e-01,1.644e+00,1.682e+00
9.046e-02,3.571e-01,9.644e-01,7.394e-01,1.037e+00,1.824e+00,1.908e+00,1.943e+00,1.918e+00,1.378e+00,1.994e+00,4.217e-01,1.863e+00,1.925e+00,1.826e+00,1.643e+00,1.624e+00,7.574e-01,1.651e+00,1.863e+00,1.372e+00,1.320e+00,2.046e+00,1.724e+00,1.157e+00,1.071e+00,1.777e+00,1.636e+00,1.730e+00,9.791e-01,1.551e+00,1.783e+00,1.819e+00,1.271e+00,1.624e+00,1.826e+00,1.791e+00,1.525e+00,1.444e+00,1.500e+00,9.427e-01,1.380e+00,1.311e+00,1.845e+00,1.459e+00,1.345e+00,1.153e+00,1.984e+00,1.548e+00,1.733e+00,1.593e+00,1.385e+00,1.948e+00,1.667e+00,1.963e+00,2.035e+00,1.634e+00,1.433e+00,1.555e+00,1.695e+00,1.813e+00,1.948e+00,1.170e+00,1.659e+00,1.618e+00,1.052e+00,1.399e+00,2.196e+00,1.505e+00,1.200e+00,1.989e+00
3.781e-01,3.907e-01,1.036e+00,8.156e-01,1.290e+00,1.502e+00,1.834e+00,2.074e+00,2.402e+00,1.464e+00,2.875e+00,1.316e+00,1.870e+00,1.539e+00,2.279e+00,2.283e+00,2.001e+00,1.518e+00,2.438e+00,1.634e+00,1.556e+00,1.316e+00,1.635e+00,2.021e+00,1.821e+00,1.684e+00,2.590e+00,2.012e+00,1.872e+00,1.860e+00,2.920e+00,2.027e+00,1.658e+00,1.981e+00,2.056e+00,1.484e+00,2.144e+00,2.257e+00,2.522e+00,1.977e+00,1.381e+00,1.816e+00,1.946e+00,2.456e+00,2.330e+00,1.864e+00,1.837e+00,1.963e+00,1.247e+00,1.438e+00,1.228e+00,1.655e+00,2.326e+00,1.696e+00,2.179e+00,1.785e+00,2.008e+00,1.435e+00,1.795e+00,2.121e+00,2.098e+00,2.382e+00,1.609e+00,1.599e+00,2.630e+00,1.455e+00,1.711e+00,2.020e+00,1.154e+00,1.333e+00,2.116e+00
2.901e-01,2.686e-01,1.427e+00,7.152e-01,1.280e+00,2.133e+00,2.029e+00,2.854e+00,2.938e+00,2.311e+00,3.151e+00,1.277e+00,3.230e+00,2.327e+00,2.456e+00,3.122e+00,3.254e+00,1.831e+00,2.726e+00,2.210e+00,2.391e+00,1.966e+00,3.252e+00,2.584e+00,2.613e+00,1.272e+00,3.134e+00,3.363e+00,2.948e+00,2.987e+00,3.624e+00,2.722e+00,3.021e+00,2.224e+00,3.416e+00,3.147e+00,3.700e+00,2.402e+00,2.400e+00,2.666e+00,1.731e+00,2.451e+00,3.028e+00,2.832e+00,3.049e+00,2.602e+00,2.691e+00,3.390e+00,2.216e+00,2.703e+00,2.807e+00,2.448e+00,3.612e+00,2.594e+00,2.993e+00,3.349e+00,2.299e+00,2.659e+00,3.122e+00,3.315e+00,2.899e+00,3.189e+00,2.469e+00,2.792e+00,3.030e+00,1.918e+00,2.769e+00,2.739e+00,2.432e+00,2.496e+00,2.570e+00
6.950e-01,1.774e-01,1.488e+00,6.078e-01,1.279e+00,1.986e+00,1.732e+00,2.394e+00,2.359e+00,1.894e+00,2.919e+00,8.818e-01,3.001e+00,2.384e+00,1.922e+00,2.847e+00,2.788e+00,1.902e+00,2.400e+00,2.836e+00,2.032e+00,1.665e+00,2.476e+00,2.523e+00,2.644e+00,1.510e+00,2.722e+00,2.646e+00,2.601e+00,1.815e+00,3.385e+00,3.284e+00,2.346e+00,1.820e+00,2.556e+00,2.776e+00,3.618e+00,1.806e+00,1.840e+00,3.152e+00,1.941e+00,2.788e+00,3.004e+00,2.638e+00,2.687e+00,2.221e+00,2.480e+00,2.370e+00,2.470e+00,2.183e+00,2.966e+00,2.255e+00,3.494e+00,2.897e+00,2.181e+00,3.398e+00,2.672e+00,2.232e+00,2.483e+00,2.805e+00,2.674e+00,2.928e+00,1.698e+00,2.350e+00,2.517e+00,1.790e+00,2.578e+00,2.327e+00,1.998e+00,2.277e+00,2.589e+00
5.790e-01,5.388e-01,1.556e+00,1.150e+00,1.567e+00,2.420e+00,2.905e+00,2.723e+00,3.385e+00,3.495e+00,4.134e+00,2.151e+00,4.279e+00,3.518e+00,3.327e+00,3.763e+00,3.976e+00,2.572e+00,3.415e+00,3.601e+00,3.611e+00,3.158e+00,3.566e+00,3.854e+00,3.081e+00,2.847e+00,4.317e+00,4.323e+00,2.893e+00,3.864e+00,5.202e+00,3.025e+00,3.705e+00,3.679e+00,3.977e+00,4.268e+00,5.111e+00,2.954e+00,3.226e+00,3.357e+00,2.831e+00,3.272e+00,3.410e+00,3.740e+00,3.938e+00,2.517e+00,3.819e+00,4.095e+00,3.336e+00,3.025e+00,3.155e+00,3.622e+00,3.793e+00,3.860e+00,4.127e+00,3.399e+00,3.412e+00,3.013e+00,3.276e+00,3.595e+00,4.048e+00,3.912e+00,2.906e+00,3.382e+00,4.574e+00,2.391e+00,3.596e+00,3.939e+00,2.951e+00,2.489e+00,3.054e+00
