6.575e-01,6.143e-03,5.839e-01,3.693e-01,5.424e-02,5.931e-01,8.700e-01,4.560e-01,3.513e-01,3.879e-01,6.420e-01,9.662e-01,7.908e-01,7.330e-01,3.892e-01,3.081e-01,7.725e-01,8.341e-01,4.203e-01,8.307e-01,4.662e-02,4.351e-01,4.363e-01,9.885e-01,9.653e-02,1.675e-01,7.543e-01,8.333e-01,6.640e-01,6.034e-01,6.046e-01,7.687e-01,6.897e-01,3.354e-01,9.054e-02,5.375e-01,2.993e-01
5.106e-01,4.830e-01,8.360e-01,7.392e-01,3.818e-01,7.278e-01,1.577e+00,5.501e-01,1.005e+00,4.132e-01,1.143e+00,1.178e+00,1.161e+00,8.226e-01,1.166e+00,1.000e+00,1.255e+00,1.105e+00,7.177e-01,7.461e-01,4.053e-01,1.332e+00,8.844e-01,1.333e+00,1.761e-01,4.676e-01,1.357e+00,1.412e+00,8.747e-01,1.437e+00,9.186e-01,9.306e-01,1.270e+00,8.415e-01,1.830e-01,9.303e-01,1.086e+00
1.378e-01,5.386e-02,9.373e-01,6.736e-01,1.036e+00,6.080e-01,6.293e-01,7.545e-01,8.591e-01,2.744e-01,1.080e+00,7.677e-01,6.909e-01,2.299e-01,7.993e-01,5.251e-01,9.964e-01,2.763e-01,4.234e-01,1.002e+00,9.257e-01,6.112e-01,3.999e-01,8.293e-01,2.425e-01,7.426e-01,3.688e-01,5.803e-01,4.036e-01,9.970e-01,2.685e-01,1.165e+00,2.382e-01,3.667e-01,5.280e-01,7.436e-01,4.559e-01
3.380e-01,3.121e-01,1.258e+00,9.862e-01,1.532e+00,1.860e+00,2.304e+00,1.881e+00,1.512e+00,1.408e+00,1.890e+00,1.481e+00,1.431e+00,8.046e-01,1.564e+00,1.398e+00,1.883e+00,8.640e-01,9.313e-01,2.121e+00,1.558e+00,1.911e+00,1.590e+00,1.669e+00,1.240e+00,1.134e+00,1.144e+00,2.004e+00,1.545e+00,2.073e+00,1.088e+00,2.324e+00,1.441e+00,1.043e+00,1.254e+00,1.750e+00,1.519e+00
4.255e-01,3.158e-01,7.503e-01,6.224e-01,1.167e+00,2.139e+00,2.226e+00,1.902e+00,1.805e+00,1.695e+00,1.592e+00,2.035e+00,1.838e+00,1.217e+00,1.767e+00,1.471e+00,2.228e+00,1.324e+00,1.492e+00,1.611e+00,1.278e+00,1.877e+00,1.571e+00,2.133e+00,1.253e+00,8.807e-01,2.060e+00,2.201e+00,1.528e+00,1.793e+00,1.284e+00,2.144e+00,1.804e+00,1.785e+00,1.233e+00,1.378e+00,1.815e+00
2.990e-01,7.220e-02,4.381e-01,3.170e-01,4.228e-01,1.475e+00,1.448e+00,1.279e+00,7.075e-01,1.593e+00,1.150e+00,1.741e+00,1.160e+00,1.354e+00,1.084e+00,1.311e+00,8.735e-01,6.215e-01,1.369e+00,1.809e+00,1.280e+00,1.491e+00,7.096e-01,1.669e+00,1.394e+00,7.092e-01,1.314e+00,1.168e+00,1.192e+00,1.425e+00,1.019e+00,1.569e+00,1.581e+00,1.000e+00,7.575e-01,1.074e+00,1.529e+00
1.313e-01,2.202e-01,5.907e-01,4.927e-01,7.294e-01,1.406e+00,1.766e+00,1.568e+00,1.264e+00,2.333e+00,1.440e+00,1.886e+00,1.524e+00,1.572e+00,1.523e+00,2.050e+00,1.399e+00,7.384e-01,1.670e+00,2.027e+00,1.950e+00,1.916e+00,1.233e+00,2.564e+00,1.761e+00,1.578e+00,1.671e+00,1.738e+00,1.252e+00,2.158e+00,1.618e+00,2.606e+00,1.999e+00,1.972e+00,9.142e-01,1.231e+00,2.396e+00
6.234e-01,2.662e-01,1.343e+00,1.008e+00,1.414e+00,2.228e+00,2.660e+00,3.055e+00,2.836e+00,3.333e+00,2.812e+00,3.443e+00,2.620e+00,2.100e+00,2.709e+00,3.200e+00,3.066e+00,1.806e+00,2.545e+00,2.730e+00,2.908e+00,3.151e+00,2.391e+00,3.797e+00,2.644e+00,2.106e+00,3.227e+00,2.798e+00,2.747e+00,2.852e+00,2.154e+00,3.865e+00,2.469e+00,2.453e+00,2.114e+00,2.623e+00,2.684e+00
5.700e-01,4.281e-01,1.079e+00,8.872e-01,1.134e+00,2.187e+00,2.865e+00,2.401e+00,2.545e+00,3.140e+00,2.931e+00,2.985e+00,3.168e+00,2.943e+00,2.481e+00,3.145e+00,2.994e+00,2.608e+00,2.851e+00,2.672e+00,3.043e+00,3.515e+00,2.703e+00,3.770e+00,2.542e+00,2.691e+00,3.634e+00,3.571e+00,2.436e+00,3.110e+00,2.680e+00,3.642e+00,3.492e+00,3.604e+00,1.687e+00,2.498e+00,3.604e+00
5.685e-01,2.855e-01,1.148e+00,8.820e-01,1.465e+00,2.427e+00,2.762e+00,2.716e+00,2.435e+00,3.718e+00,2.843e+00,2.871e+00,2.459e+00,2.287e+00,2.901e+00,2.803e+00,3.061e+00,2.323e+00,2.889e+00,3.145e+00,2.684e+00,2.702e+00,3.039e+00,3.432e+00,2.399e+00,2.645e+00,3.055e+00,3.018e+00,3.161e+00,3.269e+00,2.202e+00,3.777e+00,3.249e+00,2.580e+00,1.917e+00,2.691e+00,3.110e+00
2.165e-01,3.777e-01,1.195e+00,9.749e-01,1.839e+00,2.834e+00,3.025e+00,3.364e+00,3.089e+00,4.371e+00,4.592e+00,4.020e+00,3.598e+00,3.923e+00,4.320e+00,4.079e+00,3.523e+00,2.389e+00,4.738e+00,4.536e+00,4.768e+00,4.161e+00,4.096e+00,4.350e+00,4.478e+00,3.601e+00,4.793e+00,4.217e+00,3.821e+00,4.851e+00,3.578e+00,4.585e+00,3.984e+00,4.434e+00,3.356e+00,4.261e+00,4.877e+00
3.781e-01,1.346e-01,9.816e-01,7.190e-01,1.125e+00,1.825e+00,1.884e+00,2.484e+00,2.569e+00,3.598e+00,3.518e+00,3.808e+00,3.747e+00,4.266e+00,3.803e+00,3.709e+00,3.621e+00,2.860e+00,4.793e+00,3.992e+00,4.570e+00,4.040e+00,3.697e+00,4.199e+00,3.489e+00,3.832e+00,4.353e+00,3.687e+00,2.894e+00,3.564e+00,3.853e+00,3.912e+00,3.255e+00,4.448e+00,2.614e+00,3.375e+00,4.586e+00
2.858e-01,1.711e-01,1.002e+00,7.546e-01,1.417e+00,1.842e+00,1.967e+00,1.995e+00,1.971e+00,2.512e+00,2.767e+00,2.240e+00,3.722e+00,3.548e+00,3.078e+00,3.231e+00,3.655e+00,3.153e+00,3.319e+00,3.227e+00,4.089e+00,3.228e+00,3.149e+00,2.753e+00,2.705e+00,3.555e+00,3.018e+00,3.367e+00,2.872e+00,3.121e+00,3.308e+00,4.054e+00,2.935e+00,4.243e+00,2.701e+00,3.252e+00,3.772e+00
5.951e-01,1.336e-01,9.910e-01,7.107e-01,1.014e+00,2.171e+00,2.136e+00,2.446e+00,2.162e+00,2.769e+00,3.315e+00,3.740e+00,3.458e+00,3.990e+00,4.482e+00,4.028e+00,3.288e+00,2.457e+00,4.793e+00,4.065e+00,4.249e+00,3.306e+00,3.539e+00,3.663e+00,4.128e+00,2.367e+00,4.841e+00,3.816e+00,3.660e+00,4.099e+00,4.300e+00,3.890e+00,3.014e+00,4.689e+00,3.621e+00,3.792e+00,4.209e+00
5.798e-01,4.625e-01,1.568e+00,1.245e+00,1.625e+00,2.567e+00,3.055e+00,2.679e+00,2.711e+00,3.340e+00,3.795e+00,3.780e+00,4.608e+00,4.662e+00,5.086e+00,5.090e+00,4.554e+00,4.202e+00,4.955e+00,5.289e+00,5.545e+00,4.886e+00,4.645e+00,4.851e+00,4.698e+00,4.278e+00,4.637e+00,4.574e+00,4.567e+00,5.008e+00,5.421e+00,5.580e+00,4.343e+00,5.887e+00,4.153e+00,4.379e+00,5.558e+00
3.099e-02,3.517e-01,6.935e-01,6.223e-01,1.119e+00,1.458e+00,1.622e+00,1.665e+00,1.981e+00,2.395e+00,2.137e+00,2.377e+00,2.625e+00,2.883e+00,3.758e+00,4.243e+00,3.461e+00,2.667e+00,3.958e+00,3.281e+00,4.140e+00,3.298e+00,4.043e+00,4.037e+00,3.327e+00,3.590e+00,4.324e+00,3.829e+00,2.662e+00,3.253e+00,4.025e+00,3.748e+00,2.931e+00,4.630e+00,3.404e+00,2.987e+00,4.344e+00
3.307e-01,2.464e-01,1.096e+00,8.471e-01,1.413e+00,2.097e+00,2.324e+00,2.349e+00,2.040e+00,3.194e+00,3.003e+00,2.758e+00,3.323e+00,3.592e+00,4.684e+00,5.275e+00,4.079e+00,4.238e+00,4.794e+00,5.406e+00,5.302e+00,3.874e+00,4.978e+00,5.015e+00,5.443e+00,5.024e+00,5.676e+00,5.098e+00,4.700e+00,5.498e+00,5.591e+00,5.691e+00,4.242e+00,5.969e+00,5.275e+00,4.460e+00,5.608e+00
