7.724e-02,4.053e-01,7.951e-01,6.169e-01,4.017e-01,5.849e-01,7.741e-01,8.911e-01,5.917e-01,2.132e-01,5.049e-01,6.262e-01,8.423e-01,2.916e-03,9.900e-01,9.649e-01,9.771e-01,8.747e-01,2.081e-01,2.978e-01,1.441e-01,6.016e-01,2.505e-01,1.299e-01,4.566e-01,6.355e-01,4.930e-01,5.311e-04,3.020e-01,5.292e-01,6.075e-01,2.931e-01
5.140e-02,7.356e-01,1.086e+00,4.628e-01,5.486e-01,1.076e+00,1.217e+00,8.449e-01,9.825e-01,1.036e+00,4.581e-01,1.289e+00,5.975e-01,7.636e-01,1.136e+00,7.828e-01,1.312e+00,1.310e+00,4.034e-01,2.508e-01,5.323e-01,1.198e+00,4.743e-01,1.059e+00,3.126e-01,9.372e-01,1.197e+00,6.030e-01,8.254e-01,1.138e+00,5.044e-01,7.582e-01
9.163e-03,3.864e-01,1.203e+00,9.474e-01,5.885e-01,1.142e+00,6.901e-01,5.818e-01,5.589e-01,9.746e-01,1.119e+00,1.123e+00,9.674e-01,1.133e+00,1.430e+00,3.283e-01,9.234e-01,1.393e+00,1.212e+00,6.080e-01,1.310e+00,1.092e+00,6.461e-01,1.675e+00,4.272e-01,9.711e-01,9.703e-01,1.341e+00,1.003e+00,1.579e+00,7.407e-01,5.823e-01
6.512e-02,6.243e-01,1.220e+00,8.518e-01,1.294e+00,1.224e+00,2.025e+00,1.990e+00,1.045e+00,1.515e+00,1.669e+00,1.242e+00,1.688e+00,1.519e+00,1.431e+00,1.707e+00,1.465e+00,2.002e+00,1.176e+00,1.163e+00,1.446e+00,1.780e+00,7.938e-01,1.959e+00,1.091e+00,1.788e+00,1.324e+00,1.035e+00,8.388e-01,1.242e+00,1.469e+00,1.407e+00
4.109e-02,4.120e-01,1.208e+00,1.046e+00,2.067e+00,1.304e+00,2.501e+00,2.159e+00,1.518e+00,1.923e+00,2.020e+00,1.206e+00,2.563e+00,2.195e+00,1.640e+00,1.780e+00,1.693e+00,1.994e+00,1.751e+00,1.491e+00,1.918e+00,2.185e+00,1.013e+00,3.070e+00,1.696e+00,1.716e+00,1.148e+00,1.831e+00,9.060e-01,1.437e+00,1.590e+00,2.036e+00
2.282e-02,4.642e-01,7.772e-01,3.774e-01,7.895e-01,1.452e+00,1.194e+00,1.112e+00,1.380e+00,1.399e+00,5.501e-01,1.013e+00,1.658e+00,1.264e+00,8.895e-01,1.132e+00,1.584e+00,1.025e+00,8.174e-01,9.052e-01,1.091e+00,1.240e+00,5.050e-01,1.742e+00,8.805e-01,1.329e+00,1.648e+00,1.005e+00,1.029e+00,1.658e+00,1.122e+00,1.496e+00
3.639e-03,2.054e-01,4.800e-01,3.417e-01,1.146e+00,1.167e+00,2.221e+00,2.407e+00,1.720e+00,1.927e+00,1.111e+00,1.271e+00,2.125e+00,2.034e+00,1.525e+00,2.208e+00,1.523e+00,1.478e+00,1.695e+00,2.082e+00,1.598e+00,1.384e+00,1.010e+00,2.852e+00,1.551e+00,1.756e+00,1.879e+00,1.450e+00,8.599e-01,2.191e+00,2.210e+00,2.170e+00
3.681e-02,4.964e-01,1.207e+00,8.823e-01,1.321e+00,1.573e+00,1.761e+00,2.529e+00,2.508e+00,2.527e+00,1.782e+00,1.501e+00,2.996e+00,1.803e+00,1.662e+00,1.802e+00,2.150e+00,2.031e+00,2.008e+00,1.996e+00,1.896e+00,2.044e+00,1.716e+00,3.338e+00,2.259e+00,2.396e+00,2.358e+00,2.510e+00,1.947e+00,2.753e+00,1.908e+00,2.466e+00
3.860e-03,2.508e-01,6.952e-01,5.461e-01,1.039e+00,1.329e+00,1.452e+00,2.597e+00,1.928e+00,3.235e+00,2.782e+00,1.643e+00,2.930e+00,2.877e+00,1.013e+00,1.813e+00,2.093e+00,1.869e+00,2.451e+00,2.888e+00,2.359e+00,2.129e+00,2.050e+00,3.739e+00,3.004e+00,3.110e+00,2.606e+00,2.322e+00,2.349e+00,2.723e+00,2.333e+00,2.815e+00
1.429e-04,3.212e-01,8.966e-01,6.583e-01,1.159e+00,1.052e+00,1.444e+00,1.446e+00,1.407e+00,2.400e+00,2.919e+00,2.292e+00,2.808e+00,2.777e+00,1.739e+00,1.157e+00,2.089e+00,2.265e+00,2.041e+00,1.680e+00,2.334e+00,2.850e+00,2.292e+00,3.994e+00,1.986e+00,2.166e+00,1.895e+00,2.926e+00,2.466e+00,2.710e+00,1.939e+00,2.242e+00
7.627e-02,8.446e-01,1.933e+00,1.396e+00,1.371e+00,1.869e+00,2.047e+00,2.612e+00,2.344e+00,2.511e+00,3.042e+00,3.169e+00,4.158e+00,2.492e+00,3.373e+00,2.035e+00,3.260e+00,3.431e+00,2.849e+00,2.173e+00,3.261e+00,3.442e+00,2.369e+00,4.461e+00,2.426e+00,3.678e+00,2.668e+00,3.912e+00,2.516e+00,3.842e+00,3.186e+00,2.874e+00
5.029e-02,3.683e-01,1.305e+00,1.237e+00,1.602e+00,1.734e+00,1.954e+00,3.202e+00,2.289e+00,2.856e+00,3.574e+00,2.366e+00,5.513e+00,3.098e+00,2.712e+00,3.174e+00,3.401e+00,3.781e+00,3.558e+00,3.380e+00,3.852e+00,3.847e+00,3.296e+00,5.322e+00,3.205e+00,3.960e+00,3.528e+00,4.469e+00,3.059e+00,3.656e+00,4.418e+00,3.519e+00
5.826e-02,7.057e-01,1.531e+00,1.074e+00,1.344e+00,2.065e+00,2.757e+00,3.894e+00,3.009e+00,3.941e+00,4.153e+00,4.263e+00,6.029e+00,4.517e+00,4.923e+00,4.427e+00,4.837e+00,5.221e+00,4.457e+00,4.865e+00,5.247e+00,4.759e+00,4.902e+00,7.107e+00,4.026e+00,5.883e+00,5.118e+00,5.234e+00,4.750e+00,5.663e+00,5.617e+00,4.681e+00
5.861e-02,5.886e-01,1.570e+00,1.271e+00,1.243e+00,1.567e+00,2.228e+00,3.338e+00,2.422e+00,3.296e+00,3.672e+00,3.070e+00,4.285e+00,3.834e+00,4.422e+00,3.610e+00,4.256e+00,5.148e+00,3.815e+00,4.651e+00,4.243e+00,3.815e+00,4.051e+00,5.666e+00,4.275e+00,4.668e+00,4.610e+00,4.431e+00,4.676e+00,4.981e+00,3.973e+00,3.602e+00
1.755e-02,5.108e-01,1.093e+00,7.242e-01,2.062e+00,1.388e+00,2.963e+00,2.520e+00,1.923e+00,2.809e+00,2.487e+00,2.369e+00,3.569e+00,3.843e+00,3.662e+00,3.565e+00,4.165e+00,3.750e+00,3.818e+00,3.761e+00,3.477e+00,4.552e+00,3.032e+00,5.533e+00,3.367e+00,3.374e+00,3.013e+00,3.975e+00,3.169e+00,3.074e+00,3.409e+00,3.564e+00
5.450e-02,5.512e-01,1.122e+00,7.735e-01,1.280e+00,1.703e+00,2.118e+00,2.455e+00,2.084e+00,2.616e+00,2.709e+00,2.775e+00,4.095e+00,3.309e+00,3.713e+00,4.118e+00,4.356e+00,3.878e+00,3.541e+00,4.201e+00,3.758e+00,3.797e+00,3.331e+00,5.102e+00,3.537e+00,4.863e+00,3.502e+00,3.402e+00,3.687e+00,4.523e+00,4.256e+00,3.492e+00
2.456e-02,5.849e-01,1.378e+00,9.810e-01,1.730e+00,2.108e+00,2.451e+00,2.992e+00,2.339e+00,3.682e+00,3.650e+00,3.123e+00,4.968e+00,4.824e+00,4.521e+00,4.269e+00,5.559e+00,5.588e+00,5.284e+00,6.395e+00,5.706e+00,5.342e+00,4.312e+00,7.641e+00,5.265e+00,6.555e+00,5.388e+00,6.013e+00,5.136e+00,6.063e+00,5.516e+00,4.895e+00
1.215e-02,4.541e-01,1.103e+00,7.958e-01,1.855e+00,1.339e+00,2.887e+00,2.775e+00,1.944e+00,2.698e+00,2.481e+00,2.365e+00,3.497e+00,3.675e+00,3.952e+00,4.066e+00,3.966e+00,5.675e+00,5.181e+00,5.116e+00,4.805e+00,4.610e+00,4.050e+00,7.145e+00,4.480e+00,5.686e+00,3.952e+00,5.174e+00,4.166e+00,5.142e+00,4.710e+00,3.766e+00
2.871e-03,1.768e-01,7.638e-01,7.222e-01,1.101e+00,1.183e+00,1.449e+00,2.254e+00,1.459e+00,2.435e+00,2.740e+00,1.801e+00,3.464e+00,3.006e+00,2.221e+00,2.637e+00,2.782e+00,3.812e+00,3.708e+00,4.769e+00,4.450e+00,3.118e+00,2.924e+00,5.948e+00,4.363e+00,4.700e+00,3.817e+00,4.871e+00,3.100e+00,4.198e+00,4.168e+00,3.573e+00
