5.324e-02,8.966e-01,1.960e-01,8.875e-01,6.898e-02,8.535e-02,3.007e-01,1.348e-01,7.306e-01,4.337e-01,2.621e-01,8.856e-01,7.041e-01,5.123e-01,5.151e-01,8.539e-01,3.501e-01,6.187e-01,3.169e-01,2.990e-01,6.934e-01,3.302e-01,7.818e-01,9.343e-01,6.275e-01,8.097e-01,7.196e-02,9.992e-01,4.949e-01,8.882e-01,6.849e-01,7.178e-01,3.051e-01,1.498e-01,8.623e-01,4.838e-01,4.966e-01,9.895e-01
1.759e-04,3.725e-01,9.124e-01,9.701e-01,9.453e-01,7.694e-01,1.797e-01,4.302e-01,9.097e-02,7.896e-01,2.788e-01,1.557e-01,8.800e-01,8.961e-01,5.983e-01,6.844e-01,2.909e-02,3.548e-01,3.299e-01,6.814e-01,2.946e-01,2.855e-02,4.438e-01,3.358e-01,9.482e-01,6.079e-01,7.884e-01,2.084e-01,8.563e-01,5.847e-01,2.142e-01,4.132e-01,5.631e-01,7.836e-01,4.137e-01,6.818e-01,3.174e-01,2.466e-01
8.466e-03,4.690e-01,9.239e-01,1.679e+00,1.762e+00,1.566e+00,9.931e-01,5.297e-01,9.241e-01,1.513e+00,1.185e+00,4.135e-01,1.713e+00,1.166e+00,1.566e+00,7.842e-01,8.939e-01,5.945e-01,1.194e+00,1.604e+00,7.870e-01,8.488e-01,1.458e+00,7.351e-01,1.391e+00,1.042e+00,1.523e+00,7.012e-01,1.159e+00,1.462e+00,6.904e-01,1.310e+00,1.163e+00,1.434e+00,1.062e+00,1.480e+00,4.924e-01,1.240e+00
3.707e-02,6.872e-01,3.524e-01,1.438e+00,1.325e+00,1.259e+00,1.464e+00,9.987e-01,1.246e+00,1.707e+00,1.060e+00,1.556e+00,1.434e+00,1.043e+00,1.663e+00,1.181e+00,1.740e+00,8.828e-01,1.238e+00,1.791e+00,1.478e+00,9.865e-01,2.191e+00,1.863e+00,1.088e+00,1.512e+00,1.048e+00,1.337e+00,9.638e-01,1.504e+00,1.308e+00,2.039e+00,1.689e+00,1.269e+00,1.624e+00,1.226e+00,1.037e+00,1.393e+00
4.731e-02,1.120e+00,1.048e+00,2.261e+00,2.128e+00,1.657e+00,1.998e+00,8.438e-01,1.591e+00,2.534e+00,2.090e+00,1.686e+00,2.990e+00,2.088e+00,2.561e+00,2.284e+00,2.056e+00,1.888e+00,1.581e+00,1.838e+00,2.022e+00,1.760e+00,2.936e+00,1.684e+00,2.520e+00,2.304e+00,2.360e+00,2.180e+00,1.536e+00,2.780e+00,1.911e+00,2.608e+00,1.860e+00,2.104e+00,2.413e+00,2.303e+00,1.455e+00,2.535e+00
3.791e-02,9.438e-01,9.739e-01,2.136e+00,1.938e+00,2.166e+00,1.515e+00,1.459e+00,2.053e+00,2.393e+00,2.364e+00,2.225e+00,2.567e+00,2.098e+00,2.425e+00,1.819e+00,1.893e+00,2.051e+00,1.683e+00,2.512e+00,2.471e+00,1.706e+00,2.984e+00,2.132e+00,1.914e+00,2.608e+00,2.077e+00,2.310e+00,1.631e+00,2.893e+00,2.165e+00,2.455e+00,2.110e+00,2.650e+00,2.544e+00,2.805e+00,1.224e+00,2.702e+00
1.541e-04,1.973e-01,5.285e-01,9.860e-01,1.566e+00,1.321e+00,1.919e+00,9.955e-01,1.657e+00,2.334e+00,1.809e+00,1.393e+00,2.771e+00,1.712e+00,2.369e+00,2.127e+00,2.268e+00,1.747e+00,1.634e+00,1.605e+00,2.519e+00,1.704e+00,3.070e+00,1.848e+00,2.423e+00,2.115e+00,2.157e+00,1.916e+00,1.572e+00,2.628e+00,1.975e+00,2.573e+00,1.776e+00,1.818e+00,2.319e+00,1.978e+00,1.176e+00,1.654e+00
4.401e-02,1.073e+00,1.060e+00,2.364e+00,2.257e+00,1.975e+00,2.189e+00,1.464e+00,2.990e+00,3.704e+00,2.853e+00,2.589e+00,3.951e+00,2.634e+00,3.042e+00,2.868e+00,2.985e+00,1.900e+00,2.321e+00,2.594e+00,3.039e+00,2.432e+00,3.655e+00,2.765e+00,3.598e+00,3.061e+00,2.734e+00,2.593e+00,2.922e+00,3.150e+00,2.409e+00,3.495e+00,2.391e+00,2.612e+00,2.833e+00,2.496e+00,2.393e+00,2.663e+00
4.332e-02,7.464e-01,2.047e-01,8.694e-01,4.244e-01,6.063e-01,7.851e-01,8.079e-01,2.010e+00,1.643e+00,1.416e+00,2.118e+00,1.639e+00,1.941e+00,1.304e+00,2.010e+00,1.580e+00,2.314e+00,1.131e+00,1.661e+00,2.408e+00,1.338e+00,1.766e+00,2.264e+00,1.671e+00,2.211e+00,8.961e-01,2.639e+00,1.176e+00,2.053e+00,2.040e+00,1.557e+00,1.681e+00,1.526e+00,2.336e+00,1.954e+00,1.457e+00,2.138e+00
1.689e-02,4.067e-01,3.836e-01,8.436e-01,1.042e+00,1.151e+00,1.341e+00,1.200e+00,2.349e+00,2.990e+00,3.227e+00,3.079e+00,2.923e+00,2.924e+00,2.236e+00,3.196e+00,3.001e+00,3.064e+00,2.500e+00,2.605e+00,3.814e+00,2.119e+00,3.037e+00,3.338e+00,2.756e+00,3.431e+00,2.271e+00,3.600e+00,1.716e+00,3.272e+00,3.477e+00,2.369e+00,2.871e+00,3.333e+00,3.133e+00,3.620e+00,1.884e+00,2.647e+00
4.876e-02,1.129e+00,1.021e+00,2.386e+00,2.264e+00,2.212e+00,2.457e+00,1.706e+00,3.766e+00,4.305e+00,4.686e+00,3.761e+00,5.814e+00,3.769e+00,4.483e+00,4.701e+00,4.655e+00,3.930e+00,3.714e+00,3.985e+00,4.856e+00,3.471e+00,4.827e+00,4.701e+00,5.044e+00,4.482e+00,3.927e+00,4.109e+00,3.633e+00,5.271e+00,3.773e+00,4.352e+00,3.201e+00,4.107e+00,3.992e+00,4.342e+00,3.001e+00,4.552e+00
1.237e-02,4.519e-01,7.114e-01,1.469e+00,1.966e+00,1.562e+00,2.022e+00,1.104e+00,2.064e+00,3.192e+00,3.076e+00,2.891e+00,4.526e+00,3.265e+00,3.655e+00,3.445e+00,3.955e+00,3.273e+00,3.287e+00,3.565e+00,3.062e+00,2.626e+00,3.941e+00,3.250e+00,3.463e+00,3.182e+00,3.321e+00,3.449e+00,2.201e+00,4.109e+00,2.688e+00,3.756e+00,3.355e+00,3.860e+00,3.654e+00,3.414e+00,2.702e+00,3.220e+00
5.252e-02,1.173e+00,9.106e-01,1.726e+00,1.085e+00,1.154e+00,1.144e+00,1.200e+00,3.160e+00,3.184e+00,3.041e+00,3.268e+00,4.621e+00,3.429e+00,3.812e+00,4.278e+00,3.258e+00,3.952e+00,3.023e+00,3.091e+00,4.528e+00,2.753e+00,4.179e+00,3.676e+00,4.354e+00,4.118e+00,3.122e+00,4.247e+00,3.327e+00,4.755e+00,3.894e+00,3.918e+00,3.063e+00,3.525e+00,3.807e+00,3.450e+00,2.776e+00,3.292e+00
2.564e-02,7.805e-01,1.025e+00,1.953e+00,1.923e+00,1.670e+00,1.570e+00,9.501e-01,2.520e+00,3.071e+00,3.031e+00,2.379e+00,4.841e+00,3.939e+00,4.420e+00,4.929e+00,3.919e+00,4.181e+00,3.655e+00,4.605e+00,4.817e+00,2.887e+00,4.241e+00,3.847e+00,4.746e+00,3.581e+00,4.577e+00,4.224e+00,3.410e+00,5.105e+00,3.517e+00,4.427e+00,4.184e+00,4.655e+00,3.728e+00,4.149e+00,2.956e+00,3.530e+00
3.532e-03,4.065e-01,9.416e-01,1.672e+00,2.290e+00,2.097e+00,2.232e+00,1.498e+00,2.601e+00,3.757e+00,3.524e+00,3.100e+00,4.990e+00,4.269e+00,4.756e+00,5.733e+00,4.716e+00,5.016e+00,5.033e+00,5.801e+00,6.256e+00,3.417e+00,5.790e+00,4.371e+00,4.821e+00,4.447e+00,5.405e+00,5.127e+00,3.633e+00,6.073e+00,4.614e+00,5.846e+00,5.139e+00,6.027e+00,5.116e+00,5.718e+00,3.317e+00,3.839e+00
1.123e-02,3.179e-01,4.150e-01,1.135e+00,1.429e+00,1.547e+00,1.460e+00,1.368e+00,2.378e+00,2.728e+00,3.031e+00,2.968e+00,4.062e+00,3.455e+00,3.956e+00,4.863e+00,4.810e+00,4.604e+00,4.282e+00,4.973e+00,5.207e+00,3.142e+00,4.317e+00,4.661e+00,3.984e+00,3.428e+00,4.643e+00,4.336e+00,3.193e+00,5.430e+00,3.624e+00,4.918e+00,4.706e+00,5.006e+00,3.680e+00,3.971e+00,3.063e+00,4.298e+00
3.243e-02,8.442e-01,9.399e-01,2.062e+00,2.154e+00,1.875e+00,2.132e+00,1.253e+00,3.430e+00,3.967e+00,3.594e+00,3.100e+00,5.008e+00,3.949e+00,4.143e+00,5.052e+00,4.696e+00,5.146e+00,5.260e+00,4.574e+00,5.730e+00,4.485e+00,5.453e+00,4.232e+00,5.045e+00,4.178e+00,5.021e+00,4.937e+00,3.955e+00,6.475e+00,4.313e+00,5.639e+00,4.940e+00,5.493e+00,4.647e+00,4.854e+00,4.192e+00,4.811e+00
4.422e-02,9.112e-01,5.950e-01,1.405e+00,1.192e+00,1.076e+00,1.745e+00,1.049e+00,2.425e+00,2.679e+00,2.795e+00,2.587e+00,4.025e+00,2.983e+00,3.472e+00,5.041e+00,3.651e+00,4.941e+00,4.373e+00,4.408e+00,6.150e+00,3.531e+00,4.797e+00,4.171e+00,4.559e+00,4.063e+00,4.875e+00,4.226e+00,3.339e+00,5.610e+00,4.635e+00,5.481e+00,4.189e+00,4.466e+00,4.115e+00,4.840e+00,4.340e+00,4.239e+00
2.261e-02,4.638e-01,3.103e-01,8.499e-01,8.544e-01,6.959e-01,1.342e+00,6.672e-01,1.828e+00,2.395e+00,2.551e+00,2.339e+00,3.741e+00,2.695e+00,3.402e+00,4.704e+00,3.903e+00,4.227e+00,5.324e+00,4.898e+00,5.501e+00,3.800e+00,4.647e+00,4.675e+00,4.837e+00,4.172e+00,5.072e+00,4.858e+00,3.124e+00,5.331e+00,4.296e+00,4.823e+00,5.009e+00,5.183e+00,4.519e+00,4.557e+00,3.364e+00,3.850e+00
1.480e-02,4.295e-01,5.368e-01,1.114e+00,1.457e+00,1.143e+00,1.688e+00,1.017e+00,2.550e+00,3.381e+00,3.142e+00,3.125e+00,4.278e+00,3.865e+00,3.392e+00,4.828e+00,4.479e+00,4.854e+00,5.323e+00,5.363e+00,5.700e+00,4.925e+00,5.064e+00,5.488e+00,5.756e+00,4.613e+00,5.757e+00,6.158e+00,4.204e+00,6.443e+00,5.561e+00,5.839e+00,6.444e+00,6.893e+00,5.080e+00,5.572e+00,5.487e+00,5.233e+00
3.555e-02,7.919e-01,6.213e-01,1.349e+00,1.107e+00,1.181e+00,1.406e+00,1.260e+00,2.810e+00,3.181e+00,3.273e+00,3.445e+00,4.839e+00,3.771e+00,4.302e+00,5.848e+00,4.897e+00,5.348e+00,5.681e+00,5.973e+00,7.031e+00,5.085e+00,6.328e+00,7.707e+00,6.732e+00,5.472e+00,5.468e+00,7.155e+00,5.114e+00,7.212e+00,6.797e+00,6.054e+00,6.707e+00,7.072e+00,6.230e+00,6.096e+00,4.649e+00,5.978e+00
2.549e-02,7.193e-01,8.393e-01,1.469e+00,1.421e+00,1.310e+00,1.426e+00,1.008e+00,1.915e+00,2.357e+00,2.588e+00,2.042e+00,4.045e+00,2.563e+00,3.710e+00,4.018e+00,3.327e+00,4.792e+00,4.355e+00,4.182e+00,5.039e+00,4.165e+00,5.358e+00,5.097e+00,5.863e+00,4.796e+00,4.291e+00,4.445e+00,3.975e+00,6.625e+00,5.417e+00,5.255e+00,4.903e+00,5.406e+00,4.959e+00,4.930e+00,4.333e+00,5.484e+00
1.750e-02,3.565e-01,2.940e-01,1.144e+00,1.276e+00,1.605e+00,1.417e+00,1.237e+00,2.903e+00,3.001e+00,3.420e+00,3.003e+00,3.203e+00,2.854e+00,2.753e+00,3.101e+00,3.487e+00,3.902e+00,4.561e+00,4.405e+00,5.039e+00,4.584e+00,5.863e+00,5.634e+00,4.357e+00,4.936e+00,4.265e+00,5.574e+00,3.552e+00,6.310e+00,5.516e+00,4.329e+00,5.912e+00,6.579e+00,5.436e+00,6.165e+00,4.071e+00,5.419e+00
3.524e-02,8.144e-01,6.834e-01,1.302e+00,9.259e-01,1.188e+00,1.101e+00,1.195e+00,2.814e+00,2.598e+00,2.287e+00,2.672e+00,3.336e+00,3.212e+00,2.685e+00,4.403e+00,3.193e+00,4.680e+00,4.635e+00,4.583e+00,6.215e+00,4.411e+00,5.938e+00,6.375e+00,6.113e+00,5.993e+00,5.211e+00,6.925e+00,5.083e+00,7.188e+00,6.326e+00,5.874e+00,7.284e+00,6.810e+00,6.724e+00,6.639e+00,5.040e+00,6.158e+00
2.734e-02,5.620e-01,3.567e-01,9.396e-01,1.040e+00,8.472e-01,1.501e+00,1.099e+00,1.895e+00,2.526e+00,1.814e+00,2.753e+00,3.196e+00,2.886e+00,3.320e+00,3.900e+00,3.493e+00,4.238e+00,3.888e+00,4.290e+00,5.101e+00,4.079e+00,6.336e+00,5.580e+00,5.905e+00,5.795e+00,4.674e+00,6.589e+00,5.205e+00,7.298e+00,7.053e+00,6.756e+00,7.405e+00,6.952e+00,6.650e+00,5.998e+00,5.659e+00,5.318e+00
4.935e-02,1.106e+00,8.740e-01,1.663e+00,1.037e+00,1.075e+00,1.023e+00,8.976e-01,2.615e+00,2.654e+00,2.908e+00,2.823e+00,4.305e+00,3.775e+00,3.381e+00,5.440e+00,3.645e+00,5.137e+00,4.906e+00,4.998e+00,5.992e+00,4.494e+00,5.410e+00,5.972e+00,6.101e+00,5.189e+00,5.849e+00,7.227e+00,5.950e+00,7.718e+00,6.013e+00,6.387e+00,6.431e+00,7.779e+00,6.419e+00,6.898e+00,5.684e+00,6.258e+00
