3.364e-01,6.470e-01,7.547e-01,5.962e-01,5.223e-01,3.464e-01,9.859e-01,5.674e-01,6.077e-01,5.456e-02,9.870e-01,1.001e-01,2.511e-01,5.832e-01,5.652e-01,3.325e-02,5.310e-01,6.882e-01,5.289e-02,5.128e-01,9.940e-01,5.195e-01,5.469e-01,2.693e-01,1.152e-01,9.812e-01,7.854e-01,3.487e-01,7.888e-01,6.435e-02,9.554e-01,4.214e-01,1.114e-01,1.267e-01,3.948e-02,4.749e-02,3.142e-01,7.454e-01,8.612e-02,7.667e-01,7.607e-02,5.211e-01,9.627e-01,3.238e-01,6.561e-02,9.103e-01,3.414e-01,8.916e-01,9.587e-01,7.736e-01,3.448e-02,7.918e-02,4.219e-01,1.295e-01,7.074e-01,7.139e-01,8.654e-01,5.735e-01,4.610e-02,3.913e-01,9.043e-01,9.517e-01,6.739e-01,7.413e-01,1.735e-01,9.602e-01,1.949e-01,8.701e-01,5.246e-02,7.311e-01,7.547e-01,2.517e-01,5.995e-01,4.969e-02,3.665e-01,2.619e-01,4.756e-01,4.277e-01,8.493e-01,7.714e-01,8.619e-01
1.152e-01,7.894e-01,6.814e-01,8.744e-01,7.559e-01,4.855e-01,5.088e-01,4.060e-01,8.182e-01,9.439e-01,1.102e+00,1.261e-01,2.366e-01,7.354e-01,4.058e-01,8.226e-02,5.717e-01,4.843e-01,9.997e-01,1.028e+00,4.344e-01,3.967e-01,1.140e+00,9.728e-01,6.263e-01,9.695e-01,6.992e-01,6.127e-01,4.343e-01,2.828e-01,9.714e-01,3.094e-01,2.873e-01,1.827e-01,1.574e-01,9.842e-01,1.081e+00,6.704e-01,5.315e-01,7.966e-01,7.827e-01,1.143e+00,1.310e+00,4.484e-01,6.860e-01,7.639e-01,9.750e-01,1.214e+00,1.052e+00,5.912e-01,7.839e-02,7.985e-01,2.461e-01,7.395e-01,9.910e-01,3.231e-01,4.352e-01,1.167e+00,3.905e-01,6.746e-01,1.077e+00,1.186e+00,3.322e-01,1.144e+00,4.940e-01,1.090e+00,1.523e-01,7.022e-01,6.476e-01,6.206e-01,1.086e+00,1.074e+00,6.153e-01,7.239e-02,1.032e+00,7.245e-01,1.011e+00,6.787e-01,1.036e+00,1.253e+00,1.266e+00
3.697e-02,1.182e-01,9.966e-01,1.090e+00,1.094e+00,8.584e-02,7.178e-01,9.097e-01,1.076e+00,8.201e-01,7.150e-01,5.590e-01,7.453e-01,2.452e-01,8.503e-01,8.761e-01,3.631e-01,9.728e-01,1.077e-01,8.373e-01,6.558e-01,8.720e-01,6.595e-01,4.497e-01,7.018e-01,3.081e-01,8.140e-01,1.494e-01,2.078e-01,4.423e-01,6.376e-01,4.062e-01,8.366e-01,2.425e-01,5.066e-01,2.181e-01,9.323e-01,1.056e+00,1.032e+00,4.245e-01,3.241e-01,8.197e-01,7.819e-01,4.563e-01,4.637e-01,6.641e-01,9.079e-01,1.002e+00,9.518e-01,7.795e-01,9.599e-01,5.874e-01,2.683e-01,7.126e-01,3.361e-01,1.581e-01,6.033e-01,7.918e-01,4.122e-01,2.074e-01,6.307e-01,2.499e-01,4.303e-01,2.137e-01,2.905e-01,7.707e-01,2.239e-01,2.622e-01,8.703e-01,7.637e-01,1.853e-01,4.643e-01,2.819e-01,2.061e-01,8.330e-01,9.313e-01,3.050e-01,5.159e-01,1.054e+00,8.838e-01,1.110e+00
1.917e-01,7.784e-01,1.144e+00,2.236e+00,1.626e+00,5.025e-01,1.621e+00,8.729e-01,1.615e+00,1.692e+00,1.382e+00,9.790e-01,8.790e-01,1.680e+00,1.515e+00,1.170e+00,1.519e+00,1.574e+00,7.601e-01,2.178e+00,1.004e+00,1.422e+00,2.025e+00,1.314e+00,1.466e+00,1.824e+00,2.026e+00,8.967e-01,1.074e+00,6.156e-01,2.090e+00,1.153e+00,1.459e+00,1.198e+00,8.616e-01,8.715e-01,2.191e+00,2.050e+00,1.090e+00,1.862e+00,1.426e+00,2.031e+00,2.164e+00,1.142e+00,7.978e-01,1.881e+00,1.904e+00,1.653e+00,1.677e+00,9.951e-01,6.145e-01,1.706e+00,1.022e+00,1.375e+00,1.813e+00,1.134e+00,1.357e+00,1.517e+00,7.145e-01,8.689e-01,1.692e+00,1.572e+00,7.319e-01,1.933e+00,6.184e-01,2.305e+00,6.483e-01,1.025e+00,1.567e+00,1.800e+00,1.974e+00,1.500e+00,1.542e+00,7.512e-01,1.777e+00,1.010e+00,1.009e+00,1.624e+00,2.208e+00,2.114e+00,2.456e+00
2.654e-01,7.568e-01,1.657e+00,2.105e+00,2.072e+00,1.055e+00,2.376e+00,1.874e+00,2.572e+00,1.847e+00,1.803e+00,1.262e+00,1.148e+00,1.591e+00,2.462e+00,1.514e+00,2.165e+00,1.887e+00,8.274e-01,1.986e+00,1.517e+00,1.924e+00,2.522e+00,1.821e+00,1.867e+00,2.240e+00,2.111e+00,1.159e+00,1.723e+00,7.137e-01,2.356e+00,1.826e+00,1.458e+00,9.624e-01,1.496e+00,7.772e-01,2.226e+00,2.508e+00,1.438e+00,1.833e+00,1.044e+00,2.320e+00,2.969e+00,1.637e+00,1.433e+00,1.794e+00,2.072e+00,2.963e+00,2.857e+00,1.798e+00,1.264e+00,1.453e+00,1.790e+00,1.473e+00,2.021e+00,1.656e+00,2.302e+00,1.945e+00,1.034e+00,1.484e+00,2.539e+00,1.923e+00,1.623e+00,2.298e+00,6.881e-01,3.024e+00,1.416e+00,1.588e+00,2.335e+00,2.590e+00,2.053e+00,1.856e+00,1.576e+00,1.020e+00,1.659e+00,1.374e+00,1.843e+00,1.989e+00,2.511e+00,2.424e+00,2.719e+00
7.184e-02,2.082e-01,2.925e-01,8.159e-01,5.197e-01,2.899e-01,6.802e-01,4.848e-01,1.128e+00,1.441e+00,8.811e-01,7.410e-01,4.071e-01,1.624e+00,9.401e-01,6.653e-01,1.587e+00,1.151e+00,1.127e+00,1.003e+00,1.059e+00,6.444e-01,8.320e-01,4.296e-01,1.514e+00,1.369e+00,8.359e-01,6.519e-01,8.805e-01,9.586e-01,1.126e+00,1.014e+00,1.503e+00,8.709e-01,5.712e-01,9.216e-01,1.347e+00,1.133e+00,5.725e-01,1.681e+00,5.300e-01,1.313e+00,7.865e-01,5.164e-01,8.119e-01,1.169e+00,9.544e-01,4.937e-01,9.389e-01,8.095e-01,8.576e-01,1.512e+00,1.276e+00,5.815e-01,1.102e+00,7.458e-01,7.687e-01,9.607e-01,1.022e+00,8.461e-01,1.375e+00,1.121e+00,6.923e-01,1.385e+00,9.423e-01,1.679e+00,4.939e-01,9.382e-01,9.785e-01,1.051e+00,1.482e+00,8.530e-01,1.116e+00,6.069e-01,6.625e-01,2.891e-01,4.409e-01,1.488e+00,1.665e+00,9.433e-01,1.704e+00
1.230e-01,2.761e-01,3.960e-01,1.247e+00,9.068e-01,6.372e-01,1.795e+00,8.051e-01,2.281e+00,1.533e+00,1.434e+00,1.563e+00,6.113e-01,2.174e+00,2.172e+00,1.764e+00,2.983e+00,1.575e+00,9.898e-01,2.041e+00,1.047e+00,1.220e+00,1.689e+00,1.146e+00,2.609e+00,2.588e+00,2.232e+00,1.461e+00,1.425e+00,1.414e+00,2.334e+00,1.975e+00,2.348e+00,1.223e+00,1.881e+00,1.246e+00,1.821e+00,1.976e+00,9.599e-01,2.609e+00,1.150e+00,2.268e+00,2.168e+00,1.550e+00,1.695e+00,1.493e+00,1.957e+00,1.669e+00,1.646e+00,1.013e+00,9.163e-01,1.529e+00,2.496e+00,1.383e+00,2.525e+00,2.209e+00,2.233e+00,1.603e+00,1.049e+00,1.363e+00,1.789e+00,1.846e+00,2.023e+00,2.250e+00,1.151e+00,3.179e+00,1.894e+00,1.792e+00,1.924e+00,1.860e+00,2.289e+00,1.857e+00,2.159e+00,1.373e+00,9.033e-01,9.511e-01,1.822e+00,1.976e+00,2.635e+00,1.999e+00,2.788e+00
2.876e-01,7.339e-01,9.022e-01,1.434e+00,1.164e+00,7.727e-01,1.982e+00,1.635e+00,2.355e+00,1.341e+00,2.038e+00,1.604e+00,1.502e+00,2.473e+00,2.767e+00,2.068e+00,3.357e+00,1.763e+00,1.923e+00,2.056e+00,2.301e+00,1.324e+00,2.597e+00,1.399e+00,2.853e+00,3.027e+00,2.619e+00,1.526e+00,2.162e+00,2.034e+00,2.491e+00,1.794e+00,2.101e+00,1.826e+00,1.536e+00,2.106e+00,1.991e+00,2.237e+00,1.536e+00,2.680e+00,1.278e+00,2.748e+00,2.618e+00,2.454e+00,2.378e+00,1.788e+00,2.119e+00,2.160e+00,2.453e+00,1.806e+00,1.365e+00,2.060e+00,2.387e+00,1.925e+00,2.583e+00,2.616e+00,3.020e+00,2.087e+00,1.434e+00,1.417e+00,2.069e+00,2.550e+00,2.431e+00,2.877e+00,1.188e+00,3.419e+00,2.090e+00,2.907e+00,2.591e+00,1.899e+00,2.369e+00,1.962e+00,2.737e+00,1.677e+00,1.737e+00,1.696e+00,2.004e+00,2.392e+00,3.159e+00,2.330e+00,3.207e+00
2.033e-01,9.550e-01,1.373e+00,2.196e+00,1.798e+00,8.581e-01,1.989e+00,1.866e+00,4.017e+00,3.267e+00,3.102e+00,2.762e+00,2.287e+00,3.420e+00,3.910e+00,3.097e+00,4.377e+00,3.266e+00,2.991e+00,3.608e+00,3.009e+00,1.916e+00,4.004e+00,2.043e+00,3.942e+00,3.479e+00,3.309e+00,2.268e+00,2.774e+00,3.271e+00,3.570e+00,2.361e+00,3.211e+00,2.935e+00,2.161e+00,3.583e+00,3.393e+00,3.411e+00,2.510e+00,4.005e+00,2.375e+00,3.952e+00,3.949e+00,3.445e+00,3.201e+00,3.250e+00,3.789e+00,2.689e+00,3.898e+00,2.613e+00,2.060e+00,3.391e+00,2.773e+00,2.959e+00,3.471e+00,2.422e+00,3.794e+00,3.489e+00,2.289e+00,1.875e+00,3.656e+00,3.302e+00,2.569e+00,4.229e+00,2.224e+00,4.397e+00,2.761e+00,3.407e+00,3.870e+00,3.160e+00,3.448e+00,2.777e+00,3.919e+00,2.328e+00,3.384e+00,2.956e+00,3.220e+00,3.258e+00,4.592e+00,3.235e+00,4.725e+00
2.174e-01,4.561e-01,7.760e-01,1.010e+00,8.860e-01,5.861e-01,1.360e+00,1.422e+00,2.000e+00,1.938e+00,2.008e+00,1.647e+00,1.620e+00,2.791e+00,2.407e+00,2.227e+00,3.182e+00,2.148e+00,2.155e+00,1.840e+00,2.678e+00,1.875e+00,2.576e+00,1.187e+00,2.980e+00,3.188e+00,1.859e+00,1.888e+00,1.850e+00,2.226e+00,1.904e+00,1.937e+00,2.039e+00,2.075e+00,1.724e+00,2.356e+00,2.569e+00,2.335e+00,1.987e+00,2.794e+00,1.081e+00,2.480e+00,2.633e+00,2.278e+00,2.785e+00,2.113e+00,2.367e+00,2.089e+00,2.981e+00,2.068e+00,1.946e+00,2.374e+00,2.551e+00,1.972e+00,2.629e+00,2.076e+00,2.149e+00,2.540e+00,2.165e+00,2.014e+00,2.624e+00,2.394e+00,2.593e+00,2.468e+00,1.665e+00,2.679e+00,2.087e+00,3.106e+00,2.543e+00,1.956e+00,2.105e+00,1.403e+00,2.611e+00,1.313e+00,1.456e+00,1.312e+00,1.507e+00,2.871e+00,3.239e+00,2.086e+00,2.719e+00
