8.944e-01,2.898e-01,8.069e-01,5.409e-01,7.177e-01,4.074e-01,1.728e-01,8.171e-01,4.841e-01,2.549e-01,7.102e-01,9.796e-01,1.056e-01,9.799e-02,4.144e-02,1.897e-01,4.551e-01,8.840e-01,5.772e-01,8.301e-01,4.869e-01,2.493e-01,5.831e-01,3.475e-01,7.453e-01,9.523e-01,1.546e-01,8.596e-01,8.310e-01,1.590e-01,9.700e-01,7.443e-01,9.271e-01,5.968e-01,7.400e-01,6.390e-01,9.957e-01,1.391e-02,1.428e-01,7.559e-01,1.018e-01,9.795e-02,5.613e-01,4.450e-01,7.997e-01,5.849e-02,1.156e-01,7.631e-01,9.103e-01,2.135e-01,1.539e-01,1.866e-01,2.680e-01,3.518e-01,5.838e-01,5.576e-01,4.180e-01,7.045e-01,9.270e-01,2.973e-01,8.136e-01,2.916e-01,3.823e-01,1.530e-03,5.853e-01,8.318e-01,4.226e-01,4.635e-01,7.079e-01,2.727e-01,3.768e-01,4.372e-01,8.862e-02,6.181e-02
2.380e-01,5.212e-01,7.353e-01,1.562e-01,6.435e-01,1.230e-01,1.114e-01,8.507e-01,7.410e-01,3.354e-01,6.037e-01,5.701e-01,3.959e-01,8.820e-01,8.911e-02,9.418e-02,4.432e-01,6.006e-01,8.908e-01,7.319e-01,5.607e-01,4.440e-01,4.550e-01,2.954e-01,8.250e-01,3.337e-01,3.694e-01,1.150e+00,8.613e-01,6.095e-01,3.255e-01,2.614e-01,5.390e-01,7.304e-01,4.088e-01,3.508e-01,1.070e+00,8.634e-01,2.412e-01,7.152e-01,1.268e-01,9.443e-01,8.187e-01,8.908e-01,9.437e-01,8.812e-02,1.868e-01,4.576e-01,3.793e-01,7.075e-01,1.682e-01,5.417e-01,2.553e-01,8.583e-01,7.964e-01,6.847e-01,2.573e-01,7.264e-01,7.957e-01,2.898e-01,8.080e-01,7.993e-01,1.741e-01,4.913e-01,4.157e-01,8.252e-01,8.387e-01,1.549e-01,3.487e-01,2.420e-01,3.499e-01,1.060e+00,9.028e-01,1.707e-01
4.645e-01,2.717e-01,1.473e+00,5.178e-01,7.321e-01,4.970e-01,1.149e-01,9.737e-01,8.936e-01,9.878e-01,1.294e+00,6.737e-01,1.695e-01,7.338e-01,6.662e-01,9.306e-01,1.002e+00,1.189e+00,1.421e+00,7.050e-01,1.271e+00,6.212e-01,1.172e+00,1.015e+00,1.180e+00,1.374e+00,7.160e-01,7.583e-01,1.519e+00,1.072e+00,1.297e+00,8.781e-01,1.503e+00,1.134e+00,7.337e-01,4.008e-01,1.438e+00,1.006e+00,6.702e-01,7.967e-01,5.259e-01,1.280e+00,1.197e+00,5.525e-01,1.450e+00,3.209e-01,8.864e-01,1.008e+00,8.870e-01,7.021e-01,5.068e-01,2.911e-01,6.635e-01,1.088e+00,1.382e+00,9.621e-01,8.551e-01,5.351e-01,1.341e+00,6.617e-01,1.323e+00,1.095e+00,8.209e-01,7.745e-01,5.544e-01,6.123e-01,1.115e+00,1.060e+00,8.002e-01,9.213e-01,8.105e-01,8.691e-01,1.145e+00,1.027e+00
3.498e-01,2.380e-01,1.099e+00,8.662e-01,1.117e+00,4.710e-01,9.010e-01,1.026e+00,1.554e+00,1.468e+00,1.769e+00,1.035e+00,4.935e-01,1.521e+00,9.710e-01,8.963e-01,1.336e+00,1.838e+00,1.630e+00,1.374e+00,1.895e+00,1.152e+00,9.864e-01,1.545e+00,9.603e-01,1.204e+00,1.211e+00,7.811e-01,1.925e+00,1.278e+00,1.921e+00,1.473e+00,1.897e+00,1.785e+00,8.404e-01,1.134e+00,1.790e+00,8.155e-01,6.852e-01,1.516e+00,4.222e-01,9.818e-01,1.509e+00,1.320e+00,1.988e+00,5.739e-01,1.598e+00,1.527e+00,1.294e+00,6.744e-01,1.327e+00,1.043e+00,1.415e+00,1.291e+00,1.843e+00,1.696e+00,7.418e-01,5.228e-01,1.384e+00,1.462e+00,1.121e+00,1.513e+00,1.179e+00,1.175e+00,1.414e+00,7.384e-01,1.778e+00,9.452e-01,7.843e-01,1.309e+00,9.799e-01,1.588e+00,1.274e+00,1.205e+00
1.446e-01,3.249e-01,1.328e+00,5.762e-01,1.072e+00,1.175e+00,5.335e-01,1.334e+00,1.729e+00,2.130e+00,1.856e+00,1.187e+00,6.642e-01,1.859e+00,1.125e+00,1.706e+00,1.974e+00,2.389e+00,2.566e+00,1.699e+00,1.774e+00,1.103e+00,1.933e+00,1.920e+00,2.073e+00,1.371e+00,1.912e+00,1.251e+00,1.830e+00,1.710e+00,2.014e+00,1.658e+00,2.561e+00,2.530e+00,6.885e-01,7.491e-01,2.318e+00,2.062e+00,1.337e+00,1.626e+00,8.506e-01,2.360e+00,2.299e+00,1.507e+00,2.232e+00,5.743e-01,1.861e+00,2.069e+00,1.859e+00,1.506e+00,1.337e+00,1.177e+00,1.650e+00,2.430e+00,2.169e+00,1.490e+00,1.328e+00,7.485e-01,1.372e+00,1.567e+00,2.258e+00,2.154e+00,1.025e+00,1.471e+00,1.528e+00,9.203e-01,2.231e+00,1.206e+00,1.043e+00,1.412e+00,1.345e+00,2.329e+00,1.842e+00,1.311e+00
4.654e-01,5.681e-01,1.272e+00,7.330e-01,1.324e+00,8.158e-01,1.557e+00,1.902e+00,2.194e+00,1.587e+00,1.836e+00,1.493e+00,1.493e+00,2.474e+00,8.285e-01,1.754e+00,2.228e+00,2.628e+00,2.949e+00,1.823e+00,2.294e+00,1.805e+00,1.407e+00,1.494e+00,1.885e+00,1.709e+00,1.683e+00,2.484e+00,2.323e+00,2.243e+00,2.229e+00,1.709e+00,2.162e+00,2.550e+00,1.768e+00,1.431e+00,2.578e+00,1.930e+00,8.641e-01,2.074e+00,9.822e-01,2.190e+00,2.781e+00,1.862e+00,2.992e+00,9.569e-01,1.521e+00,1.763e+00,2.105e+00,2.061e+00,1.982e+00,1.981e+00,2.135e+00,2.705e+00,2.178e+00,2.492e+00,1.491e+00,1.506e+00,1.765e+00,2.163e+00,1.769e+00,2.211e+00,1.909e+00,1.488e+00,2.435e+00,1.347e+00,2.761e+00,8.411e-01,1.880e+00,1.286e+00,1.344e+00,3.036e+00,1.624e+00,1.090e+00
4.952e-01,1.688e-01,1.048e+00,5.048e-01,7.446e-01,1.037e+00,3.570e-01,1.474e+00,1.423e+00,1.929e+00,1.249e+00,1.408e+00,3.784e-01,1.771e+00,7.771e-01,2.069e+00,1.395e+00,2.399e+00,1.823e+00,1.872e+00,1.604e+00,1.572e+00,2.252e+00,1.814e+00,2.146e+00,2.020e+00,1.544e+00,1.393e+00,1.232e+00,1.362e+00,2.336e+00,2.284e+00,2.614e+00,1.879e+00,8.390e-01,1.183e+00,2.244e+00,2.115e+00,1.516e+00,2.067e+00,1.226e+00,2.253e+00,2.357e+00,1.143e+00,2.116e+00,4.243e-01,1.823e+00,1.632e+00,1.805e+00,9.901e-01,1.740e+00,1.214e+00,1.812e+00,1.873e+00,1.744e+00,9.554e-01,1.484e+00,6.994e-01,1.338e+00,1.591e+00,2.254e+00,1.709e+00,1.522e+00,1.115e+00,1.178e+00,1.327e+00,1.498e+00,1.273e+00,1.971e+00,1.272e+00,1.010e+00,2.133e+00,9.434e-01,9.051e-01
7.622e-01,3.568e-01,1.518e+00,7.611e-01,1.088e+00,8.544e-01,4.594e-01,1.837e+00,1.575e+00,2.335e+00,1.996e+00,2.261e+00,1.062e+00,1.785e+00,1.376e+00,1.900e+00,2.018e+00,2.441e+00,2.360e+00,2.445e+00,1.808e+00,1.393e+00,2.234e+00,2.535e+00,2.430e+00,2.448e+00,1.647e+00,1.458e+00,2.407e+00,1.629e+00,2.782e+00,2.668e+00,3.380e+00,2.349e+00,1.903e+00,2.021e+00,2.476e+00,1.783e+00,1.660e+00,2.203e+00,1.123e+00,2.682e+00,2.736e+00,1.977e+00,2.272e+00,1.062e+00,2.266e+00,1.746e+00,2.009e+00,1.536e+00,1.685e+00,1.524e+00,1.525e+00,2.038e+00,2.293e+00,1.999e+00,1.729e+00,1.364e+00,1.897e+00,2.318e+00,2.063e+00,2.189e+00,1.543e+00,1.956e+00,1.270e+00,1.452e+00,2.571e+00,1.515e+00,1.665e+00,1.771e+00,1.869e+00,2.246e+00,1.429e+00,1.259e+00
3.946e-01,5.139e-01,1.460e+00,6.564e-01,1.179e+00,7.332e-01,1.195e+00,2.308e+00,2.833e+00,3.375e+00,3.122e+00,2.702e+00,2.417e+00,3.512e+00,1.792e+00,2.630e+00,2.982e+00,3.842e+00,3.640e+00,3.646e+00,3.227e+00,2.907e+00,3.200e+00,3.464e+00,3.354e+00,3.187e+00,2.807e+00,2.453e+00,3.487e+00,3.533e+00,3.250e+00,2.918e+00,3.914e+00,3.586e+00,2.593e+00,2.481e+00,3.100e+00,3.305e+00,2.139e+00,3.753e+00,1.781e+00,4.569e+00,4.087e+00,2.643e+00,4.045e+00,1.586e+00,3.616e+00,2.277e+00,3.146e+00,2.940e+00,3.181e+00,2.543e+00,3.013e+00,3.227e+00,3.755e+00,3.225e+00,2.607e+00,2.400e+00,3.089e+00,3.286e+00,3.079e+00,3.016e+00,3.320e+00,3.274e+00,2.318e+00,2.226e+00,3.807e+00,1.874e+00,2.540e+00,2.215e+00,2.221e+00,3.598e+00,2.370e+00,1.742e+00
5.456e-01,2.477e-01,7.792e-01,7.949e-01,1.094e+00,7.772e-01,9.406e-01,1.297e+00,1.624e+00,1.697e+00,1.678e+00,2.044e+00,1.592e+00,1.836e+00,1.636e+00,1.895e+00,2.032e+00,3.151e+00,2.548e+00,2.071e+00,1.939e+00,2.017e+00,1.570e+00,2.187e+00,2.075e+00,1.539e+00,1.565e+00,1.784e+00,1.801e+00,1.760e+00,2.668e+00,2.999e+00,2.673e+00,2.811e+00,1.506e+00,2.295e+00,2.783e+00,2.003e+00,1.476e+00,2.851e+00,1.122e+00,1.340e+00,2.774e+00,2.384e+00,2.302e+00,1.396e+00,2.615e+00,1.866e+00,2.082e+00,8.629e-01,2.495e+00,1.783e+00,2.332e+00,1.784e+00,1.916e+00,2.194e+00,1.471e+00,1.566e+00,2.016e+00,2.085e+00,2.217e+00,1.626e+00,1.668e+00,1.738e+00,1.813e+00,1.641e+00,1.956e+00,1.719e+00,1.601e+00,1.500e+00,1.921e+00,2.585e+00,1.755e+00,1.120e+00
