8.483e-01,7.140e-02,7.655e-01,1.756e-01,3.538e-01,2.555e-01,5.461e-01,4.019e-01,2.084e-01,8.908e-01,1.145e-02,1.135e-01,5.442e-01,5.746e-01,5.917e-01,3.666e-01,6.811e-01,5.304e-01,1.693e-01,9.086e-01,8.356e-01,4.787e-02,8.045e-01,9.049e-01,9.069e-01,1.122e-01,5.831e-01,4.368e-01,8.832e-01,9.439e-01,9.316e-01,9.576e-02,1.433e-01,4.537e-01,8.734e-01,9.966e-01,9.382e-01,7.472e-01,9.043e-01,5.033e-01,1.355e-01,8.685e-01,2.476e-02,1.637e-04,8.291e-01,5.974e-01,1.472e-01,8.164e-01,9.914e-01,8.000e-01,9.262e-01,1.531e-01,6.505e-01,2.644e-01,7.734e-01,9.731e-01,8.575e-01,5.597e-01,5.627e-01,1.327e-01,2.769e-01,1.059e-01,1.399e-01,1.806e-01,6.952e-01,8.065e-01,5.356e-01,6.724e-01,7.093e-01,9.008e-01,5.972e-01,3.942e-01
7.279e-02,3.280e-02,9.438e-01,2.695e-01,8.594e-01,5.215e-01,3.984e-01,3.754e-01,4.895e-01,2.310e-01,3.652e-01,6.038e-01,4.189e-01,8.062e-01,3.066e-01,4.194e-01,1.496e-01,3.747e-01,3.297e-01,8.678e-01,1.850e-01,1.697e-01,8.043e-01,7.366e-01,3.393e-01,3.648e-01,2.935e-01,9.485e-01,4.956e-01,3.229e-01,5.170e-01,6.186e-01,8.755e-01,3.676e-01,2.623e-01,6.631e-01,4.167e-01,9.028e-01,2.944e-01,2.587e-01,6.780e-01,2.879e-01,2.494e-01,5.921e-01,7.138e-01,3.558e-01,8.853e-01,5.633e-01,6.445e-01,3.185e-01,5.280e-01,4.778e-01,2.926e-01,9.794e-02,1.449e-01,5.162e-01,1.012e+00,7.287e-01,7.589e-01,5.401e-01,1.196e-01,8.952e-01,6.987e-01,5.351e-01,6.055e-01,8.430e-02,1.572e-01,8.322e-01,7.320e-01,4.114e-01,3.103e-01,9.902e-01
1.735e-01,2.269e-02,9.404e-01,8.096e-01,1.090e+00,1.074e+00,8.533e-01,5.733e-01,1.023e+00,5.656e-01,5.173e-01,6.581e-01,6.932e-01,9.915e-01,4.579e-01,9.921e-01,4.813e-01,5.385e-01,8.658e-01,1.055e+00,7.317e-01,3.754e-01,8.291e-01,8.643e-01,8.721e-01,6.116e-01,8.136e-01,5.537e-01,5.457e-01,9.952e-01,6.500e-01,1.181e+00,8.999e-01,8.630e-01,1.012e+00,1.365e+00,1.255e+00,6.143e-01,1.225e+00,7.267e-01,1.217e+00,9.737e-01,2.667e-01,7.419e-01,1.305e+00,2.738e-01,4.064e-01,1.191e+00,7.030e-01,9.085e-01,1.094e+00,3.629e-01,1.162e+00,6.200e-01,9.179e-01,9.399e-01,1.046e+00,7.097e-01,5.572e-01,8.126e-01,1.070e+00,1.061e+00,2.664e-01,1.051e+00,4.743e-01,8.311e-01,5.131e-01,7.149e-01,5.414e-01,3.537e-01,7.212e-01,5.676e-01
5.849e-01,5.785e-02,8.621e-01,6.504e-01,1.309e+00,1.239e+00,1.077e+00,1.352e+00,4.246e-01,1.664e+00,1.046e+00,8.801e-01,5.437e-01,1.185e+00,6.398e-01,9.415e-01,1.486e+00,6.573e-01,1.010e+00,1.019e+00,6.947e-01,1.005e+00,9.509e-01,1.869e+00,1.645e+00,4.559e-01,1.029e+00,1.187e+00,9.467e-01,1.379e+00,1.270e+00,8.974e-01,6.365e-01,1.152e+00,1.451e+00,1.243e+00,1.422e+00,1.345e+00,8.176e-01,7.028e-01,7.894e-01,9.330e-01,2.577e-01,6.678e-01,1.828e+00,6.370e-01,1.135e+00,1.503e+00,1.258e+00,1.470e+00,1.769e+00,6.196e-01,7.763e-01,1.172e+00,1.033e+00,1.857e+00,1.046e+00,1.569e+00,1.395e+00,5.093e-01,9.629e-01,1.021e+00,7.595e-01,8.613e-01,1.015e+00,1.047e+00,1.322e+00,8.539e-01,1.714e+00,9.573e-01,6.048e-01,8.710e-01
4.136e-01,4.168e-02,9.204e-01,6.772e-01,1.139e+00,1.427e+00,1.778e+00,1.689e+00,1.235e+00,1.054e+00,1.235e+00,1.496e+00,7.698e-01,1.063e+00,1.194e+00,1.823e+00,1.057e+00,1.034e+00,1.531e+00,1.889e+00,1.149e+00,5.234e-01,1.287e+00,1.286e+00,1.238e+00,9.988e-01,1.572e+00,1.023e+00,1.661e+00,1.468e+00,1.070e+00,1.711e+00,8.628e-01,1.484e+00,1.513e+00,1.332e+00,1.899e+00,1.355e+00,1.652e+00,1.341e+00,1.526e+00,1.886e+00,7.248e-01,8.196e-01,2.247e+00,1.182e+00,7.484e-01,1.373e+00,1.905e+00,1.734e+00,1.885e+00,1.218e+00,1.100e+00,1.449e+00,1.064e+00,1.949e+00,1.103e+00,9.640e-01,1.681e+00,1.296e+00,1.220e+00,1.584e+00,1.010e+00,1.351e+00,1.390e+00,1.520e+00,9.470e-01,7.812e-01,1.848e+00,1.218e+00,8.593e-01,8.443e-01
6.800e-01,6.302e-02,9.437e-01,6.535e-01,1.200e+00,2.110e+00,1.229e+00,2.206e+00,6.383e-01,1.658e+00,1.255e+00,1.147e+00,7.308e-01,2.028e+00,1.210e+00,1.234e+00,1.931e+00,8.538e-01,1.645e+00,1.378e+00,1.333e+00,1.095e+00,1.565e+00,2.006e+00,1.858e+00,1.129e+00,1.664e+00,1.664e+00,1.157e+00,1.543e+00,1.402e+00,1.476e+00,1.309e+00,2.137e+00,1.814e+00,1.932e+00,1.612e+00,1.325e+00,1.475e+00,1.105e+00,1.589e+00,1.498e+00,5.731e-01,1.241e+00,2.491e+00,9.074e-01,1.479e+00,1.750e+00,1.466e+00,1.563e+00,2.634e+00,1.498e+00,1.541e+00,1.435e+00,1.602e+00,2.513e+00,1.888e+00,1.460e+00,1.959e+00,1.144e+00,1.669e+00,1.110e+00,1.638e+00,1.508e+00,1.551e+00,2.130e+00,1.335e+00,1.728e+00,2.234e+00,1.395e+00,1.219e+00,1.292e+00
6.260e-01,6.578e-02,1.402e+00,1.160e+00,1.973e+00,2.548e+00,1.953e+00,2.838e+00,2.081e+00,2.407e+00,2.193e+00,2.128e+00,1.671e+00,2.417e+00,1.578e+00,2.488e+00,2.799e+00,2.077e+00,2.136e+00,2.167e+00,2.012e+00,1.417e+00,2.303e+00,2.990e+00,2.380e+00,1.485e+00,2.278e+00,2.347e+00,2.086e+00,2.630e+00,2.302e+00,2.582e+00,1.941e+00,2.704e+00,3.101e+00,2.849e+00,3.015e+00,2.193e+00,2.504e+00,1.412e+00,3.030e+00,2.815e+00,1.319e+00,2.026e+00,3.319e+00,1.291e+00,2.475e+00,3.320e+00,2.030e+00,2.448e+00,3.766e+00,2.070e+00,2.757e+00,2.315e+00,2.335e+00,3.487e+00,3.017e+00,2.569e+00,2.450e+00,1.889e+00,2.740e+00,2.127e+00,1.651e+00,2.169e+00,2.451e+00,2.348e+00,2.126e+00,2.668e+00,2.603e+00,1.908e+00,1.954e+00,1.746e+00
2.867e-01,4.581e-02,1.210e+00,8.496e-01,1.724e+00,2.442e+00,2.006e+00,3.610e+00,2.837e+00,2.711e+00,2.333e+00,2.580e+00,2.312e+00,2.770e+00,2.190e+00,3.155e+00,2.903e+00,2.899e+00,2.445e+00,3.013e+00,1.791e+00,1.914e+00,3.063e+00,2.974e+00,2.248e+00,1.914e+00,2.467e+00,2.617e+00,2.224e+00,2.320e+00,2.407e+00,3.031e+00,2.712e+00,3.128e+00,3.081e+00,2.558e+00,2.941e+00,2.410e+00,2.365e+00,1.981e+00,3.803e+00,3.218e+00,2.078e+00,2.323e+00,4.053e+00,1.736e+00,3.448e+00,2.792e+00,2.997e+00,2.610e+00,4.164e+00,3.204e+00,2.647e+00,2.481e+00,2.323e+00,3.933e+00,2.887e+00,2.385e+00,2.901e+00,2.303e+00,2.923e+00,3.210e+00,2.333e+00,2.518e+00,2.906e+00,2.228e+00,2.252e+00,2.980e+00,3.481e+00,2.295e+00,2.613e+00,2.654e+00
3.285e-01,4.278e-02,1.065e+00,9.269e-01,1.703e+00,1.753e+00,1.642e+00,2.316e+00,2.695e+00,2.317e+00,2.687e+00,2.383e+00,2.040e+00,2.314e+00,1.307e+00,3.099e+00,2.496e+00,2.388e+00,2.599e+00,2.086e+00,1.741e+00,1.984e+00,2.223e+00,3.157e+00,2.843e+00,1.692e+00,1.992e+00,2.536e+00,1.899e+00,2.307e+00,2.261e+00,2.999e+00,2.179e+00,2.946e+00,3.294e+00,2.911e+00,3.175e+00,2.011e+00,2.367e+00,1.969e+00,3.105e+00,2.708e+00,1.766e+00,2.331e+00,3.629e+00,1.277e+00,3.085e+00,3.471e+00,2.159e+00,2.652e+00,3.533e+00,2.048e+00,2.975e+00,2.262e+00,1.790e+00,3.633e+00,2.850e+00,2.481e+00,2.015e+00,2.432e+00,2.425e+00,2.303e+00,1.339e+00,1.840e+00,2.854e+00,1.617e+00,1.971e+00,2.242e+00,2.984e+00,1.591e+00,1.986e+00,2.057e+00
3.327e-01,2.883e-02,6.639e-01,7.812e-01,1.165e+00,2.030e+00,1.278e+00,2.136e+00,1.700e+00,2.466e+00,2.498e+00,2.458e+00,1.462e+00,2.188e+00,1.286e+00,2.385e+00,3.024e+00,1.744e+00,3.446e+00,1.880e+00,2.277e+00,2.194e+00,2.373e+00,2.987e+00,3.189e+00,1.796e+00,2.330e+00,2.564e+00,2.103e+00,2.637e+00,2.481e+00,2.999e+00,2.286e+00,2.898e+00,2.595e+00,3.125e+00,2.766e+00,1.895e+00,2.531e+00,2.043e+00,2.556e+00,2.356e+00,1.352e+00,2.921e+00,4.054e+00,1.227e+00,2.247e+00,3.315e+00,1.884e+00,2.346e+00,3.581e+00,2.733e+00,2.927e+00,2.145e+00,1.992e+00,3.602e+00,2.618e+00,1.636e+00,2.254e+00,2.708e+00,2.524e+00,1.866e+00,1.963e+00,1.950e+00,2.529e+00,2.678e+00,1.706e+00,2.208e+00,2.705e+00,1.354e+00,1.986e+00,1.756e+00
