6.270e-01,1.971e-01,8.697e-01,5.050e-01,6.617e-01,2.591e-01,1.983e-01,5.288e-02,2.536e-01,7.565e-01,7.597e-01,3.462e-01,5.513e-01,3.957e-01,3.594e-01,4.176e-01,4.510e-01,6.979e-01,4.022e-01,5.631e-01,2.856e-01,6.819e-01,6.944e-01,3.832e-01,8.816e-02,8.010e-01,8.481e-01,7.898e-01,8.100e-01,2.521e-01,4.344e-01,6.326e-01,6.431e-01,8.640e-01,1.518e-01,5.362e-01,4.929e-01,6.755e-01,1.172e-01,2.025e-01,4.632e-01,9.204e-01,5.012e-01,7.044e-02,9.429e-02,3.780e-01,2.841e-01,3.284e-01,9.740e-02,2.382e-01,7.655e-01,9.941e-01,8.977e-01,9.435e-01,6.395e-02,7.321e-01,4.370e-01,6.621e-01,5.009e-01,7.545e-01,3.078e-01,4.823e-01,6.841e-01,7.396e-01,9.898e-01,5.659e-02,3.679e-01,4.718e-02,6.426e-01,2.326e-01,7.842e-02,8.097e-01,3.802e-01,5.588e-01,2.140e-01,4.019e-01,5.788e-01,8.966e-02,3.107e-01,4.726e-01,5.752e-01
4.407e-01,1.105e+00,9.356e-01,8.815e-01,7.006e-01,9.589e-01,5.727e-01,5.857e-01,5.717e-01,1.180e+00,1.309e+00,9.070e-01,4.708e-01,1.018e+00,5.735e-01,4.440e-01,8.570e-01,1.095e+00,6.545e-01,6.999e-01,3.269e-01,1.122e+00,4.921e-01,3.771e-01,4.434e-01,1.491e+00,1.331e+00,1.303e+00,1.423e+00,8.535e-01,1.090e+00,7.130e-01,9.245e-01,1.187e+00,6.269e-01,5.352e-01,8.557e-01,9.020e-01,3.632e-01,5.278e-01,1.145e+00,1.619e+00,6.387e-01,7.267e-01,7.169e-01,9.447e-01,5.219e-01,2.896e-01,5.846e-01,9.808e-01,1.338e+00,1.147e+00,6.497e-01,1.246e+00,4.264e-01,1.201e+00,1.028e+00,6.298e-01,3.715e-01,1.100e+00,5.921e-01,1.266e+00,9.555e-01,6.610e-01,1.227e+00,5.364e-01,6.956e-01,3.867e-01,8.208e-01,2.146e-01,5.085e-01,1.434e+00,9.446e-01,9.761e-01,5.792e-01,9.612e-01,9.222e-01,1.887e-01,4.133e-01,6.581e-01,9.917e-01
5.219e-01,6.960e-01,1.309e+00,8.978e-01,1.479e+00,8.939e-01,6.352e-01,5.049e-01,8.028e-01,1.925e+00,1.431e+00,1.277e+00,8.702e-01,9.987e-01,7.876e-01,1.233e+00,1.522e+00,1.694e+00,1.230e+00,8.290e-01,8.592e-01,1.299e+00,7.604e-01,1.310e+00,8.950e-01,1.690e+00,1.160e+00,1.607e+00,2.037e+00,1.077e+00,1.766e+00,1.085e+00,1.694e+00,1.446e+00,5.554e-01,1.255e+00,9.965e-01,1.734e+00,1.173e+00,4.297e-01,1.042e+00,1.779e+00,7.244e-01,9.670e-01,1.405e+00,1.023e+00,1.049e+00,1.158e+00,9.962e-01,8.231e-01,1.924e+00,1.986e+00,1.011e+00,1.753e+00,1.205e+00,1.893e+00,1.575e+00,1.099e+00,6.992e-01,1.222e+00,9.604e-01,1.056e+00,1.460e+00,1.034e+00,1.913e+00,5.811e-01,6.704e-01,4.128e-01,1.501e+00,9.412e-01,1.083e+00,1.564e+00,1.569e+00,1.386e+00,1.239e+00,1.212e+00,1.236e+00,8.399e-01,1.341e+00,8.314e-01,1.180e+00
5.019e-01,7.899e-01,9.199e-01,1.023e+00,1.350e+00,1.109e+00,1.045e+00,8.933e-01,6.716e-01,1.766e+00,1.912e+00,1.188e+00,1.432e+00,9.749e-01,1.123e+00,7.475e-01,1.638e+00,1.817e+00,7.263e-01,1.476e+00,1.297e+00,1.019e+00,1.489e+00,1.017e+00,7.780e-01,2.168e+00,1.381e+00,1.179e+00,2.126e+00,1.114e+00,1.435e+00,1.406e+00,1.563e+00,1.490e+00,1.021e+00,6.615e-01,1.083e+00,1.332e+00,8.999e-01,9.913e-01,1.741e+00,2.300e+00,1.073e+00,1.013e+00,8.710e-01,1.170e+00,6.623e-01,4.243e-01,5.563e-01,8.428e-01,1.683e+00,2.011e+00,1.300e+00,1.668e+00,4.277e-01,1.327e+00,1.328e+00,1.218e+00,1.099e+00,1.602e+00,1.255e+00,1.036e+00,1.672e+00,1.638e+00,1.350e+00,9.705e-01,1.501e+00,1.224e+00,1.026e+00,7.868e-01,5.754e-01,1.352e+00,1.063e+00,1.513e+00,8.044e-01,8.564e-01,1.130e+00,9.335e-01,9.040e-01,9.635e-01,8.739e-01
1.109e-01,5.687e-01,7.068e-01,6.124e-01,1.386e+00,1.243e+00,8.967e-01,9.309e-01,1.171e+00,2.114e+00,1.434e+00,1.666e+00,1.545e+00,1.286e+00,1.084e+00,1.011e+00,2.152e+00,1.705e+00,1.417e+00,1.160e+00,8.777e-01,1.086e+00,5.944e-01,2.102e+00,1.885e+00,1.894e+00,9.087e-01,1.757e+00,2.011e+00,1.603e+00,1.794e+00,9.620e-01,1.866e+00,1.927e+00,8.204e-01,1.433e+00,1.184e+00,1.416e+00,1.438e+00,4.834e-01,1.242e+00,1.725e+00,6.133e-01,1.171e+00,2.221e+00,1.052e+00,9.472e-01,1.406e+00,1.813e+00,9.480e-01,1.946e+00,2.428e+00,1.212e+00,1.491e+00,1.743e+00,2.228e+00,2.250e+00,1.117e+00,1.250e+00,1.534e+00,1.074e+00,9.161e-01,1.683e+00,1.269e+00,2.148e+00,1.372e+00,1.351e+00,6.855e-01,1.782e+00,1.234e+00,1.233e+00,1.325e+00,1.710e+00,1.339e+00,1.199e+00,1.741e+00,1.686e+00,1.655e+00,1.877e+00,6.294e-01,1.204e+00
2.101e-01,4.958e-01,4.740e-01,6.347e-01,1.116e+00,1.203e+00,1.531e+00,1.563e+00,1.221e+00,2.371e+00,1.878e+00,2.219e+00,2.317e+00,1.333e+00,1.866e+00,6.407e-01,2.337e+00,1.530e+00,1.492e+00,1.846e+00,1.338e+00,1.077e+00,1.069e+00,2.503e+00,1.428e+00,2.448e+00,1.504e+00,1.720e+00,2.365e+00,2.048e+00,1.755e+00,1.365e+00,2.205e+00,2.376e+00,1.663e+00,1.333e+00,1.544e+00,1.530e+00,1.158e+00,1.519e+00,1.620e+00,2.676e+00,1.280e+00,1.719e+00,1.772e+00,1.188e+00,8.735e-01,8.187e-01,2.080e+00,1.398e+00,2.187e+00,2.532e+00,1.674e+00,1.927e+00,1.541e+00,2.310e+00,2.635e+00,1.990e+00,2.197e+00,1.810e+00,1.891e+00,8.250e-01,1.776e+00,1.818e+00,1.845e+00,1.590e+00,2.425e+00,1.606e+00,1.412e+00,1.009e+00,1.245e+00,1.325e+00,1.457e+00,1.918e+00,9.499e-01,1.869e+00,2.077e+00,2.139e+00,2.092e+00,1.403e+00,1.457e+00
9.887e-02,4.305e-02,4.304e-01,4.475e-01,1.363e+00,8.771e-01,1.337e+00,2.083e+00,1.115e+00,3.016e+00,2.379e+00,2.966e+00,2.908e+00,1.232e+00,2.522e+00,1.136e+00,2.536e+00,2.216e+00,1.844e+00,1.770e+00,1.866e+00,1.129e+00,1.378e+00,3.455e+00,1.906e+00,2.271e+00,9.997e-01,2.128e+00,2.414e+00,2.098e+00,2.581e+00,2.217e+00,2.617e+00,1.927e+00,1.400e+00,2.387e+00,1.743e+00,1.999e+00,1.720e+00,1.373e+00,1.721e+00,2.323e+00,1.393e+00,1.649e+00,1.913e+00,1.189e+00,1.134e+00,1.808e+00,2.110e+00,1.606e+00,2.832e+00,2.648e+00,2.399e+00,2.216e+00,2.228e+00,2.555e+00,2.858e+00,2.844e+00,2.798e+00,2.106e+00,2.078e+00,9.048e-01,2.072e+00,2.462e+00,2.273e+00,2.054e+00,2.286e+00,2.115e+00,1.874e+00,1.407e+00,1.681e+00,1.509e+00,2.346e+00,1.930e+00,1.883e+00,2.341e+00,2.693e+00,3.050e+00,2.398e+00,1.748e+00,1.595e+00
4.759e-01,7.633e-01,1.010e+00,8.171e-01,1.239e+00,1.304e+00,1.383e+00,2.022e+00,2.346e+00,3.514e+00,3.107e+00,3.890e+00,3.091e+00,2.670e+00,3.322e+00,1.894e+00,2.819e+00,2.219e+00,2.117e+00,2.567e+00,1.266e+00,2.802e+00,1.058e+00,3.255e+00,2.712e+00,3.574e+00,2.913e+00,3.582e+00,3.378e+00,3.054e+00,2.697e+00,2.073e+00,3.049e+00,3.158e+00,2.018e+00,2.984e+00,2.981e+00,2.639e+00,2.075e+00,2.322e+00,2.128e+00,3.399e+00,2.376e+00,1.992e+00,3.036e+00,2.282e+00,1.201e+00,2.429e+00,3.418e+00,2.229e+00,3.230e+00,3.844e+00,2.868e+00,2.751e+00,2.402e+00,3.397e+00,3.353e+00,2.870e+00,3.392e+00,2.438e+00,2.788e+00,1.975e+00,2.304e+00,2.757e+00,3.694e+00,2.569e+00,2.388e+00,1.629e+00,2.616e+00,1.459e+00,1.736e+00,2.886e+00,2.574e+00,2.522e+00,1.662e+00,3.290e+00,3.876e+00,3.160e+00,3.285e+00,2.229e+00,3.066e+00
4.070e-01,1.816e-01,8.870e-01,6.263e-01,1.442e+00,7.855e-01,9.655e-01,1.429e+00,1.976e+00,3.121e+00,3.149e+00,2.744e+00,3.212e+00,1.527e+00,2.968e+00,2.002e+00,2.497e+00,2.416e+00,1.742e+00,1.845e+00,2.078e+00,2.551e+00,1.404e+00,3.646e+00,2.192e+00,3.370e+00,2.168e+00,2.451e+00,3.344e+00,2.024e+00,2.399e+00,2.469e+00,3.189e+00,1.951e+00,1.305e+00,3.066e+00,1.919e+00,2.925e+00,2.008e+00,2.267e+00,1.880e+00,2.737e+00,1.708e+00,1.808e+00,2.653e+00,2.286e+00,1.359e+00,2.234e+00,2.367e+00,2.018e+00,3.234e+00,3.236e+00,3.151e+00,3.033e+00,2.403e+00,2.992e+00,2.492e+00,3.111e+00,2.774e+00,2.867e+00,2.699e+00,2.049e+00,2.395e+00,3.274e+00,2.656e+00,2.275e+00,2.400e+00,1.799e+00,2.342e+00,1.751e+00,2.184e+00,2.127e+00,2.170e+00,2.560e+00,2.418e+00,2.446e+00,3.109e+00,2.549e+00,3.312e+00,2.184e+00,2.196e+00
5.494e-01,5.026e-01,8.827e-01,8.113e-01,1.242e+00,1.052e+00,1.380e+00,1.530e+00,1.665e+00,3.260e+00,2.994e+00,2.940e+00,4.015e+00,1.857e+00,3.443e+00,1.993e+00,2.975e+00,2.541e+00,1.948e+00,2.107e+00,2.817e+00,2.564e+00,2.047e+00,3.929e+00,1.820e+00,4.005e+00,3.328e+00,2.895e+00,3.377e+00,2.426e+00,2.834e+00,2.985e+00,3.719e+00,2.996e+00,2.220e+00,2.431e+00,2.003e+00,2.510e+00,1.356e+00,2.903e+00,2.699e+00,3.787e+00,2.135e+00,2.864e+00,2.904e+00,2.286e+00,1.361e+00,1.864e+00,2.537e+00,2.874e+00,3.276e+00,3.206e+00,3.458e+00,3.898e+00,2.102e+00,3.090e+00,3.059e+00,3.958e+00,3.471e+00,3.764e+00,3.086e+00,1.997e+00,3.080e+00,3.523e+00,3.115e+00,2.074e+00,3.765e+00,2.375e+00,2.534e+00,2.190e+00,2.603e+00,2.444e+00,2.179e+00,2.759e+00,2.519e+00,2.781e+00,2.723e+00,2.818e+00,3.438e+00,2.826e+00,2.362e+00
