4.190e-01,4.182e-01,6.794e-01,7.490e-01,4.605e-01,5.841e-01,8.336e-01,4.231e-01,9.545e-01,6.254e-01,4.444e-01,4.330e-01,3.784e-01,2.607e-01,1.155e-01,6.193e-01,2.867e-01,1.341e-01,4.363e-01,7.310e-01,9.323e-02,6.852e-01,2.147e-01,4.156e-01,3.802e-01,8.785e-01,6.761e-01,3.585e-01,7.787e-01,5.147e-01,2.438e-02,9.496e-02,8.769e-01,9.285e-01,2.434e-01,9.320e-01,3.865e-01,9.530e-01,1.078e-01,3.126e-01,2.387e-01,4.270e-01,7.113e-01,4.582e-01,5.755e-01,8.980e-01,4.818e-01,4.138e-01,7.817e-01,6.665e-02,4.150e-02,4.087e-01,7.745e-01,5.634e-01,5.354e-01,3.152e-01,2.821e-01,5.632e-01,3.148e-01,7.431e-01,2.052e-01,6.506e-01,3.981e-01,2.996e-01,6.777e-01,4.807e-02,1.401e-01,6.873e-02,4.084e-02,6.784e-01,1.427e-01,3.800e-01,1.027e-01,7.407e-01,1.563e-01,8.653e-01,2.365e-01,2.662e-01,3.430e-01,8.782e-01,6.755e-01,7.523e-01
3.908e-01,7.430e-01,1.065e+00,1.606e+00,4.911e-01,1.545e+00,1.392e+00,1.110e+00,1.375e+00,1.167e+00,9.672e-01,1.360e+00,1.285e+00,5.573e-01,4.805e-01,1.402e+00,5.207e-01,3.238e-01,6.001e-01,1.561e+00,8.191e-01,1.416e+00,5.258e-01,9.001e-01,1.195e+00,1.759e+00,8.882e-01,7.157e-01,1.395e+00,1.469e+00,7.435e-01,9.374e-01,1.488e+00,1.480e+00,1.019e+00,1.324e+00,1.002e+00,1.213e+00,6.671e-01,1.233e+00,3.909e-01,8.211e-01,1.457e+00,7.683e-01,1.269e+00,8.968e-01,6.780e-01,9.539e-01,1.097e+00,8.641e-01,8.515e-01,1.127e+00,1.481e+00,1.181e+00,1.171e+00,9.628e-01,2.651e-01,9.901e-01,1.006e+00,1.276e+00,4.642e-01,1.480e+00,8.466e-01,1.220e+00,8.651e-01,1.935e-01,9.103e-01,2.400e-01,7.416e-01,1.421e+00,5.652e-01,5.072e-01,8.856e-01,1.631e+00,8.681e-01,1.542e+00,5.860e-01,3.639e-01,7.085e-01,1.776e+00,1.127e+00,1.342e+00
2.778e-01,5.439e-01,1.507e+00,1.309e+00,9.015e-01,1.312e+00,1.306e+00,1.308e+00,1.253e+00,1.073e+00,1.091e+00,1.568e+00,1.487e+00,1.313e+00,1.083e+00,1.321e+00,1.153e+00,2.416e-01,8.541e-01,1.191e+00,1.414e+00,1.551e+00,1.130e+00,8.706e-01,1.594e+00,2.001e+00,8.101e-01,1.266e+00,1.821e+00,1.116e+00,6.537e-01,1.367e+00,1.818e+00,1.609e+00,1.607e+00,1.230e+00,1.090e+00,1.461e+00,1.247e+00,1.558e+00,4.907e-01,1.580e+00,1.166e+00,6.166e-01,1.389e+00,9.432e-01,1.436e+00,1.687e+00,1.492e+00,1.553e+00,9.200e-01,9.007e-01,1.094e+00,1.094e+00,1.187e+00,1.683e+00,6.505e-01,1.476e+00,1.201e+00,1.263e+00,1.011e+00,1.571e+00,9.425e-01,1.059e+00,1.306e+00,1.087e+00,8.411e-01,2.277e-01,9.708e-01,1.844e+00,9.070e-01,1.143e+00,1.045e+00,1.644e+00,1.020e+00,1.646e+00,7.924e-01,7.743e-01,1.320e+00,1.476e+00,1.790e+00,1.785e+00
5.411e-02,1.717e-01,8.395e-01,1.048e+00,1.129e+00,5.552e-01,1.027e+00,8.985e-01,8.287e-01,1.213e+00,7.129e-01,9.893e-01,1.424e+00,1.446e+00,9.964e-01,1.410e+00,1.740e+00,1.333e-01,8.102e-01,1.370e+00,1.394e+00,1.415e+00,1.178e+00,7.371e-01,1.374e+00,1.547e+00,8.305e-01,1.604e+00,1.499e+00,5.960e-01,1.082e+00,1.110e+00,1.106e+00,1.622e+00,1.893e+00,1.447e+00,1.543e+00,8.940e-01,1.576e+00,1.616e+00,6.992e-01,1.481e+00,6.051e-01,4.604e-01,9.290e-01,1.220e+00,1.911e+00,1.823e+00,1.641e+00,1.276e+00,1.507e+00,9.913e-01,5.139e-01,6.119e-01,1.422e+00,1.138e+00,1.187e+00,1.588e+00,7.626e-01,9.920e-01,8.801e-01,1.710e+00,1.318e+00,7.817e-01,1.098e+00,1.163e+00,5.366e-01,5.592e-01,6.241e-01,1.938e+00,1.272e+00,1.442e+00,1.448e+00,1.564e+00,1.051e+00,1.316e+00,5.080e-01,9.169e-01,1.410e+00,1.462e+00,1.158e+00,1.100e+00
3.676e-01,4.551e-01,1.301e+00,1.275e+00,1.937e+00,1.873e+00,2.129e+00,1.878e+00,2.148e+00,2.205e+00,1.593e+00,1.502e+00,1.429e+00,1.591e+00,1.224e+00,1.946e+00,2.340e+00,7.325e-01,1.622e+00,1.757e+00,1.666e+00,1.963e+00,1.682e+00,1.533e+00,1.390e+00,2.255e+00,1.330e+00,2.256e+00,2.485e+00,1.650e+00,1.499e+00,1.127e+00,2.034e+00,2.771e+00,2.317e+00,2.086e+00,1.989e+00,1.858e+00,1.801e+00,1.968e+00,1.079e+00,1.916e+00,1.683e+00,1.275e+00,1.426e+00,2.057e+00,1.774e+00,2.706e+00,2.351e+00,1.285e+00,1.292e+00,1.102e+00,1.032e+00,1.763e+00,2.318e+00,1.314e+00,1.064e+00,2.340e+00,9.375e-01,1.471e+00,1.567e+00,2.172e+00,1.653e+00,1.027e+00,2.381e+00,1.051e+00,1.033e+00,5.933e-01,1.173e+00,2.060e+00,1.393e+00,1.691e+00,1.920e+00,1.955e+00,1.086e+00,2.313e+00,1.419e+00,9.656e-01,1.397e+00,2.577e+00,1.620e+00,1.980e+00
3.371e-01,4.032e-01,1.181e+00,1.307e+00,1.710e+00,2.171e+00,2.283e+00,1.638e+00,2.506e+00,2.750e+00,1.629e+00,1.831e+00,2.129e+00,1.743e+00,1.198e+00,2.115e+00,2.398e+00,1.077e+00,1.886e+00,1.866e+00,1.757e+00,2.537e+00,1.774e+00,1.487e+00,1.964e+00,2.401e+00,1.495e+00,2.535e+00,2.683e+00,2.167e+00,1.909e+00,1.447e+00,2.364e+00,3.274e+00,2.449e+00,2.494e+00,2.750e+00,2.424e+00,2.380e+00,2.162e+00,1.166e+00,1.986e+00,2.265e+00,1.169e+00,1.431e+00,2.952e+00,2.037e+00,2.790e+00,3.111e+00,1.817e+00,1.761e+00,1.422e+00,1.427e+00,1.578e+00,2.103e+00,1.826e+00,1.232e+00,2.571e+00,1.161e+00,1.787e+00,1.976e+00,2.776e+00,1.752e+00,1.612e+00,2.619e+00,1.646e+00,1.419e+00,6.111e-01,1.425e+00,2.815e+00,1.991e+00,2.090e+00,2.701e+00,2.514e+00,1.908e+00,2.289e+00,1.103e+00,1.338e+00,1.941e+00,2.877e+00,1.900e+00,2.364e+00
2.154e-01,5.381e-01,1.317e+00,1.706e+00,1.775e+00,2.289e+00,2.942e+00,2.511e+00,2.820e+00,3.348e+00,1.865e+00,2.107e+00,2.364e+00,1.899e+00,1.542e+00,3.264e+00,3.402e+00,1.248e+00,2.417e+00,3.082e+00,2.517e+00,2.818e+00,2.331e+00,1.752e+00,2.132e+00,2.992e+00,2.157e+00,2.639e+00,2.943e+00,2.978e+00,2.217e+00,2.698e+00,2.599e+00,3.314e+00,2.952e+00,2.703e+00,3.475e+00,2.792e+00,2.327e+00,3.557e+00,2.134e+00,2.551e+00,2.642e+00,2.262e+00,1.902e+00,2.251e+00,2.419e+00,3.803e+00,2.642e+00,2.644e+00,2.236e+00,2.119e+00,1.611e+00,2.570e+00,2.672e+00,2.120e+00,1.784e+00,2.751e+00,1.638e+00,2.435e+00,2.358e+00,3.232e+00,2.227e+00,1.822e+00,3.143e+00,1.852e+00,2.450e+00,1.003e+00,2.058e+00,3.493e+00,2.588e+00,2.767e+00,3.526e+00,3.321e+00,2.113e+00,3.026e+00,1.474e+00,1.845e+00,2.492e+00,3.006e+00,2.523e+00,3.153e+00
1.222e-01,2.082e-01,3.543e-01,7.399e-01,6.165e-01,1.030e+00,1.481e+00,1.212e+00,2.418e+00,2.795e+00,1.046e+00,1.003e+00,2.049e+00,1.280e+00,1.244e+00,1.733e+00,2.364e+00,1.773e+00,2.271e+00,1.878e+00,1.061e+00,2.436e+00,1.788e+00,1.262e+00,1.373e+00,2.183e+00,1.435e+00,2.164e+00,1.557e+00,2.282e+00,1.716e+00,1.801e+00,1.454e+00,1.960e+00,1.873e+00,2.405e+00,2.738e+00,2.223e+00,1.234e+00,2.675e+00,1.763e+00,1.739e+00,2.285e+00,1.526e+00,1.161e+00,2.226e+00,1.967e+00,2.013e+00,1.525e+00,1.605e+00,1.481e+00,2.096e+00,1.760e+00,1.443e+00,2.019e+00,1.434e+00,1.868e+00,2.077e+00,1.530e+00,1.724e+00,1.619e+00,2.425e+00,1.218e+00,1.512e+00,1.767e+00,1.678e+00,1.779e+00,1.344e+00,1.085e+00,2.344e+00,2.423e+00,1.581e+00,2.406e+00,2.409e+00,1.380e+00,2.301e+00,8.536e-01,1.689e+00,2.167e+00,2.241e+00,1.756e+00,1.638e+00
3.797e-02,2.180e-01,3.071e-01,8.993e-01,1.133e+00,1.921e+00,1.771e+00,1.586e+00,3.255e+00,3.007e+00,1.794e+00,1.653e+00,1.952e+00,1.386e+00,1.299e+00,2.012e+00,3.272e+00,2.552e+00,2.327e+00,2.412e+00,1.949e+00,2.308e+00,2.312e+00,2.051e+00,2.359e+00,2.513e+00,1.237e+00,3.173e+00,2.605e+00,2.976e+00,2.822e+00,2.239e+00,2.487e+00,2.865e+00,2.492e+00,2.514e+00,3.529e+00,1.986e+00,2.611e+00,2.854e+00,2.122e+00,2.031e+00,2.903e+00,1.474e+00,1.869e+00,2.561e+00,1.860e+00,2.484e+00,2.335e+00,2.277e+00,2.059e+00,2.063e+00,1.457e+00,1.804e+00,2.907e+00,1.897e+00,1.778e+00,2.536e+00,2.086e+00,2.006e+00,1.787e+00,3.223e+00,1.727e+00,2.404e+00,2.696e+00,1.395e+00,1.912e+00,1.507e+00,2.301e+00,2.156e+00,2.868e+00,2.033e+00,2.988e+00,3.004e+00,1.840e+00,3.029e+00,1.261e+00,1.802e+00,2.402e+00,3.599e+00,1.581e+00,1.971e+00
3.305e-01,6.534e-01,1.565e+00,2.066e+00,1.541e+00,2.001e+00,2.572e+00,2.253e+00,3.491e+00,4.412e+00,2.290e+00,2.570e+00,3.750e+00,3.336e+00,2.494e+00,3.262e+00,4.229e+00,2.542e+00,3.934e+00,3.974e+00,2.625e+00,4.660e+00,3.470e+00,2.350e+00,3.762e+00,4.330e+00,2.534e+00,3.727e+00,3.701e+00,3.670e+00,2.742e+00,3.731e+00,3.574e+00,3.856e+00,4.038e+00,3.825e+00,4.367e+00,3.301e+00,3.594e+00,4.847e+00,2.446e+00,3.902e+00,3.404e+00,2.743e+00,3.373e+00,4.078e+00,4.375e+00,4.291e+00,3.223e+00,3.200e+00,3.273e+00,3.191e+00,3.460e+00,2.935e+00,3.408e+00,3.312e+00,3.115e+00,4.375e+00,3.485e+00,3.208e+00,3.309e+00,4.249e+00,2.318e+00,2.968e+00,3.660e+00,3.540e+00,2.685e+00,1.894e+00,2.466e+00,4.455e+00,3.710e+00,2.763e+00,3.687e+00,4.519e+00,2.994e+00,4.634e+00,1.916e+00,2.535e+00,3.857e+00,4.318e+00,3.883e+00,3.770e+00
3.614e-01,4.112e-01,9.831e-01,1.096e+00,1.591e+00,1.946e+00,2.686e+00,2.088e+00,3.587e+00,3.674e+00,2.125e+00,2.472e+00,2.635e+00,2.759e+00,1.651e+00,3.586e+00,3.937e+00,2.633e+00,3.551e+00,3.515e+00,2.604e+00,3.618e+00,2.913e+00,2.067e+00,2.118e+00,3.119e+00,2.960e+00,3.396e+00,2.959e+00,3.661e+00,3.115e+00,3.064e+00,3.231e+00,3.790e+00,3.486e+00,3.805e+00,4.054e+00,3.836e+00,3.005e+00,4.245e+00,3.311e+00,3.090e+00,3.393e+00,2.821e+00,2.246e+00,3.115e+00,3.348e+00,3.546e+00,3.453e+00,2.905e+00,2.312e+00,2.305e+00,2.842e+00,2.850e+00,3.278e+00,2.220e+00,2.298e+00,3.394e+00,2.270e+00,2.953e+00,2.544e+00,3.939e+00,2.611e+00,2.233e+00,3.757e+00,2.932e+00,2.333e+00,1.602e+00,2.129e+00,3.914e+00,3.282e+00,3.476e+00,3.865e+00,3.751e+00,2.082e+00,3.882e+00,2.010e+00,2.577e+00,3.354e+00,4.028e+00,3.590e+00,3.727e+00
