4.253e-01,3.788e-01,7.411e-01,9.746e-01,4.009e-01,7.580e-01,4.880e-01,4.663e-01,8.383e-01,8.539e-01,1.761e-01,4.729e-01,1.986e-01,9.867e-01,5.819e-01,3.590e-01,5.221e-01,7.797e-01,2.293e-01,9.817e-01,8.874e-01,6.320e-02,9.910e-01,2.671e-01,4.399e-02,4.862e-01,5.954e-01,1.639e-01,5.330e-01,8.023e-01,5.635e-01,1.946e-01,7.272e-01,1.610e-02,2.527e-01,9.962e-01,5.594e-01,5.070e-01,6.944e-01,8.802e-01,4.833e-01,8.268e-01,2.276e-01,9.732e-01,7.341e-01,1.468e-02,3.712e-01,2.336e-01,4.530e-01,7.151e-01,5.402e-01,9.497e-01,7.743e-01
3.998e-01,4.337e-01,7.795e-01,1.120e+00,8.270e-01,1.383e+00,8.712e-01,1.134e+00,1.026e+00,1.437e+00,8.177e-01,1.146e+00,6.402e-01,1.430e+00,6.830e-01,1.108e+00,7.764e-01,1.717e+00,6.891e-01,1.810e+00,1.556e+00,7.411e-01,1.880e+00,4.200e-01,8.969e-01,8.505e-01,7.585e-01,6.056e-01,9.813e-01,1.418e+00,1.167e+00,1.022e+00,1.068e+00,1.747e-01,3.014e-01,9.739e-01,1.365e+00,1.322e+00,9.848e-01,8.515e-01,6.302e-01,8.267e-01,2.976e-01,1.622e+00,1.326e+00,4.419e-01,1.026e+00,7.282e-01,1.142e+00,9.343e-01,5.678e-01,1.093e+00,1.217e+00
2.863e-01,3.151e-01,1.254e+00,1.531e+00,6.300e-01,1.540e+00,1.436e+00,1.569e+00,1.386e+00,1.881e+00,1.135e+00,1.795e+00,1.125e+00,1.329e+00,1.323e+00,1.447e+00,1.346e+00,1.629e+00,7.743e-01,2.155e+00,1.906e+00,1.069e+00,1.779e+00,1.231e+00,1.165e+00,7.624e-01,9.229e-01,1.158e+00,9.746e-01,2.011e+00,1.675e+00,1.455e+00,1.551e+00,3.692e-01,3.059e-01,1.365e+00,1.095e+00,1.465e+00,8.064e-01,1.334e+00,1.359e+00,7.847e-01,5.649e-01,1.356e+00,1.209e+00,1.245e+00,1.610e+00,8.959e-01,8.797e-01,1.280e+00,9.054e-01,1.118e+00,1.744e+00
2.785e-01,2.697e-01,9.090e-01,1.706e+00,1.363e+00,1.777e+00,1.661e+00,1.846e+00,1.447e+00,1.375e+00,9.014e-01,1.190e+00,9.735e-01,1.422e+00,1.582e+00,1.009e+00,1.332e+00,1.639e+00,8.581e-01,1.525e+00,1.586e+00,1.174e+00,1.701e+00,1.683e+00,8.624e-01,1.498e+00,1.036e+00,9.953e-01,9.203e-01,1.895e+00,1.964e+00,1.107e+00,1.029e+00,1.021e+00,6.786e-01,1.577e+00,1.290e+00,1.350e+00,7.635e-01,1.767e+00,1.282e+00,9.618e-01,1.282e+00,1.288e+00,1.096e+00,1.592e+00,1.329e+00,1.086e+00,6.653e-01,1.780e+00,7.903e-01,1.652e+00,1.234e+00
6.265e-02,8.973e-02,1.752e-01,3.217e-01,1.071e+00,1.023e+00,6.687e-01,1.010e+00,8.615e-01,8.087e-01,4.738e-01,7.676e-01,1.112e+00,7.349e-01,3.962e-01,6.232e-01,1.067e+00,1.011e+00,7.255e-01,7.611e-01,6.335e-01,1.060e+00,1.530e+00,1.188e+00,1.120e+00,7.922e-01,8.440e-01,9.207e-01,7.489e-01,5.431e-01,5.907e-01,1.216e+00,3.620e-01,7.359e-01,1.103e+00,5.146e-01,7.395e-01,1.361e+00,7.979e-01,8.688e-01,4.691e-01,1.119e+00,9.524e-01,1.399e+00,1.323e+00,1.022e+00,4.458e-01,5.607e-01,1.309e+00,9.956e-01,9.979e-01,3.614e-01,8.430e-01
1.116e-01,1.430e-01,2.560e-01,7.923e-01,1.671e+00,2.505e+00,1.894e+00,2.615e+00,1.924e+00,1.117e+00,8.959e-01,1.549e+00,1.332e+00,1.705e+00,1.651e+00,9.426e-01,1.883e+00,2.091e+00,1.129e+00,1.619e+00,1.414e+00,2.258e+00,2.067e+00,1.783e+00,2.004e+00,2.334e+00,2.063e+00,1.810e+00,1.731e+00,1.515e+00,1.680e+00,1.498e+00,1.385e+00,1.951e+00,1.458e+00,1.509e+00,1.429e+00,2.621e+00,1.304e+00,2.202e+00,1.604e+00,1.698e+00,1.626e+00,2.267e+00,2.341e+00,2.229e+00,1.553e+00,1.114e+00,2.445e+00,1.708e+00,1.829e+00,1.728e+00,1.753e+00
1.901e-01,2.022e-01,6.948e-01,1.014e+00,1.338e+00,2.078e+00,2.251e+00,2.811e+00,2.468e+00,2.437e+00,1.012e+00,2.577e+00,1.999e+00,1.981e+00,2.031e+00,1.654e+00,2.596e+00,2.323e+00,1.162e+00,2.391e+00,1.686e+00,2.033e+00,2.295e+00,2.350e+00,2.693e+00,2.224e+00,2.606e+00,2.647e+00,1.639e+00,2.147e+00,1.514e+00,2.074e+00,1.683e+00,1.618e+00,1.574e+00,1.683e+00,1.275e+00,3.225e+00,1.494e+00,2.780e+00,1.614e+00,1.716e+00,2.387e+00,2.996e+00,2.843e+00,2.352e+00,2.349e+00,1.122e+00,2.832e+00,1.945e+00,1.824e+00,2.331e+00,1.983e+00
3.678e-01,3.869e-01,1.079e+00,1.922e+00,1.716e+00,2.902e+00,2.440e+00,3.410e+00,2.886e+00,2.001e+00,2.342e+00,2.993e+00,2.171e+00,3.231e+00,3.087e+00,2.164e+00,2.543e+00,2.899e+00,1.942e+00,3.331e+00,3.246e+00,2.636e+00,3.311e+00,2.831e+00,2.628e+00,3.407e+00,2.944e+00,2.199e+00,2.274e+00,3.518e+00,3.056e+00,1.945e+00,2.940e+00,2.065e+00,1.369e+00,3.068e+00,2.813e+00,2.717e+00,1.964e+00,3.169e+00,3.055e+00,2.043e+00,2.307e+00,3.262e+00,3.194e+00,2.533e+00,2.883e+00,1.546e+00,2.008e+00,2.289e+00,1.840e+00,2.872e+00,2.341e+00
1.794e-01,1.663e-01,4.205e-01,7.576e-01,1.241e+00,1.971e+00,1.535e+00,2.041e+00,2.039e+00,1.216e+00,6.355e-01,2.124e+00,1.201e+00,1.645e+00,2.034e+00,8.182e-01,2.395e+00,2.138e+00,1.057e+00,1.592e+00,1.665e+00,1.955e+00,2.422e+00,2.545e+00,2.369e+00,2.359e+00,2.235e+00,2.126e+00,1.683e+00,1.868e+00,1.537e+00,1.229e+00,2.128e+00,2.047e+00,1.739e+00,2.227e+00,1.183e+00,2.384e+00,1.560e+00,2.871e+00,1.671e+00,2.416e+00,1.536e+00,2.423e+00,2.771e+00,2.699e+00,1.821e+00,1.071e+00,2.761e+00,2.159e+00,2.060e+00,1.939e+00,2.355e+00
7.881e-02,7.834e-02,3.959e-01,9.565e-01,1.324e+00,1.985e+00,2.235e+00,2.886e+00,2.409e+00,2.757e+00,1.345e+00,2.812e+00,1.882e+00,2.464e+00,3.283e+00,2.332e+00,3.378e+00,2.292e+00,1.306e+00,2.419e+00,2.394e+00,2.467e+00,2.906e+00,3.325e+00,3.409e+00,3.530e+00,2.762e+00,3.442e+00,2.419e+00,3.399e+00,2.240e+00,2.283e+00,2.569e+00,2.626e+00,2.355e+00,2.498e+00,1.718e+00,3.519e+00,2.024e+00,3.679e+00,2.330e+00,2.558e+00,3.575e+00,3.363e+00,3.327e+00,2.946e+00,2.959e+00,1.448e+00,3.029e+00,2.964e+00,2.148e+00,2.972e+00,2.804e+00
