6.019e-01,3.716e-01,8.807e-01,7.609e-01,6.740e-01,7.556e-01,8.858e-01,7.075e-01,4.159e-01,6.123e-01,8.170e-01,3.357e-01,2.066e-01,3.030e-01,7.663e-02,7.010e-01,4.175e-01,4.823e-01,9.793e-01,6.921e-02,4.111e-01,6.072e-01,4.020e-02,4.403e-01,1.695e-01,6.294e-01,5.975e-01,8.335e-01,1.168e-01,3.819e-01,4.749e-02,1.171e-01,9.041e-02,4.363e-01,4.995e-01,1.814e-01,5.757e-01,7.199e-01,3.451e-01,8.188e-01,9.948e-01,5.647e-01,2.762e-01,6.380e-01,9.593e-02,4.596e-01,8.459e-01,4.311e-01,5.313e-01,5.603e-01,7.116e-01,6.148e-01,3.022e-01,1.853e-01,9.823e-01,8.804e-01,8.815e-01,9.787e-02,1.462e-01,2.941e-01,4.498e-01,8.506e-01,1.212e-01,5.679e-01,1.948e-01,9.601e-01
5.088e-01,1.268e+00,9.687e-01,1.086e+00,1.151e+00,1.181e+00,9.522e-01,8.636e-01,5.496e-01,1.490e+00,1.684e+00,3.910e-01,7.714e-01,5.165e-01,2.904e-01,1.517e+00,7.379e-01,4.393e-01,8.726e-01,3.345e-01,1.325e+00,1.400e+00,9.828e-02,1.003e+00,8.702e-01,1.092e+00,9.773e-01,9.048e-01,9.266e-01,9.525e-01,3.844e-01,2.069e-01,8.000e-01,8.775e-01,1.346e+00,4.063e-01,8.423e-01,1.095e+00,1.073e+00,1.037e+00,1.639e+00,7.151e-01,6.757e-01,1.436e+00,9.391e-01,7.217e-01,1.117e+00,6.009e-01,5.132e-01,1.005e+00,1.528e+00,1.498e+00,8.018e-01,1.053e+00,1.607e+00,1.685e+00,1.119e+00,7.820e-01,1.061e+00,8.565e-01,6.418e-01,8.876e-01,8.736e-01,7.532e-01,3.349e-01,1.402e+00
3.573e-02,4.775e-01,7.999e-01,1.114e+00,1.054e+00,1.009e+00,1.928e-01,7.533e-01,8.615e-01,8.459e-01,1.071e+00,8.545e-01,8.644e-01,1.082e+00,3.115e-01,1.213e+00,5.921e-01,3.070e-01,4.592e-01,4.622e-01,1.218e+00,9.264e-01,7.275e-01,8.793e-01,1.192e+00,1.195e+00,1.231e+00,3.271e-01,1.065e+00,4.504e-01,1.098e+00,2.564e-01,1.206e+00,7.221e-01,1.366e+00,7.074e-01,1.124e+00,3.883e-01,1.333e+00,8.079e-01,1.211e+00,1.030e+00,7.653e-01,8.737e-01,9.944e-01,6.054e-01,9.961e-01,2.372e-01,1.037e-01,1.177e+00,5.046e-01,1.442e+00,1.156e+00,1.145e+00,6.256e-01,1.247e+00,8.536e-01,8.314e-01,1.017e+00,9.286e-01,3.823e-01,6.785e-01,5.882e-01,1.785e-01,9.842e-01,4.727e-01
2.864e-01,9.139e-01,6.768e-01,8.843e-01,9.735e-01,1.380e+00,1.308e+00,1.591e+00,1.269e+00,1.559e+00,1.622e+00,1.010e+00,1.037e+00,1.007e+00,4.329e-01,1.496e+00,1.376e+00,4.654e-01,7.110e-01,8.982e-01,1.095e+00,1.348e+00,7.153e-01,9.174e-01,1.077e+00,1.302e+00,1.243e+00,1.505e+00,1.201e+00,1.489e+00,1.198e+00,5.445e-01,1.682e+00,1.043e+00,1.310e+00,9.502e-01,8.221e-01,1.522e+00,1.094e+00,1.239e+00,1.325e+00,1.445e+00,7.181e-01,1.722e+00,1.236e+00,1.244e+00,1.183e+00,8.981e-01,4.083e-01,1.246e+00,1.256e+00,1.904e+00,1.554e+00,1.242e+00,1.223e+00,1.322e+00,1.149e+00,1.542e+00,1.136e+00,1.490e+00,7.152e-01,7.400e-01,7.019e-01,1.139e+00,5.339e-01,1.171e+00
1.556e-01,6.506e-01,9.692e-01,1.330e+00,2.026e+00,1.961e+00,1.268e+00,2.696e+00,2.333e+00,1.773e+00,1.695e+00,2.211e+00,2.183e+00,2.562e+00,5.315e-01,2.079e+00,1.578e+00,1.508e+00,1.518e+00,1.624e+00,1.642e+00,2.156e+00,1.632e+00,1.687e+00,1.836e+00,1.761e+00,2.014e+00,2.291e+00,2.307e+00,2.032e+00,2.560e+00,1.333e+00,2.977e+00,1.264e+00,1.761e+00,1.276e+00,2.262e+00,1.800e+00,2.477e+00,2.200e+00,1.613e+00,2.423e+00,1.732e+00,1.658e+00,1.957e+00,1.531e+00,2.405e+00,7.883e-01,5.780e-01,1.875e+00,1.409e+00,3.141e+00,2.218e+00,1.775e+00,1.602e+00,1.845e+00,1.512e+00,1.833e+00,1.609e+00,2.474e+00,9.083e-01,9.627e-01,1.119e+00,1.021e+00,1.216e+00,1.919e+00
2.282e-01,8.060e-01,9.246e-01,1.206e+00,1.575e+00,2.149e+00,9.500e-01,1.835e+00,2.095e+00,2.199e+00,1.942e+00,2.119e+00,1.735e+00,1.722e+00,4.936e-01,2.081e+00,1.305e+00,9.624e-01,1.327e+00,1.575e+00,2.386e+00,2.651e+00,1.709e+00,2.132e+00,2.307e+00,2.406e+00,1.956e+00,1.791e+00,1.735e+00,2.044e+00,2.235e+00,1.605e+00,2.936e+00,1.853e+00,1.996e+00,1.674e+00,2.363e+00,1.382e+00,2.452e+00,1.706e+00,1.981e+00,2.166e+00,1.533e+00,1.779e+00,1.794e+00,1.859e+00,2.507e+00,1.201e+00,1.040e+00,1.489e+00,1.748e+00,2.650e+00,1.640e+00,2.165e+00,1.836e+00,2.442e+00,2.114e+00,1.922e+00,1.811e+00,2.004e+00,8.347e-01,1.506e+00,1.162e+00,8.048e-01,1.516e+00,1.683e+00
5.069e-01,9.791e-01,1.070e+00,1.221e+00,1.443e+00,1.964e+00,1.547e+00,2.211e+00,1.975e+00,2.515e+00,2.551e+00,2.185e+00,2.097e+00,1.375e+00,1.417e+00,2.377e+00,2.366e+00,1.795e+00,2.000e+00,1.545e+00,2.250e+00,2.327e+00,2.030e+00,2.290e+00,2.512e+00,2.533e+00,1.775e+00,2.128e+00,2.224e+00,2.815e+00,1.954e+00,1.855e+00,2.616e+00,2.229e+00,2.251e+00,1.828e+00,2.675e+00,2.463e+00,2.785e+00,2.582e+00,1.967e+00,2.221e+00,1.727e+00,2.690e+00,2.372e+00,1.975e+00,2.570e+00,1.775e+00,1.596e+00,1.707e+00,2.081e+00,3.011e+00,2.410e+00,2.444e+00,2.616e+00,2.175e+00,2.517e+00,2.288e+00,1.796e+00,2.418e+00,1.010e+00,2.119e+00,1.919e+00,1.533e+00,1.113e+00,1.833e+00
3.881e-01,3.569e-01,9.488e-01,1.081e+00,1.662e+00,1.809e+00,1.564e+00,3.142e+00,2.831e+00,1.898e+00,2.425e+00,2.863e+00,2.162e+00,2.399e+00,8.204e-01,2.753e+00,2.079e+00,2.068e+00,2.488e+00,1.890e+00,1.919e+00,2.189e+00,1.934e+00,1.947e+00,1.789e+00,2.211e+00,1.784e+00,3.342e+00,2.791e+00,2.341e+00,2.401e+00,1.843e+00,2.711e+00,1.679e+00,2.116e+00,1.866e+00,2.428e+00,2.890e+00,2.663e+00,2.612e+00,1.852e+00,3.292e+00,1.617e+00,1.983e+00,1.988e+00,2.230e+00,2.955e+00,2.055e+00,1.731e+00,2.427e+00,1.968e+00,3.496e+00,2.148e+00,1.743e+00,2.321e+00,1.576e+00,2.122e+00,2.510e+00,1.431e+00,2.835e+00,9.729e-01,1.578e+00,1.971e+00,1.541e+00,1.851e+00,2.549e+00
4.353e-01,5.278e-01,1.288e+00,1.521e+00,1.895e+00,2.439e+00,1.631e+00,2.946e+00,3.423e+00,3.343e+00,3.324e+00,3.238e+00,2.987e+00,3.161e+00,1.248e+00,3.265e+00,2.884e+00,2.915e+00,3.027e+00,2.000e+00,3.152e+00,3.128e+00,3.200e+00,2.587e+00,2.874e+00,3.167e+00,3.144e+00,3.057e+00,3.194e+00,3.662e+00,3.325e+00,2.683e+00,4.140e+00,2.971e+00,3.211e+00,2.566e+00,3.811e+00,2.796e+00,3.259e+00,2.876e+00,2.763e+00,3.735e+00,2.342e+00,2.711e+00,2.967e+00,3.272e+00,4.113e+00,2.236e+00,1.904e+00,3.113e+00,2.476e+00,4.176e+00,3.449e+00,2.947e+00,3.165e+00,2.797e+00,3.544e+00,3.437e+00,2.620e+00,3.157e+00,1.787e+00,2.242e+00,1.781e+00,2.125e+00,2.018e+00,2.205e+00
4.831e-01,7.033e-01,8.690e-01,9.199e-01,1.522e+00,1.907e+00,1.481e+00,2.604e+00,2.521e+00,3.179e+00,3.336e+00,3.046e+00,3.349e+00,2.252e+00,1.840e+00,3.376e+00,3.122e+00,2.695e+00,2.951e+00,2.335e+00,3.065e+00,3.118e+00,2.776e+00,2.880e+00,2.544e+00,2.831e+00,2.393e+00,3.682e+00,3.165e+00,3.376e+00,2.475e+00,3.163e+00,3.555e+00,2.703e+00,3.256e+00,2.164e+00,3.548e+00,2.958e+00,4.058e+00,3.636e+00,2.819e+00,2.905e+00,2.516e+00,2.993e+00,3.131e+00,2.726e+00,3.383e+00,2.272e+00,2.793e+00,2.525e+00,2.783e+00,3.734e+00,2.653e+00,3.103e+00,3.171e+00,2.801e+00,2.756e+00,3.225e+00,2.852e+00,2.900e+00,2.058e+00,3.029e+00,2.399e+00,2.176e+00,1.611e+00,3.104e+00
