3.478e-01,8.797e-01,4.532e-01,3.491e-01,9.374e-01,1.472e-01,1.565e-01,3.820e-01,7.884e-01,7.492e-01,9.215e-01,2.925e-01,8.513e-01,3.196e-01,7.028e-01,6.224e-01,8.142e-01,2.999e-01,8.766e-01,5.066e-03,9.031e-01,2.518e-01,4.880e-02,4.313e-01,2.021e-02,4.680e-01,7.625e-01,5.835e-01,9.912e-01,1.206e-01,3.373e-01,1.669e-01,9.917e-01,7.749e-01,6.893e-01,8.022e-01,4.897e-02,3.417e-01,9.333e-01,2.017e-01,5.635e-01,1.473e-01,2.121e-01
3.282e-01,9.833e-01,7.137e-01,1.290e+00,1.167e+00,1.715e-01,1.049e+00,8.133e-01,9.177e-01,1.467e+00,1.079e+00,6.946e-01,1.645e+00,6.086e-01,1.267e+00,8.722e-01,1.182e+00,1.010e+00,1.373e+00,1.052e-01,1.252e+00,1.177e+00,5.676e-01,5.121e-01,4.736e-01,1.275e+00,1.434e+00,1.375e+00,1.433e+00,1.031e+00,3.993e-01,5.049e-01,1.329e+00,1.266e+00,1.440e+00,1.338e+00,5.285e-01,6.837e-01,1.013e+00,9.600e-01,5.320e-01,1.121e+00,4.104e-01
3.262e-01,9.360e-01,1.176e+00,1.633e+00,1.676e+00,5.488e-01,1.611e+00,1.631e+00,1.349e+00,1.309e+00,1.524e+00,1.245e+00,1.812e+00,6.042e-01,2.016e+00,1.661e+00,1.760e+00,1.417e+00,1.837e+00,2.565e-01,1.910e+00,1.378e+00,1.158e+00,8.151e-01,1.135e+00,1.532e+00,1.366e+00,1.758e+00,1.922e+00,1.514e+00,7.337e-01,1.103e+00,1.814e+00,1.293e+00,2.187e+00,1.335e+00,6.764e-01,1.556e+00,1.552e+00,1.712e+00,5.451e-01,1.037e+00,1.334e+00
3.074e-01,8.909e-01,1.156e+00,2.444e+00,2.434e+00,1.136e+00,2.150e+00,1.718e+00,1.860e+00,1.786e+00,1.797e+00,1.436e+00,2.443e+00,1.229e+00,2.088e+00,2.260e+00,2.668e+00,1.468e+00,1.951e+00,2.993e-01,2.281e+00,1.762e+00,1.877e+00,1.091e+00,1.539e+00,2.056e+00,1.861e+00,1.793e+00,2.119e+00,1.823e+00,1.360e+00,1.580e+00,2.598e+00,1.641e+00,2.988e+00,2.209e+00,7.209e-01,2.242e+00,1.679e+00,2.048e+00,6.029e-01,1.827e+00,1.515e+00
1.432e-01,4.409e-01,7.791e-01,1.235e+00,1.348e+00,1.070e+00,1.339e+00,1.617e+00,1.436e+00,1.800e+00,1.204e+00,1.727e+00,1.742e+00,1.018e+00,2.076e+00,1.841e+00,1.570e+00,1.789e+00,1.374e+00,4.165e-01,1.350e+00,1.865e+00,1.634e+00,1.139e+00,1.844e+00,2.038e+00,1.161e+00,1.657e+00,1.322e+00,1.253e+00,6.808e-01,1.028e+00,1.361e+00,1.073e+00,1.920e+00,1.722e+00,8.323e-01,1.324e+00,1.032e+00,1.462e+00,7.755e-01,1.745e+00,1.710e+00
3.422e-01,8.927e-01,9.588e-01,1.143e+00,1.817e+00,1.509e+00,1.775e+00,2.502e+00,2.778e+00,2.086e+00,2.577e+00,2.261e+00,2.503e+00,1.866e+00,2.412e+00,2.197e+00,2.682e+00,2.648e+00,2.602e+00,7.953e-01,2.227e+00,2.688e+00,2.023e+00,1.712e+00,2.053e+00,2.782e+00,1.840e+00,2.178e+00,1.754e+00,1.353e+00,1.357e+00,1.496e+00,2.292e+00,1.370e+00,2.112e+00,2.878e+00,1.052e+00,1.816e+00,1.549e+00,1.821e+00,1.098e+00,1.976e+00,2.646e+00
1.593e-01,4.579e-01,3.104e-01,5.985e-01,7.670e-01,6.290e-01,1.592e+00,1.706e+00,1.140e+00,2.318e+00,1.146e+00,1.077e+00,1.655e+00,1.840e+00,1.422e+00,1.088e+00,1.697e+00,1.899e+00,1.189e+00,1.141e+00,1.213e+00,1.568e+00,1.336e+00,1.006e+00,1.735e+00,1.504e+00,1.169e+00,1.367e+00,8.083e-01,1.115e+00,5.152e-01,1.436e+00,1.150e+00,1.533e+00,1.192e+00,2.216e+00,9.155e-01,1.351e+00,1.186e+00,1.501e+00,1.418e+00,1.833e+00,1.453e+00
1.746e-01,5.348e-01,4.959e-01,1.023e+00,1.101e+00,9.873e-01,2.146e+00,2.490e+00,2.688e+00,3.654e+00,1.826e+00,2.003e+00,2.948e+00,3.183e+00,2.494e+00,1.833e+00,2.536e+00,2.746e+00,2.321e+00,1.694e+00,1.809e+00,2.684e+00,2.346e+00,1.701e+00,2.525e+00,2.547e+00,2.048e+00,2.085e+00,1.579e+00,1.773e+00,1.446e+00,2.569e+00,2.537e+00,2.462e+00,2.420e+00,3.758e+00,1.847e+00,2.179e+00,1.605e+00,2.894e+00,2.186e+00,2.584e+00,2.232e+00
4.543e-02,1.777e-01,4.210e-01,7.496e-01,5.843e-01,5.883e-01,1.258e+00,1.444e+00,2.361e+00,1.908e+00,2.148e+00,2.108e+00,2.328e+00,2.339e+00,1.488e+00,1.478e+00,1.502e+00,2.442e+00,1.607e+00,7.370e-01,1.162e+00,2.600e+00,2.130e+00,9.902e-01,1.220e+00,2.064e+00,1.584e+00,1.336e+00,1.607e+00,1.247e+00,1.901e+00,1.932e+00,1.577e+00,1.470e+00,2.011e+00,1.768e+00,1.924e+00,1.374e+00,9.807e-01,2.542e+00,9.184e-01,1.183e+00,1.465e+00
1.209e-01,3.509e-01,4.260e-01,1.043e+00,1.207e+00,1.092e+00,1.728e+00,1.819e+00,1.770e+00,2.412e+00,2.076e+00,1.577e+00,2.943e+00,2.935e+00,1.894e+00,2.251e+00,2.881e+00,2.112e+00,1.598e+00,1.778e+00,1.848e+00,2.600e+00,2.371e+00,1.718e+00,1.990e+00,2.313e+00,1.441e+00,2.317e+00,1.749e+00,2.122e+00,1.764e+00,2.072e+00,2.371e+00,2.073e+00,2.520e+00,3.471e+00,1.785e+00,2.195e+00,1.168e+00,2.153e+00,1.945e+00,2.891e+00,2.524e+00
