7.455e-01,8.184e-01,6.300e-01,1.247e-01,4.178e-01,8.031e-01,9.331e-01,9.274e-01,2.438e-01,7.086e-02,6.678e-01,4.119e-01,2.499e-01,9.822e-01,1.202e-01,2.312e-01,9.629e-01,6.907e-01,7.941e-01,6.862e-01,4.559e-02,2.675e-01,4.163e-01,1.908e-01,8.453e-01,1.516e-01,6.084e-01,9.903e-01,8.979e-01,3.097e-01,1.453e-01,2.296e-01,6.086e-01,2.074e-01,9.390e-01,3.903e-01,6.739e-01,5.039e-01,6.654e-01,5.991e-01,9.192e-01,3.097e-01,8.378e-01,5.795e-01
9.057e-02,1.807e-01,9.878e-01,3.670e-01,1.074e-01,1.920e-01,9.545e-01,8.296e-01,6.407e-01,1.175e-01,8.755e-01,7.220e-01,1.337e-01,9.377e-01,4.011e-01,2.419e-01,6.306e-01,3.239e-01,3.981e-01,7.814e-01,9.964e-01,4.001e-01,6.809e-01,2.435e-01,2.364e-01,3.430e-01,2.870e-01,6.827e-01,2.736e-01,8.405e-01,5.776e-02,5.870e-01,4.179e-01,8.528e-01,1.080e+00,1.917e-01,6.719e-01,2.939e-01,2.237e-01,1.519e-01,6.327e-01,6.404e-01,6.102e-01,4.040e-01
3.674e-01,4.636e-01,1.904e+00,4.128e-01,1.079e+00,1.414e+00,1.150e+00,1.877e+00,9.472e-01,5.194e-01,1.084e+00,1.373e+00,5.583e-01,2.038e+00,7.031e-01,1.161e+00,1.723e+00,5.337e-01,1.023e+00,1.133e+00,1.006e+00,1.296e+00,6.919e-01,8.478e-01,1.302e+00,9.570e-01,1.138e+00,1.727e+00,1.556e+00,1.453e+00,7.537e-01,7.879e-01,7.418e-01,1.414e+00,1.616e+00,8.406e-01,1.654e+00,1.116e+00,9.714e-01,8.507e-01,1.441e+00,8.134e-01,1.250e+00,6.909e-01
6.342e-01,7.280e-01,9.294e-01,8.796e-01,1.059e+00,1.187e+00,1.363e+00,1.756e+00,4.662e-01,6.844e-01,1.317e+00,7.419e-01,5.696e-01,1.612e+00,5.482e-01,1.180e+00,1.722e+00,1.514e+00,1.250e+00,1.627e+00,1.302e+00,1.104e+00,1.585e+00,3.574e-01,8.615e-01,5.995e-01,1.079e+00,1.515e+00,1.515e+00,1.498e+00,1.966e-01,1.193e+00,9.421e-01,9.189e-01,1.491e+00,7.457e-01,1.542e+00,1.092e+00,1.542e+00,7.758e-01,1.312e+00,7.089e-01,9.349e-01,1.047e+00
7.451e-01,8.721e-01,1.834e+00,5.547e-01,1.213e+00,2.425e+00,1.911e+00,2.780e+00,1.626e+00,7.686e-01,1.975e+00,1.363e+00,1.325e+00,2.450e+00,7.719e-01,1.774e+00,2.817e+00,1.665e+00,1.501e+00,1.758e+00,1.482e+00,2.163e+00,1.522e+00,1.320e+00,2.309e+00,1.292e+00,1.596e+00,2.982e+00,2.302e+00,1.868e+00,9.265e-01,1.123e+00,1.438e+00,2.247e+00,2.643e+00,1.214e+00,2.225e+00,2.131e+00,1.659e+00,1.403e+00,1.908e+00,1.435e+00,2.055e+00,1.939e+00
2.674e-01,3.007e-01,1.055e+00,7.374e-01,1.500e+00,2.935e+00,1.224e+00,2.955e+00,1.885e+00,2.016e+00,2.081e+00,9.471e-01,1.784e+00,2.676e+00,1.071e+00,2.936e+00,3.138e+00,2.080e+00,2.130e+00,2.446e+00,1.991e+00,2.503e+00,1.867e+00,1.782e+00,2.428e+00,1.852e+00,1.522e+00,2.892e+00,2.929e+00,1.929e+00,1.395e+00,1.748e+00,1.998e+00,2.189e+00,1.888e+00,1.272e+00,2.821e+00,2.308e+00,2.028e+00,1.824e+00,2.162e+00,1.465e+00,1.452e+00,1.613e+00
1.718e-01,2.220e-01,7.791e-01,3.078e-01,4.861e-01,1.147e+00,9.648e-01,1.761e+00,1.053e+00,9.438e-01,2.080e+00,1.359e+00,8.035e-01,1.433e+00,1.333e+00,1.231e+00,1.963e+00,1.050e+00,1.493e+00,1.457e+00,1.062e+00,1.855e+00,8.879e-01,1.348e+00,1.341e+00,1.740e+00,1.465e+00,1.625e+00,1.254e+00,1.839e+00,5.746e-01,1.282e+00,1.068e+00,2.012e+00,1.095e+00,9.461e-01,2.213e+00,1.521e+00,1.147e+00,1.502e+00,1.933e+00,9.223e-01,7.973e-01,1.406e+00
4.562e-01,5.362e-01,9.986e-01,4.357e-01,6.948e-01,1.791e+00,1.412e+00,2.966e+00,2.314e+00,1.601e+00,2.904e+00,1.463e+00,1.273e+00,2.426e+00,1.917e+00,1.943e+00,3.244e+00,2.001e+00,2.207e+00,2.286e+00,2.125e+00,2.231e+00,1.487e+00,1.786e+00,2.566e+00,2.216e+00,1.620e+00,2.930e+00,2.562e+00,1.807e+00,1.320e+00,1.582e+00,1.937e+00,2.185e+00,2.634e+00,1.149e+00,2.611e+00,1.632e+00,1.653e+00,1.762e+00,2.325e+00,1.902e+00,2.108e+00,2.072e+00
3.049e-01,3.362e-01,8.572e-01,5.837e-01,1.183e+00,1.768e+00,8.047e-01,2.346e+00,2.145e+00,2.366e+00,2.620e+00,1.731e+00,2.014e+00,2.365e+00,1.451e+00,2.996e+00,3.454e+00,1.664e+00,2.509e+00,2.465e+00,1.693e+00,1.814e+00,2.059e+00,1.439e+00,2.363e+00,2.342e+00,2.040e+00,3.028e+00,2.429e+00,1.881e+00,1.617e+00,1.954e+00,1.596e+00,1.691e+00,2.646e+00,1.963e+00,2.447e+00,1.931e+00,2.298e+00,1.306e+00,2.240e+00,1.478e+00,1.709e+00,1.384e+00
6.583e-01,7.475e-01,1.394e+00,3.532e-01,1.046e+00,2.809e+00,1.783e+00,3.754e+00,2.897e+00,2.936e+00,4.651e+00,3.012e+00,2.476e+00,3.510e+00,2.579e+00,3.289e+00,5.026e+00,2.497e+00,2.999e+00,2.946e+00,3.010e+00,3.363e+00,2.535e+00,2.663e+00,4.538e+00,3.278e+00,3.089e+00,4.582e+00,3.549e+00,2.530e+00,2.187e+00,2.818e+00,2.591e+00,3.482e+00,3.682e+00,1.967e+00,3.797e+00,3.094e+00,3.253e+00,2.958e+00,3.524e+00,3.229e+00,2.872e+00,3.125e+00
3.641e-01,4.753e-01,1.403e+00,4.261e-01,5.562e-01,1.790e+00,1.683e+00,2.669e+00,2.447e+00,1.532e+00,3.762e+00,2.095e+00,2.009e+00,2.504e+00,1.974e+00,2.217e+00,3.366e+00,2.192e+00,2.418e+00,3.087e+00,2.309e+00,2.324e+00,2.653e+00,2.483e+00,3.062e+00,2.315e+00,2.307e+00,4.002e+00,2.093e+00,2.014e+00,1.283e+00,1.725e+00,2.288e+00,2.591e+00,3.938e+00,2.179e+00,2.740e+00,2.269e+00,1.667e+00,1.583e+00,3.186e+00,2.614e+00,2.942e+00,2.049e+00
6.801e-01,7.678e-01,1.261e+00,6.134e-01,1.251e+00,2.731e+00,1.785e+00,3.555e+00,2.909e+00,2.859e+00,4.813e+00,3.384e+00,3.886e+00,3.375e+00,2.635e+00,4.449e+00,5.207e+00,3.287e+00,4.098e+00,3.779e+00,3.377e+00,3.428e+00,3.961e+00,3.378e+00,4.932e+00,3.903e+00,4.117e+00,5.664e+00,3.766e+00,3.750e+00,2.897e+00,3.327e+00,3.361e+00,3.483e+00,5.375e+00,3.490e+00,4.107e+00,4.063e+00,3.900e+00,2.822e+00,4.590e+00,3.109e+00,3.711e+00,3.787e+00
6.882e-02,1.353e-01,1.291e+00,7.534e-01,1.088e+00,1.698e+00,1.235e+00,2.633e+00,2.148e+00,2.234e+00,4.171e+00,3.302e+00,4.239e+00,2.612e+00,3.194e+00,4.460e+00,4.366e+00,3.449e+00,3.987e+00,3.410e+00,3.640e+00,3.813e+00,4.863e+00,3.682e+00,4.296e+00,3.976e+00,4.155e+00,4.831e+00,2.910e+00,4.171e+00,3.297e+00,3.724e+00,2.933e+00,3.474e+00,4.915e+00,4.077e+00,4.027e+00,4.092e+00,3.534e+00,2.601e+00,3.916e+00,3.059e+00,3.734e+00,4.018e+00
