7.516e-01,1.801e-01,9.371e-01,1.191e-01,7.318e-01,2.373e-01,1.791e-01,7.107e-01,8.654e-02,3.238e-01,7.917e-01,3.529e-01,1.741e-01,5.711e-01,1.124e-01,9.826e-01,4.967e-03,7.002e-01,1.119e-01,4.060e-01,2.731e-01,9.696e-01,8.435e-01,1.628e-02,6.736e-01,3.271e-01,8.834e-02,1.079e-01,7.072e-01,4.743e-01,1.236e-01,5.237e-02,4.131e-01,4.750e-01,3.118e-01,7.990e-01,9.697e-01,8.878e-02,2.680e-01,3.569e-01,5.424e-01,9.037e-01,2.364e-01,2.271e-01,8.617e-01,2.650e-01,9.084e-02,8.618e-02,2.336e-01,4.315e-01,6.644e-01,6.450e-01,5.636e-02,4.685e-01,5.507e-01,4.859e-01
3.091e-01,2.403e-01,8.142e-01,2.224e-01,7.961e-01,6.133e-01,9.395e-01,9.845e-01,9.581e-01,6.257e-01,6.979e-01,4.695e-01,1.032e+00,7.378e-01,8.004e-01,9.283e-01,3.704e-01,4.640e-01,7.904e-01,1.066e+00,1.086e+00,5.477e-01,9.081e-01,8.464e-01,8.715e-01,6.662e-01,9.577e-01,1.001e+00,1.208e+00,1.190e+00,3.029e-01,5.947e-01,9.948e-01,1.161e+00,2.375e-01,1.288e+00,9.252e-01,5.097e-01,4.329e-01,2.448e-01,1.136e+00,6.414e-01,6.631e-01,5.696e-01,1.087e+00,2.577e-01,3.354e-01,4.348e-01,6.426e-01,1.167e+00,5.370e-01,5.002e-01,8.328e-01,1.055e+00,7.527e-01,2.411e-01
8.429e-02,1.099e-01,1.031e+00,2.405e-01,1.218e+00,1.055e+00,1.227e+00,1.307e+00,5.553e-01,8.200e-01,7.756e-01,9.255e-01,1.052e+00,4.897e-01,5.880e-01,8.742e-01,3.738e-01,7.444e-01,1.166e+00,1.411e+00,9.581e-01,1.118e+00,7.238e-01,1.277e+00,9.732e-01,6.289e-01,1.473e+00,1.205e+00,6.897e-01,1.141e+00,1.058e+00,1.162e+00,7.613e-01,1.233e+00,9.403e-01,1.202e+00,5.866e-01,6.290e-01,9.618e-01,1.597e-01,1.139e+00,5.283e-01,8.106e-01,1.263e+00,9.405e-01,5.686e-01,1.008e+00,9.725e-01,9.905e-01,7.781e-01,6.332e-01,4.790e-01,1.171e+00,1.507e+00,6.345e-01,8.831e-02
6.355e-01,1.805e-01,1.475e+00,8.318e-01,2.314e+00,1.873e+00,1.448e+00,2.265e+00,1.157e+00,1.301e+00,2.159e+00,1.651e+00,1.503e+00,1.153e+00,8.426e-01,2.116e+00,2.501e-01,1.825e+00,1.798e+00,2.236e+00,8.523e-01,2.191e+00,1.167e+00,1.210e+00,1.449e+00,1.405e+00,1.568e+00,1.271e+00,1.738e+00,1.435e+00,9.495e-01,1.806e+00,1.570e+00,1.987e+00,2.009e+00,2.199e+00,1.445e+00,5.184e-01,1.049e+00,8.543e-01,2.017e+00,1.918e+00,1.218e+00,1.220e+00,1.315e+00,9.048e-01,1.366e+00,8.117e-01,1.185e+00,1.581e+00,1.138e+00,1.501e+00,8.650e-01,2.368e+00,8.139e-01,7.312e-01
3.405e-02,1.523e-01,6.474e-01,4.450e-01,1.557e+00,1.274e+00,2.035e+00,1.310e+00,1.554e+00,9.310e-01,1.626e+00,1.505e+00,1.757e+00,8.001e-01,1.604e+00,1.815e+00,1.205e+00,8.342e-01,2.166e+00,1.604e+00,1.645e+00,1.681e+00,8.458e-01,1.610e+00,1.204e+00,9.728e-01,1.894e+00,1.617e+00,1.940e+00,2.113e+00,1.071e+00,1.964e+00,1.218e+00,2.032e+00,1.721e+00,1.833e+00,1.189e+00,1.276e+00,6.679e-01,1.048e+00,1.427e+00,1.112e+00,1.034e+00,1.258e+00,9.949e-01,5.448e-01,1.654e+00,7.474e-01,1.246e+00,1.909e+00,1.043e+00,1.449e+00,1.570e+00,2.455e+00,1.232e+00,3.344e-01
1.819e-01,1.502e-01,7.590e-01,6.614e-01,1.616e+00,2.175e+00,1.599e+00,1.795e+00,2.408e+00,1.751e+00,2.267e+00,2.261e+00,1.854e+00,1.769e+00,1.142e+00,1.733e+00,1.234e+00,1.538e+00,1.955e+00,2.093e+00,1.219e+00,2.037e+00,8.552e-01,2.111e+00,1.340e+00,1.578e+00,1.649e+00,1.663e+00,2.571e+00,2.420e+00,1.213e+00,2.420e+00,1.787e+00,1.872e+00,2.456e+00,2.213e+00,1.533e+00,1.446e+00,8.071e-01,8.504e-01,2.128e+00,1.512e+00,1.241e+00,1.135e+00,1.376e+00,9.290e-01,1.603e+00,8.638e-01,1.182e+00,1.828e+00,1.166e+00,1.460e+00,1.971e+00,2.963e+00,9.024e-01,6.343e-01
7.328e-01,2.493e-01,1.635e+00,6.295e-01,2.348e+00,1.936e+00,2.190e+00,3.123e+00,2.372e+00,1.928e+00,3.460e+00,2.583e+00,2.110e+00,2.108e+00,1.568e+00,3.213e+00,1.476e+00,2.582e+00,2.784e+00,3.147e+00,2.121e+00,3.076e+00,2.263e+00,1.908e+00,2.737e+00,1.683e+00,1.958e+00,1.834e+00,2.750e+00,3.127e+00,2.031e+00,2.632e+00,1.865e+00,2.865e+00,2.865e+00,3.192e+00,2.193e+00,2.226e+00,2.078e+00,1.600e+00,2.905e+00,2.221e+00,1.853e+00,2.102e+00,2.251e+00,2.032e+00,2.160e+00,1.564e+00,1.819e+00,2.882e+00,1.829e+00,2.596e+00,2.529e+00,3.664e+00,1.691e+00,1.145e+00
5.897e-01,2.202e-01,1.468e+00,7.054e-01,2.519e+00,1.885e+00,2.504e+00,3.050e+00,2.339e+00,2.377e+00,4.421e+00,2.898e+00,2.734e+00,2.745e+00,2.768e+00,3.662e+00,1.971e+00,2.642e+00,3.885e+00,3.530e+00,2.549e+00,3.249e+00,2.709e+00,2.166e+00,2.980e+00,2.125e+00,2.457e+00,2.761e+00,2.909e+00,3.273e+00,2.281e+00,3.403e+00,2.810e+00,3.595e+00,3.751e+00,3.921e+00,2.707e+00,2.891e+00,2.763e+00,2.368e+00,2.929e+00,2.732e+00,1.916e+00,2.450e+00,2.849e+00,2.221e+00,2.458e+00,1.953e+00,2.360e+00,3.086e+00,1.876e+00,3.717e+00,3.292e+00,4.003e+00,2.532e+00,1.549e+00
4.637e-01,2.718e-01,1.534e+00,4.296e-01,1.966e+00,1.716e+00,2.221e+00,2.542e+00,3.010e+00,2.838e+00,3.285e+00,3.003e+00,2.572e+00,3.047e+00,2.260e+00,2.981e+00,2.093e+00,2.566e+00,3.351e+00,3.594e+00,2.534e+00,2.805e+00,2.366e+00,3.034e+00,3.147e+00,2.215e+00,2.457e+00,3.525e+00,2.748e+00,3.916e+00,2.332e+00,2.839e+00,2.796e+00,3.847e+00,3.453e+00,3.526e+00,2.388e+00,2.720e+00,3.016e+00,2.454e+00,3.260e+00,2.802e+00,2.519e+00,2.779e+00,2.744e+00,2.217e+00,2.095e+00,2.163e+00,2.720e+00,2.712e+00,2.564e+00,3.148e+00,3.921e+00,3.459e+00,2.862e+00,1.257e+00
6.263e-01,2.774e-01,1.494e+00,6.268e-01,1.938e+00,1.596e+00,1.763e+00,2.965e+00,2.512e+00,3.350e+00,4.303e+00,2.977e+00,2.523e+00,3.067e+00,2.598e+00,3.814e+00,1.429e+00,2.986e+00,3.165e+00,4.417e+00,2.884e+00,2.251e+00,2.651e+00,2.245e+00,3.755e+00,2.692e+00,2.089e+00,2.925e+00,2.856e+00,2.939e+00,2.335e+00,2.600e+00,2.999e+00,4.082e+00,3.115e+00,4.261e+00,2.959e+00,3.081e+00,3.463e+00,2.091e+00,3.643e+00,2.685e+00,2.319e+00,2.716e+00,2.667e+00,2.467e+00,2.179e+00,2.305e+00,2.940e+00,2.874e+00,2.245e+00,2.964e+00,3.594e+00,3.142e+00,2.278e+00,2.282e+00
