3.988e-02,7.429e-01,6.389e-01,6.648e-01,1.799e-01,5.033e-01,1.102e-01,2.849e-01,1.330e-01,6.273e-01,7.507e-01,3.407e-01,7.100e-01,1.594e-01,1.276e-01,8.408e-01,6.608e-01,5.680e-01,3.475e-01,5.644e-01,2.629e-01,2.572e-01,6.712e-02,9.767e-01,9.227e-01,2.957e-01,9.393e-01,9.145e-01,9.470e-01,7.894e-01,5.470e-01,8.725e-01,9.373e-02,5.441e-01,5.068e-01,3.189e-01,1.202e-01,1.837e-01,9.240e-01,8.099e-02,1.658e-01,7.285e-01,4.400e-01,1.523e-01,9.683e-01,5.737e-01,6.564e-01,3.431e-01,3.488e-01,6.160e-01,8.909e-01,6.923e-01,7.791e-01,5.675e-01,9.473e-01,9.628e-01
7.458e-03,1.996e-01,1.773e-01,4.804e-01,3.852e-01,5.331e-01,4.866e-01,5.935e-01,3.697e-01,9.449e-01,6.249e-01,5.840e-01,1.082e+00,5.988e-02,4.188e-01,7.676e-01,6.077e-01,1.989e-01,1.782e-01,1.423e-01,3.147e-01,2.818e-01,6.465e-02,1.046e+00,7.048e-01,2.175e-01,9.279e-01,9.234e-01,4.929e-01,6.613e-01,9.389e-01,5.480e-01,3.651e-01,2.260e-01,8.272e-01,7.305e-01,5.075e-01,7.801e-01,6.461e-01,8.067e-01,4.518e-01,4.534e-01,4.177e-01,1.063e-01,1.096e+00,9.167e-01,4.310e-01,7.010e-01,6.723e-01,2.078e-01,7.804e-01,1.047e+00,3.944e-01,6.503e-01,9.968e-01,4.087e-01
2.487e-02,4.983e-01,5.787e-01,1.612e+00,1.297e+00,7.433e-01,1.273e+00,1.082e+00,1.054e+00,1.609e+00,1.664e+00,8.395e-01,1.064e+00,6.933e-01,4.816e-01,1.159e+00,9.798e-01,8.186e-01,7.977e-01,4.881e-01,1.144e+00,4.966e-01,8.118e-01,2.088e+00,1.086e+00,3.761e-01,1.877e+00,1.417e+00,8.900e-01,1.714e+00,1.709e+00,1.054e+00,7.618e-01,7.839e-01,1.738e+00,1.317e+00,6.933e-01,7.326e-01,1.488e+00,6.130e-01,4.910e-01,1.165e+00,1.218e+00,9.335e-01,1.921e+00,8.842e-01,8.446e-01,6.553e-01,1.163e+00,6.964e-01,1.840e+00,1.544e+00,1.539e+00,9.562e-01,1.496e+00,9.059e-01
8.653e-03,1.635e-01,1.974e-01,1.046e+00,1.179e+00,1.165e+00,1.272e+00,8.558e-01,1.213e+00,1.346e+00,1.521e+00,5.551e-01,3.406e-01,1.036e+00,3.745e-01,7.255e-01,5.074e-01,1.086e+00,7.918e-01,1.073e+00,5.569e-01,6.857e-01,9.606e-01,1.369e+00,3.466e-01,6.630e-01,1.099e+00,1.377e+00,9.965e-01,6.209e-01,1.322e+00,1.085e+00,1.052e+00,1.075e+00,1.448e+00,7.275e-01,6.332e-01,2.383e-01,5.146e-01,2.466e-01,8.773e-01,4.080e-01,9.329e-01,9.092e-01,8.344e-01,7.305e-01,4.718e-01,4.042e-01,1.310e+00,3.852e-01,1.540e+00,9.436e-01,9.771e-01,2.989e-01,1.051e+00,9.408e-01
1.552e-02,3.119e-01,3.294e-01,9.626e-01,1.725e+00,1.156e+00,1.282e+00,1.671e+00,1.108e+00,1.295e+00,2.176e+00,1.373e+00,1.086e+00,1.175e+00,1.255e+00,1.026e+00,6.950e-01,1.640e+00,1.162e+00,7.382e-01,8.580e-01,6.267e-01,5.683e-01,2.066e+00,1.619e+00,1.336e+00,1.326e+00,1.769e+00,1.034e+00,1.316e+00,1.466e+00,9.804e-01,1.225e+00,1.119e+00,1.936e+00,8.077e-01,1.082e+00,5.765e-01,1.612e+00,1.129e+00,1.242e+00,1.518e+00,1.656e+00,1.415e+00,1.476e+00,1.201e+00,9.592e-01,7.581e-01,1.595e+00,1.299e+00,1.320e+00,1.608e+00,9.686e-01,9.270e-01,1.752e+00,9.999e-01
2.956e-02,5.598e-01,5.343e-01,1.100e+00,9.532e-01,1.079e+00,1.617e+00,1.425e+00,1.249e+00,1.304e+00,2.260e+00,7.381e-01,1.457e+00,1.002e+00,1.345e+00,1.919e+00,1.410e+00,1.450e+00,1.646e+00,1.239e+00,1.549e+00,1.398e+00,7.437e-01,1.852e+00,1.079e+00,1.567e+00,1.996e+00,2.290e+00,1.312e+00,1.445e+00,2.183e+00,1.640e+00,9.524e-01,1.706e+00,1.805e+00,1.308e+00,7.404e-01,1.190e+00,1.803e+00,7.533e-01,1.342e+00,1.303e+00,1.391e+00,1.632e+00,1.671e+00,1.681e+00,8.451e-01,1.376e+00,1.400e+00,1.702e+00,1.733e+00,1.364e+00,2.018e+00,1.020e+00,2.259e+00,1.271e+00
3.864e-02,7.366e-01,7.639e-01,1.826e+00,1.699e+00,1.310e+00,1.802e+00,2.286e+00,1.690e+00,2.422e+00,2.724e+00,1.200e+00,1.514e+00,2.170e+00,1.004e+00,2.215e+00,1.860e+00,1.830e+00,1.555e+00,1.397e+00,2.070e+00,1.085e+00,1.648e+00,3.172e+00,2.513e+00,1.343e+00,2.985e+00,3.186e+00,1.848e+00,2.844e+00,2.386e+00,1.844e+00,1.418e+00,2.083e+00,2.908e+00,2.219e+00,1.823e+00,1.641e+00,2.047e+00,8.188e-01,1.834e+00,1.825e+00,2.082e+00,2.239e+00,2.616e+00,2.238e+00,1.822e+00,1.116e+00,1.936e+00,1.733e+00,3.075e+00,2.221e+00,2.362e+00,2.070e+00,2.172e+00,1.536e+00
7.625e-03,1.575e-01,2.022e-01,7.737e-01,8.558e-01,6.117e-01,1.171e+00,1.646e+00,1.235e+00,2.246e+00,1.736e+00,6.827e-01,1.486e+00,1.941e+00,9.214e-01,1.865e+00,1.443e+00,1.729e+00,1.509e+00,1.236e+00,1.990e+00,7.883e-01,1.102e+00,1.899e+00,1.423e+00,1.227e+00,1.706e+00,2.758e+00,1.819e+00,2.182e+00,1.790e+00,1.564e+00,1.143e+00,1.835e+00,1.927e+00,1.858e+00,1.994e+00,1.911e+00,1.120e+00,8.381e-01,2.272e+00,9.914e-01,1.955e+00,1.673e+00,2.315e+00,1.848e+00,1.776e+00,1.740e+00,1.852e+00,1.508e+00,1.636e+00,1.787e+00,2.028e+00,1.588e+00,2.090e+00,7.931e-01
3.389e-02,6.612e-01,6.967e-01,1.620e+00,1.581e+00,1.038e+00,1.519e+00,2.125e+00,1.624e+00,3.255e+00,2.585e+00,1.863e+00,2.022e+00,2.732e+00,1.384e+00,2.156e+00,2.451e+00,2.563e+00,2.197e+00,1.481e+00,2.400e+00,1.506e+00,2.206e+00,3.189e+00,2.534e+00,1.741e+00,3.221e+00,3.782e+00,1.718e+00,3.463e+00,2.336e+00,1.756e+00,1.862e+00,2.484e+00,2.924e+00,2.736e+00,2.427e+00,1.675e+00,2.393e+00,1.344e+00,2.568e+00,2.124e+00,2.965e+00,2.918e+00,2.995e+00,2.444e+00,2.416e+00,1.252e+00,2.819e+00,2.179e+00,3.363e+00,2.467e+00,2.951e+00,2.577e+00,2.212e+00,1.591e+00
2.473e-02,5.190e-01,5.072e-01,1.267e+00,1.063e+00,1.179e+00,1.751e+00,2.152e+00,1.662e+00,3.458e+00,3.018e+00,1.773e+00,3.074e+00,2.997e+00,2.036e+00,2.722e+00,2.903e+00,2.369e+00,2.313e+00,1.841e+00,2.889e+00,2.052e+00,2.569e+00,3.453e+00,2.216e+00,2.022e+00,3.490e+00,4.366e+00,2.571e+00,3.582e+00,3.319e+00,2.213e+00,1.735e+00,2.710e+00,3.434e+00,3.498e+00,3.320e+00,3.203e+00,2.376e+00,2.306e+00,3.741e+00,2.398e+00,3.173e+00,2.791e+00,3.503e+00,3.347e+00,2.928e+00,2.767e+00,2.904e+00,3.040e+00,3.118e+00,2.752e+00,3.300e+00,3.107e+00,3.111e+00,2.191e+00
