9.692e-01,7.668e-01,8.342e-01,6.636e-01,7.457e-01,9.988e-01,8.196e-01,8.386e-01,8.849e-01,9.800e-01,8.049e-02,2.224e-01,6.026e-02,7.329e-01,2.594e-01,2.013e-01,9.205e-01,4.003e-01,3.269e-02,2.162e-01,3.591e-01,8.384e-01,8.382e-01,3.462e-01,6.466e-01,6.947e-01,4.142e-01,9.620e-01,4.755e-01,1.405e-01,4.225e-01,1.492e-01,9.435e-01,4.799e-01,6.872e-01,3.529e-01,3.746e-01,7.035e-01,7.866e-01,8.323e-01,7.633e-01,3.256e-01,9.856e-01,5.966e-01,1.550e-01,9.490e-02,7.717e-02,6.903e-01,8.621e-01,5.166e-01,7.745e-01,4.344e-01,3.113e-01,9.739e-01,5.481e-01,4.612e-01,8.265e-01,9.092e-01,3.915e-01,2.147e-01,4.888e-01,8.810e-01,3.664e-01,2.720e-01,4.251e-01,6.608e-02,5.642e-01,6.118e-01,3.537e-01,5.185e-01,6.915e-01,9.207e-01,3.574e-01,6.094e-01,3.795e-01,3.549e-01,6.374e-01,5.813e-01,6.852e-02,2.855e-01,5.042e-01,1.373e-01,9.959e-01
8.932e-01,1.518e+00,1.122e+00,6.878e-01,8.079e-01,9.977e-01,1.542e+00,1.595e+00,1.585e+00,1.142e+00,1.730e-01,3.148e-01,5.879e-01,9.320e-01,1.233e+00,6.638e-01,1.808e+00,1.247e+00,3.883e-01,4.471e-01,9.968e-01,1.106e+00,9.842e-01,8.346e-01,1.078e+00,1.321e+00,1.365e+00,1.069e+00,5.295e-01,1.028e+00,6.471e-01,6.122e-01,1.465e+00,1.203e+00,1.535e+00,1.066e+00,8.184e-01,7.283e-01,1.365e+00,1.128e+00,1.589e+00,8.861e-01,1.257e+00,8.858e-01,1.042e+00,2.641e-01,7.805e-01,1.044e+00,1.074e+00,1.095e+00,1.253e+00,1.235e+00,3.009e-01,1.312e+00,7.264e-01,4.326e-01,1.202e+00,1.238e+00,6.029e-01,9.890e-01,8.274e-01,1.494e+00,8.089e-01,5.952e-01,1.335e+00,9.134e-01,5.925e-01,1.050e+00,3.735e-01,1.173e+00,7.412e-01,1.613e+00,1.258e+00,1.449e+00,9.248e-01,7.019e-01,8.005e-01,7.852e-01,1.031e-01,2.791e-01,1.463e+00,8.355e-01,1.747e+00
3.143e-01,9.642e-01,1.378e+00,9.176e-01,1.316e+00,8.982e-01,1.940e+00,1.959e+00,1.441e+00,7.616e-01,6.345e-01,7.191e-01,7.552e-01,6.462e-01,1.918e+00,1.194e+00,1.807e+00,9.755e-01,8.561e-01,7.300e-01,1.497e+00,1.378e+00,7.103e-01,1.518e+00,1.213e+00,1.692e+00,1.551e+00,6.716e-01,6.594e-01,1.073e+00,1.121e+00,1.441e+00,1.092e+00,1.733e+00,1.615e+00,1.011e+00,1.486e+00,5.530e-01,1.677e+00,9.721e-01,1.882e+00,8.873e-01,1.279e+00,1.084e+00,1.698e+00,2.585e-01,1.020e+00,7.544e-01,9.268e-01,7.429e-01,7.379e-01,9.877e-01,9.668e-01,1.366e+00,1.324e+00,6.242e-01,7.571e-01,8.471e-01,7.803e-01,1.763e+00,7.141e-01,1.525e+00,5.821e-01,1.072e+00,1.930e+00,1.689e+00,9.740e-01,1.516e+00,9.017e-01,8.638e-01,3.688e-01,1.527e+00,1.605e+00,1.601e+00,1.025e+00,8.496e-01,1.117e+00,1.182e+00,2.358e-01,4.105e-01,1.328e+00,1.588e+00,1.459e+00
3.803e-01,6.230e-01,8.685e-01,1.073e+00,1.647e+00,8.773e-01,1.141e+00,2.069e+00,1.566e+00,1.460e+00,1.022e+00,6.470e-01,4.060e-01,7.823e-01,1.349e+00,1.365e+00,1.100e+00,1.397e+00,8.756e-01,1.173e+00,1.010e+00,1.398e+00,1.432e+00,1.711e+00,1.278e+00,1.738e+00,1.618e+00,1.336e+00,8.291e-01,1.485e+00,1.245e+00,1.513e+00,9.120e-01,1.119e+00,1.580e+00,1.328e+00,9.682e-01,6.425e-01,1.179e+00,1.217e+00,1.226e+00,6.678e-01,1.415e+00,1.405e+00,1.662e+00,7.686e-01,1.220e+00,9.683e-01,1.005e+00,9.656e-01,1.224e+00,1.287e+00,1.230e+00,1.768e+00,1.627e+00,5.247e-01,1.199e+00,6.470e-01,1.417e+00,1.281e+00,1.307e+00,1.016e+00,1.314e+00,1.356e+00,1.209e+00,1.772e+00,6.372e-01,1.632e+00,1.088e+00,1.089e+00,1.101e+00,1.406e+00,1.515e+00,1.524e+00,8.069e-01,1.380e+00,9.528e-01,1.316e+00,3.321e-01,5.612e-01,1.327e+00,1.292e+00,1.429e+00
6.631e-01,8.394e-01,1.411e+00,1.058e+00,1.767e+00,1.543e+00,2.687e+00,2.710e+00,2.023e+00,1.797e+00,7.289e-01,9.660e-01,7.341e-01,8.293e-01,2.384e+00,1.629e+00,1.976e+00,7.723e-01,1.166e+00,1.606e+00,2.053e+00,1.670e+00,1.080e+00,2.006e+00,1.458e+00,2.346e+00,2.102e+00,1.223e+00,1.155e+00,1.263e+00,1.714e+00,1.518e+00,1.354e+00,1.503e+00,1.654e+00,1.172e+00,1.718e+00,7.746e-01,1.889e+00,1.639e+00,2.309e+00,9.488e-01,1.704e+00,1.533e+00,2.142e+00,7.466e-01,1.551e+00,8.487e-01,1.781e+00,1.456e+00,8.304e-01,1.036e+00,1.798e+00,2.277e+00,2.029e+00,1.164e+00,8.775e-01,1.086e+00,1.234e+00,1.723e+00,1.225e+00,1.692e+00,6.418e-01,1.605e+00,1.831e+00,1.407e+00,1.419e+00,1.540e+00,1.778e+00,1.120e+00,1.211e+00,2.333e+00,2.038e+00,1.449e+00,1.641e+00,1.390e+00,1.474e+00,2.114e+00,1.103e+00,1.125e+00,1.596e+00,1.601e+00,2.075e+00
9.202e-01,1.142e+00,1.282e+00,1.292e+00,2.114e+00,2.040e+00,3.279e+00,3.725e+00,2.669e+00,3.471e+00,1.977e+00,1.278e+00,8.957e-01,2.094e+00,3.134e+00,2.547e+00,2.643e+00,2.097e+00,2.112e+00,2.137e+00,2.153e+00,2.278e+00,2.313e+00,3.098e+00,2.037e+00,2.956e+00,2.956e+00,2.630e+00,2.052e+00,2.750e+00,2.891e+00,2.199e+00,2.025e+00,1.751e+00,3.010e+00,2.163e+00,1.949e+00,1.731e+00,2.086e+00,3.044e+00,2.388e+00,1.401e+00,2.848e+00,2.978e+00,2.555e+00,1.674e+00,2.602e+00,1.573e+00,2.374e+00,2.802e+00,2.163e+00,2.684e+00,2.247e+00,3.116e+00,3.093e+00,1.279e+00,2.362e+00,1.373e+00,2.743e+00,2.408e+00,2.060e+00,1.733e+00,1.837e+00,2.215e+00,1.726e+00,2.465e+00,1.362e+00,2.851e+00,2.677e+00,1.810e+00,2.445e+00,3.151e+00,2.802e+00,2.369e+00,1.901e+00,2.332e+00,2.332e+00,3.288e+00,1.593e+00,2.093e+00,2.483e+00,2.370e+00,3.085e+00
3.241e-01,6.663e-01,8.547e-01,1.034e+00,1.721e+00,1.268e+00,2.671e+00,3.756e+00,2.585e+00,3.491e+00,2.889e+00,1.184e+00,1.036e+00,2.110e+00,3.258e+00,2.312e+00,2.146e+00,2.176e+00,2.716e+00,1.810e+00,2.248e+00,2.241e+00,2.272e+00,3.220e+00,1.836e+00,2.761e+00,3.249e+00,2.030e+00,2.420e+00,2.507e+00,2.732e+00,2.156e+00,1.573e+00,2.071e+00,3.082e+00,2.600e+00,2.120e+00,1.807e+00,1.525e+00,2.989e+00,1.688e+00,1.788e+00,2.727e+00,3.353e+00,2.950e+00,2.244e+00,2.495e+00,1.740e+00,2.315e+00,2.549e+00,2.323e+00,2.542e+00,2.469e+00,2.641e+00,2.624e+00,1.264e+00,2.153e+00,1.064e+00,2.677e+00,2.917e+00,1.862e+00,1.684e+00,1.973e+00,2.746e+00,1.784e+00,2.813e+00,1.345e+00,2.935e+00,2.735e+00,1.899e+00,1.765e+00,2.330e+00,3.014e+00,2.849e+00,1.444e+00,2.165e+00,2.707e+00,2.528e+00,1.948e+00,2.443e+00,2.137e+00,2.295e+00,2.968e+00
2.406e-01,5.734e-01,7.045e-01,4.998e-01,7.071e-01,7.844e-01,1.994e+00,2.491e+00,1.609e+00,2.596e+00,2.690e+00,1.200e+00,1.212e+00,1.560e+00,3.076e+00,1.323e+00,1.726e+00,1.829e+00,2.017e+00,1.491e+00,1.948e+00,1.445e+00,1.551e+00,2.082e+00,1.161e+00,2.461e+00,2.027e+00,1.431e+00,1.891e+00,1.335e+00,1.794e+00,1.227e+00,1.573e+00,2.234e+00,3.023e+00,1.852e+00,1.824e+00,2.006e+00,1.448e+00,2.328e+00,1.530e+00,2.232e+00,1.964e+00,2.900e+00,2.252e+00,1.631e+00,1.471e+00,1.967e+00,2.132e+00,1.682e+00,2.302e+00,2.072e+00,2.130e+00,1.442e+00,1.627e+00,1.054e+00,1.559e+00,9.939e-01,2.078e+00,2.357e+00,9.866e-01,2.272e+00,1.019e+00,2.154e+00,1.770e+00,2.633e+00,1.963e+00,1.959e+00,2.310e+00,1.384e+00,1.184e+00,2.084e+00,1.874e+00,2.539e+00,1.269e+00,1.324e+00,2.859e+00,1.667e+00,1.719e+00,2.203e+00,1.476e+00,2.404e+00,2.468e+00
7.054e-01,6.519e-01,1.330e+00,1.186e+00,1.873e+00,1.682e+00,2.745e+00,3.153e+00,2.715e+00,3.587e+00,3.109e+00,2.351e+00,1.788e+00,1.691e+00,3.281e+00,2.693e+00,2.551e+00,1.652e+00,2.331e+00,2.499e+00,3.017e+00,2.937e+00,2.150e+00,3.543e+00,2.210e+00,3.177e+00,2.447e+00,2.828e+00,2.575e+00,1.988e+00,2.376e+00,2.102e+00,2.354e+00,2.147e+00,2.891e+00,2.573e+00,2.668e+00,2.668e+00,2.143e+00,2.612e+00,2.513e+00,1.707e+00,2.752e+00,2.956e+00,2.999e+00,1.455e+00,2.595e+00,2.054e+00,3.048e+00,2.015e+00,2.070e+00,2.322e+00,2.879e+00,3.400e+00,3.122e+00,1.734e+00,1.723e+00,2.067e+00,2.957e+00,2.292e+00,2.004e+00,2.686e+00,1.230e+00,2.780e+00,2.844e+00,3.101e+00,2.368e+00,2.975e+00,3.636e+00,1.572e+00,1.881e+00,3.091e+00,2.516e+00,3.059e+00,2.430e+00,2.616e+00,2.901e+00,2.860e+00,2.156e+00,2.848e+00,2.608e+00,2.804e+00,2.884e+00
2.251e-01,4.253e-01,7.262e-01,8.576e-01,1.343e+00,7.859e-01,1.380e+00,2.377e+00,1.715e+00,2.796e+00,2.611e+00,2.051e+00,1.666e+00,1.971e+00,2.787e+00,1.871e+00,1.310e+00,2.543e+00,2.093e+00,2.315e+00,1.840e+00,2.329e+00,2.492e+00,2.573e+00,2.228e+00,3.044e+00,2.265e+00,1.940e+00,1.864e+00,1.679e+00,2.054e+00,2.269e+00,2.348e+00,1.968e+00,2.844e+00,1.982e+00,2.028e+00,1.924e+00,2.160e+00,2.508e+00,1.625e+00,1.707e+00,2.060e+00,3.151e+00,2.402e+00,1.378e+00,2.522e+00,2.369e+00,1.968e+00,1.495e+00,2.380e+00,2.084e+00,2.217e+00,2.892e+00,2.229e+00,1.225e+00,1.955e+00,1.238e+00,2.346e+00,2.113e+00,2.230e+00,2.537e+00,1.610e+00,2.492e+00,2.300e+00,3.776e+00,2.066e+00,2.332e+00,3.123e+00,1.622e+00,2.192e+00,2.431e+00,1.953e+00,2.426e+00,1.896e+00,2.685e+00,2.836e+00,2.019e+00,2.052e+00,2.561e+00,2.117e+00,2.563e+00,2.879e+00
