4.308e-01,4.366e-01,9.536e-01,1.364e-01,8.623e-01,7.571e-01,3.048e-01,4.803e-03,1.801e-01,9.490e-01,4.818e-01,8.290e-01,3.709e-01,5.056e-01,1.780e-01,1.806e-01,8.776e-01,5.927e-01,9.228e-01,9.325e-01,4.516e-02,8.376e-01,9.930e-01,9.320e-01,1.239e-01,7.343e-01,1.080e-01,5.745e-01,3.149e-01,2.759e-01,6.985e-01,9.067e-01,4.007e-01,8.093e-01,9.442e-01,1.453e-01,7.610e-01,2.586e-01,3.135e-01,3.001e-02,5.992e-01,4.194e-01,7.266e-01,3.832e-01,5.598e-01
1.427e-01,9.573e-01,4.579e-01,5.850e-01,7.798e-01,3.368e-01,1.080e+00,5.386e-01,5.583e-01,5.085e-01,1.058e+00,9.045e-01,8.779e-01,7.353e-01,9.434e-01,1.524e-01,3.465e-01,4.293e-01,5.741e-01,1.024e+00,4.034e-01,8.507e-01,1.183e+00,6.492e-01,2.422e-01,1.189e+00,1.425e-01,4.924e-01,5.294e-01,9.877e-01,4.417e-01,1.063e+00,1.505e-01,1.214e+00,1.260e+00,7.288e-01,5.865e-01,4.318e-01,3.410e-01,3.802e-01,1.126e+00,4.497e-01,8.011e-01,3.754e-01,8.781e-01
3.447e-02,6.267e-01,8.247e-01,9.415e-01,1.043e+00,2.469e-01,1.658e+00,7.437e-01,8.818e-01,1.133e+00,1.224e+00,6.870e-01,1.135e+00,1.082e+00,1.191e+00,5.756e-01,1.016e+00,4.009e-01,4.388e-01,8.296e-01,8.510e-01,5.891e-01,1.091e+00,7.715e-01,3.175e-01,1.334e+00,3.147e-01,9.221e-01,1.317e+00,1.617e+00,6.951e-01,1.067e+00,2.492e-01,1.343e+00,9.188e-01,1.284e+00,1.017e+00,1.205e+00,1.014e+00,1.187e+00,1.003e+00,9.021e-01,9.981e-01,9.326e-01,1.014e+00
1.298e-01,9.215e-01,4.860e-01,1.034e+00,1.447e+00,4.773e-01,1.350e+00,7.388e-01,1.148e+00,1.297e+00,1.219e+00,1.541e+00,1.321e+00,9.720e-01,1.373e+00,1.115e+00,5.355e-01,1.327e+00,8.083e-01,1.842e+00,6.050e-01,1.164e+00,1.563e+00,9.547e-01,7.225e-01,1.416e+00,7.597e-01,1.484e+00,1.569e+00,1.800e+00,1.207e+00,1.568e+00,1.086e+00,2.084e+00,1.569e+00,1.101e+00,1.190e+00,7.197e-01,4.539e-01,6.522e-01,1.842e+00,5.808e-01,1.476e+00,1.359e+00,1.584e+00
3.734e-01,8.925e-01,1.112e+00,8.030e-01,1.882e+00,9.581e-01,1.896e+00,1.245e+00,1.588e+00,2.339e+00,2.154e+00,1.810e+00,2.024e+00,1.635e+00,1.253e+00,1.351e+00,1.691e+00,1.282e+00,1.913e+00,2.502e+00,6.064e-01,1.776e+00,2.009e+00,1.733e+00,7.907e-01,1.920e+00,7.402e-01,2.108e+00,1.429e+00,1.424e+00,2.168e+00,2.333e+00,1.548e+00,2.773e+00,2.233e+00,1.426e+00,1.484e+00,1.736e+00,1.333e+00,8.111e-01,2.267e+00,1.361e+00,2.072e+00,1.808e+00,2.142e+00
3.390e-01,5.366e-01,8.920e-01,3.998e-01,1.142e+00,7.302e-01,9.009e-01,1.098e+00,1.141e+00,1.381e+00,1.851e+00,1.490e+00,9.823e-01,1.638e+00,5.949e-01,8.497e-01,1.163e+00,1.553e+00,2.001e+00,1.927e+00,5.706e-01,1.652e+00,1.622e+00,1.538e+00,3.673e-01,1.462e+00,5.889e-01,1.649e+00,1.508e+00,8.323e-01,1.574e+00,2.123e+00,1.741e+00,2.427e+00,1.588e+00,1.540e+00,1.161e+00,1.437e+00,8.892e-01,8.883e-01,1.613e+00,1.413e+00,1.703e+00,1.663e+00,1.865e+00
4.230e-01,9.440e-01,1.553e+00,9.264e-01,1.751e+00,9.373e-01,2.370e+00,1.895e+00,1.417e+00,2.948e+00,2.309e+00,2.521e+00,1.560e+00,2.590e+00,1.245e+00,1.104e+00,2.669e+00,2.021e+00,2.527e+00,2.466e+00,1.782e+00,2.105e+00,2.147e+00,2.314e+00,7.895e-01,2.857e+00,1.222e+00,1.835e+00,2.039e+00,2.060e+00,2.532e+00,2.914e+00,1.734e+00,3.301e+00,2.350e+00,2.400e+00,2.448e+00,1.937e+00,1.506e+00,1.911e+00,2.133e+00,2.200e+00,2.828e+00,1.786e+00,2.142e+00
4.382e-02,1.468e-01,5.725e-01,7.829e-01,1.434e+00,4.484e-01,1.679e+00,2.840e+00,2.332e+00,2.851e+00,3.237e+00,2.618e+00,1.908e+00,2.931e+00,1.506e+00,2.551e+00,2.383e+00,2.126e+00,2.666e+00,3.283e+00,1.957e+00,2.209e+00,1.843e+00,1.715e+00,8.693e-01,1.780e+00,2.082e+00,2.992e+00,2.627e+00,2.432e+00,2.526e+00,2.649e+00,3.122e+00,3.842e+00,2.290e+00,2.377e+00,2.316e+00,2.999e+00,2.221e+00,2.326e+00,2.824e+00,2.581e+00,2.636e+00,3.380e+00,2.782e+00
4.291e-01,1.021e+00,1.388e+00,1.209e+00,2.279e+00,1.088e+00,2.337e+00,2.454e+00,2.375e+00,3.932e+00,3.854e+00,3.844e+00,2.887e+00,3.733e+00,1.782e+00,2.414e+00,3.434e+00,3.640e+00,3.885e+00,4.001e+00,2.518e+00,3.373e+00,2.818e+00,3.447e+00,1.900e+00,3.741e+00,2.103e+00,3.639e+00,3.493e+00,3.381e+00,4.129e+00,4.210e+00,3.772e+00,4.921e+00,3.316e+00,3.100e+00,3.138e+00,3.276e+00,2.259e+00,2.330e+00,3.270e+00,3.164e+00,3.824e+00,3.811e+00,3.549e+00
9.761e-03,3.114e-01,3.368e-01,8.131e-01,1.368e+00,3.687e-01,1.956e+00,2.854e+00,2.158e+00,3.919e+00,4.051e+00,4.187e+00,3.215e+00,3.698e+00,2.322e+00,2.732e+00,3.714e+00,2.863e+00,3.613e+00,4.154e+00,2.559e+00,3.328e+00,1.733e+00,2.117e+00,2.132e+00,3.233e+00,2.670e+00,3.836e+00,2.473e+00,3.487e+00,3.880e+00,3.352e+00,3.780e+00,4.142e+00,2.984e+00,3.003e+00,3.267e+00,3.546e+00,2.633e+00,2.293e+00,3.009e+00,3.361e+00,2.989e+00,3.376e+00,2.644e+00
