7.564e-01,5.293e-01,9.948e-02,8.928e-01,9.867e-01,2.396e-01,5.107e-01,6.538e-01,7.919e-01,9.468e-01,4.026e-01,8.204e-01,1.996e-01,9.372e-01,5.976e-01,6.217e-01,6.899e-01,7.037e-01,3.128e-01,1.769e-01,8.034e-01,7.010e-01,7.349e-01,1.357e-01,7.543e-01,3.978e-01,3.379e-01,4.787e-01,1.200e-01,7.867e-01,4.177e-01,9.103e-01,7.693e-01,2.396e-01,4.892e-01,7.919e-01,7.506e-01,4.468e-01,6.499e-02,2.957e-01,3.342e-01,5.099e-01,7.964e-01,8.210e-01,5.081e-01,2.053e-01,6.301e-01,7.157e-01,6.204e-01,1.863e-01,5.311e-01
4.627e-01,8.942e-01,6.419e-01,6.968e-01,1.519e+00,8.723e-01,1.148e+00,8.929e-01,1.185e+00,1.085e+00,2.615e-01,6.813e-01,6.274e-01,9.235e-01,7.442e-01,6.396e-01,6.963e-01,1.225e+00,5.094e-01,8.434e-01,1.428e+00,9.542e-01,4.512e-01,5.654e-01,6.880e-01,2.816e-01,6.152e-01,7.921e-01,7.479e-01,9.942e-01,1.045e+00,1.261e+00,9.741e-01,1.093e+00,5.280e-01,7.622e-01,8.392e-01,4.218e-01,9.442e-01,5.405e-01,3.107e-01,1.003e+00,6.408e-01,7.859e-01,5.000e-01,9.165e-01,1.149e+00,1.085e+00,1.168e+00,9.884e-01,7.855e-01
3.686e-01,4.070e-01,3.509e-01,1.367e+00,1.570e+00,7.116e-01,5.745e-01,1.283e+00,1.240e+00,8.305e-01,8.824e-01,7.749e-01,9.057e-01,1.367e+00,6.787e-01,8.843e-01,9.658e-01,1.384e+00,5.865e-01,1.142e+00,8.962e-01,1.251e+00,3.596e-01,3.338e-01,8.282e-01,9.397e-01,1.250e+00,4.389e-01,6.268e-01,1.250e+00,9.058e-01,6.550e-01,6.360e-01,5.196e-01,5.532e-01,5.857e-01,1.284e+00,7.175e-01,4.828e-01,1.124e+00,1.061e+00,6.757e-01,9.134e-01,5.424e-01,4.698e-01,7.384e-01,6.153e-01,8.270e-01,6.118e-01,6.286e-01,9.788e-01
7.205e-01,8.245e-01,4.970e-01,1.732e+00,2.736e+00,1.618e+00,1.793e+00,2.297e+00,2.479e+00,2.013e+00,1.350e+00,1.691e+00,9.965e-01,1.672e+00,1.858e+00,1.930e+00,1.678e+00,2.511e+00,6.686e-01,1.586e+00,1.544e+00,1.814e+00,1.655e+00,5.102e-01,1.102e+00,1.113e+00,1.055e+00,1.574e+00,1.651e+00,2.027e+00,1.140e+00,2.173e+00,1.489e+00,1.592e+00,9.178e-01,1.031e+00,1.617e+00,1.276e+00,9.014e-01,1.654e+00,1.033e+00,1.310e+00,2.029e+00,1.657e+00,1.449e+00,1.385e+00,1.745e+00,1.398e+00,1.511e+00,1.598e+00,1.178e+00
7.238e-01,8.765e-01,5.443e-01,1.694e+00,3.625e+00,1.751e+00,2.767e+00,2.748e+00,2.909e+00,2.938e+00,1.791e+00,1.898e+00,1.562e+00,2.284e+00,2.571e+00,2.148e+00,1.991e+00,2.486e+00,1.639e+00,2.203e+00,1.667e+00,2.055e+00,2.234e+00,8.055e-01,2.046e+00,1.865e+00,1.789e+00,1.549e+00,1.776e+00,2.829e+00,1.206e+00,2.460e+00,1.663e+00,1.928e+00,1.050e+00,1.163e+00,1.638e+00,1.607e+00,1.099e+00,1.639e+00,1.696e+00,1.800e+00,2.018e+00,2.224e+00,1.590e+00,2.368e+00,1.893e+00,2.407e+00,2.419e+00,1.603e+00,1.282e+00
6.666e-01,9.361e-01,6.069e-01,1.328e+00,2.804e+00,2.157e+00,3.106e+00,2.959e+00,2.854e+00,2.390e+00,1.999e+00,2.306e+00,1.326e+00,2.485e+00,2.031e+00,1.583e+00,1.639e+00,2.840e+00,1.940e+00,2.537e+00,2.643e+00,2.438e+00,2.179e+00,1.556e+00,2.133e+00,1.962e+00,1.500e+00,2.250e+00,1.612e+00,2.338e+00,1.658e+00,2.537e+00,1.981e+00,2.175e+00,1.027e+00,1.695e+00,1.416e+00,1.507e+00,1.317e+00,1.301e+00,1.507e+00,2.317e+00,1.776e+00,2.018e+00,1.964e+00,2.594e+00,1.687e+00,1.940e+00,2.026e+00,2.176e+00,1.219e+00
7.011e-01,5.708e-01,2.633e-01,1.545e+00,2.564e+00,1.646e+00,2.493e+00,3.346e+00,3.231e+00,2.735e+00,2.718e+00,2.401e+00,2.154e+00,3.054e+00,2.641e+00,2.171e+00,1.692e+00,2.947e+00,2.422e+00,2.727e+00,1.965e+00,3.130e+00,2.547e+00,1.618e+00,2.863e+00,2.439e+00,1.900e+00,2.483e+00,1.985e+00,2.980e+00,1.636e+00,2.451e+00,2.458e+00,1.804e+00,1.215e+00,1.611e+00,1.861e+00,2.062e+00,1.206e+00,2.210e+00,1.717e+00,2.768e+00,2.671e+00,2.262e+00,2.667e+00,2.177e+00,1.294e+00,2.705e+00,1.923e+00,1.827e+00,2.004e+00
2.057e-01,3.607e-01,3.750e-01,1.108e+00,2.308e+00,1.163e+00,1.860e+00,2.114e+00,2.033e+00,2.582e+00,1.596e+00,1.505e+00,1.636e+00,1.982e+00,2.124e+00,1.959e+00,1.737e+00,2.184e+00,2.302e+00,2.790e+00,1.396e+00,2.469e+00,2.162e+00,1.630e+00,1.747e+00,2.735e+00,2.815e+00,1.529e+00,1.948e+00,2.946e+00,1.544e+00,1.345e+00,1.051e+00,2.011e+00,6.952e-01,1.232e+00,1.216e+00,2.087e+00,1.086e+00,1.632e+00,1.811e+00,2.206e+00,1.078e+00,1.497e+00,1.834e+00,2.764e+00,1.283e+00,1.934e+00,1.992e+00,1.942e+00,1.538e+00
2.314e-02,2.986e-01,4.223e-01,8.984e-01,1.484e+00,9.742e-01,1.048e+00,1.963e+00,2.571e+00,2.953e+00,2.040e+00,2.121e+00,2.541e+00,2.767e+00,2.898e+00,1.972e+00,2.012e+00,3.004e+00,2.818e+00,3.655e+00,2.082e+00,3.327e+00,1.710e+00,2.250e+00,2.336e+00,2.862e+00,2.495e+00,1.944e+00,3.275e+00,3.095e+00,2.022e+00,1.256e+00,1.726e+00,2.043e+00,1.198e+00,1.822e+00,1.458e+00,2.790e+00,2.367e+00,2.808e+00,1.266e+00,2.847e+00,2.068e+00,1.710e+00,2.675e+00,2.974e+00,1.712e+00,2.155e+00,2.381e+00,2.715e+00,2.438e+00
2.302e-01,4.356e-01,4.180e-01,1.125e+00,2.085e+00,1.492e+00,1.907e+00,2.650e+00,2.968e+00,3.856e+00,2.625e+00,3.216e+00,2.394e+00,2.971e+00,3.509e+00,3.354e+00,2.684e+00,3.408e+00,3.397e+00,4.048e+00,2.786e+00,3.491e+00,2.921e+00,3.125e+00,3.115e+00,3.068e+00,3.149e+00,2.895e+00,3.871e+00,3.721e+00,2.949e+00,2.239e+00,2.476e+00,2.991e+00,1.822e+00,2.891e+00,1.918e+00,3.182e+00,2.475e+00,3.498e+00,2.347e+00,3.807e+00,2.801e+00,2.569e+00,3.467e+00,3.303e+00,2.336e+00,2.464e+00,2.921e+00,3.633e+00,3.276e+00
