1.799e-01,4.539e-01,7.288e-01,8.743e-01,4.226e-01,2.614e-01,5.952e-01,2.892e-01,1.059e-01,2.486e-03,9.764e-01,7.077e-02,3.435e-01,6.638e-01,7.728e-01,7.676e-01,9.846e-01,8.145e-02,5.525e-01,9.542e-02,9.792e-01,5.003e-01,8.888e-01,4.517e-01,7.787e-01,6.951e-01,5.575e-01,8.673e-01,8.850e-01,3.774e-01,6.365e-03,9.639e-01,9.813e-02,2.780e-01,8.392e-01,5.250e-01,6.262e-01,7.575e-01,3.977e-01,5.984e-01,2.238e-01,2.039e-02,9.338e-02,9.931e-01,7.756e-02,2.458e-01,2.311e-01,8.924e-01,6.072e-01
1.411e-01,4.999e-01,8.790e-01,1.404e+00,6.861e-01,7.220e-01,1.215e+00,8.148e-01,1.551e-01,6.745e-01,1.722e+00,9.611e-01,7.378e-01,1.367e+00,8.048e-01,6.542e-01,9.645e-01,1.027e+00,1.140e+00,1.620e-01,1.064e+00,7.994e-01,1.380e+00,1.218e+00,1.207e+00,1.497e+00,1.388e+00,1.637e+00,1.274e+00,4.187e-01,5.126e-01,1.398e+00,9.963e-01,8.071e-01,7.441e-01,1.368e+00,1.408e+00,1.464e+00,7.889e-01,1.095e+00,1.083e+00,5.295e-01,1.915e-01,8.850e-01,1.783e-01,1.031e+00,6.782e-01,7.359e-01,1.044e+00
2.012e-02,7.762e-02,4.066e-01,2.897e-01,9.964e-01,9.206e-01,4.532e-01,2.796e-01,8.256e-01,9.994e-01,1.113e+00,7.196e-01,4.029e-01,1.089e+00,6.637e-01,1.082e+00,7.055e-01,4.875e-01,7.276e-01,7.734e-02,5.636e-01,6.161e-01,3.101e-01,6.249e-01,5.703e-01,5.900e-01,5.620e-01,8.199e-01,2.225e-01,7.259e-01,3.850e-01,4.444e-01,8.509e-01,7.553e-01,5.135e-01,6.787e-01,6.131e-01,6.238e-01,1.120e+00,2.889e-01,3.852e-01,8.036e-01,2.272e-01,6.947e-01,1.276e-01,8.635e-01,3.303e-01,1.075e+00,5.967e-01
1.284e-01,4.655e-01,9.914e-01,2.183e+00,1.279e+00,2.014e+00,2.176e+00,1.803e+00,6.896e-01,1.836e+00,2.392e+00,1.474e+00,1.242e+00,2.260e+00,1.986e+00,2.218e+00,1.378e+00,2.148e+00,1.484e+00,9.141e-01,1.689e+00,1.886e+00,1.922e+00,1.793e+00,2.067e+00,1.824e+00,2.266e+00,2.840e+00,1.617e+00,9.017e-01,8.050e-01,2.291e+00,1.567e+00,1.626e+00,1.164e+00,2.062e+00,1.586e+00,2.346e+00,2.035e+00,1.482e+00,1.675e+00,1.541e+00,9.750e-01,1.800e+00,2.990e-01,2.055e+00,1.232e+00,1.858e+00,1.985e+00
7.529e-02,3.208e-01,7.203e-01,1.316e+00,9.744e-01,1.702e+00,1.445e+00,1.187e+00,1.248e+00,2.196e+00,2.336e+00,1.950e+00,1.033e+00,1.791e+00,1.401e+00,1.665e+00,1.746e+00,2.012e+00,1.928e+00,1.030e+00,1.987e+00,1.288e+00,1.647e+00,2.244e+00,2.221e+00,1.722e+00,2.130e+00,2.629e+00,1.546e+00,1.086e+00,6.740e-01,2.084e+00,2.037e+00,1.712e+00,1.666e+00,1.697e+00,1.646e+00,1.825e+00,1.389e+00,1.454e+00,1.250e+00,1.731e+00,1.337e+00,1.667e+00,3.650e-01,1.611e+00,1.772e+00,1.631e+00,1.686e+00
1.451e-01,3.894e-01,7.855e-01,9.452e-01,8.970e-01,1.992e+00,1.548e+00,1.344e+00,1.685e+00,1.592e+00,2.081e+00,1.716e+00,1.121e+00,1.412e+00,1.568e+00,2.431e+00,2.716e+00,1.177e+00,1.624e+00,1.421e+00,2.053e+00,1.380e+00,1.826e+00,1.887e+00,1.763e+00,2.094e+00,1.371e+00,2.076e+00,1.936e+00,1.479e+00,8.273e-01,1.711e+00,2.099e+00,1.799e+00,2.364e+00,1.407e+00,1.174e+00,1.341e+00,1.081e+00,1.352e+00,1.277e+00,1.773e+00,1.435e+00,2.612e+00,1.148e+00,1.426e+00,1.862e+00,2.442e+00,1.634e+00
1.261e-01,4.129e-01,7.566e-01,1.476e+00,7.080e-01,1.664e+00,1.751e+00,1.654e+00,1.743e+00,2.137e+00,2.689e+00,2.423e+00,1.372e+00,2.236e+00,2.440e+00,2.635e+00,2.638e+00,2.392e+00,1.558e+00,1.702e+00,2.143e+00,2.191e+00,1.903e+00,1.746e+00,2.514e+00,2.257e+00,2.377e+00,2.719e+00,2.160e+00,1.271e+00,1.329e+00,2.312e+00,2.493e+00,1.585e+00,1.989e+00,2.500e+00,1.678e+00,2.268e+00,1.405e+00,2.275e+00,2.122e+00,1.655e+00,1.160e+00,1.977e+00,7.703e-01,2.407e+00,2.263e+00,2.596e+00,2.178e+00
2.113e-02,1.638e-01,4.637e-01,9.066e-01,8.124e-01,1.601e+00,1.291e+00,2.115e+00,2.187e+00,3.445e+00,2.956e+00,2.907e+00,2.111e+00,2.611e+00,2.366e+00,2.587e+00,3.108e+00,2.971e+00,2.513e+00,2.357e+00,2.038e+00,2.385e+00,2.097e+00,2.687e+00,2.489e+00,1.942e+00,2.221e+00,2.526e+00,1.996e+00,1.356e+00,1.760e+00,2.183e+00,3.249e+00,2.020e+00,1.718e+00,2.459e+00,2.247e+00,1.912e+00,2.357e+00,2.288e+00,2.548e+00,2.245e+00,1.461e+00,1.906e+00,9.040e-01,2.381e+00,2.200e+00,2.528e+00,2.368e+00
9.823e-02,2.959e-01,5.533e-01,8.632e-01,5.365e-01,1.404e+00,1.302e+00,1.720e+00,1.815e+00,2.412e+00,2.548e+00,2.250e+00,2.103e+00,1.606e+00,2.051e+00,2.328e+00,3.000e+00,1.713e+00,1.836e+00,2.066e+00,1.938e+00,2.487e+00,2.635e+00,2.068e+00,2.334e+00,2.181e+00,2.185e+00,2.129e+00,1.864e+00,1.766e+00,1.512e+00,1.794e+00,2.779e+00,2.120e+00,2.574e+00,1.886e+00,1.965e+00,2.132e+00,2.113e+00,2.481e+00,2.625e+00,2.322e+00,1.355e+00,2.480e+00,1.692e+00,1.846e+00,2.499e+00,2.178e+00,2.242e+00
1.206e-01,4.461e-01,7.962e-01,1.810e+00,6.970e-01,2.243e+00,2.260e+00,2.227e+00,2.213e+00,3.981e+00,4.128e+00,3.806e+00,2.552e+00,2.460e+00,3.651e+00,3.892e+00,3.613e+00,3.492e+00,3.273e+00,2.974e+00,3.600e+00,3.740e+00,4.117e+00,3.776e+00,4.594e+00,3.538e+00,3.960e+00,4.349e+00,2.984e+00,2.284e+00,2.252e+00,3.321e+00,3.722e+00,3.478e+00,4.097e+00,3.879e+00,2.986e+00,4.123e+00,2.353e+00,4.289e+00,4.118e+00,3.696e+00,2.989e+00,3.621e+00,1.796e+00,3.844e+00,4.543e+00,3.551e+00,3.636e+00
