1.530e-01,3.479e-02,1.281e-01,8.429e-02,5.098e-01,1.846e-01,6.543e-01,1.744e-01,2.270e-01,3.200e-01,2.400e-01,7.738e-01,8.376e-01,3.207e-01,8.806e-01,7.093e-01,8.503e-02,9.533e-01,6.799e-01,2.100e-01,9.934e-01,5.450e-01,1.647e-01,8.259e-01,1.449e-01,4.111e-01,8.581e-02,1.886e-02,3.887e-01,7.720e-01,4.994e-01,5.348e-01,8.981e-01,4.300e-01,8.185e-01,2.116e-01,8.044e-01,5.765e-01,7.071e-01,3.548e-01,6.870e-01,8.405e-01,5.060e-01,5.758e-01,5.571e-01,3.376e-01,7.226e-01,2.105e-01,7.099e-02,5.107e-01,9.497e-01,5.090e-01,9.181e-01,4.434e-01,1.676e-01,8.361e-01,3.539e-01,3.822e-01,6.412e-01,5.464e-01,5.133e-01,5.034e-01,8.278e-01,7.058e-01,6.703e-01,4.972e-01,9.479e-01,1.997e-01,1.622e-01,1.936e-01
6.446e-02,8.956e-01,9.010e-01,5.795e-01,3.747e-01,3.629e-01,3.262e-01,8.154e-01,2.819e-01,1.012e+00,1.976e-01,1.120e+00,1.096e+00,1.542e-01,4.301e-01,5.771e-01,3.816e-01,1.346e+00,9.507e-01,9.296e-01,7.271e-01,3.071e-01,4.587e-01,7.643e-01,4.919e-01,1.102e+00,9.919e-01,9.858e-02,7.765e-01,3.696e-01,6.863e-01,5.375e-01,9.187e-01,1.062e+00,6.765e-01,9.667e-01,6.220e-01,7.213e-01,4.844e-01,1.033e+00,1.032e+00,1.319e+00,6.532e-01,9.770e-01,9.260e-01,1.016e+00,6.271e-01,1.736e-01,7.270e-01,1.155e+00,4.730e-01,1.073e+00,6.717e-01,1.101e+00,5.984e-01,1.075e+00,7.036e-01,4.908e-01,3.150e-01,2.451e-01,9.348e-01,2.278e-01,6.778e-01,1.177e+00,5.616e-01,1.108e+00,4.249e-01,9.625e-01,6.329e-01,1.429e-01
2.513e-02,3.182e-01,6.472e-01,3.723e-01,4.024e-01,2.039e-01,1.906e-01,4.905e-01,8.547e-01,8.337e-01,2.719e-01,6.744e-01,1.163e+00,1.032e+00,7.644e-01,1.063e+00,5.203e-01,1.196e+00,8.640e-01,1.274e+00,9.571e-01,5.209e-01,7.793e-01,9.427e-01,5.049e-01,7.203e-01,1.316e+00,3.611e-01,4.270e-01,6.037e-01,5.425e-01,6.812e-01,1.003e+00,6.518e-01,1.085e+00,5.352e-01,5.793e-01,1.057e+00,7.254e-01,1.219e+00,5.974e-01,1.269e+00,1.060e+00,6.457e-01,7.037e-01,1.105e+00,7.788e-01,3.132e-01,7.586e-01,1.251e+00,1.115e+00,4.659e-01,5.309e-01,9.875e-01,2.262e-01,1.182e+00,5.080e-01,8.751e-01,9.552e-01,1.040e+00,9.255e-01,5.208e-01,1.167e+00,6.721e-01,7.155e-01,8.653e-01,3.021e-01,6.398e-01,1.168e+00,9.186e-01
1.284e-02,4.654e-02,5.772e-02,6.185e-01,2.587e-01,1.254e-01,9.200e-01,5.882e-01,9.613e-01,6.368e-01,7.751e-02,5.123e-01,5.314e-01,3.708e-01,7.500e-01,7.354e-01,6.969e-01,1.566e-01,1.034e+00,1.368e-01,6.298e-01,7.508e-01,8.913e-01,3.847e-01,4.810e-02,1.956e-01,8.737e-01,6.227e-01,9.321e-01,9.117e-01,9.561e-01,2.607e-01,2.271e-01,9.072e-01,4.797e-01,1.028e+00,9.556e-01,1.958e-01,2.448e-01,1.110e-01,5.301e-01,2.956e-01,5.130e-01,7.457e-01,4.108e-01,1.113e-01,2.769e-01,2.529e-01,6.785e-01,1.096e+00,1.079e+00,3.580e-01,9.298e-01,4.893e-01,3.816e-01,1.854e-01,6.491e-01,5.804e-01,7.703e-02,3.424e-01,8.173e-01,1.994e-01,7.047e-01,4.183e-01,9.201e-01,5.699e-01,8.409e-01,1.689e-01,1.034e+00,9.628e-01
7.080e-02,7.048e-01,9.959e-01,1.108e+00,1.389e+00,1.347e+00,1.351e+00,1.979e+00,2.662e+00,1.730e+00,1.248e+00,1.731e+00,2.032e+00,1.437e+00,1.732e+00,2.679e+00,1.961e+00,1.970e+00,2.339e+00,2.277e+00,1.919e+00,1.361e+00,2.028e+00,2.503e+00,8.042e-01,1.975e+00,3.070e+00,1.419e+00,1.815e+00,2.062e+00,2.418e+00,1.547e+00,2.470e+00,2.271e+00,1.672e+00,2.526e+00,1.682e+00,2.098e+00,1.312e+00,2.060e+00,2.186e+00,2.410e+00,2.212e+00,1.675e+00,1.615e+00,2.465e+00,1.906e+00,1.569e+00,2.517e+00,3.265e+00,2.891e+00,1.715e+00,1.715e+00,2.403e+00,1.121e+00,2.047e+00,1.658e+00,2.414e+00,1.410e+00,1.407e+00,2.668e+00,1.333e+00,1.980e+00,1.900e+00,2.622e+00,1.828e+00,1.290e+00,2.067e+00,3.054e+00,1.974e+00
6.102e-02,5.707e-01,6.084e-01,7.794e-01,7.974e-01,1.071e+00,1.164e+00,1.669e+00,2.173e+00,1.495e+00,1.653e+00,1.256e+00,1.726e+00,1.377e+00,1.818e+00,2.029e+00,1.934e+00,1.883e+00,2.146e+00,1.495e+00,1.100e+00,1.099e+00,1.810e+00,1.767e+00,1.194e+00,1.762e+00,2.530e+00,1.229e+00,1.793e+00,1.611e+00,1.712e+00,1.588e+00,2.032e+00,2.007e+00,1.133e+00,1.988e+00,2.071e+00,1.419e+00,6.870e-01,1.570e+00,1.904e+00,1.422e+00,1.448e+00,1.528e+00,1.164e+00,1.383e+00,1.100e+00,1.806e+00,2.061e+00,2.154e+00,2.170e+00,1.899e+00,1.967e+00,2.365e+00,1.432e+00,1.995e+00,1.846e+00,1.382e+00,1.526e+00,1.040e+00,1.778e+00,8.352e-01,1.210e+00,1.986e+00,2.081e+00,1.213e+00,1.826e+00,1.850e+00,1.955e+00,1.536e+00
7.146e-02,3.394e-01,6.578e-01,8.736e-01,8.331e-01,7.920e-01,1.708e+00,1.650e+00,3.449e+00,2.192e+00,2.252e+00,2.212e+00,2.321e+00,2.635e+00,3.380e+00,2.843e+00,2.808e+00,2.843e+00,2.573e+00,2.536e+00,2.546e+00,1.882e+00,3.226e+00,2.885e+00,1.612e+00,2.252e+00,3.747e+00,1.438e+00,2.451e+00,2.634e+00,1.947e+00,1.895e+00,2.623e+00,2.853e+00,2.426e+00,2.213e+00,2.534e+00,2.704e+00,1.876e+00,2.322e+00,1.975e+00,2.576e+00,2.787e+00,2.398e+00,2.038e+00,1.862e+00,1.596e+00,1.756e+00,2.261e+00,2.790e+00,3.055e+00,2.635e+00,3.269e+00,3.040e+00,1.318e+00,3.355e+00,2.247e+00,2.633e+00,2.297e+00,1.862e+00,2.733e+00,1.991e+00,2.696e+00,2.470e+00,3.227e+00,1.997e+00,2.186e+00,1.988e+00,3.093e+00,2.758e+00
6.651e-02,8.409e-01,9.113e-01,8.768e-01,1.138e+00,1.484e+00,1.187e+00,2.595e+00,3.177e+00,2.354e+00,2.895e+00,1.774e+00,2.509e+00,2.371e+00,2.124e+00,3.346e+00,2.662e+00,2.945e+00,2.848e+00,2.356e+00,2.245e+00,1.745e+00,2.303e+00,2.768e+00,2.043e+00,3.037e+00,3.484e+00,2.048e+00,2.403e+00,2.628e+00,3.082e+00,1.804e+00,3.201e+00,2.469e+00,2.069e+00,2.936e+00,2.430e+00,2.722e+00,1.929e+00,2.567e+00,2.565e+00,2.211e+00,2.473e+00,2.309e+00,2.011e+00,2.295e+00,2.020e+00,2.295e+00,3.135e+00,3.464e+00,2.723e+00,3.143e+00,2.510e+00,3.375e+00,1.607e+00,3.395e+00,2.355e+00,2.692e+00,2.271e+00,1.900e+00,3.307e+00,1.456e+00,1.767e+00,2.514e+00,3.284e+00,2.308e+00,1.843e+00,3.186e+00,2.587e+00,1.679e+00
4.613e-02,6.468e-01,7.469e-01,4.924e-01,5.773e-01,8.491e-01,5.727e-01,1.318e+00,1.832e+00,1.475e+00,2.133e+00,1.160e+00,1.953e+00,2.005e+00,2.135e+00,2.084e+00,2.363e+00,2.843e+00,2.175e+00,1.699e+00,1.397e+00,1.205e+00,1.679e+00,1.884e+00,1.364e+00,2.571e+00,2.834e+00,1.777e+00,2.080e+00,1.384e+00,1.301e+00,1.854e+00,2.770e+00,1.972e+00,1.392e+00,1.925e+00,2.462e+00,2.281e+00,1.256e+00,2.624e+00,1.908e+00,2.159e+00,1.592e+00,1.456e+00,1.477e+00,2.004e+00,1.786e+00,2.399e+00,2.203e+00,1.683e+00,2.255e+00,2.606e+00,2.374e+00,3.127e+00,1.852e+00,2.846e+00,1.515e+00,1.469e+00,2.562e+00,1.203e+00,1.981e+00,1.059e+00,1.772e+00,1.933e+00,1.734e+00,1.473e+00,1.648e+00,2.383e+00,2.426e+00,1.591e+00
1.099e-01,1.390e-01,2.773e-01,5.280e-01,8.694e-01,8.737e-01,1.272e+00,1.306e+00,2.159e+00,1.863e+00,2.494e+00,1.290e+00,2.690e+00,1.800e+00,2.230e+00,3.230e+00,2.782e+00,2.019e+00,2.656e+00,1.350e+00,2.159e+00,2.280e+00,2.414e+00,2.238e+00,1.952e+00,2.306e+00,2.381e+00,2.032e+00,2.675e+00,2.805e+00,2.706e+00,2.408e+00,2.682e+00,1.749e+00,1.688e+00,2.391e+00,2.401e+00,2.666e+00,1.717e+00,1.775e+00,2.036e+00,1.771e+00,1.719e+00,1.439e+00,1.774e+00,1.277e+00,1.910e+00,2.464e+00,2.702e+00,2.051e+00,2.863e+00,2.373e+00,2.492e+00,2.395e+00,1.302e+00,2.977e+00,1.882e+00,1.595e+00,2.219e+00,1.939e+00,2.512e+00,2.025e+00,2.619e+00,2.396e+00,2.564e+00,1.834e+00,2.204e+00,1.681e+00,2.326e+00,2.512e+00
