7.952e-01,7.666e-01,6.839e-01,2.039e-01,4.349e-01,9.164e-01,4.441e-01,2.961e-01,7.551e-01,1.877e-01,7.644e-01,1.053e-01,2.566e-01,9.928e-01,6.913e-01,7.562e-01,1.072e-01,4.563e-01,8.992e-01,6.253e-01,6.266e-01,7.048e-01,7.429e-02,4.894e-01,2.738e-01,7.867e-01,7.337e-01,3.061e-01,2.210e-01,4.555e-01,7.765e-01,1.358e-01,5.008e-01,7.780e-01,7.055e-01,9.318e-01,4.916e-01,6.027e-01,3.190e-01,6.907e-01,1.051e-01,7.182e-01,7.649e-01,6.294e-01,1.697e-01,6.410e-01,8.243e-01,2.157e-01,2.492e-01,6.900e-01,5.514e-01,8.912e-01,9.131e-01,5.589e-01,2.340e-01,4.661e-01,2.234e-01,5.680e-01,8.053e-01,5.975e-01,6.835e-01,2.664e-01,8.571e-01,9.451e-01,4.173e-01,5.774e-01,7.730e-01,9.229e-03,2.759e-01,5.690e-01,7.501e-01,1.412e-01,2.799e-01,8.404e-01,1.262e-01,2.820e-01,2.169e-01,6.238e-01,4.507e-01,1.312e-02,6.561e-01,8.131e-01,9.517e-02
4.386e-01,1.354e+00,9.513e-01,4.461e-01,4.813e-01,8.452e-01,5.049e-01,1.063e+00,4.480e-01,9.055e-01,1.099e+00,3.036e-01,5.040e-01,8.735e-01,5.004e-01,9.645e-01,3.389e-01,9.649e-01,8.947e-01,4.269e-01,8.152e-01,4.765e-01,8.081e-01,1.092e+00,4.487e-01,7.771e-01,7.952e-01,3.995e-01,5.571e-01,5.776e-01,6.085e-01,5.329e-01,2.807e-01,6.147e-01,1.114e+00,1.041e+00,6.931e-01,4.659e-01,1.173e+00,1.062e+00,5.969e-01,7.446e-01,5.270e-01,5.672e-01,9.853e-01,1.055e+00,9.537e-01,4.563e-01,7.770e-01,1.186e+00,1.258e+00,1.311e+00,6.388e-01,7.857e-01,7.937e-01,1.004e+00,7.117e-01,9.811e-01,7.376e-01,7.278e-01,4.879e-01,4.940e-01,1.289e+00,5.864e-01,1.051e+00,6.705e-01,1.211e+00,2.402e-01,1.139e+00,6.563e-01,9.824e-01,4.210e-01,9.963e-01,4.853e-01,5.371e-01,3.795e-01,6.999e-01,3.625e-01,6.092e-01,6.906e-01,7.934e-01,1.338e+00,6.887e-02
1.607e-01,5.728e-01,1.382e+00,7.703e-01,4.975e-01,1.039e+00,5.896e-01,1.057e+00,1.831e-01,1.297e+00,9.005e-01,9.969e-01,4.696e-01,9.321e-01,1.055e+00,1.164e+00,7.009e-01,6.710e-01,1.188e+00,6.743e-01,1.173e+00,4.929e-01,1.101e+00,6.036e-01,3.780e-01,1.062e+00,1.108e+00,4.599e-01,3.374e-01,6.546e-01,7.508e-01,8.960e-01,6.255e-01,4.478e-01,1.233e+00,1.164e+00,9.657e-01,8.658e-01,1.328e+00,5.797e-01,1.029e+00,1.134e+00,1.076e+00,3.698e-01,1.171e+00,9.218e-01,5.010e-01,7.007e-01,1.157e+00,1.468e+00,8.228e-01,1.290e+00,1.187e+00,4.444e-01,1.090e+00,1.138e+00,1.104e+00,8.286e-01,7.862e-01,8.179e-01,1.100e+00,9.639e-01,1.026e+00,9.590e-01,9.811e-01,7.680e-01,1.507e+00,7.211e-01,5.967e-01,3.596e-01,8.346e-01,1.988e-01,8.129e-01,1.109e+00,1.206e+00,9.230e-01,1.252e+00,7.446e-01,3.017e-01,4.321e-01,1.186e+00,1.076e+00,3.021e-01
2.830e-01,3.510e-01,1.048e+00,1.116e+00,5.364e-01,1.548e+00,9.000e-01,1.606e+00,5.764e-01,1.281e+00,1.433e+00,1.226e+00,8.239e-01,1.484e+00,1.344e+00,1.317e+00,5.686e-01,8.606e-01,1.929e+00,1.580e+00,1.344e+00,9.269e-01,7.610e-01,1.126e+00,3.424e-01,1.831e+00,1.025e+00,6.534e-01,5.744e-01,9.907e-01,1.184e+00,1.290e+00,9.247e-01,7.160e-01,1.442e+00,1.853e+00,1.506e+00,1.239e+00,1.527e+00,1.089e+00,1.138e+00,1.082e+00,1.038e+00,5.435e-01,1.182e+00,1.514e+00,7.681e-01,1.447e+00,1.633e+00,1.672e+00,1.120e+00,1.129e+00,1.368e+00,3.935e-01,1.184e+00,1.552e+00,9.974e-01,9.744e-01,9.070e-01,1.163e+00,1.639e+00,1.358e+00,1.006e+00,1.357e+00,1.372e+00,7.188e-01,1.385e+00,1.164e+00,4.190e-01,6.108e-01,1.242e+00,8.103e-01,9.684e-01,1.508e+00,9.784e-01,1.508e+00,1.479e+00,8.368e-01,5.230e-01,7.974e-01,1.247e+00,9.113e-01,3.596e-01
5.951e-01,7.802e-01,9.013e-01,5.438e-01,6.453e-01,2.129e+00,6.817e-01,9.742e-01,8.257e-01,8.820e-01,1.071e+00,1.041e+00,1.091e+00,1.826e+00,1.197e+00,1.650e+00,1.295e+00,1.115e+00,1.695e+00,1.014e+00,1.628e+00,1.667e+00,1.395e+00,9.437e-01,1.260e+00,1.874e+00,9.165e-01,5.337e-01,4.859e-01,1.116e+00,1.214e+00,1.487e+00,9.407e-01,1.148e+00,1.209e+00,2.114e+00,1.058e+00,1.620e+00,1.695e+00,1.354e+00,1.133e+00,1.775e+00,1.476e+00,1.545e+00,1.328e+00,1.212e+00,1.269e+00,6.782e-01,7.960e-01,1.178e+00,1.494e+00,1.514e+00,1.434e+00,1.445e+00,6.981e-01,1.260e+00,1.436e+00,1.319e+00,1.249e+00,1.428e+00,1.603e+00,7.038e-01,1.233e+00,1.870e+00,1.007e+00,1.323e+00,1.784e+00,7.853e-01,1.012e+00,1.099e+00,1.052e+00,1.209e+00,1.145e+00,1.843e+00,1.337e+00,1.398e+00,1.648e+00,8.770e-01,1.313e+00,7.239e-01,1.733e+00,1.948e+00,1.043e+00
1.599e-01,9.230e-01,1.081e+00,9.236e-01,5.619e-01,2.382e+00,1.615e+00,2.457e+00,8.425e-01,1.937e+00,2.244e+00,1.612e+00,1.731e+00,2.174e+00,1.683e+00,2.284e+00,1.749e+00,2.058e+00,2.139e+00,1.635e+00,1.750e+00,1.487e+00,1.466e+00,2.250e+00,8.205e-01,2.115e+00,1.659e+00,1.362e+00,8.235e-01,1.932e+00,1.745e+00,2.164e+00,1.660e+00,1.202e+00,2.278e+00,2.055e+00,2.065e+00,1.545e+00,2.037e+00,1.997e+00,1.462e+00,1.829e+00,1.242e+00,9.051e-01,2.609e+00,2.472e+00,1.583e+00,1.693e+00,1.880e+00,2.279e+00,1.670e+00,1.584e+00,1.099e+00,1.142e+00,1.731e+00,2.419e+00,1.725e+00,1.796e+00,1.474e+00,2.031e+00,1.892e+00,1.669e+00,1.498e+00,1.171e+00,2.389e+00,1.339e+00,2.551e+00,1.768e+00,1.911e+00,1.226e+00,1.511e+00,1.491e+00,1.623e+00,1.803e+00,1.998e+00,2.028e+00,1.914e+00,1.359e+00,1.550e+00,2.089e+00,1.624e+00,2.419e+00,6.780e-01
6.690e-01,1.442e+00,1.668e+00,1.352e+00,9.302e-01,3.003e+00,2.513e+00,3.078e+00,1.692e+00,2.932e+00,3.431e+00,2.453e+00,2.594e+00,3.505e+00,2.400e+00,3.678e+00,2.318e+00,2.446e+00,3.299e+00,3.079e+00,2.334e+00,2.618e+00,2.394e+00,3.114e+00,1.716e+00,3.118e+00,2.362e+00,2.334e+00,2.087e+00,2.778e+00,3.143e+00,2.628e+00,2.082e+00,2.113e+00,3.397e+00,3.796e+00,2.516e+00,3.034e+00,3.105e+00,3.462e+00,2.700e+00,2.851e+00,2.284e+00,1.852e+00,3.387e+00,3.784e+00,2.259e+00,2.085e+00,2.954e+00,3.535e+00,3.034e+00,2.754e+00,2.729e+00,1.540e+00,2.027e+00,2.865e+00,2.200e+00,2.252e+00,2.152e+00,3.255e+00,3.276e+00,2.925e+00,2.886e+00,2.519e+00,2.853e+00,1.999e+00,3.516e+00,2.424e+00,1.950e+00,2.213e+00,2.563e+00,2.387e+00,2.130e+00,3.156e+00,2.863e+00,3.237e+00,2.634e+00,2.596e+00,2.420e+00,2.786e+00,2.989e+00,3.449e+00,1.688e+00
2.357e-02,4.080e-01,3.871e-01,6.858e-01,3.728e-01,1.754e+00,8.345e-01,1.771e+00,1.437e+00,1.714e+00,1.652e+00,1.818e+00,1.633e+00,1.745e+00,1.195e+00,1.492e+00,1.852e+00,1.390e+00,1.835e+00,1.585e+00,2.219e+00,2.214e+00,2.184e+00,1.808e+00,1.596e+00,2.043e+00,1.524e+00,1.094e+00,1.113e+00,2.008e+00,1.291e+00,2.094e+00,1.619e+00,8.975e-01,2.100e+00,2.842e+00,1.317e+00,1.580e+00,2.690e+00,2.353e+00,1.899e+00,2.000e+00,1.839e+00,1.553e+00,2.257e+00,2.044e+00,1.639e+00,1.374e+00,1.350e+00,1.463e+00,2.002e+00,1.109e+00,1.209e+00,1.979e+00,1.434e+00,1.667e+00,1.734e+00,1.793e+00,1.434e+00,1.961e+00,1.585e+00,1.098e+00,1.801e+00,1.224e+00,2.141e+00,1.391e+00,1.738e+00,2.152e+00,1.719e+00,1.776e+00,1.806e+00,2.486e+00,1.350e+00,1.495e+00,2.168e+00,1.956e+00,1.922e+00,1.554e+00,2.141e+00,2.097e+00,2.230e+00,2.015e+00,1.024e+00
2.162e-01,8.049e-01,5.579e-01,4.918e-01,3.653e-01,1.725e+00,1.280e+00,1.890e+00,1.558e+00,2.235e+00,2.772e+00,1.964e+00,2.052e+00,2.010e+00,1.419e+00,2.384e+00,1.743e+00,1.859e+00,2.072e+00,2.403e+00,2.302e+00,2.575e+00,2.035e+00,2.550e+00,1.233e+00,2.342e+00,1.707e+00,1.555e+00,1.027e+00,2.704e+00,1.742e+00,1.989e+00,2.428e+00,1.128e+00,2.418e+00,2.203e+00,1.566e+00,1.929e+00,2.696e+00,2.413e+00,1.712e+00,2.283e+00,1.963e+00,1.906e+00,2.789e+00,2.396e+00,1.775e+00,1.412e+00,1.767e+00,2.013e+00,1.841e+00,1.927e+00,1.781e+00,2.027e+00,2.325e+00,1.874e+00,1.447e+00,1.965e+00,2.322e+00,2.775e+00,1.649e+00,1.726e+00,2.298e+00,1.082e+00,3.041e+00,1.243e+00,2.707e+00,2.428e+00,2.328e+00,2.285e+00,1.884e+00,2.077e+00,1.914e+00,2.151e+00,2.707e+00,2.476e+00,1.994e+00,2.344e+00,2.665e+00,3.079e+00,2.191e+00,2.498e+00,1.534e+00
2.529e-03,7.572e-01,9.315e-01,9.027e-01,4.775e-01,1.500e+00,1.131e+00,1.911e+00,7.534e-01,2.532e+00,1.990e+00,2.196e+00,1.965e+00,2.639e+00,1.224e+00,2.073e+00,1.654e+00,1.766e+00,1.965e+00,2.646e+00,1.729e+00,1.611e+00,2.748e+00,1.929e+00,2.186e+00,2.530e+00,1.685e+00,1.431e+00,2.032e+00,2.535e+00,1.623e+00,2.301e+00,1.202e+00,1.683e+00,2.454e+00,3.215e+00,2.200e+00,2.585e+00,2.958e+00,2.081e+00,2.792e+00,2.578e+00,2.247e+00,1.908e+00,2.891e+00,2.999e+00,1.747e+00,1.280e+00,2.334e+00,2.076e+00,2.347e+00,2.629e+00,2.182e+00,1.570e+00,2.027e+00,2.608e+00,1.829e+00,2.367e+00,1.892e+00,2.061e+00,1.814e+00,1.796e+00,2.473e+00,1.715e+00,2.716e+00,2.093e+00,2.892e+00,1.993e+00,1.985e+00,1.898e+00,1.599e+00,1.811e+00,1.746e+00,2.456e+00,2.409e+00,2.192e+00,2.395e+00,1.787e+00,2.150e+00,2.453e+00,2.822e+00,2.689e+00,1.395e+00
